ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
263	"ENSG00000267120.3"	"AD000671.6"	chr19	-	36230610	36230989	36231280	36231465	36230152	36230527	36231924	36232129
264	"ENSG00000161813.16"	"LARP4"	chr12	+	50835372	50835426	50847242	50847455	50834221	50834332	50848096	50848200
265	"ENSG00000089356.12"	"FXYD3"	chr19	+	35608160	35608282	35610071	35610155	35607165	35607263	35610266	35610320
270	"ENSG00000257379.1"	"RP11-793H13.8"	chr12	+	53849668	53849785	53853055	53853187	53849244	53849277	53854798	53854927
271	"ENSG00000257379.1"	"RP11-793H13.8"	chr12	+	53858543	53858636	53859715	53859757	53856276	53856351	53861004	53861312
272	"ENSG00000267059.2"	"UQCR11"	chr19	-	1581090	1581268	1582620	1582711	1578337	1578537	1584538	1584676
274	"ENSG00000143545.4"	"RAB13"	chr1	-	153955194	153955284	153955694	153955772	153955010	153955076	153955996	153956057
275	"ENSG00000085491.11"	"SLC25A24"	chr1	-	108703803	108703915	108724562	108724650	108700083	108700242	108728449	108728576
276	"ENSG00000105669.8"	"COPE"	chr19	-	19017768	19017921	19021779	19021880	19016384	19016438	19023792	19023855
277	"ENSG00000105669.8"	"COPE"	chr19	-	19021779	19021880	19023792	19023855	19016384	19016438	19030031	19030184
278	"ENSG00000105669.8"	"COPE"	chr19	-	19021779	19021880	19023792	19023855	19017768	19017921	19030031	19030172
279	"ENSG00000178971.9"	"CTC1"	chr17	-	8132044	8132210	8132459	8132524	8131820	8131947	8132619	8132764
286	"ENSG00000166295.4"	"ANAPC16"	chr10	+	73983645	73983814	73990123	73990198	73975805	73975896	73992758	73995618
290	"ENSG00000123159.11"	"GIPC1"	chr19	-	14593500	14593818	14602467	14602555	14591404	14591590	14603668	14603724
292	"ENSG00000123159.11"	"GIPC1"	chr19	-	14602467	14602555	14603668	14603724	14593500	14593818	14606848	14606944
294	"ENSG00000104915.10"	"STX10"	chr19	-	13256101	13256209	13259842	13259905	13255577	13255684	13260312	13260407
297	"ENSG00000105397.9"	"TYK2"	chr19	-	10463109	10463227	10463601	10463774	10461727	10461838	10464717	10464910
299	"ENSG00000125648.10"	"SLC25A23"	chr19	-	6452322	6452490	6453991	6454099	6444161	6444312	6454333	6454486
300	"ENSG00000130382.7"	"MLLT1"	chr19	-	6222131	6222695	6226987	6227113	6217964	6218052	6230580	6230724
314	"ENSG00000121741.12"	"ZMYM2"	chr13	+	20636985	20637111	20638590	20638685	20635192	20635364	20640990	20641159
318	"ENSG00000074657.9"	"ZNF532"	chr18	+	56606676	56606853	56615298	56615461	56601664	56601846	56620749	56621031
319	"ENSG00000134440.7"	"NARS"	chr18	-	55282872	55282962	55283048	55283207	55280833	55280912	55287800	55287883
325	"ENSG00000265681.2"	"RPL17"	chr18	-	47017162	47017297	47017774	47017815	47016823	47016922	47017901	47017954
340	"ENSG00000115380.14"	"EFEMP1"	chr2	-	56103757	56103877	56104880	56105000	56102080	56102200	56108746	56108869
342	"ENSG00000134759.9"	"ELP2"	chr18	+	33740894	33740967	33747063	33747185	33739920	33739978	33751009	33751123
343	"ENSG00000100603.9"	"SNW1"	chr14	-	78187053	78187171	78189523	78189620	78184295	78184873	78197330	78197472
358	"ENSG00000105402.3"	"NAPA"	chr19	-	47995271	47995376	47996217	47996302	47994044	47994113	47996375	47996431
359	"ENSG00000166004.10"	"KIAA1731"	chr11	+	93456206	93456455	93457419	93457541	93455119	93455216	93458816	93458997
360	"ENSG00000166004.10"	"KIAA1731"	chr11	+	93457419	93457541	93458816	93458997	93455667	93456455	93460141	93460803
361	"ENSG00000140386.8"	"SCAPER"	chr15	-	77134074	77134272	77150149	77150220	77096873	77096974	77154756	77154874
362	"ENSG00000140386.8"	"SCAPER"	chr15	-	77150149	77150220	77154756	77154874	77134074	77134272	77176152	77176217
363	"ENSG00000082397.11"	"EPB41L3"	chr18	-	5398019	5398142	5400967	5401042	5397056	5397425	5406775	5406967
365	"ENSG00000082397.11"	"EPB41L3"	chr18	-	5438033	5438109	5443836	5443879	5433901	5434120	5445138	5445243
368	"ENSG00000101596.10"	"SMCHD1"	chr18	+	2760649	2760737	2762102	2762234	2752485	2752550	2763634	2763787
369	"ENSG00000132199.14"	"ENOSF1"	chr18	-	677344	677444	677742	677872	675320	675402	683245	683380
370	"ENSG00000132199.14"	"ENOSF1"	chr18	-	677344	677444	678695	678737	675320	675402	683245	683380
371	"ENSG00000132199.14"	"ENOSF1"	chr18	-	677742	677872	678695	678737	675320	675402	683245	683380
374	"ENSG00000104936.13"	"DMPK"	chr19	-	46274228	46274314	46274607	46274654	46272977	46273898	46274825	46274923
375	"ENSG00000104936.13"	"DMPK"	chr19	-	46274228	46274318	46274607	46274654	46272974	46273898	46274825	46274923
377	"ENSG00000178927.12"	"C17orf62"	chr17	-	80405455	80405497	80407306	80407832	80404498	80404572	80408575	80408613
378	"ENSG00000178927.12"	"C17orf62"	chr17	-	80407045	80407168	80407306	80407356	80404498	80404572	80408408	80408584
382	"ENSG00000267060.1"	"PTGES3L"	chr17	-	41123623	41123713	41131186	41131285	41122305	41122359	41131394	41131461
384	"ENSG00000183077.11"	"AFMID"	chr17	+	76198783	76198832	76202026	76202131	76187050	76187141	76202991	76203321
389	"ENSG00000087903.8"	"RFX2"	chr19	-	6008116	6008235	6010146	6010262	6007700	6007813	6012996	6013116
390	"ENSG00000087903.8"	"RFX2"	chr19	-	6010146	6010262	6012996	6013116	6008116	6008235	6016100	6016282
392	"ENSG00000070540.8"	"WIPI1"	chr17	-	66424969	66425077	66426136	66426301	66423275	66423394	66429608	66429712
393	"ENSG00000196576.10"	"PLXNB2"	chr22	-	50722560	50722642	50723001	50723094	50722261	50722419	50724228	50724330
396	"ENSG00000146872.13"	"TLK2"	chr17	+	60601596	60601692	60613530	60613698	60600494	60600538	60629662	60629758
398	"ENSG00000136504.7"	"KAT7"	chr17	+	47875680	47875920	47882724	47882807	47874111	47874288	47888837	47888936
407	"ENSG00000186868.11"	"MAPT"	chr17	+	44049224	44049311	44055740	44055806	44039686	44039836	44064405	44064461
410	"ENSG00000013306.11"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399920	42397996	42398926	42400651	42400711
411	"ENSG00000013306.11"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399896	42398801	42398926	42400651	42400711
417	"ENSG00000108799.8"	"EZH1"	chr17	-	40874812	40874933	40879679	40879781	40872290	40872467	40880842	40880970
418	"ENSG00000173889.11"	"PHC3"	chr3	-	169854206	169854453	169863210	169863309	169846471	169847340	169866873	169867032
419	"ENSG00000173889.11"	"PHC3"	chr3	-	169863210	169863309	169866873	169867032	169854206	169854453	169889160	169889238
420	"ENSG00000127483.13"	"HP1BP3"	chr1	-	21083658	21083749	21091869	21092024	21076215	21076375	21094076	21094157
421	"ENSG00000127483.13"	"HP1BP3"	chr1	-	21091869	21092024	21094076	21094157	21083658	21083749	21097422	21097566
425	"ENSG00000130414.7"	"NDUFA10"	chr2	-	240951033	240954277	240957969	240958056	240946732	240946787	240960613	240960829
426	"ENSG00000141736.9"	"ERBB2"	chr17	+	37881959	37882106	37882814	37882912	37881579	37881655	37883067	37883256
429	"ENSG00000108264.12"	"TADA2A"	chr17	+	35802664	35802753	35804797	35804870	35800605	35800763	35818625	35818689
430	"ENSG00000141140.12"	"MYO19"	chr17	-	34870955	34871025	34871700	34871833	34870288	34870391	34881058	34881172
434	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885037	4885383	4885455	4884519	4884654	4886051	4886187
435	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885037	4885383	4885470	4884519	4884654	4886051	4886187
436	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885037	4885383	4885522	4884519	4884654	4886051	4886187
437	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885126	4885383	4885455	4884519	4884654	4886051	4886187
438	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885126	4885383	4885470	4884519	4884654	4886051	4886187
439	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885126	4885383	4885522	4884519	4884654	4886051	4886187
440	"ENSG00000109113.13"	"RAB34"	chr17	-	27043010	27043076	27043920	27044012	27042817	27042919	27044230	27044443
441	"ENSG00000109113.13"	"RAB34"	chr17	-	27043920	27044012	27044230	27044309	27043010	27043076	27045139	27045179
442	"ENSG00000109113.13"	"RAB34"	chr17	-	27043920	27044012	27044230	27044416	27043010	27043076	27045139	27045185
443	"ENSG00000109113.13"	"RAB34"	chr17	-	27043920	27044012	27044230	27044611	27043010	27043076	27045139	27045240
444	"ENSG00000109113.13"	"RAB34"	chr17	-	27043920	27044012	27044230	27044443	27043010	27043076	27045139	27045433
445	"ENSG00000109113.13"	"RAB34"	chr17	-	27043920	27044012	27044230	27044309	27043010	27043079	27045139	27045285
446	"ENSG00000109113.13"	"RAB34"	chr17	-	27043920	27044012	27044230	27044665	27043070	27043079	27045139	27045185
448	"ENSG00000119979.11"	"FAM45A"	chr10	+	120867459	120867676	120871360	120871440	120863628	120863709	120877030	120877179
453	"ENSG00000108591.5"	"DRG2"	chr17	+	18002330	18002391	18002946	18003037	18001583	18001673	18003676	18003749
454	"ENSG00000154803.8"	"FLCN"	chr17	-	17125814	17125975	17127235	17127457	17124484	17124942	17129489	17129636
458	"ENSG00000136436.10"	"CALCOCO2"	chr17	+	46929867	46929990	46930287	46930374	46928920	46928990	46933453	46933536
464	"ENSG00000125434.6"	"SLC25A35"	chr17	-	8194650	8194803	8195840	8195906	8194159	8194294	8197750	8198125
465	"ENSG00000170037.9"	"CNTROB"	chr17	+	7847793	7847956	7849045	7849304	7847440	7847566	7850888	7851040
466	"ENSG00000175826.7"	"CTDNEP1"	chr17	-	7150109	7150181	7150382	7150501	7149572	7149689	7150595	7150662
468	"ENSG00000091592.11"	"NLRP1"	chr17	-	5437216	5437308	5440170	5440260	5436623	5436704	5442734	5442905
470	"ENSG00000108559.7"	"NUP88"	chr17	-	5291098	5291224	5292121	5292280	5290705	5290990	5294880	5294982
471	"ENSG00000108559.7"	"NUP88"	chr17	-	5298210	5298301	5302871	5302970	5294880	5294982	5307418	5307566
472	"ENSG00000108559.7"	"NUP88"	chr17	-	5302871	5302970	5307418	5307566	5298210	5298301	5308376	5308563
473	"ENSG00000029725.12"	"RABEP1"	chr17	+	5238478	5238639	5241313	5241433	5235243	5235447	5250084	5250220
474	"ENSG00000138069.12"	"RAB1A"	chr2	-	65318116	65318212	65325104	65325200	65315004	65315824	65331867	65331940
479	"ENSG00000132376.15"	"INPP5K"	chr17	-	1410273	1410383	1412471	1412647	1401229	1401416	1412976	1413093
480	"ENSG00000108953.12"	"YWHAE"	chr17	-	1264385	1264592	1265223	1265302	1257504	1257641	1268152	1268352
490	"ENSG00000159176.9"	"CSRP1"	chr1	-	201459303	201459472	201465319	201465389	201457982	201458112	201476197	201476251
491	"ENSG00000159176.9"	"CSRP1"	chr1	-	201459303	201459472	201465319	201465432	201457982	201458112	201476197	201476251
499	"ENSG00000103196.7"	"CRISPLD2"	chr16	+	84879391	84879510	84882990	84883123	84872027	84872341	84884173	84884289
503	"ENSG00000185842.10"	"DNAH14"	chr1	+	225341451	225341528	225347015	225347187	225340398	225340585	225355640	225355730
507	"ENSG00000168404.8"	"MLKL"	chr16	-	74712796	74712878	74716548	74716684	74709510	74709662	74719383	74719481
510	"ENSG00000261067.2"	"RP11-264B17.3"	chr16	+	29001094	29001160	29001253	29001340	29000847	29000910	29001509	29002096
515	"ENSG00000123815.7"	"ADCK4"	chr19	-	41215963	41216041	41220011	41220038	41211000	41211086	41220182	41220302
516	"ENSG00000100485.7"	"SOS2"	chr14	-	50641171	50641270	50647289	50647400	50628199	50628327	50649180	50649324
519	"ENSG00000175354.14"	"PTPN2"	chr18	-	12825808	12825943	12830941	12831040	12817154	12817364	12836789	12836890
524	"ENSG00000205250.4"	"E2F4"	chr16	+	67227324	67227418	67228300	67228362	67226663	67226773	67228588	67228883
530	"ENSG00000144224.12"	"UBXN4"	chr2	+	136529989	136530117	136533818	136533921	136528140	136528305	136536517	136536649
539	"ENSG00000141522.7"	"ARHGDIA"	chr17	-	79827205	79827282	79827417	79827501	79827048	79827112	79827616	79827833
540	"ENSG00000083799.13"	"CYLD"	chr16	+	50820765	50820857	50821696	50821763	50818239	50818362	50825468	50825601
541	"ENSG00000083799.13"	"CYLD"	chr16	+	50821696	50821763	50825468	50825601	50820765	50820857	50826507	50826616
544	"ENSG00000102893.11"	"PHKB"	chr16	+	47697587	47697645	47703125	47703328	47695629	47695711	47722951	47723086
557	"ENSG00000102897.5"	"LYRM1"	chr16	+	20922504	20922586	20926877	20927036	20913807	20914039	20931443	20931536
558	"ENSG00000102897.5"	"LYRM1"	chr16	+	20926877	20927036	20931443	20931536	20911556	20911857	20935321	20936326
559	"ENSG00000102897.5"	"LYRM1"	chr16	+	20926877	20927036	20931443	20931536	20912120	20912211	20935321	20935438
560	"ENSG00000102897.5"	"LYRM1"	chr16	+	20926877	20927036	20931443	20931536	20922504	20922586	20935321	20935438
566	"ENSG00000103544.10"	"C16orf62"	chr16	+	19702674	19702793	19710823	19710970	19693546	19693712	19711699	19712006
567	"ENSG00000156162.12"	"DPY19L4"	chr8	+	95746857	95746982	95750596	95750687	95738558	95738669	95751640	95751762
568	"ENSG00000110719.5"	"TCIRG1"	chr11	+	67811598	67811811	67812424	67812569	67811255	67811374	67814899	67815039
569	"ENSG00000254681.2"	"PKD1P5"	chr16	-	18468688	18468926	18470592	18470719	18462114	18462243	18470809	18471020
570	"ENSG00000233024.3"	"RP11-1212A22.4"	chr16	-	18453949	18454010	18455026	18455134	18453690	18453840	18458083	18458228
571	"ENSG00000233024.3"	"RP11-1212A22.4"	chr16	-	18455026	18455134	18458083	18458228	18453949	18454010	18458391	18458491
573	"ENSG00000183426.11"	"NPIPA1"	chr16	+	15029201	15029254	15031421	15031507	15029016	15029133	15035668	15035797
574	"ENSG00000140694.12"	"PARN"	chr16	-	14678605	14678648	14680174	14680218	14678203	14678279	14687157	14687235
575	"ENSG00000140694.12"	"PARN"	chr16	-	14680174	14680218	14687157	14687235	14678605	14678648	14693760	14693817
578	"ENSG00000166669.9"	"ATF7IP2"	chr16	+	10551228	10551386	10565966	10566040	10534220	10534319	10567335	10567391
579	"ENSG00000179335.14"	"CLK3"	chr15	+	74918142	74918309	74919692	74919787	74915960	74917359	74919879	74920009
580	"ENSG00000100263.9"	"RHBDD3"	chr22	-	29656690	29656853	29657188	29657414	29656314	29656602	29661467	29661657
581	"ENSG00000111731.8"	"C2CD5"	chr12	-	22611417	22611519	22612425	22612476	22609904	22610095	22622642	22622729
583	"ENSG00000214078.7"	"CPNE1"	chr20	-	34243123	34243266	34246851	34246936	34220716	34220845	34252681	34252848
586	"ENSG00000162086.10"	"ZNF75A"	chr16	+	3362676	3362768	3366911	3367022	3361752	3361948	3367189	3367252
587	"ENSG00000258674.5"	"CTC-260F20.3"	chr19	+	19636990	19637069	19638089	19638161	19627035	19627141	19638509	19638579
601	"ENSG00000140521.7"	"POLG"	chr15	-	89862458	89862581	89863996	89864243	89862161	89862330	89864355	89864491
602	"ENSG00000140521.7"	"POLG"	chr15	-	89863996	89864243	89864355	89864491	89862458	89862581	89864966	89865084
612	"ENSG00000140400.10"	"MAN2C1"	chr15	-	75654982	75655089	75656339	75656529	75654683	75654794	75656828	75657006
615	"ENSG00000260729.1"	"RP11-106M3.2"	chr15	-	72597086	72597135	72608185	72608268	72582467	72582596	72611953	72613043
635	"ENSG00000104047.10"	"DTWD1"	chr15	+	49917309	49917628	49924355	49924499	49913176	49913319	49926732	49926991
637	"ENSG00000172785.14"	"CBWD1"	chr9	-	146101	146158	151304	151427	134978	135030	152033	152078
639	"ENSG00000172785.14"	"CBWD1"	chr9	-	152033	152078	154708	154795	134978	135030	156480	156527
642	"ENSG00000162241.8"	"SLC25A45"	chr11	-	65144803	65144894	65146846	65147032	65144288	65144547	65147337	65147409
647	"ENSG00000198380.8"	"GFPT1"	chr2	-	69581620	69581700	69583627	69583689	69577209	69577315	69585460	69585595
648	"ENSG00000108406.5"	"DHX40"	chr17	+	57657057	57657240	57663513	57663594	57656832	57656919	57665256	57665414
651	"ENSG00000105677.7"	"TMEM147"	chr19	+	36037427	36037487	36037573	36037931	36036789	36036859	36038020	36038142
654	"ENSG00000127947.11"	"PTPN12"	chr7	+	77212871	77212967	77214859	77214898	77210743	77210820	77221501	77221573
655	"ENSG00000127947.11"	"PTPN12"	chr7	+	77214859	77214898	77221501	77221573	77212871	77212967	77227158	77227218
656	"ENSG00000127947.11"	"PTPN12"	chr7	+	77229980	77230123	77236551	77236618	77227158	77227218	77240081	77240119
659	"ENSG00000174780.11"	"SRP72"	chr4	+	57344757	57344815	57349304	57349436	57342836	57342868	57350901	57351030
661	"ENSG00000152620.8"	"NADK2"	chr5	-	36207271	36207367	36211945	36212024	36201207	36201263	36217849	36217986
662	"ENSG00000157637.8"	"SLC38A10"	chr17	-	79258649	79258695	79263490	79263608	79257208	79257302	79268622	79269067
669	"ENSG00000085449.10"	"WDFY1"	chr2	-	224770663	224770718	224776969	224777043	224765571	224766050	224782659	224782727
671	"ENSG00000066629.12"	"EML1"	chr14	+	100380902	100381034	100384118	100384186	100380515	100380641	100387125	100387214
672	"ENSG00000204084.8"	"INPP5B"	chr1	-	38334172	38334286	38338601	38338837	38332130	38332215	38339664	38339827
673	"ENSG00000204084.8"	"INPP5B"	chr1	-	38348478	38348590	38351309	38351497	38345756	38345866	38352559	38352676
689	"ENSG00000100722.14"	"ZC3H14"	chr14	+	89044328	89044484	89063077	89063152	89042183	89042284	89068267	89068427
690	"ENSG00000100722.14"	"ZC3H14"	chr14	+	89044328	89044484	89063077	89063152	89042183	89042284	89073586	89073707
695	"ENSG00000103769.5"	"RAB11A"	chr15	+	66169669	66169865	66172008	66172089	66161795	66161963	66180038	66184329
696	"ENSG00000183207.8"	"RUVBL2"	chr19	+	49510558	49510625	49513032	49513128	49510274	49510404	49513229	49513323
697	"ENSG00000183207.8"	"RUVBL2"	chr19	+	49510558	49510625	49513032	49513139	49510274	49510404	49513229	49513323
705	"ENSG00000174177.8"	"CTU2"	chr16	+	88776630	88776690	88778042	88778103	88773543	88773618	88778681	88778791
711	"ENSG00000134283.13"	"PPHLN1"	chr12	+	42748962	42749024	42768664	42768876	42729684	42729776	42781257	42781337
715	"ENSG00000196498.9"	"NCOR2"	chr12	-	124934360	124934413	124941651	124941708	124922475	124922542	124950718	124950832
719	"ENSG00000008441.12"	"NFIX"	chr19	+	13189426	13189549	13192493	13192669	13186348	13186485	13201112	13201204
720	"ENSG00000008441.12"	"NFIX"	chr19	+	13192493	13192669	13201112	13201204	13186348	13186485	13205448	13209610
721	"ENSG00000008441.12"	"NFIX"	chr19	+	13192493	13192669	13201112	13201204	13189426	13189549	13205448	13205463
723	"ENSG00000151327.8"	"FAM177A1"	chr14	+	35522483	35522657	35546355	35546422	35515608	35515834	35548132	35548230
724	"ENSG00000100883.7"	"SRP54"	chr14	+	35468763	35468855	35470141	35470226	35465882	35465993	35476488	35476593
727	"ENSG00000129493.10"	"HEATR5A"	chr14	-	31765114	31765269	31771500	31771725	31763096	31763310	31774110	31774383
730	"ENSG00000100911.9"	"PSME2"	chr14	-	24613183	24613238	24613400	24613468	24612793	24612880	24613608	24613677
731	"ENSG00000092036.12"	"HAUS4"	chr14	-	23417076	23417222	23419522	23419619	23416809	23416940	23420763	23420898
732	"ENSG00000092036.12"	"HAUS4"	chr14	-	23419522	23419619	23420763	23420898	23417076	23417222	23421536	23421668
734	"ENSG00000157353.12"	"FUK"	chr16	+	70501276	70501374	70501788	70501869	70500784	70500857	70502751	70502871
741	"ENSG00000116016.9"	"EPAS1"	chr2	+	46603677	46603892	46605032	46605226	46602774	46602976	46605795	46605841
744	"ENSG00000169062.10"	"UPF3A"	chr13	+	115051993	115052104	115056963	115057019	115048311	115048418	115057108	115057267
747	"ENSG00000187498.10"	"COL4A1"	chr13	-	110863993	110864020	110864215	110864269	110862475	110862559	110864763	110864826
752	"ENSG00000103540.12"	"CCP110"	chr16	+	19557733	19557796	19559276	19559336	19557138	19557212	19562517	19564722
754	"ENSG00000136100.8"	"VPS36"	chr13	-	52992126	52992191	52997708	52997774	52991191	52991276	53000066	53000201
758	"ENSG00000136169.12"	"SETDB2"	chr13	+	50059765	50059859	50062425	50062766	50057599	50057699	50064957	50065046
759	"ENSG00000136169.12"	"SETDB2"	chr13	+	50062425	50062766	50064957	50065046	50059765	50059859	50065867	50066306
766	"ENSG00000102780.12"	"DGKH"	chr13	+	42752270	42752356	42761184	42761284	42748195	42748280	42763171	42763445
769	"ENSG00000172766.14"	"NAA16"	chr13	+	41910785	41910892	41929279	41929352	41905409	41905505	41932439	41932854
773	"ENSG00000115234.6"	"SNX17"	chr2	+	27597555	27597625	27597927	27598020	27597212	27597300	27598372	27598576
775	"ENSG00000062716.6"	"VMP1"	chr17	+	57812698	57812834	57814813	57814904	57808781	57808883	57842331	57842499
