ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1618	"ENSG00000011304.12"	"PTBP1"	chr19	+	808359	808452	808379	808452	806407	806556
1624	"ENSG00000167291.11"	"TBC1D16"	chr17	-	77924209	77924393	77924209	77924374	77925248	77925396
1625	"ENSG00000167291.11"	"TBC1D16"	chr17	-	77924209	77924393	77924209	77924377	77925248	77925396
1647	"ENSG00000125875.9"	"TBC1D20"	chr20	-	422231	422687	422231	422333	425693	425774
1659	"ENSG00000108654.7"	"DDX5"	chr17	-	62496666	62498187	62496666	62496891	62498279	62498341
1684	"ENSG00000205771.2"	"CATSPER2P1"	chr15	-	44037219	44037368	44037219	44037365	44038245	44038500
1693	"ENSG00000108848.11"	"LUC7L3"	chr17	+	48815497	48815560	48815501	48815560	48814647	48814840
1698	"ENSG00000159199.9"	"ATP5G1"	chr17	+	46971710	46971811	46971733	46971811	46970770	46970818
1709	"ENSG00000181513.10"	"ACBD4"	chr17	+	43213205	43213320	43213208	43213320	43212707	43212959
1730	"ENSG00000161649.8"	"CD300LG"	chr17	+	41931174	41931412	41931327	41931412	41930279	41930381
1780	"ENSG00000109113.13"	"RAB34"	chr17	-	27043010	27043079	27043010	27043076	27044230	27044309
1781	"ENSG00000109113.13"	"RAB34"	chr17	-	27042817	27042919	27042817	27042826	27045139	27045185
1794	"ENSG00000126254.7"	"RBM42"	chr19	+	36128059	36128254	36128151	36128254	36125157	36125275
1798	"ENSG00000136870.6"	"ZNF189"	chr9	+	104162165	104162292	104162207	104162292	104161676	104161812
1800	"ENSG00000088280.14"	"ASAP3"	chr1	-	23768993	23769128	23768993	23769105	23779189	23779264
1804	"ENSG00000126705.9"	"AHDC1"	chr1	-	27879584	27879801	27879584	27879696	27884815	27885041
1805	"ENSG00000126705.9"	"AHDC1"	chr1	-	27879584	27879815	27879584	27879696	27884815	27885041
1806	"ENSG00000126705.9"	"AHDC1"	chr1	-	27879584	27879815	27879584	27879801	27884815	27885041
1818	"ENSG00000108591.5"	"DRG2"	chr17	+	18002946	18003749	18003676	18003749	18002330	18002391
1883	"ENSG00000129219.9"	"PLD2"	chr17	+	4711278	4711711	4711568	4711711	4711066	4711176
1914	"ENSG00000176715.11"	"ACSF3"	chr16	+	89211568	89211809	89211621	89211809	89199543	89199670
1915	"ENSG00000176715.11"	"ACSF3"	chr16	+	89211568	89211809	89211674	89211809	89199543	89199670
1927	"ENSG00000185761.6"	"ADAMTSL5"	chr19	-	1510843	1511159	1510843	1510916	1511623	1511771
1935	"ENSG00000169592.10"	"INO80E"	chr16	+	30015875	30015978	30015888	30015978	30014970	30015035
2009	"ENSG00000107643.11"	"MAPK8"	chr10	+	49642921	49647403	49642926	49647403	49618072	49618211
2014	"ENSG00000103042.4"	"SLC38A7"	chr16	-	58709843	58710250	58709843	58710025	58711229	58711481
2035	"ENSG00000153885.10"	"KCTD15"	chr19	+	34289572	34289671	34289575	34289671	34289241	34289295
2043	"ENSG00000141522.7"	"ARHGDIA"	chr17	-	79827205	79827501	79827205	79827282	79827616	79827833
2078	"ENSG00000174943.5"	"KCTD13"	chr16	-	29922298	29922878	29922298	29922494	29922981	29923188
2089	"ENSG00000169682.13"	"SPNS1"	chr16	+	28986421	28986713	28986504	28986713	28986092	28986184
2090	"ENSG00000169682.13"	"SPNS1"	chr16	+	28986504	28986713	28986508	28986713	28986114	28986421
2094	"ENSG00000178188.10"	"SH2B1"	chr16	+	28878651	28878753	28878694	28878753	28877332	28878354
2126	"ENSG00000125170.6"	"DOK4"	chr16	-	57513353	57513600	57513353	57513597	57514206	57514289
2127	"ENSG00000125170.6"	"DOK4"	chr16	-	57513353	57513600	57513353	57513597	57520216	57520407
2211	"ENSG00000103266.6"	"STUB1"	chr16	+	731792	732076	732019	732076	731437	731603
2292	"ENSG00000105193.4"	"RPS16"	chr19	-	39924304	39926348	39924304	39924401	39926487	39926588
2293	"ENSG00000105193.4"	"RPS16"	chr19	-	39926246	39926348	39926246	39926345	39926487	39926588
2348	"ENSG00000140280.9"	"LYSMD2"	chr15	-	52016986	52017318	52016986	52017188	52029546	52030334
2370	"ENSG00000138606.15"	"SHF"	chr15	-	45465773	45465914	45465773	45465856	45467416	45467623
2374	"ENSG00000101298.9"	"SNPH"	chr20	+	1276419	1277065	1276968	1277065	1247297	1247404
2447	"ENSG00000157637.8"	"SLC38A10"	chr17	-	79220684	79220861	79220684	79220858	79223869	79223893
2453	"ENSG00000168827.10"	"GFM1"	chr3	+	158371098	158371256	158371102	158371256	158369986	158370035
2488	"ENSG00000066629.12"	"EML1"	chr14	+	100384118	100384186	100384152	100384186	100380515	100380641
2498	"ENSG00000089737.11"	"DDX24"	chr14	-	94521341	94524243	94521341	94521530	94526443	94526959
2549	"ENSG00000119684.11"	"MLH3"	chr14	-	75497245	75497418	75497245	75497405	75498770	75498882
2560	"ENSG00000100767.11"	"PAPLN"	chr14	+	73730918	73731043	73730964	73731043	73730352	73730490
2610	"ENSG00000068354.11"	"TBC1D25"	chrX	+	48417284	48417734	48417545	48417734	48399720	48399830
2648	"ENSG00000163946.9"	"FAM208A"	chr3	-	56667071	56667994	56667071	56667871	56674013	56674158
2653	"ENSG00000196497.11"	"IPO4"	chr14	-	24657421	24657629	24657421	24657463	24657757	24657844
2666	"ENSG00000213983.7"	"AP1G2"	chr14	-	24036319	24036528	24036319	24036524	24036659	24036733
2728	"ENSG00000169062.10"	"UPF3A"	chr13	+	115057079	115057267	115057108	115057267	115051993	115052104
2733	"ENSG00000126246.5"	"IGFLR1"	chr19	-	36230610	36230989	36230610	36230670	36231924	36232124
2734	"ENSG00000068650.14"	"ATP11A"	chr13	+	113536129	113541482	113536189	113541482	113530089	113530255
2735	"ENSG00000068650.14"	"ATP11A"	chr13	+	113536126	113541482	113536129	113541482	113532530	113532617
2737	"ENSG00000068650.14"	"ATP11A"	chr13	+	113536129	113541482	113536189	113541482	113532530	113532617
2741	"ENSG00000134905.12"	"CARS2"	chr13	-	111296731	111296953	111296731	111296830	111299447	111299586
2822	"ENSG00000062716.6"	"VMP1"	chr17	+	57915655	57915758	57915672	57915758	57915215	57915573
2895	"ENSG00000165609.8"	"NUDT5"	chr10	-	12212715	12212907	12212715	12212769	12214763	12214865
3010	"ENSG00000100288.15"	"CHKB"	chr22	-	51018155	51018259	51018155	51018231	51018618	51018700
3052	"ENSG00000123411.10"	"IKZF4"	chr12	+	56411906	56411961	56411909	56411961	56405341	56405521
3066	"ENSG00000168056.10"	"LTBP3"	chr11	-	65321171	65321374	65321171	65321369	65321521	65321851
3079	"ENSG00000197111.11"	"PCBP2"	chr12	+	53862560	53862616	53862563	53862616	53861004	53861077
3102	"ENSG00000135480.10"	"KRT7"	chr12	+	52639134	52639416	52639195	52639416	52638161	52638395
3109	"ENSG00000050426.11"	"LETMD1"	chr12	+	51449926	51450028	51449932	51450028	51442816	51442968
3111	"ENSG00000050426.11"	"LETMD1"	chr12	+	51449926	51450028	51449932	51450028	51449769	51449804
3113	"ENSG00000140983.9"	"RHOT2"	chr16	+	718352	718411	718357	718411	718104	718154
3118	"ENSG00000140983.9"	"RHOT2"	chr16	+	718655	718699	718658	718699	718487	718569
3124	"ENSG00000050405.9"	"LIMA1"	chr12	-	50575686	50575820	50575686	50575817	50589612	50589670
3140	"ENSG00000061273.13"	"HDAC7"	chr12	-	48183595	48185091	48183595	48183703	48185368	48185489
3149	"ENSG00000186814.8"	"ZSCAN30"	chr18	-	32847439	32847646	32847439	32847643	32870047	32870196
3157	"ENSG00000165810.12"	"BTNL9"	chr5	+	180482978	180483015	180482988	180483015	180482837	180482848
3186	"ENSG00000064102.10"	"ASUN"	chr12	-	27067340	27067511	27067340	27067465	27068934	27069113
3189	"ENSG00000246695.3"	"RASSF8-AS1"	chr12	-	26109571	26109697	26109571	26109694	26112258	26112698
3204	"ENSG00000100889.7"	"PCK2"	chr14	+	24567411	24567887	24567683	24567887	24566100	24566346
3233	"ENSG00000129467.9"	"ADCY4"	chr14	-	24791271	24791914	24791271	24791430	24792109	24792294
3250	"ENSG00000215021.4"	"PHB2"	chr12	-	7076333	7076498	7076333	7076401	7077054	7077184
3251	"ENSG00000215021.4"	"PHB2"	chr12	-	7077573	7077758	7077573	7077750	7078660	7078740
3252	"ENSG00000215021.4"	"PHB2"	chr12	-	7077573	7077871	7077573	7077750	7078660	7078740
3253	"ENSG00000215021.4"	"PHB2"	chr12	-	7077573	7077871	7077573	7077758	7078660	7078740
3329	"ENSG00000077713.14"	"SLC25A43"	chrX	+	118585812	118586106	118585971	118586106	118544152	118544325
3392	"ENSG00000143569.14"	"UBAP2L"	chr1	+	154229538	154229734	154229546	154229734	154228158	154228231
3468	"ENSG00000137522.13"	"RNF121"	chr11	+	71706485	71706597	71706495	71706597	71701642	71701763
3472	"ENSG00000131626.11"	"PPFIA1"	chr11	+	70218317	70218496	70218320	70218496	70208393	70208594
3486	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67200596	67200918	67200810	67200918	67200422	67200513
3493	"ENSG00000172932.10"	"ANKRD13D"	chr11	+	67066528	67067082	67067000	67067082	67059461	67059651
3499	"ENSG00000174197.12"	"MGA"	chr15	+	42032103	42032401	42032250	42032401	42028378	42028896
3566	"ENSG00000167996.11"	"FTH1"	chr11	-	61732840	61733049	61732840	61732987	61734460	61734638
3592	"ENSG00000103064.9"	"SLC7A6"	chr16	+	68307697	68307807	68307724	68307807	68300504	68300624
3660	"ENSG00000104957.9"	"CCDC130"	chr19	+	13869913	13870086	13869924	13870086	13869681	13869824
3745	"ENSG00000197702.7"	"PARVA"	chr11	+	12518004	12518145	12518093	12518145	12495459	12495530
3755	"ENSG00000166405.10"	"RIC3"	chr11	-	8148205	8148438	8148205	8148351	8149765	8149901
3765	"ENSG00000117650.8"	"NEK2"	chr1	-	211843622	211843749	211843622	211843735	211844543	211844626
3771	"ENSG00000166313.14"	"APBB1"	chr11	-	6423311	6423955	6423311	6423439	6424374	6424438
3778	"ENSG00000167792.7"	"NDUFV1"	chr11	+	67377851	67378678	67378465	67378678	67376922	67377106
3783	"ENSG00000069399.8"	"BCL3"	chr19	+	45261502	45262098	45261980	45262098	45260902	45260980
3802	"ENSG00000166321.9"	"NUDT13"	chr10	+	74886392	74886585	74886430	74886585	74884875	74885001
3806	"ENSG00000130600.11"	"H19"	chr11	-	2016405	2017024	2016405	2017018	2017308	2017421
3807	"ENSG00000130600.11"	"H19"	chr11	-	2016405	2017228	2016405	2017018	2017308	2017421
3808	"ENSG00000130600.11"	"H19"	chr11	-	2016405	2017228	2016405	2017024	2017308	2017421
3816	"ENSG00000099204.14"	"ABLIM1"	chr10	-	116207638	116207785	116207638	116207779	116225456	116225586
3829	"ENSG00000070047.7"	"PHRF1"	chr11	+	581961	582081	581964	582081	581491	581597
3838	"ENSG00000142102.11"	"ATHL1"	chr11	+	293593	293727	293669	293727	293365	293502
3848	"ENSG00000148824.14"	"MTG1"	chr10	+	135215032	135215749	135215652	135215749	135213032	135213123
3868	"ENSG00000224023.6"	"RP11-383C5.4"	chr10	-	127389005	127389151	127389005	127389124	127392755	127392784
3876	"ENSG00000120008.11"	"WDR11"	chr10	+	122665387	122666367	122666287	122666367	122664830	122664928
3936	"ENSG00000003147.13"	"ICA1"	chr7	-	8275539	8275635	8275539	8275570	8301723	8301911
3941	"ENSG00000155229.16"	"MMS19"	chr10	-	99225815	99225916	99225815	99225913	99226532	99226658
3943	"ENSG00000155229.16"	"MMS19"	chr10	-	99227261	99227360	99227261	99227340	99229402	99229480
4024	"ENSG00000110844.9"	"PRPF40B"	chr12	+	50026796	50027330	50027209	50027330	50026637	50026663
4063	"ENSG00000139178.6"	"C1RL"	chr12	-	7252281	7252403	7252281	7252356	7254493	7254683
4066	"ENSG00000172889.11"	"EGFL7"	chr9	+	139559143	139559237	139559146	139559237	139553307	139554082
4067	"ENSG00000172889.11"	"EGFL7"	chr9	+	139559143	139559237	139559146	139559237	139557859	139558075
4070	"ENSG00000091640.3"	"SPAG7"	chr17	-	4863316	4863485	4863316	4863406	4863753	4863842
4097	"ENSG00000168010.6"	"ATG16L2"	chr11	+	72537562	72538338	72538232	72538338	72537217	72537288
4106	"ENSG00000154144.8"	"TBRG1"	chr11	+	124496708	124496946	124496799	124496946	124496368	124496505
4181	"ENSG00000244187.3"	"TMEM141"	chr9	+	139686398	139686810	139686702	139686810	139686162	139686229
4222	"ENSG00000136878.8"	"USP20"	chr9	+	132642391	132644107	132642745	132644107	132641851	132641923
4224	"ENSG00000041880.10"	"PARP3"	chr3	+	51977364	51977554	51977369	51977554	51976952	51977062
4262	"ENSG00000221968.4"	"FADS3"	chr11	-	61643830	61644435	61643830	61643927	61644982	61645059
4283	"ENSG00000148143.8"	"ZNF462"	chr9	+	109694543	109694830	109694546	109694830	109693125	109693318
4300	"ENSG00000165138.12"	"ANKS6"	chr9	-	101518701	101518888	101518701	101518885	101533177	101533328
4307	"ENSG00000255036.1"	"RP11-23J9.4"	chr9	+	100111372	100111573	100111392	100111573	100109595	100109948
4322	"ENSG00000158604.10"	"TMED4"	chr7	-	44621321	44621422	44621321	44621405	44621645	44621886
4323	"ENSG00000158604.10"	"TMED4"	chr7	-	44621321	44621422	44621321	44621405	44621652	44621840
4381	"ENSG00000166171.8"	"DPCD"	chr10	+	103368591	103368694	103368623	103368694	103364896	103364969
4460	"ENSG00000167526.9"	"RPL13"	chr16	+	89627634	89628159	89627985	89628159	89627347	89627471
4462	"ENSG00000167526.9"	"RPL13"	chr16	+	89627985	89628159	89628003	89628159	89627347	89627471
4490	"ENSG00000185803.4"	"SLC52A2"	chr8	+	145582843	145583083	145582847	145583083	145582671	145582725
4492	"ENSG00000167491.13"	"GATAD2A"	chr19	+	19576148	19576423	19576153	19576423	19567920	19568038
4504	"ENSG00000104529.13"	"EEF1D"	chr8	-	144663223	144663498	144663223	144663324	144668388	144668460
4507	"ENSG00000104529.13"	"EEF1D"	chr8	-	144668898	144669022	144668898	144669019	144676044	144676241
4508	"ENSG00000104529.13"	"EEF1D"	chr8	-	144674884	144675112	144674884	144675063	144676044	144676241
4510	"ENSG00000104529.13"	"EEF1D"	chr8	-	144668898	144669022	144668898	144669019	144679048	144679558
4570	"ENSG00000173209.18"	"AHSA2"	chr2	+	61406115	61406306	61406120	61406306	61404562	61404823
4575	"ENSG00000164930.7"	"FZD6"	chr8	+	104336708	104337726	104337281	104337726	104312183	104312512
4626	"ENSG00000179889.14"	"PDXDC1"	chr16	+	15125591	15126836	15126717	15126836	15123807	15123913
4765	"ENSG00000178950.12"	"GAK"	chr4	-	844723	845762	844723	844872	858909	859032
4775	"ENSG00000115282.15"	"TTC31"	chr2	+	74717151	74717600	74717370	74717600	74710448	74710690
4777	"ENSG00000115282.15"	"TTC31"	chr2	+	74719070	74719182	74719130	74719182	74718710	74718799
4781	"ENSG00000219626.4"	"FAM228B"	chr2	+	24303745	24303825	24303748	24303825	24299797	24299839
4890	"ENSG00000168883.15"	"USP39"	chr2	+	85850748	85850905	85850768	85850905	85846342	85846412
5079	"ENSG00000183696.9"	"UPP1"	chr7	+	48128850	48129015	48128868	48129015	48128323	48128505
5080	"ENSG00000183696.9"	"UPP1"	chr7	+	48128850	48129015	48128868	48129015	48128354	48128520
5082	"ENSG00000157657.10"	"ZNF618"	chr9	+	116794924	116795008	116794927	116795008	116778974	116779064
5103	"ENSG00000106624.4"	"AEBP1"	chr7	+	44148497	44148575	44148529	44148575	44147605	44147683
5122	"ENSG00000037637.6"	"FBXO42"	chr1	-	16579590	16579676	16579590	16579647	16580050	16580088
5123	"ENSG00000037637.6"	"FBXO42"	chr1	-	16579590	16579676	16579590	16579647	16580129	16580226
5125	"ENSG00000147813.11"	"NAPRT1"	chr8	-	144656954	144657515	144656954	144657070	144657592	144657695
5143	"ENSG00000120093.7"	"HOXB3"	chr17	-	46629388	46629849	46629388	46629452	46632892	46632980
5145	"ENSG00000120093.7"	"HOXB3"	chr17	-	46629388	46629849	46629388	46629722	46632892	46632980
5147	"ENSG00000120093.7"	"HOXB3"	chr17	-	46629388	46629994	46629388	46629849	46632892	46632980
5148	"ENSG00000197558.7"	"SSPO"	chr7	+	149475034	149475134	149475040	149475134	149474697	149474942
5226	"ENSG00000089053.8"	"ANAPC5"	chr12	-	121783641	121784808	121783641	121783834	121785604	121785684
5244	"ENSG00000112096.12"	"SOD2"	chr6	-	160100095	160103670	160100095	160100330	160105885	160106065
5251	"ENSG00000078269.9"	"SYNJ2"	chr6	+	158483023	158483196	158483086	158483196	158480288	158480569
5285	"ENSG00000113812.9"	"ACTR8"	chr3	-	53907058	53907173	53907058	53907154	53908237	53908391
5286	"ENSG00000113812.9"	"ACTR8"	chr3	-	53907058	53907173	53907058	53907154	53909974	53910107
5342	"ENSG00000111752.6"	"PHC1"	chr12	+	9075228	9075384	9075252	9075384	9073580	9073661
5355	"ENSG00000185250.11"	"PPIL6"	chr6	-	109748049	109748197	109748049	109748155	109752359	109752548
5413	"ENSG00000136463.7"	"TACO1"	chr17	+	61683672	61684824	61684646	61684824	61681893	61682000
5415	"ENSG00000157036.8"	"EXOG"	chr3	+	38542845	38542985	38542906	38542985	38539119	38539180
5432	"ENSG00000186281.8"	"GPAT2"	chr2	-	96688705	96689188	96688705	96688771	96689936	96690085
5434	"ENSG00000186281.8"	"GPAT2"	chr2	-	96690520	96691351	96690520	96690591	96691677	96691760
5435	"ENSG00000186281.8"	"GPAT2"	chr2	-	96691930	96692854	96691930	96692053	96693166	96693838
5436	"ENSG00000001084.6"	"GCLC"	chr6	-	53379236	53379330	53379236	53379295	53380906	53381020
5455	"ENSG00000179008.4"	"C14orf39"	chr14	-	60935162	60935254	60935162	60935251	60936250	60936371
5472	"ENSG00000001631.10"	"KRIT1"	chr7	-	91874215	91874485	91874215	91874448	91875103	91875237
5486	"ENSG00000155363.14"	"MOV10"	chr1	+	113230949	113231760	113231556	113231760	113229587	113229728
5504	"ENSG00000237441.5"	"RGL2"	chr6	-	33261189	33261476	33261189	33261301	33261571	33261693
5518	"ENSG00000204348.5"	"DXO"	chr6	-	31938119	31938255	31938119	31938155	31938382	31940029
5551	"ENSG00000108839.7"	"ALOX12"	chr17	+	6902624	6902785	6902727	6902785	6902033	6902156
5564	"ENSG00000206503.7"	"HLA-A"	chr6	+	29912276	29912868	29912835	29912868	29911898	29912174
5566	"ENSG00000095059.11"	"DHPS"	chr19	-	12786830	12786919	12786830	12786892	12787921	12788025
5568	"ENSG00000095059.11"	"DHPS"	chr19	-	12786830	12786956	12786830	12786919	12787921	12788025
5587	"ENSG00000131236.12"	"CAP1"	chr1	+	40525005	40525130	40525008	40525130	40505994	40506139
5643	"ENSG00000198721.8"	"ECI2"	chr6	-	4117541	4119509	4117541	4117685	4125483	4126471
5646	"ENSG00000100221.6"	"JOSD1"	chr22	-	39095807	39096623	39095807	39096128	39096908	39096935
5692	"ENSG00000102710.15"	"SUPT20H"	chr13	-	37619383	37619513	37619383	37619510	37621482	37621545
5724	"ENSG00000066651.13"	"TRMT11"	chr6	+	126334115	126334247	126334120	126334247	126333916	126333989
5727	"ENSG00000090263.11"	"MRPS33"	chr7	-	140710218	140710460	140710218	140710417	140714350	140714479
5753	"ENSG00000174373.11"	"RALGAPA1"	chr14	-	36155747	36155872	36155747	36155829	36157664	36157746
5771	"ENSG00000103335.15"	"PIEZO1"	chr16	-	88782340	88782527	88782340	88782385	88782605	88782685
5776	"ENSG00000115204.10"	"MPV17"	chr2	-	27535860	27535976	27535860	27535941	27539944	27540101
5821	"ENSG00000113119.8"	"TMCO6"	chr5	+	140022075	140022256	140022170	140022256	140021482	140021638
5822	"ENSG00000113119.8"	"TMCO6"	chr5	+	140022075	140022256	140022170	140022256	140021899	140022004
5826	"ENSG00000143224.13"	"PPOX"	chr1	+	161138202	161138366	161138221	161138366	161137884	161137917
5833	"ENSG00000131503.16"	"ANKHD1"	chr5	+	139916922	139917174	139916973	139917174	139907768	139909381
5881	"ENSG00000072163.14"	"LIMS2"	chr2	-	128398470	128400647	128398470	128398563	128411997	128412118
5892	"ENSG00000163702.14"	"IL17RC"	chr3	+	9960183	9960293	9960218	9960293	9960018	9960093
5893	"ENSG00000163702.14"	"IL17RC"	chr3	+	9971532	9971581	9971535	9971581	9969988	9970170
5932	"ENSG00000106628.6"	"POLD2"	chr7	-	44161432	44161794	44161432	44161708	44163109	44163136
5937	"ENSG00000107104.14"	"KANK1"	chr9	+	732377	734835	734747	734835	731157	731266
5938	"ENSG00000112514.11"	"CUTA"	chr6	-	33385257	33385593	33385257	33385472	33385863	33386094
5939	"ENSG00000168566.11"	"SNRNP48"	chr6	+	7599905	7601757	7601568	7601757	7595259	7595334
5944	"ENSG00000099622.9"	"CIRBP"	chr19	+	1270926	1271466	1271327	1271466	1269330	1269409
5988	"ENSG00000203965.8"	"EFCAB7"	chr1	+	64022783	64022918	64022784	64022918	64017395	64017505
5995	"ENSG00000155366.12"	"RHOC"	chr1	-	113247721	113247790	113247721	113247745	113249454	113249678
6006	"ENSG00000198792.8"	"TMEM184B"	chr22	-	38627249	38627405	38627249	38627340	38643775	38644025
6015	"ENSG00000132635.12"	"PCED1A"	chr20	-	2816684	2816960	2816684	2816756	2818877	2819124
6016	"ENSG00000132635.12"	"PCED1A"	chr20	-	2816684	2816960	2816684	2816756	2819241	2819392
6024	"ENSG00000182095.10"	"TNRC18"	chr7	-	5352133	5353494	5352133	5353490	5354614	5354779
6041	"ENSG00000188938.11"	"FAM120AOS"	chr9	-	96212760	96212881	96212760	96212869	96213369	96213844
6130	"ENSG00000114626.13"	"ABTB1"	chr3	+	127395809	127396129	127396010	127396129	127395378	127395424
6147	"ENSG00000171863.8"	"RPS7"	chr2	+	3623181	3623274	3623190	3623274	3622911	3622940
6148	"ENSG00000104522.11"	"TSTA3"	chr8	-	144696489	144696867	144696489	144696623	144696956	144697085
6170	"ENSG00000239779.2"	"WBP1"	chr2	+	74686564	74686872	74686769	74686872	74686123	74686225
