ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
203	"ENSG00000101052.8"	"IFT52"	chr20	+	42223332	42223457	42225074	42225162	42219629	42219669	42232399	42232529
209	"ENSG00000088367.16"	"EPB41L1"	chr20	+	34785780	34785963	34797409	34797820	34782133	34782282	34800193	34800298
211	"ENSG00000131051.16"	"RBM39"	chr20	-	34317233	34317287	34317383	34317449	34312959	34313077	34319862	34320057
213	"ENSG00000272897.1"	"RP1-309K20.6"	chr20	-	34220716	34220845	34243123	34243266	34220438	34220618	34246851	34246936
214	"ENSG00000088298.8"	"EDEM2"	chr20	-	33706400	33706522	33711692	33711837	33703166	33703736	33714053	33714178
215	"ENSG00000088298.8"	"EDEM2"	chr20	-	33719444	33719586	33725682	33725808	33714053	33714178	33730175	33730281
216	"ENSG00000078747.8"	"ITCH"	chr20	+	32981596	32981687	32996456	32996598	32957199	32957276	33000320	33000445
219	"ENSG00000101391.16"	"CDK5RAP1"	chr20	-	31958304	31958435	31960447	31960503	31954664	31954814	31961920	31962018
222	"ENSG00000101294.12"	"HM13"	chr20	+	30125981	30126064	30132749	30132838	30115286	30115385	30137866	30137924
223	"ENSG00000101294.12"	"HM13"	chr20	+	30154012	30154098	30155880	30156027	30149436	30149539	30156922	30157370
224	"ENSG00000101294.12"	"HM13"	chr20	+	30154012	30154098	30155880	30156083	30149436	30149539	30156922	30157370
229	"ENSG00000125846.11"	"ZNF133"	chr20	+	18278932	18279108	18285651	18285822	18278628	18278706	18286324	18286451
237	"ENSG00000273189.1"	"CTD-3148I10.15"	chr19	+	49982165	49982304	49983554	49983733	49979679	49979823	49983808	49983877
238	"ENSG00000105486.9"	"LIG1"	chr19	-	48654488	48654596	48657128	48657224	48653344	48653467	48660270	48660397
244	"ENSG00000125746.10"	"EML2"	chr19	-	46127976	46128076	46129962	46130097	46124740	46124895	46133208	46133304
245	"ENSG00000125746.10"	"EML2"	chr19	-	46129962	46130097	46133208	46133304	46127976	46128076	46136118	46136229
246	"ENSG00000104859.10"	"CLASRP"	chr19	+	45571272	45571316	45571677	45571738	45570594	45570852	45572323	45572382
248	"ENSG00000105755.3"	"ETHE1"	chr19	-	44015588	44015718	44030666	44030811	44012926	44013016	44031248	44031353
249	"ENSG00000105429.8"	"MEGF8"	chr19	+	42852423	42852624	42853650	42853851	42848821	42848985	42854299	42854536
256	"ENSG00000188227.8"	"ZNF793"	chr19	+	38013433	38013549	38014311	38014356	37999166	37999305	38023257	38023384
260	"ENSG00000267120.3"	"AD000671.6"	chr19	-	36230610	36230989	36231280	36231465	36230152	36230527	36231924	36232129
261	"ENSG00000089356.12"	"FXYD3"	chr19	+	35608160	35608282	35610071	35610155	35607165	35607263	35610266	35610320
266	"ENSG00000257379.1"	"RP11-793H13.8"	chr12	+	53849668	53849785	53853055	53853187	53849244	53849277	53854798	53854927
267	"ENSG00000257379.1"	"RP11-793H13.8"	chr12	+	53858543	53858636	53859715	53859757	53856276	53856351	53861004	53861312
269	"ENSG00000085491.11"	"SLC25A24"	chr1	-	108703803	108703915	108724562	108724650	108700083	108700242	108728449	108728576
270	"ENSG00000254901.3"	"MEF2BNB"	chr19	-	19293381	19293492	19296842	19296907	19289655	19291570	19297701	19297814
271	"ENSG00000213999.11"	"MEF2B"	chr19	-	19291494	19291570	19293381	19293492	19261490	19261573	19296842	19296907
272	"ENSG00000105669.8"	"COPE"	chr19	-	19017768	19017921	19021779	19021880	19016384	19016438	19023792	19023855
273	"ENSG00000178971.9"	"CTC1"	chr17	-	8132044	8132210	8132459	8132524	8131820	8131947	8132619	8132764
280	"ENSG00000166295.4"	"ANAPC16"	chr10	+	73983645	73983814	73990123	73990198	73975805	73975896	73992758	73995618
281	"ENSG00000127527.9"	"EPS15L1"	chr19	-	16472589	16472795	16487932	16488065	16466049	16466662	16495939	16496022
282	"ENSG00000168066.16"	"SF1"	chr11	-	64533422	64533627	64534371	64534551	64532077	64532990	64534663	64534723
289	"ENSG00000104774.8"	"MAN2B1"	chr19	-	12769241	12769324	12772073	12772190	12769037	12769158	12774130	12774276
292	"ENSG00000174652.13"	"ZNF266"	chr19	-	9544750	9544911	9545473	9545535	9530740	9530894	9545783	9545869
293	"ENSG00000076826.5"	"CAMSAP3"	chr19	+	7671662	7671695	7672706	7672754	7671361	7671457	7673011	7673150
301	"ENSG00000167671.7"	"UBXN6"	chr19	-	4452360	4452489	4453454	4453519	4448314	4448412	4453926	4454090
302	"ENSG00000137434.7"	"C6orf52"	chr6	-	10683419	10683465	10685081	10685156	10671654	10671831	10687198	10687397
306	"ENSG00000117481.6"	"NSUN4"	chr1	+	46812592	46812747	46818539	46818700	46810472	46810816	46826375	46826500
310	"ENSG00000105699.12"	"LSR"	chr19	+	35749847	35749967	35752827	35752884	35741217	35741562	35753448	35753595
311	"ENSG00000105699.12"	"LSR"	chr19	+	35749847	35749967	35753448	35753595	35741217	35741562	35757261	35757435
334	"ENSG00000152229.14"	"PSTPIP2"	chr18	-	43572071	43572168	43573570	43573669	43571867	43571949	43577714	43577794
335	"ENSG00000115380.14"	"EFEMP1"	chr2	-	56103757	56103877	56104880	56105000	56102080	56102200	56108746	56108869
337	"ENSG00000134759.9"	"ELP2"	chr18	+	33719381	33719576	33721099	33721164	33718232	33718389	33722243	33722310
338	"ENSG00000134759.9"	"ELP2"	chr18	+	33719381	33719576	33721099	33721164	33718757	33718835	33722243	33722274
339	"ENSG00000134759.9"	"ELP2"	chr18	+	33726212	33726344	33734812	33734962	33725910	33726011	33736428	33736617
352	"ENSG00000134463.10"	"ECHDC3"	chr10	+	11791493	11791591	11797406	11797607	11789273	11789469	11805222	11805350
355	"ENSG00000148803.7"	"FUOM"	chr10	-	135170143	135170242	135170446	135170517	135169241	135169315	135170690	135170759
356	"ENSG00000105402.3"	"NAPA"	chr19	-	47995271	47995376	47996217	47996302	47994044	47994113	47996375	47996431
357	"ENSG00000181392.10"	"SYNE4"	chr19	-	36497324	36497573	36498026	36498170	36496234	36496339	36499118	36499269
358	"ENSG00000181392.10"	"SYNE4"	chr19	-	36498026	36498170	36499118	36499269	36497651	36497846	36499455	36499695
359	"ENSG00000178719.12"	"GRINA"	chr8	+	145066045	145066246	145066412	145066541	145065859	145065972	145066632	145066776
360	"ENSG00000082397.11"	"EPB41L3"	chr18	-	5398019	5398142	5400495	5400594	5397056	5397425	5406775	5406967
361	"ENSG00000082397.11"	"EPB41L3"	chr18	-	5398019	5398142	5400967	5401042	5397056	5397425	5406775	5406967
362	"ENSG00000082397.11"	"EPB41L3"	chr18	-	5400495	5400594	5400967	5401042	5397056	5397425	5406775	5406967
366	"ENSG00000132199.14"	"ENOSF1"	chr18	-	677344	677444	677742	677872	675320	675402	683245	683380
367	"ENSG00000132199.14"	"ENOSF1"	chr18	-	677344	677444	678695	678737	675320	675402	683245	683380
368	"ENSG00000132199.14"	"ENOSF1"	chr18	-	677742	677872	678695	678737	675320	675402	683245	683380
371	"ENSG00000104936.13"	"DMPK"	chr19	-	46274228	46274318	46274607	46274654	46272974	46273898	46274825	46274923
373	"ENSG00000178927.12"	"C17orf62"	chr17	-	80407045	80407168	80407306	80407356	80405455	80405497	80408074	80408130
374	"ENSG00000178927.12"	"C17orf62"	chr17	-	80407045	80407168	80407306	80407356	80405455	80405497	80408408	80408584
375	"ENSG00000178927.12"	"C17orf62"	chr17	-	80407045	80407168	80407306	80407356	80405455	80405497	80408575	80408652
380	"ENSG00000183077.11"	"AFMID"	chr17	+	76198783	76198832	76202026	76202131	76187050	76187141	76202991	76203321
393	"ENSG00000105379.5"	"ETFB"	chr19	-	51853582	51853645	51856385	51856544	51850153	51850312	51857403	51857562
399	"ENSG00000108883.8"	"EFTUD2"	chr17	-	42929776	42929930	42930663	42930758	42929077	42929185	42930884	42931003
401	"ENSG00000013306.11"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399920	42397996	42398926	42400651	42400711
402	"ENSG00000013306.11"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399896	42398801	42398926	42400651	42400711
411	"ENSG00000130414.7"	"NDUFA10"	chr2	-	240951033	240954277	240957969	240958056	240946732	240946787	240960613	240960829
412	"ENSG00000141736.9"	"ERBB2"	chr17	+	37881959	37882106	37882814	37882912	37881579	37881655	37883067	37883256
415	"ENSG00000174100.5"	"MRPL45"	chr17	+	36474585	36474634	36476501	36476651	36462499	36462598	36478008	36478182
418	"ENSG00000172171.6"	"TEFM"	chr17	-	29227430	29227580	29231083	29231547	29226000	29226624	29233185	29233838
420	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885037	4885383	4885455	4884519	4884654	4886051	4886187
421	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885037	4885383	4885470	4884519	4884654	4886051	4886187
422	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885037	4885383	4885522	4884519	4884654	4886051	4886187
423	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885126	4885383	4885455	4884519	4884654	4886051	4886187
424	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885126	4885383	4885470	4884519	4884654	4886051	4886187
425	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885126	4885383	4885522	4884519	4884654	4886051	4886187
426	"ENSG00000109113.13"	"RAB34"	chr17	-	27043010	27043076	27043920	27044012	27042817	27042919	27044230	27044443
441	"ENSG00000091592.11"	"NLRP1"	chr17	-	5437216	5437308	5440170	5440260	5436623	5436704	5442734	5442905
447	"ENSG00000108953.12"	"YWHAE"	chr17	-	1264385	1264592	1265223	1265302	1257504	1257641	1268152	1268352
457	"ENSG00000159176.9"	"CSRP1"	chr1	-	201459303	201459472	201465319	201465389	201457982	201458112	201476197	201476251
458	"ENSG00000159176.9"	"CSRP1"	chr1	-	201459303	201459472	201465319	201465432	201457982	201458112	201476197	201476251
467	"ENSG00000135698.5"	"MPHOSPH6"	chr16	-	82185028	82185119	82197686	82197799	82182913	82183008	82203729	82203831
473	"ENSG00000103091.10"	"WDR59"	chr16	-	74921580	74921653	74923600	74923713	74920167	74920294	74926381	74926463
474	"ENSG00000168404.8"	"MLKL"	chr16	-	74712796	74712878	74716548	74716684	74709510	74709662	74719383	74719481
481	"ENSG00000123815.7"	"ADCK4"	chr19	-	41215963	41216041	41220011	41220038	41211000	41211086	41220182	41220302
488	"ENSG00000205250.4"	"E2F4"	chr16	+	67227324	67227418	67228300	67228362	67226663	67226773	67228588	67228883
501	"ENSG00000115648.9"	"MLPH"	chr2	+	238428552	238428672	238434243	238434448	238427181	238427291	238448990	238449176
503	"ENSG00000141522.7"	"ARHGDIA"	chr17	-	79827205	79827282	79827417	79827501	79827048	79827112	79827616	79827833
522	"ENSG00000174628.12"	"IQCK"	chr16	+	19746674	19746772	19775169	19775222	19745019	19745149	19800159	19800244
524	"ENSG00000174628.12"	"IQCK"	chr16	+	19775356	19775434	19800159	19800244	19775169	19775222	19838347	19838459
526	"ENSG00000261130.1"	"RP11-1021N1.1"	chr16	+	15494643	15494714	15528251	15528616	15489806	15490064	15609161	15609190
529	"ENSG00000111731.8"	"C2CD5"	chr12	-	22611417	22611519	22612425	22612476	22609904	22610095	22622642	22622729
530	"ENSG00000111731.8"	"C2CD5"	chr12	-	22659644	22659753	22666227	22666313	22646156	22646271	22670919	22671071
532	"ENSG00000214078.7"	"CPNE1"	chr20	-	34243123	34243266	34246851	34246936	34220716	34220845	34252681	34252848
535	"ENSG00000103145.6"	"HCFC1R1"	chr16	-	3073233	3073362	3073847	3073969	3072625	3072999	3074181	3074287
536	"ENSG00000258674.5"	"CTC-260F20.3"	chr19	+	19636990	19637069	19638089	19638161	19627035	19627141	19638509	19638579
538	"ENSG00000086544.2"	"ITPKC"	chr19	+	41231244	41231344	41235106	41235320	41223007	41224195	41239064	41239269
539	"ENSG00000130731.11"	"C16orf13"	chr16	-	684888	685063	685280	685340	684718	684797	685611	685774
552	"ENSG00000138777.15"	"PPA2"	chr4	-	106345352	106345479	106367539	106367659	106320193	106320321	106370506	106370560
553	"ENSG00000172183.10"	"ISG20"	chr15	+	89182573	89182825	89195340	89195541	89181973	89182307	89198645	89199714
555	"ENSG00000140543.9"	"DET1"	chr15	-	89070829	89071017	89073853	89074704	89060012	89060204	89074843	89074946
557	"ENSG00000105364.9"	"MRPL4"	chr19	+	10367383	10367501	10368897	10369004	10365264	10365316	10369088	10369198
560	"ENSG00000102901.8"	"CENPT"	chr16	-	67865656	67865743	67865743	67865793	67865118	67865261	67865914	67866011
563	"ENSG00000043143.16"	"PHF15"	chr5	+	133901805	133902270	133909334	133909452	133900183	133900300	133912457	133912586
566	"ENSG00000140367.7"	"UBE2Q2"	chr15	+	76165768	76165909	76168527	76168612	76161291	76161351	76170301	76170362
570	"ENSG00000137817.12"	"PARP6"	chr15	-	72546795	72546861	72548805	72548931	72545777	72545845	72549688	72549761
578	"ENSG00000103599.15"	"IQCH"	chr15	+	67768033	67768156	67782340	67782402	67757464	67757635	67786595	67786704
584	"ENSG00000100462.11"	"PRMT5"	chr14	-	23396734	23396823	23397334	23397420	23394087	23394249	23397705	23397824
593	"ENSG00000104133.10"	"SPG11"	chr15	-	44864880	44865018	44867099	44867239	44862722	44862856	44876011	44876756
595	"ENSG00000172785.14"	"CBWD1"	chr9	-	150508	150725	152033	152078	146101	146158	154708	154795
599	"ENSG00000110851.7"	"PRDM4"	chr12	-	108135997	108136125	108136973	108137059	108134722	108135037	108138319	108138438
603	"ENSG00000108406.5"	"DHX40"	chr17	+	57657057	57657240	57663513	57663594	57656832	57656919	57665256	57665414
619	"ENSG00000273259.1"	"RP11-986E7.7"	chr14	+	95080770	95081421	95088677	95088828	95078633	95078784	95089947	95090983
620	"ENSG00000197249.8"	"SERPINA1"	chr14	-	94854896	94855000	94855155	94855347	94848928	94849578	94856756	94857029
626	"ENSG00000173818.12"	"ENDOV"	chr17	+	78399258	78399420	78402395	78402460	78398831	78398900	78403572	78403631
627	"ENSG00000173818.12"	"ENDOV"	chr17	+	78399291	78399420	78402395	78402460	78398831	78398900	78403572	78403631
632	"ENSG00000167110.12"	"GOLGA2"	chr9	-	131030698	131030803	131035063	131035144	131030395	131030439	131036128	131036251
649	"ENSG00000119684.11"	"MLH3"	chr14	-	75489697	75489721	75497245	75497405	75489516	75489595	75498770	75498882
655	"ENSG00000134283.13"	"PPHLN1"	chr12	+	42748962	42749024	42768664	42768876	42729684	42729776	42781257	42781337
658	"ENSG00000173575.14"	"CHD2"	chr15	+	93472259	93472321	93480747	93480855	93470473	93470560	93482807	93482948
663	"ENSG00000153339.9"	"TRAPPC8"	chr18	-	29412046	29412136	29419274	29419420	29409135	29410952	29426678	29426780
668	"ENSG00000244219.2"	"GS1-259H13.2"	chr7	+	99202008	99202219	99204370	99204517	99197827	99197908	99205295	99205433
670	"ENSG00000100911.9"	"PSME2"	chr14	-	24613183	24613238	24613400	24613468	24612793	24612880	24613608	24613677
671	"ENSG00000092036.12"	"HAUS4"	chr14	-	23417076	23417222	23419522	23419619	23416809	23416940	23420763	23420898
672	"ENSG00000092036.12"	"HAUS4"	chr14	-	23419522	23419619	23420763	23420898	23417076	23417222	23421536	23421668
674	"ENSG00000157353.12"	"FUK"	chr16	+	70501276	70501374	70501788	70501869	70500784	70500857	70502751	70502871
675	"ENSG00000075239.9"	"ACAT1"	chr11	+	108004947	108005043	108005868	108005969	108004546	108004664	108009624	108009768
684	"ENSG00000169062.10"	"UPF3A"	chr13	+	115051993	115052104	115056963	115057019	115048311	115048418	115057108	115057267
685	"ENSG00000184497.8"	"TMEM255B"	chr13	+	114469087	114469230	114472070	114472133	114462215	114462288	114498120	114498210
690	"ENSG00000125247.11"	"TMTC4"	chr13	-	101308634	101308722	101315217	101315434	101294464	101294565	101316474	101316590
693	"ENSG00000007392.12"	"LUC7L"	chr16	-	240539	240569	242925	243014	238967	240134	249060	249237
697	"ENSG00000102786.10"	"INTS6"	chr13	-	51969435	51969619	51997165	51997226	51963454	51963580	52004429	52004519
705	"ENSG00000119688.16"	"ABCD4"	chr14	-	74764341	74764772	74766250	74766378	74763035	74763152	74769577	74769662
712	"ENSG00000062716.6"	"VMP1"	chr17	+	57842331	57842499	57851114	57851246	57816197	57816308	57886156	57886237
718	"ENSG00000185684.8"	"EP400NL"	chr12	+	132594312	132594377	132599002	132599090	132593116	132593227	132604964	132605146
720	"ENSG00000081760.12"	"AACS"	chr12	+	125603186	125603311	125609250	125609570	125599022	125599103	125612706	125612820
723	"ENSG00000111011.13"	"RSRC2"	chr12	-	122998313	122998421	122999258	122999275	122995655	122995735	122999651	122999774
724	"ENSG00000184047.11"	"DIABLO"	chr12	-	122702812	122702944	122709058	122709191	122701305	122701416	122710511	122710599
727	"ENSG00000022840.11"	"RNF10"	chr12	+	120990301	120990501	120992520	120992611	120984207	120984404	120995084	120995269
729	"ENSG00000089157.11"	"RPLP0"	chr12	-	120636356	120636542	120636697	120636803	120635124	120635265	120636920	120637008
730	"ENSG00000163517.10"	"HDAC11"	chr3	+	13524963	13525064	13538235	13538352	13522745	13522894	13542212	13542289
734	"ENSG00000198270.8"	"TMEM116"	chr12	-	112371689	112371834	112374495	112374634	112370389	112370463	112374963	112375047
735	"ENSG00000111271.10"	"ACAD10"	chr12	+	112159474	112159543	112165765	112165947	112153624	112153766	112167609	112167760
736	"ENSG00000111271.10"	"ACAD10"	chr12	+	112159474	112159543	112165765	112165947	112153624	112153766	112171726	112171851
737	"ENSG00000111271.10"	"ACAD10"	chr12	+	112165765	112165947	112171726	112171872	112159474	112159543	112174634	112174808
750	"ENSG00000111785.14"	"RIC8B"	chr12	+	107208473	107209082	107219503	107219598	107177774	107177822	107236366	107236595
754	"ENSG00000136048.9"	"DRAM1"	chr12	+	102307951	102308010	102313886	102313979	102295068	102295211	102314993	102315320
757	"ENSG00000196091.8"	"MYBPC1"	chr12	+	102010979	102011021	102020649	102020688	102008273	102008309	102023211	102023322
769	"ENSG00000120798.12"	"NR2C1"	chr12	-	95418925	95419031	95422162	95422300	95414004	95416179	95425124	95425264
770	"ENSG00000120798.12"	"NR2C1"	chr12	-	95418925	95419031	95422162	95422285	95416109	95416179	95425124	95425264
791	"ENSG00000136404.11"	"TM6SF1"	chr15	+	83790672	83790755	83795506	83795599	83788329	83788433	83796109	83796229
795	"ENSG00000168096.10"	"ANKS3"	chr16	-	4764051	4764187	4774750	4774832	4755095	4755254	4779980	4780152
817	"ENSG00000050426.11"	"LETMD1"	chr12	+	51445874	51445990	51447560	51447643	51442816	51442968	51450132	51450285
818	"ENSG00000050426.11"	"LETMD1"	chr12	+	51445874	51445990	51447594	51447643	51442816	51442968	51450132	51450285
822	"ENSG00000050426.11"	"LETMD1"	chr12	+	51447560	51447643	51449926	51450028	51442816	51442968	51450132	51450285
823	"ENSG00000050426.11"	"LETMD1"	chr12	+	51447594	51447643	51449926	51450028	51442816	51442968	51450132	51450285
824	"ENSG00000066084.8"	"DIP2B"	chr12	+	51084831	51084934	51086731	51086796	51080355	51080465	51089049	51089143
828	"ENSG00000118181.6"	"RPS25"	chr11	-	118888071	118888255	118888667	118888763	118886550	118886649	118888991	118889400
829	"ENSG00000061273.13"	"HDAC7"	chr12	-	48180367	48180486	48181494	48181592	48179534	48179668	48181827	48181947
830	"ENSG00000150076.18"	"C10orf68"	chr10	+	33067904	33068012	33093942	33094026	33018259	33018385	33103297	33103381
832	"ENSG00000266118.1"	"RP11-507M3.1"	chr2	+	24362239	24362320	24369617	24369705	24357988	24358057	24369799	24369956
834	"ENSG00000124782.15"	"RREB1"	chr6	+	7229229	7232140	7240670	7240835	7226699	7226889	7246656	7247454
841	"ENSG00000149761.4"	"NUDT22"	chr11	+	63995039	63995138	63996718	63996816	63994106	63994604	63996949	63997043
848	"ENSG00000129467.9"	"ADCY4"	chr14	-	24793267	24793405	24793512	24793597	24791271	24792660	24794582	24794680
850	"ENSG00000177575.8"	"CD163"	chr12	-	7632455	7633852	7635238	7635358	7623411	7623993	7635561	7635600
851	"ENSG00000177575.8"	"CD163"	chr12	-	7633756	7633852	7635238	7635358	7632455	7632509	7635561	7635600
852	"ENSG00000177575.8"	"CD163"	chr12	-	7633756	7633852	7635238	7635358	7632455	7632592	7635561	7635600
853	"ENSG00000111684.6"	"LPCAT3"	chr12	-	7088632	7088741	7090165	7090344	7087764	7087851	7090755	7090793
855	"ENSG00000124786.8"	"SLC35B3"	chr6	-	8417634	8417727	8419812	8419910	8417116	8417228	8420953	8421061
856	"ENSG00000111321.6"	"LTBR"	chr12	+	6497563	6497671	6497965	6497991	6495512	6495610	6499277	6499506
859	"ENSG00000078246.11"	"TULP3"	chr12	+	3042583	3042696	3043612	3043727	3040202	3040406	3046796	3046895
860	"ENSG00000078246.11"	"TULP3"	chr12	+	3043612	3043727	3046796	3046895	3042583	3042696	3047279	3047451
861	"ENSG00000060237.12"	"WNK1"	chr12	+	988738	989197	989886	990165	987377	987527	990857	990955
863	"ENSG00000103534.12"	"TMC5"	chr16	+	19498514	19498648	19501716	19501890	19492691	19492787	19503471	19503550
865	"ENSG00000197798.4"	"FAM118B"	chr11	+	126104889	126104982	126110686	126110939	126099119	126099188	126120400	126120628
866	"ENSG00000197798.4"	"FAM118B"	chr11	+	126110686	126110939	126120400	126120628	126104889	126104982	126124199	126124328
872	"ENSG00000108825.13"	"PTGES3L-AARSD1"	chr17	-	41103816	41103911	41105740	41105795	41102542	41102745	41106892	41106984
873	"ENSG00000108825.13"	"PTGES3L-AARSD1"	chr17	-	41105740	41105795	41106892	41106984	41103816	41103911	41107174	41107241
877	"ENSG00000196655.5"	"TRAPPC4"	chr11	+	118890859	118890963	118892469	118892596	118889852	118890134	118894030	118894104
880	"ENSG00000076043.5"	"REXO2"	chr11	+	114314577	114314655	114316700	114316809	114311377	114311461	114318547	114318601
884	"ENSG00000086848.10"	"ALG9"	chr11	-	111711377	111711532	111715323	111715446	111708971	111709101	111724102	111724208
890	"ENSG00000118705.12"	"RPN2"	chr20	+	35860698	35860794	35862422	35862498	35858375	35858462	35864982	35865112
891	"ENSG00000022277.8"	"RTFDC1"	chr20	+	55088370	55088484	55091990	55092045	55059166	55059245	55092161	55092257
920	"ENSG00000184154.8"	"LRTOMT"	chr11	+	71800074	71800211	71804541	71804747	71799342	71799426	71805993	71806142
922	"ENSG00000137522.13"	"RNF121"	chr11	+	71673197	71673335	71698049	71698157	71671795	71671937	71701642	71701763
924	"ENSG00000085733.11"	"CTTN"	chr11	+	70265851	70265962	70266505	70266616	70263118	70263229	70269045	70269101
927	"ENSG00000110721.7"	"CHKA"	chr11	-	67842183	67842297	67848870	67848924	67838190	67838324	67864485	67864597
928	"ENSG00000140943.12"	"MBTPS1"	chr16	-	84115351	84115513	84118587	84118739	84108201	84108346	84120962	84121065
933	"ENSG00000130733.6"	"YIPF2"	chr19	-	11034751	11034868	11036361	11036449	11034508	11034675	11038305	11038392
934	"ENSG00000130733.6"	"YIPF2"	chr19	-	11036361	11036449	11038305	11038392	11034751	11034868	11038474	11038635
936	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67198838	67198986	67199823	67199963	67196997	67197066	67200070	67200128
937	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67198838	67198986	67199826	67199963	67196997	67197066	67200070	67200128
938	"ENSG00000164081.8"	"TEX264"	chr3	+	51708286	51708578	51718428	51718650	51705270	51706317	51733421	51733590
939	"ENSG00000164081.8"	"TEX264"	chr3	+	51708286	51708578	51718428	51718650	51705910	51706099	51733421	51733591
947	"ENSG00000149499.7"	"EML3"	chr11	-	62373113	62373245	62373326	62373452	62372584	62372652	62373534	62373684
951	"ENSG00000256591.1"	"RP11-286N22.8"	chr11	+	61205096	61205320	61205475	61205585	61197621	61197654	61213412	61213703
