ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2418	"ENSG00000148399.7"	"DPH7"	chr9	-	140470160	140470619	140470531	140470619	140469203	140469298
2422	"ENSG00000176978.9"	"DPP7"	chr9	-	140007171	140007257	140007196	140007257	140006584	140006682
2470	"ENSG00000136935.9"	"GOLGA1"	chr9	-	127683990	127684171	127684001	127684171	127683407	127683519
2475	"ENSG00000089327.10"	"FXYD5"	chr19	+	35657044	35657228	35657044	35657074	35660468	35660783
2488	"ENSG00000106948.12"	"AKNA"	chr9	-	117105987	117108289	117108142	117108289	117104288	117104405
2491	"ENSG00000119314.11"	"PTBP3"	chr9	-	115060111	115060196	115060120	115060196	115030328	115030475
2508	"ENSG00000255036.1"	"RP11-23J9.4"	chr9	+	100109595	100109948	100109595	100109771	100111392	100111573
2526	"ENSG00000142910.11"	"TINAGL1"	chr1	+	32051040	32051477	32051040	32051086	32052310	32052356
2538	"ENSG00000143321.14"	"HDGF"	chr1	-	156714799	156715165	156715088	156715165	156713954	156714140
2571	"ENSG00000165275.5"	"TRMT10B"	chr9	+	37763625	37763862	37763625	37763750	37769937	37770016
2581	"ENSG00000213930.7"	"GALT"	chr9	+	34648758	34649078	34648758	34648891	34649406	34649561
2631	"ENSG00000178685.9"	"PARP10"	chr8	-	145059888	145060143	145059892	145060143	145059736	145059816
2689	"ENSG00000259964.2"	"RP11-673C5.2"	chr15	-	71477743	71477845	71477763	71477845	71459363	71459528
2704	"ENSG00000147140.11"	"NONO"	chrX	+	70514076	70514378	70514076	70514198	70516414	70516510
2715	"ENSG00000214432.5"	"AC068831.10"	chr15	+	91566542	91567201	91566542	91566824	91573110	91573471
2721	"ENSG00000105707.9"	"HPN"	chr19	+	35532625	35533426	35532625	35532776	35540193	35540295
2722	"ENSG00000105707.9"	"HPN"	chr19	+	35550576	35550900	35550576	35550706	35551032	35551073
2743	"ENSG00000172638.8"	"EFEMP2"	chr11	-	65636830	65637447	65637327	65637447	65635950	65636311
2795	"ENSG00000221914.4"	"PPP2R2A"	chr8	+	26220199	26221406	26220199	26220364	26223830	26223922
2797	"ENSG00000141127.10"	"PRPSAP2"	chr17	+	18759611	18759789	18759611	18759742	18769114	18769265
2806	"ENSG00000215374.5"	"FAM66B"	chr8	-	7206494	7206668	7206604	7206668	7182658	7182720
2854	"ENSG00000077454.11"	"LRCH4"	chr7	-	100174708	100175012	100174895	100175012	100174316	100174628
2860	"ENSG00000197321.10"	"SVIL"	chr10	-	29769465	29769742	29769478	29769742	29762766	29762918
2903	"ENSG00000008311.10"	"AASS"	chr7	-	121718915	121719766	121719650	121719766	121717891	121718068
2954	"ENSG00000148498.11"	"PARD3"	chr10	-	34626202	34626354	34626205	34626354	34620044	34620272
2965	"ENSG00000186088.11"	"GSAP"	chr7	-	76959498	76959684	76959555	76959684	76958649	76958708
2967	"ENSG00000186704.8"	"DTX2P1"	chr7	+	76631479	76631638	76631479	76631636	76632605	76632764
3033	"ENSG00000183696.9"	"UPP1"	chr7	+	48141420	48141579	48141420	48141467	48146469	48146679
3129	"ENSG00000185049.8"	"NELFA"	chr4	-	1987998	1988129	1988006	1988129	1987841	1987910
3133	"ENSG00000105854.8"	"PON2"	chr7	-	95045483	95045609	95045553	95045609	95044459	95044584
3144	"ENSG00000131018.18"	"SYNE1"	chr6	-	152630965	152631152	152630969	152631152	152629623	152629763
3162	"ENSG00000118495.14"	"PLAGL1"	chr6	-	144285923	144287367	144287294	144287367	144281605	144281679
3173	"ENSG00000112306.7"	"RPS12"	chr6	+	133136110	133136363	133136110	133136227	133138618	133138703
3205	"ENSG00000272578.1"	"AP000347.2"	chr22	-	24028976	24029182	24029024	24029182	24025930	24026054
3230	"ENSG00000228409.1"	"CCT6P1"	chr7	+	65217150	65217297	65217150	65217189	65219513	65219648
3252	"ENSG00000183628.8"	"DGCR6"	chr22	+	18894077	18894599	18894077	18894238	18898400	18898541
3267	"ENSG00000182109.3"	"RP11-69E11.4"	chr1	-	39994687	39994836	39994726	39994836	39989478	39989568
3306	"ENSG00000204344.10"	"STK19"	chr6	+	31947190	31948325	31947190	31947330	31948430	31948578
3318	"ENSG00000164403.10"	"SHROOM1"	chr5	-	132159541	132160111	132159972	132160111	132159314	132159456
3367	"ENSG00000163040.10"	"CCDC74A"	chr2	+	132289236	132290354	132289236	132289375	132290436	132290510
3385	"ENSG00000033867.12"	"SLC4A7"	chr3	-	27475406	27475595	27475445	27475595	27465527	27465643
3391	"ENSG00000198721.8"	"ECI2"	chr6	-	4125483	4126471	4126368	4126471	4119419	4119509
3394	"ENSG00000111077.13"	"TENC1"	chr12	+	53452830	53453755	53452830	53453751	53454188	53454339
3396	"ENSG00000111077.13"	"TENC1"	chr12	+	53452830	53454042	53452830	53453755	53454188	53454339
3426	"ENSG00000132323.4"	"ILKAP"	chr2	-	239098493	239098613	239098503	239098613	239093821	239093928
3449	"ENSG00000066651.13"	"TRMT11"	chr6	+	126333916	126333998	126333916	126333989	126334115	126334247
3475	"ENSG00000155508.9"	"CNOT8"	chr5	+	154238198	154238376	154238198	154238361	154244751	154244945
3482	"ENSG00000137274.8"	"BPHL"	chr6	+	3137595	3137727	3137595	3137656	3140619	3140743
3535	"ENSG00000115594.7"	"IL1R1"	chr2	+	102781233	102781468	102781233	102781463	102781574	102781764
3541	"ENSG00000072163.14"	"LIMS2"	chr2	-	128397844	128398563	128398470	128398563	128397644	128397720
3560	"ENSG00000189308.6"	"LIN54"	chr4	-	83905313	83906029	83905976	83906029	83891479	83891622
3584	"ENSG00000172890.7"	"NADSYN1"	chr11	+	71185440	71186668	71185440	71185572	71187246	71188271
3594	"ENSG00000059804.11"	"SLC2A3"	chr12	-	8082279	8083238	8083075	8083238	8078439	8078544
3610	"ENSG00000070476.10"	"ZXDC"	chr3	-	126180112	126181063	126180377	126181063	126160607	126160789
3611	"ENSG00000070476.10"	"ZXDC"	chr3	-	126180112	126181063	126180377	126181063	126178495	126178580
3626	"ENSG00000065183.11"	"WDR3"	chr1	+	118475910	118476113	118475910	118476012	118477095	118477305
3659	"ENSG00000143110.7"	"C1orf162"	chr1	+	112019419	112019700	112019419	112019489	112019955	112020050
3740	"ENSG00000239467.1"	"AC007405.6"	chr2	+	171627622	171627937	171627622	171627697	171633656	171633687
3741	"ENSG00000239467.1"	"AC007405.6"	chr2	+	171627622	171627937	171627622	171627697	171633886	171633935
3751	"ENSG00000184634.11"	"MED12"	chrX	+	70357036	70357242	70357036	70357233	70357410	70357485
3769	"ENSG00000170581.9"	"STAT2"	chr12	-	56743128	56743293	56743209	56743293	56742946	56743045
3783	"ENSG00000169744.8"	"LDB2"	chr4	-	16510157	16510309	16510163	16510309	16504416	16504754
3784	"ENSG00000169744.8"	"LDB2"	chr4	-	16510157	16510309	16510163	16510309	16507462	16507605
3825	"ENSG00000158106.8"	"RHPN1"	chr8	+	144461998	144462345	144461998	144462155	144462758	144462953
3863	"ENSG00000145191.7"	"EIF2B5"	chr3	+	183860839	183861353	183860839	183860930	183861886	183862012
3952	"ENSG00000122481.12"	"RWDD3"	chr1	+	95709766	95710271	95709766	95710254	95712097	95712213
4016	"ENSG00000137449.11"	"CPEB2"	chr4	+	15008928	15009219	15008928	15009210	15009961	15010051
4019	"ENSG00000134900.7"	"TPP2"	chr13	+	103317144	103317286	103317144	103317275	103320107	103320233
4043	"ENSG00000143578.11"	"CREB3L4"	chr1	+	153940997	153941175	153940997	153941115	153941809	153941931
4044	"ENSG00000143578.11"	"CREB3L4"	chr1	+	153940997	153941175	153940997	153941115	153945219	153945312
4056	"ENSG00000178821.8"	"TMEM52"	chr1	-	1850331	1850527	1850483	1850527	1849691	1849870
4069	"ENSG00000121716.14"	"PILRB"	chr7	+	99954372	99954561	99954372	99954506	99955886	99955989
4188	"ENSG00000247595.2"	"SPTY2D1-AS1"	chr11	+	18622638	18622727	18622638	18622711	18624704	18624742
4194	"ENSG00000131652.9"	"THOC6"	chr16	+	3075924	3076167	3075924	3075989	3076251	3076289
4195	"ENSG00000115042.5"	"FAHD2A"	chr2	+	96076274	96076774	96076274	96076334	96078181	96078290
4201	"ENSG00000113712.12"	"CSNK1A1"	chr5	-	148885009	148885158	148885045	148885158	148880577	148880785
4214	"ENSG00000172269.12"	"DPAGT1"	chr11	-	118971727	118972852	118972204	118972852	118970971	118971118
4226	"ENSG00000185986.10"	"SDHAP3"	chr5	-	1574286	1574410	1574296	1574410	1572336	1572401
4236	"ENSG00000144535.15"	"DIS3L2"	chr2	+	232995328	232995653	232995328	232995429	233028168	233028342
4324	"ENSG00000047849.17"	"MAP4"	chr3	-	47912302	47912595	47912347	47912595	47898920	47899002
4334	"ENSG00000108523.11"	"RNF167"	chr17	+	4843781	4844288	4843781	4844021	4844371	4844452
4364	"ENSG00000135686.8"	"KLHL36"	chr16	+	84690476	84691550	84690476	84691519	84693365	84693523
4410	"ENSG00000168393.8"	"DTYMK"	chr2	-	242625183	242625292	242625221	242625292	242617866	242618064
4453	"ENSG00000187514.10"	"PTMA"	chr2	+	232576057	232576693	232576057	232576129	232577152	232577226
4459	"ENSG00000182511.7"	"FES"	chr15	+	91434211	91434421	91434211	91434411	91434729	91434906
4460	"ENSG00000166986.8"	"MARS"	chr12	+	57905790	57906136	57905790	57905886	57906533	57906747
4484	"ENSG00000114745.9"	"GORASP1"	chr3	-	39144168	39144372	39144183	39144372	39142513	39142593
4488	"ENSG00000109736.10"	"MFSD10"	chr4	-	2933551	2933880	2933771	2933880	2933101	2933192
4502	"ENSG00000106009.11"	"BRAT1"	chr7	-	2581753	2583596	2582837	2583596	2581351	2581470
4508	"ENSG00000234741.3"	"GAS5"	chr1	-	173833394	173833842	173833812	173833842	173833038	173833213
4510	"ENSG00000234741.3"	"GAS5"	chr1	-	173834366	173834685	173834608	173834685	173833394	173833442
4511	"ENSG00000234741.3"	"GAS5"	chr1	-	173834366	173834685	173834647	173834685	173833394	173833442
4512	"ENSG00000234741.3"	"GAS5"	chr1	-	173834608	173834685	173834647	173834685	173833394	173833442
4513	"ENSG00000234741.3"	"GAS5"	chr1	-	173834366	173834685	173834608	173834685	173833812	173833842
4515	"ENSG00000234741.3"	"GAS5"	chr1	-	173834608	173834685	173834647	173834685	173833812	173833842
4526	"ENSG00000168488.14"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28847646	28847811
4538	"ENSG00000166347.14"	"CYB5A"	chr18	-	71922975	71928179	71928149	71928179	71920531	71920900
4550	"ENSG00000125458.2"	"NT5C"	chr17	-	73127059	73127376	73127275	73127376	73126847	73126962
4551	"ENSG00000125458.2"	"NT5C"	chr17	-	73127139	73127376	73127275	73127376	73126847	73126962
4554	"ENSG00000223960.2"	"AC009948.5"	chr2	+	179291092	179291388	179291092	179291232	179295421	179295616
4598	"ENSG00000006282.15"	"SPATA20"	chr17	+	48628358	48629541	48628358	48628551	48631611	48631811
4615	"ENSG00000101457.8"	"DNTTIP1"	chr20	+	44430637	44430696	44430637	44430694	44431971	44432017
4634	"ENSG00000143575.10"	"HAX1"	chr1	+	154245811	154246437	154245811	154246074	154247425	154247477
4638	"ENSG00000187091.9"	"PLCD1"	chr3	-	38049948	38050649	38050532	38050649	38049725	38049858
4639	"ENSG00000187091.9"	"PLCD1"	chr3	-	38051394	38051766	38051621	38051766	38051143	38051302
4651	"ENSG00000115762.12"	"PLEKHB2"	chr2	+	131890474	131890588	131890474	131890564	131897742	131897848
4654	"ENSG00000168028.9"	"RPSA"	chr3	+	39450096	39450230	39450096	39450215	39453139	39453268
4671	"ENSG00000167770.7"	"OTUB1"	chr11	+	63764001	63764413	63764001	63764120	63764521	63764716
4683	"ENSG00000124587.9"	"PEX6"	chr6	-	42934241	42934395	42934262	42934395	42933418	42933527
4699	"ENSG00000137074.14"	"APTX"	chr9	-	32988076	32988127	32988080	32988127	32987757	32987840
4721	"ENSG00000145029.7"	"NICN1"	chr3	-	49462381	49462871	49462799	49462871	49461507	49462307
4774	"ENSG00000196975.10"	"ANXA4"	chr2	+	70035037	70037805	70035037	70035128	70039784	70039841
4785	"ENSG00000180353.6"	"HCLS1"	chr3	-	121376048	121376199	121376125	121376199	121366165	121366295
4834	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131389664	131389795	131389664	131389777	131392599	131392654
4853	"ENSG00000127329.10"	"PTPRB"	chr12	-	70948935	70949089	70948939	70949089	70946556	70946796
4855	"ENSG00000182979.13"	"MTA1"	chr14	+	105916394	105916661	105916394	105916521	105920529	105920647
4895	"ENSG00000165801.5"	"ARHGEF40"	chr14	+	21543490	21543924	21543490	21543658	21544518	21544615
4899	"ENSG00000132746.10"	"ALDH3B2"	chr11	-	67431866	67432033	67431891	67432033	67431132	67431232
4924	"ENSG00000197622.8"	"CDC42SE1"	chr1	-	151027491	151028469	151028152	151028469	151026706	151026797
4926	"ENSG00000122557.5"	"HERPUD2"	chr7	-	35733793	35734745	35734410	35734745	35712810	35712888
4945	"ENSG00000116299.12"	"KIAA1324"	chr1	+	109716095	109716201	109716095	109716179	109716309	109716459
4947	"ENSG00000185215.4"	"TNFAIP2"	chr14	+	103589797	103590288	103589797	103589820	103590711	103590843
4970	"ENSG00000162779.16"	"AXDND1"	chr1	+	179335106	179335261	179335106	179335146	179337934	179338107
4994	"ENSG00000100325.10"	"ASCC2"	chr22	-	30230430	30230539	30230477	30230539	30221610	30221769
5032	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23311161	23311537	23311306	23311537	23310008	23310147
5068	"ENSG00000148362.6"	"C9orf142"	chr9	+	139887091	139887426	139887091	139887152	139887504	139887695
5079	"ENSG00000136819.10"	"C9orf78"	chr9	-	132596985	132597045	132596990	132597045	132595936	132595988
5091	"ENSG00000172775.12"	"FAM192A"	chr16	-	57212413	57212764	57212621	57212764	57209450	57209612
5099	"ENSG00000166987.10"	"MBD6"	chr12	+	57922942	57923112	57922942	57923108	57923393	57923457
5101	"ENSG00000147133.11"	"TAF1"	chrX	+	70678090	70678216	70678090	70678207	70679401	70679558
5135	"ENSG00000043514.11"	"TRIT1"	chr1	-	40315790	40315933	40315794	40315933	40313657	40313763
5144	"ENSG00000177106.10"	"EPS8L2"	chr11	+	720061	720223	720061	720181	720596	720746
5176	"ENSG00000116906.7"	"GNPAT"	chr1	+	231403425	231403657	231403425	231403649	231406503	231406746
5211	"ENSG00000185864.12"	"NPIPB4"	chr16	-	21890658	21890778	21890698	21890778	21868900	21868979
5232	"ENSG00000169241.13"	"SLC50A1"	chr1	+	155108774	155108872	155108774	155108852	155110036	155110198
5237	"ENSG00000143543.10"	"JTB"	chr1	-	153949168	153949489	153949451	153949489	153948301	153948381
5256	"ENSG00000268790.1"	"CTC-429P9.4"	chr19	-	16757906	16758072	16757930	16758072	16741278	16741370
5269	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151338038	151338160	151338081	151338160	151337664	151337757
5297	"ENSG00000159214.8"	"CCDC24"	chr1	+	44457518	44458059	44457518	44457676	44458194	44458311
5298	"ENSG00000159214.8"	"CCDC24"	chr1	+	44459561	44460834	44459561	44459636	44461272	44461342
5350	"ENSG00000161202.13"	"DVL3"	chr3	+	183882583	183882994	183882583	183882719	183883209	183883279
5361	"ENSG00000101365.16"	"IDH3B"	chr20	-	2641102	2641475	2641342	2641475	2640908	2641011
5366	"ENSG00000115073.6"	"ACTR1B"	chr2	-	98274889	98275466	98275341	98275466	98274686	98274779
5377	"ENSG00000143436.6"	"MRPL9"	chr1	-	151734580	151734631	151734588	151734631	151733926	151734028
5378	"ENSG00000143436.6"	"MRPL9"	chr1	-	151734580	151734631	151734588	151734631	151734437	151734486
5403	"ENSG00000196535.10"	"MYO18A"	chr17	-	27445048	27445207	27445062	27445207	27442681	27442858
5445	"ENSG00000102796.6"	"DHRS12"	chr13	-	52348056	52348170	52348065	52348170	52343291	52343429
5469	"ENSG00000125459.10"	"MSTO1"	chr1	+	155583447	155583557	155583447	155583524	155583852	155584722
5503	"ENSG00000176261.11"	"ZBTB8OS"	chr1	-	33100302	33100393	33100368	33100393	33093108	33093145
5504	"ENSG00000176261.11"	"ZBTB8OS"	chr1	-	33116002	33116126	33116033	33116126	33093108	33093145
5506	"ENSG00000176261.11"	"ZBTB8OS"	chr1	-	33116002	33116126	33116033	33116126	33099551	33099673
5507	"ENSG00000176261.11"	"ZBTB8OS"	chr1	-	33100302	33100393	33100368	33100393	33099551	33099711
5563	"ENSG00000007202.10"	"KIAA0100"	chr17	-	26970181	26970677	26970627	26970677	26969886	26970005
5566	"ENSG00000129353.10"	"SLC44A2"	chr19	+	10745431	10745749	10745431	10745563	10746998	10747261
