ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
207	"ENSG00000101452.10"	"DHX35"	chr20	+	37657060	37657142	37659346	37659418	37653872	37654002	37662848	37662960
212	"ENSG00000088367.16"	"EPB41L1"	chr20	+	34806797	34806884	34807682	34807766	34800193	34800298	34809785	34809866
214	"ENSG00000131051.16"	"RBM39"	chr20	-	34317233	34317287	34317383	34317449	34312959	34313077	34319862	34320057
216	"ENSG00000272897.1"	"RP1-309K20.6"	chr20	-	34220716	34220845	34243123	34243266	34220438	34220618	34246851	34246936
219	"ENSG00000125970.7"	"RALY"	chr20	+	32661624	32661672	32663679	32663846	32661368	32661441	32664507	32664621
220	"ENSG00000101391.16"	"CDK5RAP1"	chr20	-	31958304	31958435	31960447	31960503	31954664	31954814	31961920	31962018
227	"ENSG00000089006.12"	"SNX5"	chr20	-	17934639	17934761	17936008	17936119	17933230	17933354	17937576	17937681
232	"ENSG00000119421.5"	"NDUFA8"	chr9	-	124910390	124910556	124914523	124914687	124906336	124906657	124921905	124922098
236	"ENSG00000126453.5"	"BCL2L12"	chr19	+	50172280	50172372	50173472	50173745	50172107	50172194	50176954	50177173
237	"ENSG00000161618.5"	"ALDH16A1"	chr19	+	49964875	49965057	49965140	49965293	49964078	49964156	49965826	49966012
238	"ENSG00000104863.7"	"LIN7B"	chr19	+	49618516	49618588	49619519	49619729	49618105	49618224	49621111	49621275
239	"ENSG00000105538.4"	"RASIP1"	chr19	-	49230041	49230145	49230649	49230687	49227973	49228217	49232193	49232847
240	"ENSG00000105538.4"	"RASIP1"	chr19	-	49230263	49230415	49232193	49232847	49230041	49230145	49238452	49238808
246	"ENSG00000104859.10"	"CLASRP"	chr19	+	45571272	45571316	45571677	45571738	45570594	45570852	45572323	45572382
247	"ENSG00000091732.11"	"ZC3HC1"	chr7	-	129663350	129663563	129664102	129664346	129662158	129662365	129665997	129666152
249	"ENSG00000105755.3"	"ETHE1"	chr19	-	44015588	44015718	44030352	44030501	44012926	44013016	44030666	44030811
252	"ENSG00000130758.3"	"MAP3K10"	chr19	+	40698544	40698620	40704281	40704418	40698151	40698361	40710391	40710523
255	"ENSG00000178982.5"	"EIF3K"	chr19	+	39116667	39116742	39123069	39123136	39114716	39114837	39125632	39125758
258	"ENSG00000188227.8"	"ZNF793"	chr19	+	38013433	38013549	38014311	38014356	37999166	37999305	38023257	38023384
262	"ENSG00000089356.12"	"FXYD3"	chr19	+	35608160	35608282	35610071	35610155	35607165	35607263	35610266	35610320
267	"ENSG00000257379.1"	"RP11-793H13.8"	chr12	+	53849668	53849785	53853055	53853187	53849244	53849277	53854798	53854927
268	"ENSG00000257379.1"	"RP11-793H13.8"	chr12	+	53858543	53858636	53859715	53859757	53856276	53856351	53861004	53861312
270	"ENSG00000064490.9"	"RFXANK"	chr19	+	19307994	19308060	19308329	19308430	19307771	19307855	19308915	19309041
271	"ENSG00000105669.8"	"COPE"	chr19	-	19014076	19014232	19015579	19015661	19011189	19011258	19021779	19021880
272	"ENSG00000178971.9"	"CTC1"	chr17	-	8132044	8132210	8132459	8132524	8131820	8131947	8132619	8132764
274	"ENSG00000167483.13"	"FAM129C"	chr19	+	17644395	17644510	17648184	17648352	17643071	17643197	17649958	17650074
282	"ENSG00000127507.13"	"EMR2"	chr19	-	14863140	14863338	14867049	14867157	14862247	14862483	14875244	14875422
284	"ENSG00000123159.11"	"GIPC1"	chr19	-	14593500	14593818	14602467	14602555	14591404	14591590	14603668	14603724
286	"ENSG00000123159.11"	"GIPC1"	chr19	-	14593500	14593818	14603668	14603724	14591404	14591590	14606848	14606944
287	"ENSG00000123159.11"	"GIPC1"	chr19	-	14602467	14602555	14603668	14603724	14591404	14591590	14606848	14606944
288	"ENSG00000123159.11"	"GIPC1"	chr19	-	14602467	14602555	14603668	14603724	14593500	14593818	14606848	14606944
291	"ENSG00000104774.8"	"MAN2B1"	chr19	-	12759949	12760030	12760154	12760242	12758988	12759216	12760726	12760828
292	"ENSG00000104774.8"	"MAN2B1"	chr19	-	12759949	12760030	12760917	12761036	12758988	12759216	12762966	12763084
293	"ENSG00000188554.9"	"NBR1"	chr17	+	41354671	41354729	41355697	41355803	41353702	41353797	41361919	41362540
295	"ENSG00000130175.5"	"PRKCSH"	chr19	+	11557086	11557165	11557888	11557975	11556203	11556288	11558253	11558412
297	"ENSG00000174652.13"	"ZNF266"	chr19	-	9544750	9544911	9545473	9545535	9530740	9530894	9545783	9545869
298	"ENSG00000125648.10"	"SLC25A23"	chr19	-	6452322	6452490	6453991	6454099	6444161	6444312	6454333	6454486
306	"ENSG00000167671.7"	"UBXN6"	chr19	-	4448314	4448412	4452360	4452489	4447546	4447622	4453454	4453519
308	"ENSG00000064961.14"	"HMG20B"	chr19	+	3575499	3575658	3576258	3576305	3574367	3574584	3576550	3576623
309	"ENSG00000064961.14"	"HMG20B"	chr19	+	3575537	3575658	3576258	3576305	3573689	3574584	3576550	3576623
312	"ENSG00000160111.8"	"CPAMD8"	chr19	-	17081700	17081843	17085906	17086068	17068662	17068725	17086811	17086878
316	"ENSG00000105699.12"	"LSR"	chr19	+	35749847	35749967	35753448	35753595	35741217	35741562	35757261	35757435
320	"ENSG00000112081.12"	"SRSF3"	chr6	+	36567597	36568053	36568928	36568967	36566625	36566760	36569484	36569571
340	"ENSG00000115380.14"	"EFEMP1"	chr2	-	56103757	56103877	56104880	56105000	56102080	56102200	56108746	56108869
355	"ENSG00000101773.12"	"RBBP8"	chr18	+	20596790	20596887	20602091	20602233	20586325	20586395	20606105	20606449
357	"ENSG00000082397.11"	"EPB41L3"	chr18	-	5398019	5398142	5400967	5401042	5397056	5397425	5406775	5406967
361	"ENSG00000132199.14"	"ENOSF1"	chr18	-	677344	677444	678695	678737	675320	675402	683245	683380
362	"ENSG00000132199.14"	"ENOSF1"	chr18	-	677742	677872	678695	678737	677344	677444	683245	683380
365	"ENSG00000104936.13"	"DMPK"	chr19	-	46274228	46274318	46274607	46274654	46272974	46273898	46274825	46274923
371	"ENSG00000183077.11"	"AFMID"	chr17	+	76198783	76198832	76202026	76202131	76187050	76187141	76202991	76203321
376	"ENSG00000125447.12"	"GGA3"	chr17	-	73239143	73239247	73239527	73239651	73238911	73238992	73240699	73240798
377	"ENSG00000125447.12"	"GGA3"	chr17	-	73239527	73239651	73240699	73240798	73239143	73239247	73242589	73242665
381	"ENSG00000159640.10"	"ACE"	chr17	+	61571732	61571831	61573754	61573877	61571282	61571427	61574158	61574346
383	"ENSG00000136504.7"	"KAT7"	chr17	+	47882724	47882807	47886480	47886570	47875680	47875920	47888837	47888936
387	"ENSG00000108387.10"	"SEPT4"	chr17	-	56604042	56604339	56616472	56616569	56603580	56603674	56618026	56618179
389	"ENSG00000105379.5"	"ETFB"	chr19	-	51853582	51853645	51856385	51856544	51850153	51850312	51857403	51857562
396	"ENSG00000013306.11"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399920	42397996	42398926	42400651	42400711
397	"ENSG00000013306.11"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399896	42398801	42398926	42400651	42400711
408	"ENSG00000129347.15"	"KRI1"	chr19	-	10673404	10673513	10675604	10675710	10672466	10672521	10676392	10676466
411	"ENSG00000169895.5"	"SYAP1"	chrX	+	16773067	16773216	16774785	16774844	16761823	16761963	16775284	16775432
413	"ENSG00000109113.13"	"RAB34"	chr17	-	27043010	27043076	27043920	27044012	27042817	27042919	27044230	27044443
414	"ENSG00000109113.13"	"RAB34"	chr17	-	27043010	27043079	27044230	27044309	27042817	27042919	27045139	27045285
415	"ENSG00000109113.13"	"RAB34"	chr17	-	27043920	27044012	27044230	27044443	27042817	27042919	27045139	27045201
416	"ENSG00000109113.13"	"RAB34"	chr17	-	27043920	27044012	27044230	27044309	27043010	27043076	27045139	27045179
417	"ENSG00000109113.13"	"RAB34"	chr17	-	27043920	27044012	27044230	27044416	27043010	27043076	27045139	27045185
418	"ENSG00000109113.13"	"RAB34"	chr17	-	27043920	27044012	27044230	27044611	27043010	27043076	27045139	27045240
419	"ENSG00000109113.13"	"RAB34"	chr17	-	27043920	27044012	27044230	27044443	27043010	27043076	27045139	27045433
420	"ENSG00000109113.13"	"RAB34"	chr17	-	27043920	27044012	27044230	27044309	27043010	27043079	27045139	27045285
421	"ENSG00000109113.13"	"RAB34"	chr17	-	27043920	27044012	27044230	27044665	27043070	27043079	27045139	27045185
422	"ENSG00000226686.3"	"AC012309.5"	chr19	+	37747913	37748296	37753256	37753336	37747628	37747716	37753443	37753557
428	"ENSG00000154803.8"	"FLCN"	chr17	-	17125814	17125975	17127235	17127457	17124484	17124942	17129489	17129636
438	"ENSG00000135926.8"	"TMBIM1"	chr2	-	219142657	219142697	219143237	219143288	219142355	219142393	219143760	219143814
439	"ENSG00000135926.8"	"TMBIM1"	chr2	-	219143237	219143288	219143760	219143814	219142657	219142697	219144011	219144076
440	"ENSG00000135926.8"	"TMBIM1"	chr2	-	219143760	219143814	219144011	219144076	219143237	219143288	219144748	219144849
451	"ENSG00000109861.11"	"CTSC"	chr11	-	88061279	88061364	88068104	88068250	88053978	88059611	88070668	88070929
469	"ENSG00000168404.8"	"MLKL"	chr16	-	74712796	74712878	74716548	74716684	74709510	74709662	74719383	74719481
470	"ENSG00000168404.8"	"MLKL"	chr16	-	74712796	74712878	74716548	74716684	74710198	74710323	74719383	74719481
473	"ENSG00000261067.2"	"RP11-264B17.3"	chr16	+	29001094	29001160	29001253	29001340	29000847	29000910	29001509	29002096
475	"ENSG00000186635.10"	"ARAP1"	chr11	-	72437664	72438217	72443559	72443642	72425196	72425366	72463372	72463448
483	"ENSG00000108576.5"	"SLC6A4"	chr17	-	28530189	28530357	28534749	28534850	28521336	28525548	28536160	28536260
484	"ENSG00000108576.5"	"SLC6A4"	chr17	-	28534749	28534850	28536160	28536260	28530189	28530357	28537532	28537664
492	"ENSG00000125388.15"	"GRK4"	chr4	+	2986239	2986335	2990453	2990566	2965547	2965849	2993941	2994019
493	"ENSG00000140859.11"	"KIFC3"	chr16	-	57793036	57793065	57793639	57793748	57792128	57792821	57794637	57794867
500	"ENSG00000010803.12"	"SCMH1"	chr1	-	41608549	41608784	41617285	41617356	41582593	41582682	41625396	41625605
501	"ENSG00000010803.12"	"SCMH1"	chr1	-	41608549	41608784	41617285	41617356	41582593	41582682	41626546	41626570
503	"ENSG00000115648.9"	"MLPH"	chr2	+	238428552	238428672	238434243	238434448	238427181	238427291	238448990	238449176
505	"ENSG00000141522.7"	"ARHGDIA"	chr17	-	79827205	79827282	79827417	79827501	79827048	79827112	79827616	79827833
508	"ENSG00000102893.11"	"PHKB"	chr16	+	47697587	47697645	47699852	47699943	47695629	47695711	47703125	47703328
513	"ENSG00000005844.13"	"ITGAL"	chr16	+	30515495	30515585	30516567	30516621	30510658	30510810	30516709	30516783
527	"ENSG00000254681.2"	"PKD1P5"	chr16	-	18468688	18468926	18470592	18470719	18462114	18462243	18470809	18471020
531	"ENSG00000179335.14"	"CLK3"	chr15	+	74918142	74918309	74919692	74919787	74915960	74917359	74919879	74920009
532	"ENSG00000100263.9"	"RHBDD3"	chr22	-	29656690	29656853	29657188	29657414	29656314	29656602	29661467	29661657
533	"ENSG00000111731.8"	"C2CD5"	chr12	-	22611417	22611519	22612425	22612476	22609904	22610095	22622642	22622729
535	"ENSG00000214078.7"	"CPNE1"	chr20	-	34243123	34243266	34246851	34246936	34220716	34220845	34252681	34252848
538	"ENSG00000258674.5"	"CTC-260F20.3"	chr19	+	19636990	19637069	19638089	19638161	19627035	19627141	19638509	19638579
540	"ENSG00000130731.11"	"C16orf13"	chr16	-	684888	684956	685280	685340	684718	684797	685611	685774
541	"ENSG00000130731.11"	"C16orf13"	chr16	-	684888	685063	685280	685340	684718	684797	685611	685774
543	"ENSG00000036448.5"	"MYOM2"	chr8	+	2089063	2089100	2090299	2090322	2088645	2088809	2091324	2091380
556	"ENSG00000140543.9"	"DET1"	chr15	-	89070829	89071017	89073853	89074704	89060012	89060204	89074843	89074946
560	"ENSG00000140612.9"	"SEC11A"	chr15	-	85223943	85224063	85234765	85234875	85213955	85214013	85259255	85259370
561	"ENSG00000140612.9"	"SEC11A"	chr15	-	85230855	85231005	85234765	85234875	85213955	85214013	85259255	85259294
566	"ENSG00000140367.7"	"UBE2Q2"	chr15	+	76183259	76183355	76189335	76189402	76182775	76182824	76191767	76191991
568	"ENSG00000140400.10"	"MAN2C1"	chr15	-	75654982	75655089	75656339	75656529	75654683	75654794	75656828	75657006
569	"ENSG00000140400.10"	"MAN2C1"	chr15	-	75655550	75655631	75656339	75656529	75654982	75655089	75656828	75657006
580	"ENSG00000111364.11"	"DDX55"	chr12	+	124101057	124101150	124102304	124102419	124099731	124099863	124103215	124103384
593	"ENSG00000101665.4"	"SMAD7"	chr18	-	46468850	46468925	46474753	46474807	46446222	46448280	46476181	46477081
598	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41663724	41663882	41667909	41668026	41657599	41657787	41669393	41669502
602	"ENSG00000166912.12"	"MTMR10"	chr15	-	31258077	31258243	31260122	31260213	31253083	31253276	31266516	31266659
610	"ENSG00000189350.8"	"FAM179A"	chr2	+	29240657	29240822	29245023	29245174	29240019	29240170	29245951	29246057
612	"ENSG00000141480.13"	"ARRB2"	chr17	+	4621555	4621640	4621906	4621979	4621182	4621318	4622577	4622715
613	"ENSG00000141480.13"	"ARRB2"	chr17	+	4621906	4621979	4622577	4622584	4621555	4621640	4623510	4623594
614	"ENSG00000141480.13"	"ARRB2"	chr17	+	4621906	4621979	4622577	4622715	4621555	4621640	4623510	4623594
621	"ENSG00000204084.8"	"INPP5B"	chr1	-	38348478	38348590	38351309	38351497	38345756	38345866	38352559	38352676
660	"ENSG00000168502.13"	"SOGA2"	chr18	+	8785933	8786089	8792995	8793118	8783527	8784841	8796229	8796460
661	"ENSG00000151327.8"	"FAM177A1"	chr14	+	35522483	35522657	35546355	35546422	35515608	35515834	35548132	35548230
663	"ENSG00000198604.6"	"BAZ1A"	chr14	-	35276656	35276744	35280140	35280242	35272059	35272194	35295218	35295362
676	"ENSG00000184497.8"	"TMEM255B"	chr13	+	114469087	114469230	114472070	114472133	114462215	114462288	114498120	114498210
677	"ENSG00000184497.8"	"TMEM255B"	chr13	+	114472070	114472133	114498120	114498210	114469087	114469230	114502311	114502392
682	"ENSG00000134882.11"	"UBAC2"	chr13	+	99992573	99992819	100020040	100020160	99970275	99970323	100037481	100037648
683	"ENSG00000125257.9"	"ABCC4"	chr13	-	95886863	95887088	95899228	95899349	95862945	95863035	95899896	95900007
689	"ENSG00000102786.10"	"INTS6"	chr13	-	51963454	51963580	51969435	51969619	51961521	51961676	52004429	52004519
699	"ENSG00000172766.14"	"NAA16"	chr13	+	41910785	41910892	41929279	41929352	41905409	41905505	41932439	41932854
705	"ENSG00000196365.7"	"LONP1"	chr19	-	5708352	5708414	5711781	5712013	5707707	5707837	5713144	5713264
706	"ENSG00000196365.7"	"LONP1"	chr19	-	5708352	5708414	5711781	5712081	5707707	5707837	5713144	5713264
714	"ENSG00000111011.13"	"RSRC2"	chr12	-	122998313	122998421	122999258	122999275	122995655	122995735	122999651	122999774
717	"ENSG00000022840.11"	"RNF10"	chr12	+	120990301	120990501	120992520	120992611	120984207	120984404	120995084	120995269
719	"ENSG00000089154.6"	"GCN1L1"	chr12	-	120568988	120569137	120569729	120569826	120568449	120568557	120572094	120572209
738	"ENSG00000136048.9"	"DRAM1"	chr12	+	102307951	102308010	102313886	102313979	102295068	102295211	102314993	102315320
742	"ENSG00000120805.9"	"ARL1"	chr12	-	101794839	101794951	101796642	101796724	101790176	101790355	101801419	101801524
751	"ENSG00000221978.7"	"CCNL2"	chr1	-	1323871	1323890	1324005	1324123	1323333	1323445	1325609	1325751
752	"ENSG00000221978.7"	"CCNL2"	chr1	-	1323871	1323890	1324329	1324427	1323333	1323445	1325609	1325751
755	"ENSG00000120798.12"	"NR2C1"	chr12	-	95418925	95419031	95425124	95425264	95416109	95416179	95442843	95443268
757	"ENSG00000011465.12"	"DCN"	chr12	-	91550851	91550965	91552072	91552286	91546872	91546966	91558381	91558494
758	"ENSG00000011465.12"	"DCN"	chr12	-	91550851	91550965	91558381	91558494	91546872	91546966	91572118	91572362
759	"ENSG00000011465.12"	"DCN"	chr12	-	91552072	91552286	91558381	91558494	91550851	91550965	91572118	91572362
763	"ENSG00000140332.11"	"TLE3"	chr15	-	70350488	70350630	70351001	70351154	70349797	70349997	70351748	70351799
764	"ENSG00000140332.11"	"TLE3"	chr15	-	70350497	70350630	70351001	70351154	70349797	70349997	70351748	70351799
765	"ENSG00000140332.11"	"TLE3"	chr15	-	70350524	70350630	70351001	70351154	70349797	70349997	70351748	70351799
769	"ENSG00000137764.15"	"MAP2K5"	chr15	+	67855620	67855688	67873091	67873161	67842371	67842420	67878227	67878268
773	"ENSG00000121749.11"	"TBC1D15"	chr12	+	72266708	72266783	72274248	72274387	72265849	72265948	72278590	72278801
774	"ENSG00000121749.11"	"TBC1D15"	chr12	+	72266708	72266783	72274248	72274387	72265849	72265948	72287001	72287104
781	"ENSG00000111596.7"	"CNOT2"	chr12	+	70724066	70724249	70726546	70726626	70723202	70723350	70729217	70729343
787	"ENSG00000061987.10"	"MON2"	chr12	+	62965171	62965362	62972224	62972285	62960101	62960230	62974076	62974200
788	"ENSG00000175215.5"	"CTDSP2"	chr12	-	58220128	58220185	58220778	58220880	58218009	58218102	58221316	58221373
789	"ENSG00000175215.5"	"CTDSP2"	chr12	-	58220128	58220185	58220778	58220880	58218009	58218102	58221334	58221373
790	"ENSG00000175215.5"	"CTDSP2"	chr12	-	58220128	58220185	58220778	58220906	58218009	58218102	58221334	58221373
809	"ENSG00000070413.14"	"DGCR2"	chr22	-	19028570	19029472	19035952	19036156	19025349	19026634	19044498	19044566
812	"ENSG00000105701.11"	"FKBP8"	chr19	-	18648410	18648583	18650180	18650269	18644079	18644157	18652488	18652805
819	"ENSG00000123268.4"	"ATF1"	chr12	+	51189691	51189792	51207792	51207975	51173922	51174021	51208062	51208222
823	"ENSG00000079337.11"	"RAPGEF3"	chr12	-	48135287	48135385	48137312	48137459	48134697	48134823	48137769	48137851
824	"ENSG00000166961.10"	"MS4A15"	chr11	+	60540864	60540957	60541309	60541423	60538763	60538820	60543077	60543272
826	"ENSG00000266118.1"	"RP11-507M3.1"	chr2	+	24357988	24358057	24369617	24369705	24347235	24347330	24369799	24369956
827	"ENSG00000266118.1"	"RP11-507M3.1"	chr2	+	24362239	24362320	24369799	24369956	24357988	24358057	24387067	24387204
836	"ENSG00000262879.1"	"RP11-156P1.3"	chr17	-	45110643	45110747	45131483	45131579	45098947	45099087	45133825	45134119
838	"ENSG00000099783.7"	"HNRNPM"	chr19	+	8536209	8536311	8538547	8538592	8533657	8533718	8539050	8539128
843	"ENSG00000129467.9"	"ADCY4"	chr14	-	24799065	24799224	24799373	24799501	24798606	24798739	24800223	24800335
844	"ENSG00000129467.9"	"ADCY4"	chr14	-	24799065	24799224	24799373	24799533	24798606	24798739	24800223	24800335
847	"ENSG00000124786.8"	"SLC35B3"	chr6	-	8417634	8417727	8419812	8419910	8417116	8417228	8420953	8421061
850	"ENSG00000197905.4"	"TEAD4"	chr12	+	3121335	3121398	3126563	3126692	3120169	3120234	3127710	3127754
851	"ENSG00000197905.4"	"TEAD4"	chr12	+	3127710	3127754	3128280	3128336	3121335	3121398	3129799	3129925
852	"ENSG00000060237.12"	"WNK1"	chr12	+	988738	989197	989886	990165	987377	987527	990857	990955
854	"ENSG00000120451.6"	"SNX19"	chr11	-	130777847	130777978	130779912	130780032	130776519	130776616	130780164	130780265
859	"ENSG00000154134.10"	"ROBO3"	chr11	+	124748479	124748692	124749085	124749237	124747414	124747554	124749360	124749471
861	"ENSG00000188487.7"	"INSC"	chr11	+	15212246	15212360	15222369	15222495	15199869	15199993	15243022	15243194
863	"ENSG00000108825.13"	"PTGES3L-AARSD1"	chr17	-	41107858	41107989	41108220	41108337	41107174	41107241	41108420	41108521
867	"ENSG00000019144.12"	"PHLDB1"	chr11	+	118521149	118521252	118526314	118526400	118520781	118520898	118527392	118527551
870	"ENSG00000160613.8"	"PCSK7"	chr11	-	117077782	117077876	117078369	117078451	117077396	117077514	117078685	117078780
871	"ENSG00000160584.11"	"SIK3"	chr11	-	116731989	116732099	116732556	116732642	116729980	116730320	116732917	116733043
880	"ENSG00000137752.18"	"CASP1"	chr11	-	104901891	104902007	104903790	104903853	104901056	104901230	104904934	104905201
881	"ENSG00000165516.6"	"KLHDC2"	chr14	+	50246465	50246524	50246930	50247040	50246312	50246393	50247420	50247493
882	"ENSG00000165516.6"	"KLHDC2"	chr14	+	50246930	50247040	50247420	50247493	50246465	50246524	50249087	50249175
883	"ENSG00000022277.8"	"RTFDC1"	chr20	+	55088370	55088484	55091990	55092045	55059166	55059245	55092161	55092257
890	"ENSG00000257767.2"	"RP11-162P23.2"	chr12	+	112220961	112221102	112223070	112223150	112219721	112219826	112227626	112227738
917	"ENSG00000110721.7"	"CHKA"	chr11	-	67842183	67842297	67848870	67848924	67838190	67838324	67864485	67864597
923	"ENSG00000172932.10"	"ANKRD13D"	chr11	+	67059461	67059651	67066528	67066595	67059073	67059217	67067000	67067082
924	"ENSG00000172932.10"	"ANKRD13D"	chr11	+	67059461	67059651	67066528	67067082	67059073	67059217	67067297	67067359
929	"ENSG00000149743.9"	"TRPT1"	chr11	-	63992266	63992442	63992970	63993052	63992014	63992189	63993257	63993341
930	"ENSG00000149743.9"	"TRPT1"	chr11	-	63992272	63992442	63992970	63993052	63992014	63992189	63993257	63993341
934	"ENSG00000149499.7"	"EML3"	chr11	-	62372584	62372652	62373113	62373245	62371415	62371673	62373326	62373452
935	"ENSG00000149499.7"	"EML3"	chr11	-	62373113	62373245	62373326	62373452	62372584	62372652	62373534	62373684
945	"ENSG00000073605.14"	"GSDMB"	chr17	-	38063213	38063240	38064428	38064467	38062363	38062524	38066008	38066177
948	"ENSG00000073605.14"	"GSDMB"	chr17	-	38064428	38064467	38065210	38065295	38062363	38062524	38066008	38066177
949	"ENSG00000073605.14"	"GSDMB"	chr17	-	38064428	38064467	38065210	38065295	38063213	38063240	38066008	38066177
952	"ENSG00000267426.1"	"RP11-552F3.12"	chr17	-	73897062	73897108	73897281	73897354	73895596	73895755	73897792	73897997
953	"ENSG00000165916.4"	"PSMC3"	chr11	-	47445596	47445734	47445979	47446042	47444380	47444524	47446157	47446262
958	"ENSG00000054118.9"	"THRAP3"	chr1	+	36759451	36759536	36762183	36762371	36758198	36758310	36766486	36766685
980	"ENSG00000110700.2"	"RPS13"	chr11	-	17097000	17097170	17098714	17098793	17096643	17096744	17098975	17099020
983	"ENSG00000166783.15"	"KIAA0430"	chr16	-	15719228	15719657	15724188	15724361	15718872	15719030	15725237	15725355
986	"ENSG00000072952.14"	"MRVI1"	chr11	-	10647512	10648130	10649262	10649307	10645324	10645403	10649519	10649572
987	"ENSG00000072952.14"	"MRVI1"	chr11	-	10649262	10649307	10649519	10649572	10647512	10648130	10650297	10650375
996	"ENSG00000110713.11"	"NUP98"	chr11	-	3700783	3700938	3704429	3704671	3697738	3697850	3712576	3712719
1003	"ENSG00000130592.9"	"LSP1"	chr11	+	1901316	1901454	1902661	1902826	1874199	1874427	1904648	1904790
1004	"ENSG00000130592.9"	"LSP1"	chr11	+	1901316	1901454	1904648	1904790	1874199	1874427	1905161	1905254
