ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1379	"ENSG00000160948.9"	"VPS28"	chr8	-	145650328	145651155	145651065	145651155	145650100	145650202
1381	"ENSG00000160948.9"	"VPS28"	chr8	-	145651408	145651591	145651562	145651591	145651065	145651155
1386	"ENSG00000115307.12"	"AUP1"	chr2	-	74755877	74756409	74756258	74756409	74755066	74755133
1387	"ENSG00000115307.12"	"AUP1"	chr2	-	74755877	74756409	74756258	74756409	74755543	74755616
1411	"ENSG00000100865.10"	"CINP"	chr14	-	102822104	102822234	102822108	102822234	102814847	102815096
1437	"ENSG00000147403.12"	"RPL10"	chrX	+	153627678	153627935	153627678	153627737	153628143	153628282
1499	"ENSG00000122861.11"	"PLAU"	chr10	+	75671282	75671683	75671282	75671370	75671798	75671826
1613	"ENSG00000187848.8"	"P2RX2"	chr12	+	133195402	133195575	133195402	133195507	133196429	133196505
1657	"ENSG00000139436.16"	"GIT2"	chr12	-	110388971	110389121	110389016	110389121	110385060	110385309
1667	"ENSG00000238105.3"	"GOLGA2B"	chr12	-	100561113	100561221	100561114	100561221	100560831	100560919
1717	"ENSG00000175215.5"	"CTDSP2"	chr12	-	58221316	58221373	58221334	58221373	58220128	58220185
1843	"ENSG00000166523.3"	"CLEC4E"	chr12	-	8691737	8691902	8691812	8691902	8688685	8688801
1844	"ENSG00000166523.3"	"CLEC4E"	chr12	-	8691795	8691902	8691812	8691902	8688685	8688801
1845	"ENSG00000166523.3"	"CLEC4E"	chr12	-	8691737	8691902	8691812	8691902	8689710	8689862
1888	"ENSG00000154134.10"	"ROBO3"	chr11	+	124747414	124747648	124747414	124747554	124748193	124748332
1890	"ENSG00000154134.10"	"ROBO3"	chr11	+	124747414	124748027	124747414	124747648	124748193	124748332
1891	"ENSG00000154134.10"	"ROBO3"	chr11	+	124748479	124749237	124748479	124748692	124749360	124749471
1941	"ENSG00000197580.7"	"BCO2"	chr11	+	112064196	112064717	112064196	112064420	112070421	112070550
1958	"ENSG00000165516.6"	"KLHDC2"	chr14	+	50246312	50246524	50246312	50246393	50246930	50247040
2024	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67200422	67200665	67200422	67200513	67200810	67200918
2028	"ENSG00000000938.8"	"FGR"	chr1	-	27948069	27948168	27948163	27948168	27943367	27943517
2030	"ENSG00000174197.12"	"MGA"	chr15	+	42028378	42028896	42028378	42028566	42032103	42032401
2031	"ENSG00000174197.12"	"MGA"	chr15	+	42028378	42028896	42028378	42028566	42032250	42032401
2076	"ENSG00000112146.12"	"FBXO9"	chr6	+	52938278	52938437	52938278	52938436	52941283	52941341
2082	"ENSG00000198561.8"	"CTNND1"	chr11	+	57529268	57529540	57529268	57529518	57563048	57563201
2126	"ENSG00000172830.8"	"SSH3"	chr11	+	67074308	67074584	67074308	67074433	67074841	67074907
2137	"ENSG00000070081.11"	"NUCB2"	chr11	+	17308180	17308264	17308180	17308260	17312786	17312912
2138	"ENSG00000070081.11"	"NUCB2"	chr11	+	17308180	17308264	17308180	17308260	17316870	17317014
2155	"ENSG00000132275.6"	"RRP8"	chr11	-	6622155	6622832	6622378	6622832	6621898	6622005
2218	"ENSG00000070047.7"	"PHRF1"	chr11	+	581491	581606	581491	581597	581961	582081
2222	"ENSG00000185187.8"	"SIGIRR"	chr11	-	406348	407164	407061	407164	405715	406059
2224	"ENSG00000185187.8"	"SIGIRR"	chr11	-	409859	410027	409867	410027	408072	408206
2226	"ENSG00000142102.11"	"ATHL1"	chr11	+	292885	292997	292885	292983	293067	293235
2234	"ENSG00000181135.11"	"ZNF707"	chr8	+	144773242	144774500	144773242	144773369	144775840	144777554
2242	"ENSG00000149927.13"	"DOC2A"	chr16	-	30022219	30022310	30022223	30022310	30021281	30021556
2251	"ENSG00000158411.6"	"MITD1"	chr2	-	99787805	99790479	99790377	99790479	99786999	99787115
2275	"ENSG00000161960.10"	"EIF4A1"	chr17	+	7479841	7480010	7479841	7480008	7480373	7480483
2288	"ENSG00000155256.13"	"ZFYVE27"	chr10	+	99498233	99498431	99498233	99498406	99502850	99502921
2289	"ENSG00000155256.13"	"ZFYVE27"	chr10	+	99498233	99498431	99498233	99498406	99504485	99504672
2315	"ENSG00000102362.11"	"SYTL4"	chrX	-	99959722	99959882	99959806	99959882	99956923	99957103
2339	"ENSG00000161847.9"	"RAVER1"	chr19	-	10431723	10433415	10433320	10433415	10431330	10431627
2347	"ENSG00000162032.11"	"SPSB3"	chr16	-	1827946	1828613	1828134	1828613	1827747	1827873
2370	"ENSG00000095787.17"	"WAC"	chr10	+	28903495	28905291	28903495	28903614	28906585	28906713
2395	"ENSG00000132950.14"	"ZMYM5"	chr13	-	20425494	20426330	20425828	20426330	20412839	20413125
2404	"ENSG00000176978.9"	"DPP7"	chr9	-	140007171	140007257	140007196	140007257	140006584	140006682
2444	"ENSG00000197958.8"	"RPL12"	chr9	-	130213328	130213684	130213559	130213684	130211888	130211987
2457	"ENSG00000089327.10"	"FXYD5"	chr19	+	35657044	35657228	35657044	35657074	35660468	35660783
2462	"ENSG00000165915.9"	"SLC39A13"	chr11	+	47436327	47436460	47436327	47436456	47436589	47436710
2471	"ENSG00000106948.12"	"AKNA"	chr9	-	117105987	117108289	117108142	117108289	117104288	117104405
2502	"ENSG00000156345.13"	"CDK20"	chr9	-	90585482	90585812	90585690	90585812	90584108	90584264
2508	"ENSG00000142910.11"	"TINAGL1"	chr1	+	32048749	32049176	32048749	32048842	32050278	32050402
2509	"ENSG00000142910.11"	"TINAGL1"	chr1	+	32051040	32051477	32051040	32051086	32052310	32052356
2553	"ENSG00000171307.14"	"ZDHHC16"	chr10	+	99215730	99215801	99215730	99215775	99216533	99217127
2560	"ENSG00000165282.9"	"PIGO"	chr9	-	35091236	35092764	35092539	35092764	35090462	35090669
2564	"ENSG00000213930.7"	"GALT"	chr9	+	34648758	34649078	34648758	34648891	34649406	34649561
2600	"ENSG00000236404.4"	"RP11-125B21.2"	chr9	-	2506358	2506540	2506418	2506540	2503279	2503403
2615	"ENSG00000178685.9"	"PARP10"	chr8	-	145059888	145060143	145059892	145060143	145059736	145059816
2626	"ENSG00000169398.15"	"PTK2"	chr8	-	141935660	141935848	141935759	141935848	141900641	141900868
2681	"ENSG00000148459.11"	"PDSS1"	chr10	+	27012942	27013056	27012942	27013052	27024168	27024249
2699	"ENSG00000214432.5"	"AC068831.10"	chr15	+	91566542	91567201	91566542	91566824	91573110	91573471
2702	"ENSG00000116044.11"	"NFE2L2"	chr2	-	178098732	178098999	178098803	178098999	178097977	178098067
2729	"ENSG00000100949.10"	"RABGGTA"	chr14	-	24737719	24738032	24737930	24738032	24737574	24737626
2744	"ENSG00000012817.11"	"KDM5D"	chrY	-	21877469	21877625	21877500	21877625	21872261	21872358
2785	"ENSG00000158863.17"	"FAM160B2"	chr8	+	21959218	21959826	21959218	21959362	21960038	21960139
2844	"ENSG00000090266.8"	"NDUFB2"	chr7	+	140404659	140404769	140404659	140404763	140421351	140422590
2907	"ENSG00000203896.5"	"LIME1"	chr20	+	62369173	62369413	62369173	62369255	62369535	62369852
2935	"ENSG00000148498.11"	"PARD3"	chr10	-	34626202	34626354	34626205	34626354	34620044	34620272
2936	"ENSG00000148498.11"	"PARD3"	chr10	-	34626202	34626354	34626292	34626354	34620044	34620272
2937	"ENSG00000148498.11"	"PARD3"	chr10	-	34626205	34626354	34626292	34626354	34620044	34620272
2953	"ENSG00000177666.11"	"PNPLA2"	chr11	+	823693	824130	823693	823855	824313	824436
2961	"ENSG00000130305.12"	"NSUN5"	chr7	-	72721579	72722550	72722427	72722550	72718955	72719094
3002	"ENSG00000254505.4"	"CHMP4A"	chr14	-	24680616	24680798	24680620	24680798	24679553	24679689
3013	"ENSG00000164620.4"	"RELL2"	chr5	+	141016516	141017976	141016516	141017308	141018361	141018427
3018	"ENSG00000183696.9"	"UPP1"	chr7	+	48141420	48141579	48141420	48141467	48146469	48146679
3071	"ENSG00000188732.6"	"FAM221A"	chr7	+	23731801	23734532	23731801	23731872	23737810	23737918
3120	"ENSG00000078269.9"	"SYNJ2"	chr6	+	158480288	158480569	158480288	158480385	158483023	158483196
3157	"ENSG00000112282.13"	"MED23"	chr6	-	131913527	131914311	131914145	131914311	131912452	131912667
3161	"ENSG00000180104.11"	"EXOC3"	chr5	+	464404	465387	464404	464527	465832	465960
3174	"ENSG00000115159.11"	"GPD2"	chr2	+	157435400	157435676	157435400	157435513	157436201	157436300
3180	"ENSG00000175224.12"	"ATG13"	chr11	+	46690048	46690460	46690048	46690126	46690953	46691082
3191	"ENSG00000272578.1"	"AP000347.2"	chr22	-	24028976	24029182	24029024	24029182	24025930	24026054
3214	"ENSG00000157036.8"	"EXOG"	chr3	+	38539119	38539180	38539119	38539175	38542845	38542985
3216	"ENSG00000157036.8"	"EXOG"	chr3	+	38539119	38539269	38539119	38539180	38542845	38542985
3218	"ENSG00000228409.1"	"CCT6P1"	chr7	+	65217150	65217297	65217150	65217189	65219513	65219648
3228	"ENSG00000196557.6"	"CACNA1H"	chr16	+	1261945	1262171	1261945	1262138	1262510	1262528
3255	"ENSG00000182109.3"	"RP11-69E11.4"	chr1	-	39994687	39994836	39994726	39994836	39989478	39989568
3279	"ENSG00000237441.5"	"RGL2"	chr6	-	33261571	33261843	33261810	33261843	33261189	33261301
3306	"ENSG00000164403.10"	"SHROOM1"	chr5	-	132159541	132160111	132159972	132160111	132159314	132159456
3379	"ENSG00000111077.13"	"TENC1"	chr12	+	53452830	53453755	53452830	53453751	53454188	53454339
3381	"ENSG00000111077.13"	"TENC1"	chr12	+	53452830	53454042	53452830	53453755	53454188	53454339
3423	"ENSG00000145916.14"	"RMND5B"	chr5	+	177565108	177565397	177565108	177565259	177569633	177569729
3434	"ENSG00000066651.13"	"TRMT11"	chr6	+	126333916	126333998	126333916	126333989	126334115	126334247
3435	"ENSG00000066651.13"	"TRMT11"	chr6	+	126333916	126333998	126333916	126333989	126334120	126334247
3462	"ENSG00000106462.6"	"EZH2"	chr7	-	148513775	148515209	148514968	148515209	148512597	148512638
3520	"ENSG00000115594.7"	"IL1R1"	chr2	+	102781233	102781468	102781233	102781463	102782572	102782741
3526	"ENSG00000185813.6"	"PCYT2"	chr17	-	79863545	79864053	79863975	79864053	79863257	79863323
3568	"ENSG00000172890.7"	"NADSYN1"	chr11	+	71185440	71186668	71185440	71185572	71187246	71188271
3578	"ENSG00000059804.11"	"SLC2A3"	chr12	-	8082279	8083238	8083075	8083238	8078439	8078544
3631	"ENSG00000186376.10"	"ZNF75D"	chrX	-	134475692	134478012	134477185	134478012	134429693	134429965
3639	"ENSG00000135596.13"	"MICAL1"	chr6	-	109772802	109773604	109773448	109773604	109771502	109771760
3642	"ENSG00000143110.7"	"C1orf162"	chr1	+	112019419	112019700	112019419	112019489	112019955	112020050
3696	"ENSG00000116353.11"	"MECR"	chr1	-	29547228	29547433	29547345	29547433	29543099	29543197
3698	"ENSG00000116353.11"	"MECR"	chr1	-	29547345	29547433	29547349	29547433	29543099	29543197
3715	"ENSG00000239779.2"	"WBP1"	chr2	+	74685958	74686244	74685958	74686046	74686769	74686872
3728	"ENSG00000127054.14"	"CPSF3L"	chr1	-	1254451	1254904	1254675	1254904	1250939	1250998
3753	"ENSG00000170581.9"	"STAT2"	chr12	-	56743128	56743293	56743209	56743293	56742946	56743045
3767	"ENSG00000169744.8"	"LDB2"	chr4	-	16510157	16510309	16510163	16510309	16504416	16504754
3768	"ENSG00000169744.8"	"LDB2"	chr4	-	16510157	16510309	16510163	16510309	16507462	16507605
3831	"ENSG00000167895.10"	"TMC8"	chr17	+	76127361	76127818	76127361	76127486	76128439	76128589
3911	"ENSG00000064687.8"	"ABCA7"	chr19	+	1046228	1046405	1046228	1046403	1046800	1047023
3923	"ENSG00000167207.7"	"NOD2"	chr16	+	50746104	50746548	50746104	50746284	50750497	50750581
3937	"ENSG00000122481.12"	"RWDD3"	chr1	+	95709766	95710271	95709766	95710254	95712097	95712213
4004	"ENSG00000134900.7"	"TPP2"	chr13	+	103317144	103317286	103317144	103317275	103320107	103320233
4029	"ENSG00000104805.11"	"NUCB1"	chr19	+	49416730	49416821	49416730	49416789	49421923	49422001
4040	"ENSG00000090686.11"	"USP48"	chr1	-	22062922	22063118	22062938	22063118	22056196	22056322
4042	"ENSG00000144559.6"	"TAMM41"	chr3	-	11858553	11858811	11858665	11858811	11852249	11852371
4049	"ENSG00000266714.2"	"MYO15B"	chr17	+	73584138	73586466	73584138	73586324	73587252	73587327
4068	"ENSG00000117480.11"	"FAAH"	chr1	+	46871259	46871750	46871259	46871466	46871915	46872040
4127	"ENSG00000170956.12"	"CEACAM3"	chr19	+	42311148	42311655	42311148	42311282	42312850	42313659
4180	"ENSG00000115042.5"	"FAHD2A"	chr2	+	96076274	96076774	96076274	96076334	96078181	96078290
4209	"ENSG00000185986.10"	"SDHAP3"	chr5	-	1574286	1574410	1574296	1574410	1572336	1572401
4228	"ENSG00000166482.7"	"MFAP4"	chr17	-	19290353	19290503	19290462	19290503	19289622	19289777
4307	"ENSG00000047849.17"	"MAP4"	chr3	-	47912302	47912595	47912347	47912595	47898920	47899002
4308	"ENSG00000047849.17"	"MAP4"	chr3	-	47912302	47912595	47912347	47912595	47908735	47908828
4313	"ENSG00000010327.6"	"STAB1"	chr3	+	52557442	52557772	52557442	52557592	52558115	52558229
4319	"ENSG00000108523.11"	"RNF167"	chr17	+	4843781	4844288	4843781	4844021	4844371	4844452
4349	"ENSG00000135686.8"	"KLHL36"	chr16	+	84690476	84691550	84690476	84691519	84693365	84693523
4367	"ENSG00000161204.7"	"ABCF3"	chr3	+	183905451	183905771	183905451	183905549	183905928	183906195
4375	"ENSG00000138035.10"	"PNPT1"	chr2	-	55871771	55872567	55872483	55872567	55870453	55870560
4378	"ENSG00000163703.13"	"CRELD1"	chr3	+	9984760	9984937	9984760	9984837	9985064	9985199
4379	"ENSG00000163703.13"	"CRELD1"	chr3	+	9984760	9984937	9984760	9984856	9985064	9985199
4387	"ENSG00000161912.13"	"ADCY10P1"	chr6	+	41100032	41100264	41100032	41100252	41100613	41100739
4392	"ENSG00000204305.9"	"AGER"	chr6	-	32150315	32150475	32150344	32150475	32149382	32149409
4394	"ENSG00000204305.9"	"AGER"	chr6	-	32151331	32151527	32151344	32151527	32151100	32151165
4449	"ENSG00000182511.7"	"FES"	chr15	+	91434211	91434421	91434211	91434411	91434729	91434906
4450	"ENSG00000166986.8"	"MARS"	chr12	+	57905790	57906136	57905790	57905886	57906533	57906747
4454	"ENSG00000196998.11"	"WDR45"	chrX	-	48934303	48935570	48935495	48935570	48934088	48934183
4497	"ENSG00000234741.3"	"GAS5"	chr1	-	173834366	173834685	173834608	173834685	173833394	173833442
4498	"ENSG00000234741.3"	"GAS5"	chr1	-	173834366	173834685	173834647	173834685	173833394	173833442
4499	"ENSG00000234741.3"	"GAS5"	chr1	-	173834608	173834685	173834647	173834685	173833394	173833442
4500	"ENSG00000234741.3"	"GAS5"	chr1	-	173834366	173834685	173834608	173834685	173833812	173833842
4502	"ENSG00000234741.3"	"GAS5"	chr1	-	173834608	173834685	173834647	173834685	173833812	173833842
4513	"ENSG00000168488.14"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28847646	28847811
4514	"ENSG00000168488.14"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28847769	28847806
4539	"ENSG00000223960.2"	"AC009948.5"	chr2	+	179291092	179291388	179291092	179291232	179295404	179295616
4576	"ENSG00000114021.7"	"NIT2"	chr3	+	100064428	100065099	100064428	100064522	100067646	100067725
4631	"ENSG00000131844.11"	"MCCC2"	chr5	+	70936829	70936910	70936829	70936902	70939597	70939722
4766	"ENSG00000115756.8"	"HPCAL1"	chr2	+	10563108	10566107	10563108	10563214	10566345	10566621
4791	"ENSG00000179818.9"	"PCBP1-AS1"	chr2	-	70313383	70313617	70313562	70313617	70312947	70313035
4810	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131389664	131389795	131389664	131389777	131392599	131392654
4825	"ENSG00000161010.10"	"C5orf45"	chr5	-	179280196	179280437	179280377	179280437	179271151	179271227
4830	"ENSG00000127329.10"	"PTPRB"	chr12	-	70948935	70949089	70948939	70949089	70946556	70946796
4834	"ENSG00000126822.11"	"PLEKHG3"	chr14	+	65198078	65198524	65198078	65198261	65198812	65198899
4843	"ENSG00000018280.12"	"SLC11A1"	chr2	+	219247682	219247825	219247682	219247793	219248965	219249088
4848	"ENSG00000244479.2"	"OR2A1-AS1"	chr7	-	143951526	143951789	143951696	143951789	143950625	143950681
4874	"ENSG00000165801.5"	"ARHGEF40"	chr14	+	21543490	21543924	21543490	21543658	21544518	21544615
4902	"ENSG00000197622.8"	"CDC42SE1"	chr1	-	151027491	151028469	151028152	151028469	151026706	151026797
4923	"ENSG00000185215.4"	"TNFAIP2"	chr14	+	103589797	103590288	103589797	103589820	103590711	103590843
5006	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23311161	23311537	23311306	23311537	23310008	23310147
5042	"ENSG00000148362.6"	"C9orf142"	chr9	+	139887091	139887426	139887091	139887152	139887504	139887695
5113	"ENSG00000177106.10"	"EPS8L2"	chr11	+	720061	720223	720061	720181	720596	720746
5123	"ENSG00000135426.10"	"TESPA1"	chr12	-	55357525	55357734	55357568	55357734	55356926	55357026
5146	"ENSG00000116906.7"	"GNPAT"	chr1	+	231403425	231403657	231403425	231403649	231406503	231406746
5181	"ENSG00000185864.12"	"NPIPB4"	chr16	-	21890658	21890778	21890698	21890778	21868900	21868979
5195	"ENSG00000142687.13"	"KIAA0319L"	chr1	-	35909761	35909904	35909765	35909904	35908862	35908936
5239	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151341479	151342245	151342188	151342245	151340674	151340795
5285	"ENSG00000166411.9"	"IDH3A"	chr15	+	78447554	78447617	78447554	78447593	78449889	78449973
5360	"ENSG00000049656.9"	"CLPTM1L"	chr5	-	1331913	1331998	1331917	1331998	1325865	1325931
5366	"ENSG00000196535.10"	"MYO18A"	chr17	-	27445048	27445207	27445062	27445207	27442681	27442858
5377	"ENSG00000124333.10"	"VAMP7"	chrX	+	155119120	155119271	155119120	155119210	155125285	155125343
5378	"ENSG00000124333.10"	"VAMP7"	chrX	+	155119120	155119275	155119120	155119210	155125285	155125343
5379	"ENSG00000124333.10"	"VAMP7"	chrX	+	155119120	155119296	155119120	155119210	155125285	155125343
5411	"ENSG00000180448.6"	"HMHA1"	chr19	+	1080253	1080546	1080253	1080378	1080680	1080785
5452	"ENSG00000168385.13"	"SEPT2"	chr2	+	242255836	242255970	242255836	242255955	242263630	242263656
5470	"ENSG00000176261.11"	"ZBTB8OS"	chr1	-	33100302	33100393	33100368	33100393	33099551	33099711
5476	"ENSG00000156218.8"	"ADAMTSL3"	chr15	+	84705524	84705756	84705524	84705739	84706451	84708594
5477	"ENSG00000156218.8"	"ADAMTSL3"	chr15	+	84705524	84705756	84705524	84705739	84706514	84708179
5514	"ENSG00000271723.1"	"MROH7-TTC4"	chr1	+	55197158	55197373	55197158	55197222	55199301	55199383
5534	"ENSG00000169718.13"	"DUS1L"	chr17	-	80018736	80018837	80018740	80018837	80018576	80018656
5535	"ENSG00000169718.13"	"DUS1L"	chr17	-	80018736	80018837	80018740	80018837	80018576	80018659
5551	"ENSG00000174233.7"	"ADCY6"	chr12	-	49167251	49167881	49167722	49167881	49166290	49166326
5558	"ENSG00000003509.11"	"NDUFAF7"	chr2	+	37468720	37468934	37468720	37468780	37471005	37471116
5579	"ENSG00000166444.13"	"ST5"	chr11	-	8732668	8732778	8732672	8732778	8732391	8732504
