ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
340	"ENSG00000119185.8"	"ITGB1BP1"	chr2	-	9552397	9552534	9554306	9554385	9548241	9548334	9558754	9558861
342	"ENSG00000178927.12"	"C17orf62"	chr17	-	80404498	80404572	80407045	80407168	80403739	80403836	80408575	80408705
355	"ENSG00000136504.7"	"KAT7"	chr17	+	47882724	47882807	47886480	47886570	47875680	47875920	47888837	47888936
366	"ENSG00000013306.11"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399920	42397996	42398926	42400651	42400711
367	"ENSG00000013306.11"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399896	42398801	42398926	42400651	42400711
369	"ENSG00000184988.4"	"TMEM106A"	chr17	+	41367806	41367960	41368467	41368608	41365846	41365910	41368715	41368759
377	"ENSG00000130414.7"	"NDUFA10"	chr2	-	240951033	240954277	240957969	240958056	240946732	240946787	240960613	240960829
383	"ENSG00000109113.13"	"RAB34"	chr17	-	27043010	27043076	27043920	27044012	27042817	27042919	27044230	27044443
384	"ENSG00000165688.7"	"PMPCA"	chr9	+	139307261	139307344	139309004	139309099	139306941	139307021	139310742	139310843
390	"ENSG00000108591.5"	"DRG2"	chr17	+	18002330	18002391	18002946	18003037	18001583	18001673	18003676	18003749
399	"ENSG00000072818.7"	"ACAP1"	chr17	+	7252313	7252486	7253263	7253373	7251624	7251794	7253445	7253556
401	"ENSG00000091592.11"	"NLRP1"	chr17	-	5437216	5437308	5440170	5440260	5436623	5436704	5442734	5442905
404	"ENSG00000155657.19"	"TTN"	chr2	-	179518347	179518428	179522607	179522688	179518153	179518234	179522803	179522884
417	"ENSG00000140941.8"	"MAP1LC3B"	chr16	+	87432420	87432476	87435780	87435887	87425405	87426073	87436528	87438385
431	"ENSG00000168404.8"	"MLKL"	chr16	-	74712796	74712878	74716548	74716684	74710198	74710323	74719383	74719481
454	"ENSG00000173230.11"	"GOLGB1"	chr3	-	121386907	121387005	121387160	121387355	121386322	121386457	121388058	121388202
461	"ENSG00000204228.3"	"HSD17B8"	chr6	+	33173604	33173689	33173910	33173953	33173416	33173502	33174151	33174226
465	"ENSG00000005844.13"	"ITGAL"	chr16	+	30486833	30486901	30490411	30490529	30486626	30486721	30492759	30492905
482	"ENSG00000179335.14"	"CLK3"	chr15	+	74918142	74918309	74919692	74919787	74915960	74917359	74919879	74920009
483	"ENSG00000111731.8"	"C2CD5"	chr12	-	22625219	22625281	22625677	22625741	22624900	22624999	22627684	22627825
485	"ENSG00000214078.7"	"CPNE1"	chr20	-	34243123	34243266	34246851	34246936	34220716	34220845	34252681	34252848
488	"ENSG00000258674.5"	"CTC-260F20.3"	chr19	+	19636990	19637069	19638089	19638161	19627035	19627141	19638509	19638579
490	"ENSG00000161999.7"	"JMJD8"	chr16	-	732952	733087	733166	733234	732657	732874	733321	733441
491	"ENSG00000130731.11"	"C16orf13"	chr16	-	684888	684956	685280	685340	684718	684797	685611	685774
508	"ENSG00000102901.8"	"CENPT"	chr16	-	67865656	67865743	67865743	67865793	67865118	67865261	67865914	67866011
514	"ENSG00000140400.10"	"MAN2C1"	chr15	-	75654982	75655089	75656339	75656529	75654683	75654794	75656828	75657006
515	"ENSG00000140400.10"	"MAN2C1"	chr15	-	75655550	75655631	75656339	75656529	75654982	75655089	75656828	75657006
524	"ENSG00000128973.7"	"CLN6"	chr15	-	68503986	68504201	68506627	68506726	68503600	68503656	68510873	68510988
525	"ENSG00000128973.7"	"CLN6"	chr15	-	68504012	68504201	68506627	68506726	68503600	68503656	68510873	68510988
540	"ENSG00000101665.4"	"SMAD7"	chr18	-	46468850	46468925	46474753	46474807	46446222	46448280	46476181	46477081
541	"ENSG00000172785.14"	"CBWD1"	chr9	-	146101	146158	151304	151427	134978	135030	152033	152078
546	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41663724	41663882	41667909	41668026	41657599	41657787	41669393	41669502
547	"ENSG00000026652.9"	"AGPAT4"	chr6	-	161575180	161575342	161586608	161586745	161574377	161574531	161587279	161587449
550	"ENSG00000116171.12"	"SCP2"	chr1	+	53416426	53416558	53420411	53420476	53413680	53413752	53427174	53427301
554	"ENSG00000105677.7"	"TMEM147"	chr19	+	36037427	36037487	36037573	36037931	36036789	36036859	36038020	36038142
560	"ENSG00000131462.3"	"TUBG1"	chr17	+	40764092	40764161	40764444	40764524	40762440	40762608	40764964	40765091
562	"ENSG00000211897.3"	"IGHG3"	chr14	-	106236441	106236486	106236817	106236862	106235993	106236323	106237005	106237056
563	"ENSG00000211897.3"	"IGHG3"	chr14	-	106236629	106236674	106236817	106236862	106236441	106236486	106237005	106237056
564	"ENSG00000211897.3"	"IGHG3"	chr14	-	106236629	106236674	106237005	106237056	106236441	106236486	106237448	106237742
565	"ENSG00000211897.3"	"IGHG3"	chr14	-	106236817	106236862	106237005	106237056	106236629	106236674	106237448	106237742
571	"ENSG00000085449.10"	"WDFY1"	chr2	-	224770663	224770718	224776969	224777043	224765571	224766050	224782659	224782727
574	"ENSG00000160058.14"	"BSDC1"	chr1	-	32844324	32844440	32846814	32846869	32843815	32843884	32852379	32852496
607	"ENSG00000173575.14"	"CHD2"	chr15	+	93472259	93472321	93480747	93480855	93470473	93470560	93482807	93482948
613	"ENSG00000100883.7"	"SRP54"	chr14	+	35468763	35468855	35470141	35470226	35465882	35465993	35476488	35476593
618	"ENSG00000163946.9"	"FAM208A"	chr3	-	56700287	56700412	56702424	56702586	56697568	56697600	56703727	56703819
620	"ENSG00000155465.14"	"SLC7A7"	chr14	-	23245041	23245145	23245403	23245527	23244652	23244749	23248001	23248146
629	"ENSG00000130177.10"	"CDC16"	chr13	+	115016023	115016149	115022552	115022705	115012405	115012479	115024809	115024873
654	"ENSG00000134285.6"	"FKBP11"	chr12	-	49318343	49318431	49318828	49318894	49315743	49318039	49319082	49319293
655	"ENSG00000134285.6"	"FKBP11"	chr12	-	49318343	49318431	49318828	49318949	49318005	49318039	49319082	49319268
656	"ENSG00000134285.6"	"FKBP11"	chr12	-	49318343	49318431	49318828	49318905	49318005	49318039	49319082	49319275
657	"ENSG00000132958.13"	"TPTE2"	chr13	-	19999086	19999157	20000564	20000657	19997016	19997304	20004607	20004687
664	"ENSG00000130714.11"	"POMT1"	chr9	+	134379575	134379727	134381789	134381840	134378330	134378460	134384297	134384409
667	"ENSG00000022840.11"	"RNF10"	chr12	+	120990301	120990501	120992520	120992611	120984207	120984404	120995084	120995269
673	"ENSG00000111271.10"	"ACAD10"	chr12	+	112186814	112186907	112186976	112187149	112186120	112186279	112193471	112193549
688	"ENSG00000136048.9"	"DRAM1"	chr12	+	102307951	102308010	102313886	102313979	102295068	102295211	102314993	102315320
712	"ENSG00000121749.11"	"TBC1D15"	chr12	+	72266708	72266783	72274248	72274387	72265849	72265948	72278590	72278801
713	"ENSG00000121749.11"	"TBC1D15"	chr12	+	72266708	72266783	72274248	72274387	72265849	72265948	72287001	72287104
729	"ENSG00000257727.1"	"CNPY2"	chr12	-	56704093	56704379	56704741	56704838	56703625	56703813	56704994	56705096
755	"ENSG00000118181.6"	"RPS25"	chr11	-	118888071	118888255	118888667	118888763	118886550	118886649	118888991	118889400
756	"ENSG00000150076.18"	"C10orf68"	chr10	+	32977980	32978091	32983806	32983920	32974897	32975008	33000547	33000658
757	"ENSG00000150076.18"	"C10orf68"	chr10	+	33067904	33068012	33093942	33094026	33018259	33018385	33103297	33103381
759	"ENSG00000139116.13"	"KIF21A"	chr12	-	39705218	39705355	39711874	39712003	39703387	39703568	39713707	39713815
761	"ENSG00000100644.12"	"HIF1A"	chr14	+	62204804	62205091	62207222	62207345	62203606	62203827	62207472	62207906
768	"ENSG00000149761.4"	"NUDT22"	chr11	+	63995039	63995138	63996718	63996816	63994106	63994604	63996949	63997043
774	"ENSG00000111729.8"	"CLEC4A"	chr12	+	8281859	8281958	8288180	8288332	8278156	8278273	8289383	8289499
780	"ENSG00000060237.12"	"WNK1"	chr12	+	988738	989197	989886	990165	987377	987527	990857	990955
790	"ENSG00000164190.12"	"NIPBL"	chr5	+	37057287	37057434	37058992	37059267	37052467	37052668	37060945	37061120
802	"ENSG00000137752.18"	"CASP1"	chr11	-	104901891	104902007	104903790	104903853	104901056	104901230	104904934	104905201
825	"ENSG00000111275.8"	"ALDH2"	chr12	+	112220961	112221102	112223070	112223150	112219721	112219826	112227626	112227738
840	"ENSG00000130733.6"	"YIPF2"	chr19	-	11034751	11034868	11036361	11036449	11034508	11034675	11038305	11038392
841	"ENSG00000130733.6"	"YIPF2"	chr19	-	11036361	11036449	11038305	11038392	11034751	11034868	11038474	11038635
843	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67198838	67198986	67199826	67199963	67196997	67197066	67200070	67200128
846	"ENSG00000064545.10"	"TMEM161A"	chr19	-	19243465	19243563	19245592	19245696	19232567	19232628	19249234	19249275
863	"ENSG00000262943.3"	"ALOX12P2"	chr17	+	6799872	6800082	6801522	6801609	6799634	6799778	6801847	6802017
865	"ENSG00000156599.6"	"ZDHHC5"	chr11	+	57464232	57464345	57466030	57466890	57463391	57463515	57467337	57467835
883	"ENSG00000070367.11"	"EXOC5"	chr14	-	57706312	57706377	57710882	57711077	57704055	57704084	57713428	57713576
899	"ENSG00000183955.8"	"SETD8"	chr12	+	123888119	123888179	123889430	123889621	123880891	123880979	123892039	123892115
907	"ENSG00000064201.11"	"TSPAN32"	chr11	+	2337458	2337542	2337805	2337897	2335714	2335801	2338573	2338755
908	"ENSG00000064201.11"	"TSPAN32"	chr11	+	2337805	2337897	2338573	2338755	2335714	2335801	2339092	2339372
909	"ENSG00000064201.11"	"TSPAN32"	chr11	+	2337805	2337897	2338573	2338755	2337458	2337542	2339092	2339372
915	"ENSG00000130592.9"	"LSP1"	chr11	+	1901316	1901454	1902661	1902826	1874199	1874427	1904648	1904790
925	"ENSG00000142102.11"	"ATHL1"	chr11	+	292885	292997	293162	293235	292545	292677	293365	293502
933	"ENSG00000104870.8"	"FCGRT"	chr19	+	50017467	50017743	50027763	50028033	50017138	50017390	50028713	50028830
934	"ENSG00000104870.8"	"FCGRT"	chr19	+	50027763	50028033	50028713	50028830	50017467	50017743	50029266	50029590
935	"ENSG00000197893.9"	"NRAP"	chr10	-	115351952	115352060	115355381	115355486	115350336	115350648	115356844	115356943
938	"ENSG00000148834.8"	"GSTO1"	chr10	+	106022736	106022835	106025841	106025948	106019333	106019556	106027009	106027217
943	"ENSG00000148840.6"	"PPRC1"	chr10	+	103902801	103902855	103904006	103904064	103898856	103901761	103904776	103904847
944	"ENSG00000148840.6"	"PPRC1"	chr10	+	103904006	103904064	103906428	103907149	103898856	103901761	103908128	103908278
945	"ENSG00000148840.6"	"PPRC1"	chr10	+	103904006	103904064	103906428	103907149	103902801	103902855	103908128	103908278
950	"ENSG00000171311.8"	"EXOSC1"	chr10	-	99197456	99197507	99198426	99198460	99196947	99197032	99200927	99201016
951	"ENSG00000171311.8"	"EXOSC1"	chr10	-	99200927	99201016	99202993	99203068	99197456	99197507	99205488	99205604
979	"ENSG00000235618.3"	"RP11-324H6.5"	chr10	-	51814397	51814484	51816543	51816671	51810291	51810393	51818860	51819033
984	"ENSG00000128340.10"	"RAC2"	chr22	-	37627971	37628034	37628840	37628958	37627270	37627430	37637626	37637698
987	"ENSG00000196693.10"	"ZNF33B"	chr10	-	43127742	43127887	43132367	43132420	43127376	43127472	43133921	43133992
990	"ENSG00000099250.13"	"NRP1"	chr10	-	33491818	33491923	33496499	33496644	33486548	33486637	33502313	33502645
995	"ENSG00000149182.10"	"ARFGAP2"	chr11	-	47193831	47193884	47196565	47196649	47193214	47193351	47196732	47196864
1021	"ENSG00000015171.14"	"ZMYND11"	chr10	+	283524	283617	285377	285465	282777	282855	286832	286910
1022	"ENSG00000015171.14"	"ZMYND11"	chr10	+	285995	286051	286832	286910	285377	285465	287960	288079
1023	"ENSG00000015171.14"	"ZMYND11"	chr10	+	286832	286910	287960	288079	285995	286051	292705	292913
1030	"ENSG00000176978.9"	"DPP7"	chr9	-	140007657	140007739	140007812	140007948	140007404	140007571	140008316	140008480
1031	"ENSG00000127191.13"	"TRAF2"	chr9	+	139802521	139802683	139810992	139811067	139794873	139794972	139814685	139814967
1042	"ENSG00000175287.14"	"PHYHD1"	chr9	+	131702647	131702776	131702877	131702994	131698861	131698924	131703723	131703850
1045	"ENSG00000136856.13"	"SLC2A8"	chr9	+	130167096	130167270	130167698	130167844	130166237	130166346	130169390	130170177
1048	"ENSG00000089327.10"	"FXYD5"	chr19	+	35651611	35651704	35655058	35655148	35649246	35649303	35657044	35657074
1049	"ENSG00000149262.12"	"INTS4"	chr11	-	77622015	77622198	77629076	77629310	77618762	77618856	77629866	77630024
1064	"ENSG00000142910.11"	"TINAGL1"	chr1	+	32048749	32048842	32049061	32049176	32044804	32044868	32050278	32050402
1074	"ENSG00000106733.16"	"NMRK1"	chr9	-	77684657	77684729	77684810	77684958	77683911	77684018	77692074	77692123
1075	"ENSG00000186010.14"	"NDUFA13"	chr19	+	19636833	19637069	19638089	19638161	19626544	19627141	19638509	19638579
1076	"ENSG00000186010.14"	"NDUFA13"	chr19	+	19636990	19637069	19638089	19638181	19627069	19627141	19638509	19638579
1082	"ENSG00000130755.8"	"GMFG"	chr19	-	39823716	39823766	39826074	39826171	39820183	39820266	39826613	39826645
1108	"ENSG00000240498.2"	"CDKN2B-AS1"	chr9	+	22056250	22056386	22097256	22097363	22049104	22049227	22120198	22120409
1127	"ENSG00000167632.10"	"TRAPPC9"	chr8	-	141445210	141445339	141449150	141449296	141415675	141415797	141460888	141461029
1145	"ENSG00000172986.8"	"GXYLT2"	chr3	+	73004248	73004500	73006379	73006503	72971354	72971486	73016697	73016870
1148	"ENSG00000273173.1"	"SNURF"	chr15	+	25213078	25213229	25219457	25219603	25207260	25207356	25220504	25220656
1150	"ENSG00000239264.4"	"TXNDC5"	chr6	-	7889727	7889814	7891853	7891969	7888937	7889081	7895338	7895435
1156	"ENSG00000047365.7"	"ARAP2"	chr4	-	36017007	36017254	36017521	36017580	36014184	36014453	36020765	36020908
1159	"ENSG00000088766.7"	"CRLS1"	chr20	+	5996006	5996136	6011930	6012016	5990420	5990558	6012657	6012726
1181	"ENSG00000114054.9"	"PCCB"	chr3	+	136019871	136019953	136035782	136035906	136016793	136016914	136045644	136045752
1183	"ENSG00000105968.14"	"H2AFV"	chr7	-	44875127	44875257	44882875	44882953	44866389	44869762	44887567	44887676
1184	"ENSG00000105968.14"	"H2AFV"	chr7	-	44875127	44875257	44882875	44882953	44873826	44874161	44887567	44887620
1189	"ENSG00000142657.16"	"PGD"	chr1	+	10463127	10463193	10464217	10464336	10460449	10460629	10468127	10468197
1206	"ENSG00000177479.15"	"ARIH2"	chr3	+	48964894	48965246	48999044	48999112	48960180	48960244	49002351	49002415
1208	"ENSG00000177479.15"	"ARIH2"	chr3	+	48964894	48965246	48999044	48999112	48962150	48962272	49002351	49002415
1223	"ENSG00000141127.10"	"PRPSAP2"	chr17	+	18814415	18814564	18827226	18827297	18793134	18793190	18832123	18832270
1231	"ENSG00000159063.8"	"ALG8"	chr11	-	77817852	77817958	77820487	77820627	77815401	77815499	77823695	77823816
1232	"ENSG00000157895.7"	"C12orf43"	chr12	-	121444123	121444197	121448630	121448729	121442805	121442896	121448906	121448949
1243	"ENSG00000085788.9"	"DDHD2"	chr8	+	38103750	38103818	38105230	38105353	38103259	38103468	38107225	38107265
1246	"ENSG00000258227.2"	"CLEC5A"	chr7	-	141635613	141635750	141645140	141645200	141631519	141631626	141646013	141646112
1248	"ENSG00000059378.8"	"PARP12"	chr7	-	139737514	139737656	139741443	139741639	139734034	139734131	139754461	139754563
1256	"ENSG00000135253.9"	"KCP"	chr7	-	128520672	128520775	128521679	128521779	128520439	128520582	128521990	128522070
1259	"ENSG00000211455.3"	"STK38L"	chr12	+	27455069	27455121	27461271	27461394	27450642	27450787	27462046	27462130
1279	"ENSG00000004468.8"	"CD38"	chr4	+	15835839	15835925	15839714	15839788	15818133	15818263	15841648	15841741
1288	"ENSG00000136059.10"	"VILL"	chr3	+	38043886	38044066	38044658	38044804	38043192	38043351	38045745	38045890
1290	"ENSG00000091073.15"	"DTX2"	chr7	+	76121469	76121570	76126653	76126794	76111824	76112464	76129757	76129837
1294	"ENSG00000154710.11"	"RABGEF1"	chr7	+	66248661	66248828	66260497	66260579	66240213	66240380	66262360	66262493
1295	"ENSG00000110711.5"	"AIP"	chr11	+	67254476	67254656	67256737	67256926	67250511	67250728	67257508	67257685
1296	"ENSG00000126522.12"	"ASL"	chr7	+	65551730	65551808	65552320	65552373	65551571	65551649	65552715	65552778
1299	"ENSG00000112584.9"	"FAM120B"	chr6	+	170657238	170657411	170667313	170667406	170639536	170639638	170697374	170697581
1307	"ENSG00000129351.13"	"ILF3"	chr19	+	10790491	10790603	10791021	10791119	10789772	10789868	10791694	10791806
1310	"ENSG00000087157.14"	"PGS1"	chr17	+	76395428	76395618	76400056	76400170	76394332	76394432	76411032	76411108
1338	"ENSG00000157601.9"	"MX1"	chr21	+	42821063	42821222	42823093	42823170	42817926	42818068	42824547	42824796
1340	"ENSG00000115966.12"	"ATF2"	chr2	-	175976295	175976382	175978721	175978836	175962171	175962321	175979417	175979596
1351	"ENSG00000242802.2"	"AP5Z1"	chr7	+	4821198	4821385	4822946	4823091	4820805	4820943	4823319	4823429
1356	"ENSG00000184863.6"	"RBM33"	chr7	+	155556505	155556712	155559160	155559349	155539279	155539359	155567252	155567341
1361	"ENSG00000205356.5"	"TECPR1"	chr7	-	97857325	97857428	97860272	97860430	97854317	97854414	97860535	97860685
1364	"ENSG00000145703.11"	"IQGAP2"	chr5	+	75932858	75933001	75936757	75936928	75927683	75927851	75948574	75948658
1375	"ENSG00000009790.10"	"TRAF3IP3"	chr1	+	209951455	209951518	209952659	209952719	209950696	209950832	209953814	209953951
1376	"ENSG00000009790.10"	"TRAF3IP3"	chr1	+	209952659	209952719	209953814	209953951	209951455	209951518	209954689	209954803
1385	"ENSG00000164691.12"	"TAGAP"	chr6	-	159463109	159463276	159464620	159464687	159462385	159462547	159465009	159465063
1392	"ENSG00000013561.13"	"RNF14"	chr5	+	141357867	141358395	141359687	141359916	141353147	141353307	141362944	141363117
1393	"ENSG00000013561.13"	"RNF14"	chr5	+	141357867	141358395	141359687	141359916	141354368	141354520	141362944	141363117
1414	"ENSG00000204120.10"	"GIGYF2"	chr2	+	233710441	233710596	233712057	233712281	233709078	233709284	233714971	233715119
1429	"ENSG00000164674.11"	"SYTL3"	chr6	+	159129353	159129423	159139118	159139243	159103956	159104021	159146534	159146669
1432	"ENSG00000001631.10"	"KRIT1"	chr7	-	91863762	91863906	91864121	91864237	91855839	91855996	91864716	91864960
1435	"ENSG00000054282.11"	"SDCCAG8"	chr1	+	243456392	243456521	243468014	243468079	243449573	243449699	243471290	243471479
1439	"ENSG00000112078.9"	"KCTD20"	chr6	+	36442565	36442839	36446897	36447000	36437828	36438034	36449338	36449536
1447	"ENSG00000204386.6"	"NEU1"	chr6	-	31828964	31829227	31829775	31829968	31826828	31828398	31830394	31830582
1455	"ENSG00000204520.8"	"MICA"	chr6	+	31378848	31379136	31379723	31380002	31378319	31378574	31380101	31380237
1458	"ENSG00000206503.7"	"HLA-A"	chr6	+	29911898	29912174	29912276	29912393	29910533	29911320	29912835	29912868
1459	"ENSG00000206503.7"	"HLA-A"	chr6	+	29911898	29912174	29912276	29912411	29910533	29911320	29912835	29912868
1460	"ENSG00000113108.13"	"APBB3"	chr5	-	139939897	139940089	139940223	139940339	139937853	139938406	139940602	139940686
1461	"ENSG00000140854.8"	"KATNB1"	chr16	+	57778305	57778423	57784738	57784839	57775598	57775729	57785172	57785214
1466	"ENSG00000067369.9"	"TP53BP1"	chr15	-	43739563	43739683	43748089	43749416	43738584	43738788	43762055	43762264
1468	"ENSG00000160185.9"	"UBASH3A"	chr21	+	43833518	43833632	43836550	43836720	43833132	43833331	43838509	43838718
1477	"ENSG00000184575.7"	"XPOT"	chr12	+	64833023	64833095	64838854	64838911	64829406	64829454	64841884	64844907
1478	"ENSG00000112983.13"	"BRD8"	chr5	-	137498818	137499033	137499275	137499332	137497742	137497835	137500008	137500102
1482	"ENSG00000050393.7"	"MCUR1"	chr6	-	13801519	13801621	13802474	13802578	13800572	13800614	13807156	13807276
1486	"ENSG00000124783.8"	"SSR1"	chr6	-	7295617	7295718	7298155	7298234	7289908	7290164	7298979	7299056
1487	"ENSG00000124783.8"	"SSR1"	chr6	-	7295624	7295718	7298155	7298234	7281375	7290164	7298979	7299056
1498	"ENSG00000234745.5"	"HLA-B"	chr6	-	31322409	31322442	31322883	31323000	31322255	31322303	31323093	31323369
