ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
743	"ENSG00000150076.18"	"C10orf68"	chr10	+	33067904	33068012	33093942	33094026	33018259	33018385	33103297	33103381
745	"ENSG00000165238.12"	"WNK2"	chr9	+	96062332	96062431	96069058	96069103	96061351	96061543	96070609	96070866
753	"ENSG00000149761.4"	"NUDT22"	chr11	+	63995039	63995138	63996718	63996816	63994106	63994604	63996949	63997043
754	"ENSG00000122970.11"	"IFT81"	chr12	+	110574580	110574665	110581186	110581350	110573131	110573242	110584757	110584853
765	"ENSG00000010219.9"	"DYRK4"	chr12	+	4682495	4682522	4698102	4698183	4677120	4677214	4699495	4699606
767	"ENSG00000131368.3"	"MRPS25"	chr3	-	15094797	15094974	15100875	15100982	15091387	15091442	15106567	15106818
768	"ENSG00000131368.3"	"MRPS25"	chr3	-	15094886	15094974	15100875	15100982	15090718	15091442	15106567	15106767
780	"ENSG00000095110.3"	"NXPE1"	chr11	-	114422104	114422163	114422695	114422807	114421824	114421933	114423573	114423602
795	"ENSG00000257767.2"	"RP11-162P23.2"	chr12	+	112220961	112221102	112223070	112223150	112219721	112219826	112227626	112227738
844	"ENSG00000073605.14"	"GSDMB"	chr17	-	38063213	38063240	38065210	38065295	38062363	38062524	38068578	38068750
846	"ENSG00000073605.14"	"GSDMB"	chr17	-	38065210	38065295	38066008	38066177	38062363	38062524	38068578	38068750
847	"ENSG00000073605.14"	"GSDMB"	chr17	-	38065210	38065295	38066008	38066177	38063213	38063240	38068578	38068750
873	"ENSG00000172828.8"	"CES3"	chr16	+	67000146	67000248	67000627	67000768	66998525	66998630	67003581	67003662
876	"ENSG00000129158.6"	"SERGEF"	chr11	-	17981016	17981183	18010143	18010302	17899754	17899791	18014477	18014540
877	"ENSG00000006611.11"	"USH1C"	chr11	-	17537787	17537837	17538947	17539021	17523485	17523527	17542416	17542541
901	"ENSG00000177697.13"	"CD151"	chr11	+	836250	836442	836768	836843	836062	836153	837249	837354
913	"ENSG00000104870.8"	"FCGRT"	chr19	+	50017467	50017743	50027763	50028033	50017138	50017390	50028713	50028830
914	"ENSG00000096060.10"	"FKBP5"	chr6	-	35544770	35545010	35547812	35547998	35541361	35543719	35554810	35554894
917	"ENSG00000167004.8"	"PDIA3"	chr15	+	44055274	44055404	44057647	44057764	44053621	44053729	44058084	44058210
923	"ENSG00000075826.12"	"SEC31B"	chr10	-	102249008	102249155	102249459	102249518	102248614	102248731	102250462	102250640
926	"ENSG00000155256.13"	"ZFYVE27"	chr10	+	99498233	99498431	99502850	99502921	99496882	99497078	99504485	99504672
927	"ENSG00000155256.13"	"ZFYVE27"	chr10	+	99508025	99508121	99509230	99509343	99498233	99498431	99510087	99510227
932	"ENSG00000095637.16"	"SORBS1"	chr10	-	97131740	97131806	97135729	97135813	97127406	97127456	97141441	97141556
933	"ENSG00000095637.16"	"SORBS1"	chr10	-	97131740	97131806	97135729	97135813	97131082	97131184	97141441	97141556
938	"ENSG00000069849.6"	"ATP1B3"	chr3	+	141635217	141635282	141635396	141635416	141634811	141634862	141640818	141640905
941	"ENSG00000122367.15"	"LDB3"	chr10	+	88441192	88441560	88446825	88447029	88439838	88439914	88451652	88451822
960	"ENSG00000235618.3"	"RP11-324H6.5"	chr10	-	51814397	51814484	51816543	51816671	51810291	51810393	51818860	51819033
969	"ENSG00000159314.7"	"ARHGAP27"	chr17	-	43481394	43481462	43481634	43481700	43480984	43481075	43481810	43481894
974	"ENSG00000168010.6"	"ATG16L2"	chr11	+	72534588	72534842	72535104	72535167	72533892	72534006	72535778	72535887
975	"ENSG00000168010.6"	"ATG16L2"	chr11	+	72534810	72534842	72535104	72535167	72533892	72534006	72535778	72535887
1010	"ENSG00000148290.5"	"SURF1"	chr9	-	136221678	136221812	136223123	136223175	136221513	136221596	136223275	136223361
1018	"ENSG00000182325.6"	"FBXL6"	chr8	-	145581098	145581162	145581287	145581446	145580649	145580781	145581691	145582172
1019	"ENSG00000182325.6"	"FBXL6"	chr8	-	145581116	145581162	145581287	145581446	145580649	145580781	145581691	145582132
1022	"ENSG00000148341.13"	"SH3GLB2"	chr9	-	131772948	131772972	131774514	131774577	131772398	131772488	131776689	131776782
1023	"ENSG00000136856.13"	"SLC2A8"	chr9	+	130167096	130167270	130167698	130167844	130166237	130166346	130169390	130170177
1030	"ENSG00000119471.10"	"HSDL2"	chr9	+	115181139	115181238	115200710	115200905	115171186	115171301	115203978	115204050
1032	"ENSG00000157654.13"	"PALM2-AKAP2"	chr9	+	112694206	112694308	112704965	112705661	112687340	112687362	112778233	112778319
1051	"ENSG00000135048.9"	"TMEM2"	chr9	-	74349721	74349910	74354978	74355148	74347266	74347436	74359933	74360495
1052	"ENSG00000186010.14"	"NDUFA13"	chr19	+	19636833	19637069	19638089	19638161	19626544	19627141	19638509	19638579
1053	"ENSG00000186010.14"	"NDUFA13"	chr19	+	19636990	19637069	19638089	19638181	19627069	19627141	19638509	19638579
1059	"ENSG00000077238.9"	"IL4R"	chr16	+	27370236	27370315	27372086	27372136	27366668	27367228	27373572	27373617
1079	"ENSG00000165269.8"	"AQP7"	chr9	-	33386401	33386539	33386966	33387090	33386074	33386193	33395075	33395193
1093	"ENSG00000016602.8"	"CLCA4"	chr1	+	87029343	87029452	87030956	87031134	87025893	87026041	87031484	87031703
1109	"ENSG00000153310.14"	"FAM49B"	chr8	-	130891634	130891717	130892621	130892704	130883620	130883742	130908917	130909100
1110	"ENSG00000153310.14"	"FAM49B"	chr8	-	130891634	130891717	130892621	130892704	130883620	130883742	130915557	130915596
1125	"ENSG00000170873.14"	"MTSS1"	chr8	-	125568472	125568595	125569921	125570116	125567982	125568145	125575022	125575233
1126	"ENSG00000170873.14"	"MTSS1"	chr8	-	125568472	125568646	125569921	125570116	125567982	125568145	125570953	125571073
1142	"ENSG00000104320.9"	"NBN"	chr8	-	90958367	90958523	90960051	90960120	90955480	90955594	90965471	90965919
1148	"ENSG00000179889.14"	"PDXDC1"	chr16	+	15116560	15116611	15120499	15120563	15112696	15112822	15122734	15122823
1160	"ENSG00000104442.5"	"ARMC1"	chr8	-	66517656	66517773	66525478	66525668	66517497	66517572	66534497	66534589
1162	"ENSG00000070759.12"	"TESK2"	chr1	-	45820974	45821121	45851583	45851632	45813589	45813672	45887396	45887518
1171	"ENSG00000139540.7"	"SLC39A5"	chr12	+	56624987	56625345	56626472	56626656	56624435	56624657	56628607	56628770
1199	"ENSG00000125731.8"	"SH2D3A"	chr19	-	6760648	6760998	6763690	6763827	6759604	6759681	6767397	6767446
1200	"ENSG00000171428.9"	"NAT1"	chr8	+	18068701	18068851	18074385	18074503	18067617	18067689	18076919	18076998
1207	"ENSG00000159063.8"	"ALG8"	chr11	-	77817852	77817992	77823695	77823816	77815401	77815499	77824931	77825035
1213	"ENSG00000077454.11"	"LRCH4"	chr7	-	100174708	100175012	100175119	100175181	100174316	100174628	100175286	100175363
1222	"ENSG00000059378.8"	"PARP12"	chr7	-	139737514	139737656	139741443	139741639	139734034	139734131	139746683	139746807
1230	"ENSG00000146842.12"	"TMEM209"	chr7	-	129815351	129815449	129818241	129818367	129813664	129813779	129821462	129821559
1233	"ENSG00000175063.12"	"UBE2C"	chr20	+	44443022	44443109	44444179	44444384	44442075	44442103	44444492	44444552
1236	"ENSG00000197892.8"	"KIF13B"	chr8	-	28932797	28932860	28950261	28950395	28929136	28929833	28956649	28956758
1266	"ENSG00000241258.2"	"CRCP"	chr7	+	65595730	65595829	65599266	65599361	65592690	65592727	65610429	65610487
1278	"ENSG00000087157.14"	"PGS1"	chr17	+	76392388	76392466	76394332	76394432	76388556	76388746	76395428	76395618
1279	"ENSG00000087157.14"	"PGS1"	chr17	+	76396757	76396936	76399648	76400170	76395369	76395618	76410959	76411108
1280	"ENSG00000087157.14"	"PGS1"	chr17	+	76396815	76396936	76399648	76400170	76395428	76395618	76410959	76411108
1291	"ENSG00000203705.6"	"TATDN3"	chr1	+	212976042	212976105	212977661	212977771	212970453	212970538	212977937	212977993
1303	"ENSG00000143847.11"	"PPFIA4"	chr1	+	203018045	203018108	203018803	203018895	203017710	203017842	203020896	203021005
1308	"ENSG00000144118.9"	"RALB"	chr2	+	121036190	121036354	121043449	121043658	121010380	121010556	121047155	121047333
1309	"ENSG00000144118.9"	"RALB"	chr2	+	121036193	121036354	121043449	121043658	121010333	121010556	121047155	121047333
1310	"ENSG00000164904.11"	"ALDH7A1"	chr5	-	125889978	125890085	125894931	125895026	125887712	125887829	125896774	125896816
1314	"ENSG00000133424.16"	"LARGE"	chr22	-	33712070	33712234	33733631	33733787	33700214	33700493	33777904	33778030
1316	"ENSG00000164828.13"	"SUN1"	chr7	+	888054	888252	889156	889240	882977	883157	889559	889670
1317	"ENSG00000164828.13"	"SUN1"	chr7	+	889156	889240	889559	889670	888054	888252	891020	891119
1327	"ENSG00000130723.13"	"PRRC2B"	chr9	+	134367555	134367647	134369791	134369873	134366811	134366967	134371126	134371710
1341	"ENSG00000132000.7"	"PODNL1"	chr19	-	14046533	14046643	14046792	14046857	14045066	14045223	14047179	14047273
1357	"ENSG00000075413.13"	"MARK3"	chr14	+	103894723	103894777	103915255	103915304	103871412	103871604	103918254	103918320
1385	"ENSG00000136270.9"	"TBRG4"	chr7	-	45143697	45143855	45144136	45144308	45142629	45143042	45145039	45145268
1398	"ENSG00000070010.14"	"UFD1L"	chr22	-	19462590	19462623	19462992	19463125	19459209	19459331	19466605	19466738
1423	"ENSG00000113108.13"	"APBB3"	chr5	-	139939897	139940089	139940223	139940339	139937853	139938406	139940602	139940686
1437	"ENSG00000169894.13"	"MUC3A"	chr7	+	100606195	100606311	100606737	100606802	100552880	100553066	100607745	100607894
1438	"ENSG00000112983.13"	"BRD8"	chr5	-	137498818	137499033	137499275	137499332	137497742	137497835	137500008	137500102
1444	"ENSG00000137210.9"	"TMEM14B"	chr6	+	10749854	10749931	10751365	10751467	10749434	10749501	10755374	10755465
1446	"ENSG00000102890.10"	"ELMO3"	chr16	+	67234094	67234264	67234353	67234453	67233853	67233904	67234559	67234711
1450	"ENSG00000198721.8"	"ECI2"	chr6	-	4119419	4119509	4125483	4126471	4117541	4117685	4127995	4128065
1463	"ENSG00000083097.10"	"DOPEY1"	chr6	+	83856954	83857010	83858477	83858582	83855242	83855377	83861311	83861378
1492	"ENSG00000031003.6"	"FAM13B"	chr5	-	137281916	137282000	137284643	137284873	137281590	137281686	137288316	137288398
1506	"ENSG00000129204.12"	"USP6"	chr17	+	5050377	5050489	5051850	5052062	5049317	5049469	5058716	5058901
1518	"ENSG00000148187.13"	"MRRF"	chr9	+	125033142	125033354	125042721	125042877	125026881	125027217	125047447	125047566
1528	"ENSG00000136933.12"	"RABEPK"	chr9	+	127975648	127975801	127982817	127982979	127969842	127970000	127990188	127990338
1532	"ENSG00000143164.11"	"DCAF6"	chr1	+	167992225	167992285	168007608	168007726	167973770	167974031	168012262	168012378
1539	"ENSG00000090006.13"	"LTBP4"	chr19	+	41128305	41128572	41129508	41129637	41125251	41125398	41131761	41131914
1550	"ENSG00000205236.6"	"RP11-514P8.6"	chr7	-	102242770	102242852	102246304	102246434	102240703	102240835	102249207	102249269
1562	"ENSG00000089022.9"	"MAPKAPK5"	chr12	+	112305375	112305473	112308074	112308164	112303959	112304035	112308888	112308984
1563	"ENSG00000089022.9"	"MAPKAPK5"	chr12	+	112318250	112318331	112321384	112321572	112308888	112308984	112323719	112323840
1567	"ENSG00000140365.11"	"COMMD4"	chr15	+	75631604	75631685	75632042	75632219	75631325	75631445	75632305	75632614
1570	"ENSG00000166352.11"	"C11orf74"	chr11	+	36654833	36654988	36657600	36657667	36631630	36631789	36669565	36669705
1575	"ENSG00000172594.8"	"SMPDL3A"	chr6	+	123122454	123122551	123124808	123124978	123117968	123118113	123126053	123126234
1589	"ENSG00000249437.3"	"NAIP"	chr5	-	70272732	70272885	70275695	70275863	70271986	70272073	70279601	70281713
1595	"ENSG00000081923.6"	"ATP8B1"	chr18	-	55371786	55371900	55373721	55373819	55368446	55368545	55398858	55399061
1656	"ENSG00000204580.7"	"DDR1"	chr6	+	30859156	30859256	30859778	30859965	30858749	30858897	30860072	30860319
1682	"ENSG00000211454.9"	"AKR7L"	chr1	-	19595765	19595865	19596076	19596173	19595065	19595195	19596944	19597049
1684	"ENSG00000124523.10"	"SIRT5"	chr6	+	13597194	13597248	13599263	13599387	13595708	13595796	13601065	13601181
1693	"ENSG00000108306.7"	"FBXL20"	chr17	-	37438981	37439108	37441730	37441826	37437641	37437716	37453379	37453448
1704	"ENSG00000232559.2"	"GS1-124K5.12"	chr7	-	66041741	66041919	66053498	66053567	66038371	66038537	66057243	66057373
1708	"ENSG00000068305.13"	"MEF2A"	chr15	+	100211527	100211659	100211724	100211862	100173182	100173378	100214597	100214817
1713	"ENSG00000213901.6"	"SLC23A3"	chr2	-	220028109	220028225	220028954	220029060	220027020	220027116	220032651	220032766
1735	"ENSG00000241685.4"	"ARPC1A"	chr7	+	98946474	98946582	98951531	98951744	98941915	98942138	98955962	98956026
1736	"ENSG00000121716.14"	"PILRB"	chr7	+	99950995	99951106	99951517	99951635	99950832	99950893	99952765	99952863
1737	"ENSG00000121716.14"	"PILRB"	chr7	+	99952765	99952863	99954372	99954506	99950832	99950893	99955842	99955989
1741	"ENSG00000119383.15"	"PPP2R4"	chr9	+	131882791	131882889	131891263	131891389	131873596	131873910	131893800	131893918
1748	"ENSG00000065882.11"	"TBC1D1"	chr4	+	38119653	38119813	38126731	38126752	38117330	38117575	38134704	38134878
1752	"ENSG00000000419.8"	"DPM1"	chr20	-	49558567	49558663	49562273	49562299	49557665	49557746	49562383	49562460
1770	"ENSG00000176953.6"	"NFATC2IP"	chr16	+	28965885	28966003	28967298	28967379	28963452	28963525	28967471	28967658
1785	"ENSG00000136699.15"	"SMPD4"	chr2	-	130915756	130915838	130918758	130918845	130914823	130914969	130921946	130922018
1793	"ENSG00000136280.11"	"CCM2"	chr7	+	45108041	45108178	45109424	45109560	45104061	45104245	45112324	45112382
1794	"ENSG00000136280.11"	"CCM2"	chr7	+	45109424	45109560	45112324	45112382	45108041	45108178	45113058	45113170
1795	"ENSG00000186854.6"	"TRABD2A"	chr2	-	85051076	85051328	85059178	85059269	85048773	85049224	85066272	85066447
1797	"ENSG00000005243.5"	"COPZ2"	chr17	-	46110051	46110107	46110576	46110668	46106490	46106542	46111228	46111310
1798	"ENSG00000114544.11"	"SLC41A3"	chr3	-	125752449	125752521	125769785	125769893	125745177	125745322	125786789	125787089
1804	"ENSG00000114956.15"	"DGUOK"	chr2	+	74173845	74174033	74184251	74184367	74166036	74166149	74185272	74185372
1805	"ENSG00000140043.7"	"PTGR2"	chr14	+	74343700	74343871	74345798	74346008	74340725	74340917	74346757	74346879
1810	"ENSG00000090661.7"	"CERS4"	chr19	+	8306224	8306341	8315927	8316133	8275589	8275746	8319382	8319500
1811	"ENSG00000090661.7"	"CERS4"	chr19	+	8306224	8306341	8315959	8316133	8275589	8275746	8319382	8319500
1812	"ENSG00000090661.7"	"CERS4"	chr19	+	8306224	8306341	8315993	8316133	8275589	8275746	8319382	8319500
