ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2111	"ENSG00000172830.8"	"SSH3"	chr11	+	67074308	67074584	67074308	67074433	67074841	67074907
2122	"ENSG00000070081.11"	"NUCB2"	chr11	+	17308180	17308264	17308180	17308260	17316870	17317014
2136	"ENSG00000197713.10"	"RPE"	chr2	+	210868161	210868192	210868161	210868181	210874380	210874460
2206	"ENSG00000185187.8"	"SIGIRR"	chr11	-	407816	407957	407851	407957	407451	407534
2213	"ENSG00000110888.13"	"CAPRIN2"	chr12	-	30867892	30869610	30869441	30869610	30866718	30866819
2266	"ENSG00000155256.13"	"ZFYVE27"	chr10	+	99498233	99498431	99498233	99498406	99502850	99502921
2267	"ENSG00000155256.13"	"ZFYVE27"	chr10	+	99498233	99498431	99498233	99498406	99504485	99504672
2293	"ENSG00000102362.11"	"SYTL4"	chrX	-	99959722	99959882	99959806	99959882	99956923	99957103
2346	"ENSG00000175482.4"	"POLD4"	chr11	-	67120681	67121005	67120834	67121005	67120458	67120548
2352	"ENSG00000168010.6"	"ATG16L2"	chr11	+	72533522	72534842	72533522	72533588	72535104	72535167
2377	"ENSG00000148399.7"	"DPH7"	chr9	-	140470160	140470619	140470531	140470619	140469203	140469298
2479	"ENSG00000142910.11"	"TINAGL1"	chr1	+	32051040	32051477	32051040	32051086	32052310	32052356
2532	"ENSG00000213930.7"	"GALT"	chr9	+	34648758	34649078	34648758	34648891	34649406	34649561
2627	"ENSG00000180228.8"	"PRKRA"	chr2	-	179312182	179312313	179312231	179312313	179310221	179310262
2647	"ENSG00000148459.11"	"PDSS1"	chr10	+	27012942	27013056	27012942	27013052	27024168	27024249
2741	"ENSG00000221914.4"	"PPP2R2A"	chr8	+	26220199	26221406	26220199	26220364	26223830	26223922
2752	"ENSG00000115282.15"	"TTC31"	chr2	+	74710448	74710690	74710448	74710537	74717151	74717600
2799	"ENSG00000077454.11"	"LRCH4"	chr7	-	100174708	100175012	100174895	100175012	100174316	100174628
2963	"ENSG00000165795.16"	"NDRG2"	chr14	-	21488654	21488741	21488716	21488741	21488125	21488135
2974	"ENSG00000183696.9"	"UPP1"	chr7	+	48141420	48141579	48141420	48141467	48146469	48146679
2995	"ENSG00000188002.6"	"RP11-43F13.1"	chr5	-	1632758	1633021	1632959	1633021	1630523	1630681
3086	"ENSG00000138074.10"	"SLC5A6"	chr2	-	27425680	27426213	27426100	27426213	27424855	27424942
3112	"ENSG00000112306.7"	"RPS12"	chr6	+	133136110	133136363	133136110	133136227	133138618	133138703
3114	"ENSG00000112282.13"	"MED23"	chr6	-	131913527	131914311	131914145	131914311	131912452	131912667
3145	"ENSG00000272578.1"	"AP000347.2"	chr22	-	24028976	24029182	24029024	24029182	24025930	24026054
3170	"ENSG00000228409.1"	"CCT6P1"	chr7	+	65217150	65217297	65217150	65217189	65219513	65219648
3206	"ENSG00000182109.3"	"RP11-69E11.4"	chr1	-	39994687	39994836	39994726	39994836	39989478	39989568
3251	"ENSG00000104231.6"	"ZFAND1"	chr8	-	82626152	82627130	82627038	82627130	82615203	82615359
3270	"ENSG00000206503.7"	"HLA-A"	chr6	+	29912276	29912411	29912276	29912393	29912839	29912868
3382	"ENSG00000066651.13"	"TRMT11"	chr6	+	126333916	126333998	126333916	126333989	126334115	126334247
3408	"ENSG00000155508.9"	"CNOT8"	chr5	+	154238198	154238376	154238198	154238361	154244751	154244945
3412	"ENSG00000106462.6"	"EZH2"	chr7	-	148543561	148543690	148543588	148543690	148533913	148534092
3481	"ENSG00000163702.14"	"IL17RC"	chr3	+	9965564	9965975	9965564	9965704	9969849	9969904
3515	"ENSG00000172890.7"	"NADSYN1"	chr11	+	71185440	71186668	71185440	71185572	71187246	71188271
3554	"ENSG00000065183.11"	"WDR3"	chr1	+	118475910	118476113	118475910	118476012	118476252	118476363
3587	"ENSG00000143110.7"	"C1orf162"	chr1	+	112019419	112019700	112019419	112019489	112019955	112020050
3591	"ENSG00000134352.15"	"IL6ST"	chr5	-	55265377	55265683	55265587	55265683	55264103	55264224
3635	"ENSG00000095951.12"	"HIVEP1"	chr6	+	12120122	12126103	12120122	12120167	12136023	12136125
3660	"ENSG00000239779.2"	"WBP1"	chr2	+	74685958	74686244	74685958	74686046	74686769	74686872
3697	"ENSG00000170581.9"	"STAT2"	chr12	-	56743128	56743293	56743209	56743293	56742946	56743045
3701	"ENSG00000079263.14"	"SP140"	chr2	+	231109702	231109795	231109702	231109786	231112630	231112780
3712	"ENSG00000169744.8"	"LDB2"	chr4	-	16510157	16510309	16510163	16510309	16507462	16507605
3775	"ENSG00000167895.10"	"TMC8"	chr17	+	76127361	76127818	76127361	76127486	76128439	76128589
3787	"ENSG00000138674.12"	"SEC31A"	chr4	-	83763292	83763634	83763337	83763634	83752089	83752128
3808	"ENSG00000154222.10"	"CC2D1B"	chr1	-	52821069	52821338	52821279	52821338	52820511	52820611
3829	"ENSG00000242612.2"	"DECR2"	chr16	+	456684	456952	456684	456833	457424	457560
3852	"ENSG00000160310.12"	"PRMT2"	chr21	+	48080744	48081848	48080744	48080874	48083294	48083466
3865	"ENSG00000170049.5"	"KCNAB3"	chr17	-	7827946	7828501	7828414	7828501	7827732	7827816
3884	"ENSG00000122481.12"	"RWDD3"	chr1	+	95709766	95710271	95709766	95710254	95712097	95712213
3908	"ENSG00000164039.10"	"BDH2"	chr4	-	104006505	104007697	104007636	104007697	104004027	104004086
3975	"ENSG00000104805.11"	"NUCB1"	chr19	+	49416730	49416821	49416730	49416789	49421923	49422001
3976	"ENSG00000104805.11"	"NUCB1"	chr19	+	49416730	49416821	49416730	49416789	49421982	49422041
3987	"ENSG00000090686.11"	"USP48"	chr1	-	22062922	22063118	22062938	22063118	22056196	22056322
4000	"ENSG00000121716.14"	"PILRB"	chr7	+	99954372	99954561	99954372	99954506	99955886	99955989
4001	"ENSG00000082898.12"	"XPO1"	chr2	-	61752626	61753656	61753554	61753656	61749745	61749818
4034	"ENSG00000100150.12"	"DEPDC5"	chr22	+	32234670	32234831	32234670	32234707	32239080	32239198
4092	"ENSG00000183060.11"	"LYSMD4"	chr15	-	100271562	100272212	100271922	100272212	100271377	100271403
4127	"ENSG00000115042.5"	"FAHD2A"	chr2	+	96076274	96076774	96076274	96076334	96078181	96078290
4133	"ENSG00000113712.12"	"CSNK1A1"	chr5	-	148885009	148885158	148885045	148885158	148880577	148880785
4140	"ENSG00000184307.9"	"ZDHHC23"	chr3	+	113667532	113667810	113667532	113667581	113672546	113673257
4158	"ENSG00000185986.10"	"SDHAP3"	chr5	-	1574286	1574410	1574296	1574410	1572336	1572401
4293	"ENSG00000135686.8"	"KLHL36"	chr16	+	84690476	84691550	84690476	84691519	84693365	84693523
4317	"ENSG00000223959.4"	"AFG3L1P"	chr16	+	90050938	90051025	90050938	90051007	90051853	90051978
4332	"ENSG00000204305.9"	"AGER"	chr6	-	32150315	32150475	32150344	32150475	32149382	32149409
4368	"ENSG00000196781.9"	"TLE1"	chr9	-	84228291	84228436	84228336	84228436	84226757	84226871
4369	"ENSG00000196781.9"	"TLE1"	chr9	-	84228291	84228436	84228336	84228436	84227206	84227308
4397	"ENSG00000128438.6"	"TBC1D27"	chr17	-	16833622	16833722	16833686	16833722	16833143	16833222
4412	"ENSG00000010165.15"	"METTL13"	chr1	+	171752879	171753639	171752879	171753179	171755018	171755218
4413	"ENSG00000154237.8"	"LRRK1"	chr15	+	101562587	101562802	101562587	101562683	101565004	101565172
4415	"ENSG00000114745.9"	"GORASP1"	chr3	-	39142278	39142593	39142506	39142593	39141795	39141945
4424	"ENSG00000151092.12"	"NGLY1"	chr3	-	25777799	25778946	25778824	25778946	25777494	25777640
4451	"ENSG00000168488.14"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28847646	28847811
4453	"ENSG00000168488.14"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28848068	28848558
4513	"ENSG00000114021.7"	"NIT2"	chr3	+	100064428	100065099	100064428	100064522	100067646	100067725
4520	"ENSG00000006282.15"	"SPATA20"	chr17	+	48627345	48627673	48627345	48627476	48627896	48627971
4530	"ENSG00000145113.17"	"MUC4"	chr3	-	195495892	195496023	195495920	195496023	195492140	195492320
4539	"ENSG00000101457.8"	"DNTTIP1"	chr20	+	44430637	44430696	44430637	44430694	44431971	44432017
4572	"ENSG00000115762.12"	"PLEKHB2"	chr2	+	131890474	131890588	131890474	131890564	131897742	131897848
4612	"ENSG00000169607.8"	"CKAP2L"	chr2	-	113513553	113514791	113514469	113514791	113509843	113510051
4644	"ENSG00000162949.12"	"CAPN13"	chr2	-	30960027	30961159	30961100	30961159	30959368	30959437
4723	"ENSG00000183317.12"	"EPHA10"	chr1	-	38185085	38185279	38185179	38185279	38184624	38184725
4751	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131389664	131389795	131389664	131389777	131392599	131392654
4763	"ENSG00000014914.15"	"MTMR11"	chr1	-	149905502	149905835	149905747	149905835	149905298	149905423
4782	"ENSG00000018280.12"	"SLC11A1"	chr2	+	219247682	219247825	219247682	219247793	219248965	219249088
4807	"ENSG00000115207.9"	"GTF3C2"	chr2	-	27551271	27551463	27551334	27551463	27550903	27551056
4813	"ENSG00000165801.5"	"ARHGEF40"	chr14	+	21543490	21543924	21543490	21543658	21544518	21544615
4860	"ENSG00000139631.14"	"CSAD"	chr12	-	53565661	53565772	53565665	53565772	53565448	53565549
4878	"ENSG00000186204.10"	"CYP4F12"	chr19	+	15789070	15789215	15789070	15789139	15791087	15791107
4887	"ENSG00000240754.1"	"RP11-38J22.6"	chr1	-	206299677	206299802	206299689	206299802	206289366	206289515
4946	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23311161	23311537	23311306	23311537	23310008	23310147
4947	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23311161	23311537	23311306	23311537	23310364	23310453
4977	"ENSG00000173588.10"	"CCDC41"	chr12	-	94806093	94806367	94806292	94806367	94805472	94805623
4984	"ENSG00000148362.6"	"C9orf142"	chr9	+	139887091	139887426	139887091	139887152	139887504	139887695
5006	"ENSG00000172775.12"	"FAM192A"	chr16	-	57212413	57212764	57212621	57212764	57209450	57209612
5014	"ENSG00000166987.10"	"MBD6"	chr12	+	57922942	57923112	57922942	57923108	57923393	57923457
5016	"ENSG00000147133.11"	"TAF1"	chrX	+	70678090	70678216	70678090	70678207	70679401	70679558
5034	"ENSG00000039650.5"	"PNKP"	chr19	-	50364864	50365138	50365028	50365138	50364705	50364767
5059	"ENSG00000177106.10"	"EPS8L2"	chr11	+	720061	720223	720061	720181	720596	720746
5097	"ENSG00000130669.13"	"PAK4"	chr19	+	39658869	39658952	39658869	39658942	39659264	39659480
5126	"ENSG00000185864.12"	"NPIPB4"	chr16	-	21890658	21890778	21890698	21890778	21868900	21868979
5181	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151338038	151338160	151338081	151338160	151337664	151337757
5198	"ENSG00000161013.12"	"MGAT4B"	chr5	-	179226505	179227068	179226953	179227068	179226202	179226250
5271	"ENSG00000101365.16"	"IDH3B"	chr20	-	2641102	2641475	2641342	2641475	2640908	2641011
5305	"ENSG00000163812.9"	"ZDHHC3"	chr3	-	45000618	45000952	45000622	45000952	45000079	45000177
5311	"ENSG00000196535.10"	"MYO18A"	chr17	-	27445048	27445207	27445062	27445207	27442681	27442858
5451	"ENSG00000271723.1"	"MROH7-TTC4"	chr1	+	55167762	55167918	55167762	55167909	55168295	55168418
5461	"ENSG00000258315.1"	"C17orf49"	chr17	+	6919813	6920004	6919813	6919844	6920575	6920839
5472	"ENSG00000169718.13"	"DUS1L"	chr17	-	80018736	80018837	80018740	80018837	80018576	80018656
5473	"ENSG00000169718.13"	"DUS1L"	chr17	-	80018736	80018837	80018740	80018837	80018576	80018659
5489	"ENSG00000174233.7"	"ADCY6"	chr12	-	49167251	49167881	49167722	49167881	49166290	49166326
5512	"ENSG00000164896.15"	"FASTK"	chr7	-	150773999	150774323	150774187	150774323	150773712	150773919
5543	"ENSG00000196547.10"	"MAN2A2"	chr15	+	91448808	91448953	91448808	91448919	91449151	91449246
