ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2196	"ENSG00000077942.13"	"FBLN1"	chr22	+	45931079	45931217	45929640	45929778	45937108	45937252
2197	"ENSG00000077942.13"	"FBLN1"	chr22	+	45931135	45931217	45929640	45929778	45937108	45937159
2223	"ENSG00000138964.12"	"PARVG"	chr22	+	44586430	44586546	44581405	44585134	44587928	44587984
2238	"ENSG00000100266.13"	"PACSIN2"	chr22	-	43286952	43287188	43284648	43284804	43289462	43289619
2239	"ENSG00000100266.13"	"PACSIN2"	chr22	-	43289462	43289619	43284648	43284804	43308026	43308163
2241	"ENSG00000100266.13"	"PACSIN2"	chr22	-	43308026	43308163	43289462	43289619	43411026	43411104
2248	"ENSG00000226450.2"	"CYP2D8P1"	chr22	-	42546745	42546930	42546153	42546295	42547134	42547276
2258	"ENSG00000198911.7"	"SREBF2"	chr22	+	42269801	42270023	42266892	42267039	42271340	42271455
2260	"ENSG00000198911.7"	"SREBF2"	chr22	+	42298973	42299159	42296333	42296502	42300866	42300978
2273	"ENSG00000196236.8"	"XPNPEP3"	chr22	+	41351290	41351450	41349558	41349637	41360050	41360121
2290	"ENSG00000100359.16"	"SGSM3"	chr22	+	40798142	40798209	40796699	40796817	40800250	40800459
2291	"ENSG00000100359.16"	"SGSM3"	chr22	+	40801144	40801288	40800560	40800668	40801652	40801848
2292	"ENSG00000100359.16"	"SGSM3"	chr22	+	40803792	40803847	40803020	40803572	40804074	40804124
2311	"ENSG00000100242.11"	"SUN2"	chr22	-	39136271	39137055	39135726	39135948	39137498	39137576
2316	"ENSG00000100211.6"	"CBY1"	chr22	+	39064021	39064137	39052640	39052755	39066888	39066994
2317	"ENSG00000100211.6"	"CBY1"	chr22	+	39067074	39067193	39066771	39066994	39069163	39069418
2321	"ENSG00000100201.14"	"DDX17"	chr22	-	38891800	38891942	38890890	38891051	38894089	38894155
2335	"ENSG00000128298.12"	"BAIAP2L2"	chr22	-	38503858	38503920	38494417	38494489	38504261	38504348
2338	"ENSG00000100151.11"	"PICK1"	chr22	+	38466844	38466898	38465039	38465129	38467688	38467735
2344	"ENSG00000100129.13"	"EIF3L"	chr22	+	38282771	38282852	38273680	38274178	38284432	38284486
2349	"ENSG00000100106.15"	"TRIOBP"	chr22	+	38136901	38137039	38134648	38134726	38147778	38147835
2353	"ENSG00000100097.7"	"LGALS1"	chr22	+	38074382	38074661	38073005	38073072	38075609	38075809
2354	"ENSG00000100097.7"	"LGALS1"	chr22	+	38074489	38074661	38072862	38073072	38075609	38075647
2369	"ENSG00000100379.13"	"KCTD17"	chr22	+	37456862	37456962	37455352	37455478	37457143	37457215
2371	"ENSG00000100379.13"	"KCTD17"	chr22	+	37457143	37457215	37455352	37455478	37457578	37457669
2395	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718012	35713869	35713954	35719020	35719170
2397	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718030	35713869	35713954	35719020	35719170
2409	"ENSG00000100225.13"	"FBXO7"	chr22	+	32887072	32887168	32883731	32883815	32889091	32889268
2412	"ENSG00000100170.5"	"SLC5A1"	chr22	+	32495169	32495338	32487598	32487749	32498008	32498194
2421	"ENSG00000184708.13"	"EIF4ENIF1"	chr22	-	31864160	31864288	31859666	31859953	31867829	31867903
2426	"ENSG00000182541.13"	"LIMK2"	chr22	+	31658119	31658225	31621705	31621805	31661931	31662118
2427	"ENSG00000182541.13"	"LIMK2"	chr22	+	31658580	31658777	31658119	31658225	31661931	31662118
2429	"ENSG00000182541.13"	"LIMK2"	chr22	+	31669437	31669493	31668456	31668690	31671136	31671294
2432	"ENSG00000183963.14"	"SMTN"	chr22	+	31478901	31478988	31476661	31476740	31479164	31479295
2434	"ENSG00000183963.14"	"SMTN"	chr22	+	31489769	31489862	31487660	31487833	31491288	31491441
2439	"ENSG00000133422.8"	"MORC2"	chr22	-	31359210	31359320	31354626	31354680	31363807	31364284
2460	"ENSG00000099992.11"	"TBC1D10A"	chr22	-	30695432	30695540	30691725	30691832	30700519	30700619
2482	"ENSG00000100209.5"	"HSCB"	chr22	+	29147228	29147276	29140602	29140697	29153065	29153198
2499	"ENSG00000235954.2"	"TTC28-AS1"	chr22	+	28336007	28336159	28331138	28331218	28381679	28382380
2537	"ENSG00000100058.8"	"CRYBB2P1"	chr22	+	25851678	25851807	25844071	25844251	25853225	25853368
2547	"ENSG00000100031.14"	"GGT1"	chr22	+	25003920	25003990	24999113	24999494	25006324	25006498
2548	"ENSG00000100031.14"	"GGT1"	chr22	+	25003920	25003990	24999164	24999288	25005931	25006000
2552	"ENSG00000100031.14"	"GGT1"	chr22	+	25005931	25006000	24999179	24999288	25006324	25006498
2553	"ENSG00000100031.14"	"GGT1"	chr22	+	25005931	25006000	24999181	24999494	25006324	25006498
2558	"ENSG00000100028.7"	"SNRPD3"	chr22	+	24953624	24953768	24951470	24952039	24963951	24964005
2559	"ENSG00000100028.7"	"SNRPD3"	chr22	+	24963951	24964144	24953624	24953768	24967883	24967985
2563	"ENSG00000258555.2"	"SPECC1L-ADORA2A"	chr22	+	24739449	24739571	24734353	24734445	24743053	24743144
2567	"ENSG00000099998.13"	"GGT5"	chr22	-	24621212	24621379	24620963	24621074	24621513	24621620
2568	"ENSG00000099998.13"	"GGT5"	chr22	-	24621212	24621382	24620963	24621074	24621513	24621620
2582	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24029017	24029182	24025911	24026054	24032418	24032543
2583	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24029024	24029182	24025911	24026054	24032418	24032480
2584	"ENSG00000211683.3"	"KB-1572G7.3"	chr22	-	23974974	23975097	23974002	23974160	23978122	23978270
2597	"ENSG00000272779.1"	"LL22NC03-80A10.6"	chr22	+	22661197	22661386	22658307	22658479	22661470	22661650
2606	"ENSG00000236850.4"	"BMS1P20"	chr22	+	22661154	22661268	22658307	22658479	22661470	22661610
2607	"ENSG00000236850.4"	"BMS1P20"	chr22	+	22663061	22663184	22661470	22661610	22664100	22664248
2621	"ENSG00000183506.12"	"PI4KAP2"	chr22	-	21842512	21842670	21842160	21842312	21846282	21846383
2630	"ENSG00000183773.11"	"AIFM3"	chr22	+	21322092	21322263	21319395	21319495	21327595	21327809
2639	"ENSG00000099917.13"	"MED15"	chr22	+	20920753	20921104	20918736	20918975	20922807	20922918
2644	"ENSG00000244486.3"	"SCARF2"	chr22	-	20785304	20785824	20784976	20785195	20786031	20786133
2661	"ENSG00000100084.10"	"HIRA"	chr22	-	19338880	19338969	19318220	19319079	19340878	19341042
2670	"ENSG00000184979.9"	"USP18"	chr22	+	18655916	18656048	18653519	18653687	18656559	18656609
2679	"ENSG00000243156.3"	"MICAL3"	chr22	-	18367040	18367124	18363970	18364069	18368643	18368817
2685	"ENSG00000069998.8"	"CECR5"	chr22	-	17621948	17622123	17619439	17619628	17623987	17624021
2687	"ENSG00000069998.8"	"CECR5"	chr22	-	17630431	17630635	17629337	17629450	17640015	17640167
2692	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17103730	17103787	17082933	17083105	17117929	17117980
2693	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17117929	17117980	17082800	17083105	17119468	17119630
2706	"ENSG00000160285.10"	"LSS"	chr21	-	47616115	47616181	47615589	47615670	47625749	47625855
2708	"ENSG00000142173.10"	"COL6A2"	chr21	+	47542021	47542072	47541469	47541532	47542409	47542445
2709	"ENSG00000142173.10"	"COL6A2"	chr21	+	47546416	47546455	47545698	47546151	47549109	47549719
2710	"ENSG00000142173.10"	"COL6A2"	chr21	+	47546416	47546455	47545698	47546151	47551867	47552763
2712	"ENSG00000182871.10"	"COL18A1"	chr21	+	46924329	46924470	46923924	46923968	46925047	46925192
2717	"ENSG00000160255.12"	"ITGB2"	chr21	-	46308607	46308810	46306650	46306817	46309190	46309410
2739	"ENSG00000160216.14"	"AGPAT3"	chr21	+	45397926	45398002	45391268	45391371	45400869	45401068
2742	"ENSG00000160213.5"	"CSTB"	chr21	-	45194538	45194640	45192392	45194211	45196084	45196326
2859	"ENSG00000185808.9"	"PIGP"	chr21	-	38439561	38439680	38431469	38438012	38441851	38441924
2877	"ENSG00000241837.2"	"ATP5O"	chr21	-	35279644	35279757	35276238	35276325	35284592	35284703
2879	"ENSG00000205758.7"	"CRYZL1"	chr21	-	34969585	34969707	34967436	34967834	34971455	34971457
2894	"ENSG00000159140.13"	"SON"	chr21	+	34944056	34944094	34941276	34941393	34944856	34944936
2897	"ENSG00000159131.12"	"GART"	chr21	-	34911476	34911629	34907530	34907626	34914370	34914669
2898	"ENSG00000159131.12"	"GART"	chr21	-	34911476	34911662	34907530	34907626	34914370	34914385
2899	"ENSG00000142166.8"	"IFNAR1"	chr21	+	34717551	34717666	34715840	34715982	34721396	34721596
2907	"ENSG00000205930.4"	"C21orf49"	chr21	+	34157107	34157230	34144460	34144583	34169248	34169404
2932	"ENSG00000142168.10"	"SOD1"	chr21	+	33036102	33036199	33031934	33032154	33038761	33038831
2933	"ENSG00000142168.10"	"SOD1"	chr21	+	33036102	33036199	33032021	33033021	33038761	33038831
2982	"ENSG00000155313.11"	"USP25"	chr21	+	17150222	17150346	17138315	17138460	17163820	17163983
2983	"ENSG00000155313.11"	"USP25"	chr21	+	17196357	17196485	17191016	17191165	17197284	17197380
2985	"ENSG00000155313.11"	"USP25"	chr21	+	17214716	17214859	17205666	17205867	17236586	17236765
2990	"ENSG00000235609.4"	"AF127936.7"	chr21	-	16225594	16225752	16197843	16197945	16229862	16230029
2993	"ENSG00000243064.4"	"ABCC13"	chr21	+	15674395	15674461	15671758	15672002	15676543	15676681
2999	"ENSG00000171700.9"	"RGS19"	chr20	-	62708209	62708307	62707877	62707999	62711225	62711323
3005	"ENSG00000198276.9"	"UCKL1"	chr20	-	62572735	62572740	62572462	62572561	62575749	62575811
3015	"ENSG00000243509.4"	"TNFRSF6B"	chr20	+	62328680	62328875	62328020	62328544	62329632	62330037
3018	"ENSG00000258366.3"	"RTEL1"	chr20	+	62326680	62326833	62326418	62326574	62327130	62327333
3019	"ENSG00000258366.3"	"RTEL1"	chr20	+	62326680	62327003	62326418	62326574	62327130	62327207
3030	"ENSG00000101194.13"	"SLC17A9"	chr20	+	61596961	61597077	61596357	61596518	61597876	61597932
3031	"ENSG00000101193.6"	"GID8"	chr20	+	61569951	61570176	61569504	61569605	61572842	61572972
3049	"ENSG00000149657.15"	"LSM14B"	chr20	+	60704840	60705008	60701281	60701495	60705274	60705352
3058	"ENSG00000124205.11"	"EDN3"	chr20	+	57897426	57897507	57896071	57896248	57899381	57901047
3060	"ENSG00000101160.9"	"CTSZ"	chr20	-	57571693	57571856	57570239	57570814	57572657	57572808
3066	"ENSG00000124164.11"	"VAPB"	chr20	+	57009657	57009761	56993266	56993419	57015962	57016139
3068	"ENSG00000124164.11"	"VAPB"	chr20	+	57014000	57014081	57009657	57009761	57015962	57016139
3070	"ENSG00000124209.3"	"RAB22A"	chr20	+	56918773	56918855	56886098	56886178	56928328	56928400
3078	"ENSG00000132819.12"	"RBM38"	chr20	+	55967452	55967548	55966692	55966874	55967709	55967833
3132	"ENSG00000196562.10"	"SULF2"	chr20	-	46291813	46291956	46290516	46290640	46292196	46292298
3140	"ENSG00000101040.15"	"ZMYND8"	chr20	-	45874751	45875261	45866053	45867882	45878030	45878183
3146	"ENSG00000064655.14"	"EYA2"	chr20	+	45808445	45808560	45801354	45801515	45811938	45812039
3147	"ENSG00000064655.14"	"EYA2"	chr20	+	45809462	45809584	45808445	45808560	45811938	45812039
3163	"ENSG00000100979.10"	"PLTP"	chr20	-	44528100	44528177	44527398	44527702	44528260	44528324
3186	"ENSG00000124107.5"	"SLPI"	chr20	-	43881642	43881792	43880879	43881060	43882215	43882374
3188	"ENSG00000101104.8"	"PABPC1L"	chr20	+	43552801	43552897	43550234	43550372	43559158	43559367
3200	"ENSG00000196839.8"	"ADA"	chr20	-	43251647	43251719	43251469	43251571	43257687	43257810
3204	"ENSG00000223891.1"	"OSER1-AS1"	chr20	+	42843527	42843643	42839599	42839717	42853460	42854667
3208	"ENSG00000132823.6"	"OSER1"	chr20	-	42831600	42831714	42825135	42826379	42835520	42835638
3212	"ENSG00000101049.10"	"SGK2"	chr20	+	42195707	42195757	42194736	42195171	42196304	42196362
3213	"ENSG00000101049.10"	"SGK2"	chr20	+	42204863	42205019	42203548	42203644	42208611	42208701
3214	"ENSG00000101049.10"	"SGK2"	chr20	+	42204863	42205023	42203548	42203644	42208611	42208701
3219	"ENSG00000185513.10"	"L3MBTL1"	chr20	+	42169392	42169455	42167614	42168948	42176786	42176946
3254	"ENSG00000197122.7"	"SRC"	chr20	+	36011021	36011190	35993606	35993680	36012552	36012806
3256	"ENSG00000101353.10"	"MROH8"	chr20	-	35766212	35766373	35757223	35757570	35772119	35772244
3261	"ENSG00000101347.7"	"SAMHD1"	chr20	-	35563431	35563592	35559162	35559278	35569441	35569514
3265	"ENSG00000080845.13"	"DLGAP4"	chr20	+	35093667	35093770	35090149	35091002	35125107	35125469
3275	"ENSG00000088367.16"	"EPB41L1"	chr20	+	34713344	34713449	34700347	34700402	34761685	34761876
3286	"ENSG00000088367.16"	"EPB41L1"	chr20	+	34807682	34807766	34802294	34802362	34809785	34809856
3311	"ENSG00000244005.8"	"NFS1"	chr20	-	34260676	34260766	34255976	34257607	34261522	34261606
3322	"ENSG00000061656.5"	"SPAG4"	chr20	+	34206844	34206920	34206371	34206642	34207116	34207232
3323	"ENSG00000088340.11"	"FER1L4"	chr20	-	34147889	34148131	34146925	34147394	34148306	34148405
3324	"ENSG00000088340.11"	"FER1L4"	chr20	-	34147929	34148131	34147110	34147394	34148306	34148405
3330	"ENSG00000088340.11"	"FER1L4"	chr20	-	34173045	34173198	34171861	34172015	34183398	34183515
3336	"ENSG00000126005.11"	"MMP24-AS1"	chr20	-	33865192	33865735	33859807	33859948	33865811	33865830
3337	"ENSG00000088298.8"	"EDEM2"	chr20	-	33706400	33706522	33703166	33703736	33711692	33711837
3338	"ENSG00000088298.8"	"EDEM2"	chr20	-	33719444	33719586	33714053	33714178	33730175	33730281
3340	"ENSG00000088298.8"	"EDEM2"	chr20	-	33732781	33732821	33730175	33730281	33734627	33734738
3348	"ENSG00000100991.7"	"TRPC4AP"	chr20	-	33632307	33632515	33622925	33623111	33637668	33637797
3349	"ENSG00000100991.7"	"TRPC4AP"	chr20	-	33642778	33642834	33637668	33637797	33645316	33645374
3351	"ENSG00000100983.5"	"GSS"	chr20	-	33517203	33517393	33516235	33516754	33519138	33519220
3352	"ENSG00000100983.5"	"GSS"	chr20	-	33523378	33523445	33519741	33519936	33524565	33524643
3353	"ENSG00000100983.5"	"GSS"	chr20	-	33524565	33524643	33519741	33519936	33524745	33524826
3358	"ENSG00000198646.9"	"NCOA6"	chr20	-	33328166	33331145	33324493	33324562	33334610	33334732
3361	"ENSG00000101464.6"	"PIGU"	chr20	-	33176256	33176411	33173240	33173384	33203845	33203943
3364	"ENSG00000125971.12"	"DYNLRB1"	chr20	+	33114072	33114148	33104213	33104266	33122431	33122599
3368	"ENSG00000101444.8"	"AHCY"	chr20	-	32873245	32873440	32868073	32868971	32878137	32878255
3369	"ENSG00000125970.7"	"RALY"	chr20	+	32619327	32619410	32581451	32581937	32659871	32660011
3377	"ENSG00000078699.17"	"CBFA2T2"	chr20	+	32207322	32207412	32198899	32199141	32210920	32211102
3380	"ENSG00000101391.16"	"CDK5RAP1"	chr20	-	31960447	31960503	31958304	31958435	31961920	31962018
3381	"ENSG00000101391.16"	"CDK5RAP1"	chr20	-	31961920	31962018	31958304	31958435	31973455	31973576
3400	"ENSG00000171456.12"	"ASXL1"	chr20	+	31017703	31017856	31017140	31017234	31019123	31019287
3403	"ENSG00000101337.11"	"TM9SF4"	chr20	+	30742905	30742989	30738602	30738678	30745596	30745772
3414	"ENSG00000131055.4"	"COX4I2"	chr20	+	30226820	30226902	30225690	30225765	30227735	30227900
3422	"ENSG00000101294.12"	"HM13"	chr20	+	30154012	30154098	30149436	30149539	30155880	30156014
3425	"ENSG00000101294.12"	"HM13"	chr20	+	30155880	30156027	30149436	30149539	30156922	30157370
3427	"ENSG00000101294.12"	"HM13"	chr20	+	30155880	30156083	30149436	30149539	30156922	30157370
3432	"ENSG00000149531.10"	"FRG1B"	chr20	+	29612961	29613061	29612260	29612397	29614260	29614327
3433	"ENSG00000149531.10"	"FRG1B"	chr20	+	29624031	29624092	29623128	29623254	29625872	29625984
3434	"ENSG00000149531.10"	"FRG1B"	chr20	+	29624042	29624092	29623128	29623254	29625872	29625984
3435	"ENSG00000149531.10"	"FRG1B"	chr20	+	29628226	29628331	29625872	29625984	29631537	29631629
3466	"ENSG00000100997.14"	"ABHD12"	chr20	-	25282854	25282982	25280833	25281520	25284185	25284264
3467	"ENSG00000100997.14"	"ABHD12"	chr20	-	25300834	25300954	25297683	25297714	25303960	25304066
3469	"ENSG00000154930.10"	"ACSS1"	chr20	-	25000645	25000783	24995773	24995866	25002024	25002172
3472	"ENSG00000101439.4"	"CST3"	chr20	-	23614550	23614636	23608533	23610102	23615890	23616004
3507	"ENSG00000125846.11"	"ZNF133"	chr20	+	18278628	18278706	18269120	18269248	18286324	18286451
3508	"ENSG00000125846.11"	"ZNF133"	chr20	+	18285651	18285822	18269170	18269248	18286324	18286451
3538	"ENSG00000125885.9"	"MCM8"	chr20	+	5952652	5952683	5948475	5948671	5953701	5953842
3539	"ENSG00000125885.9"	"MCM8"	chr20	+	5953221	5953372	5948475	5948671	5953701	5953842
3541	"ENSG00000125885.9"	"MCM8"	chr20	+	5965426	5965646	5963615	5963811	5966567	5966777
3544	"ENSG00000089063.10"	"TMEM230"	chr20	-	5086833	5086956	5080485	5081577	5089977	5090091
3549	"ENSG00000089057.10"	"SLC23A2"	chr20	-	4866466	4866555	4865398	4865469	4880200	4880358
3560	"ENSG00000149451.13"	"ADAM33"	chr20	-	3650192	3650284	3649945	3650017	3651652	3651800
3592	"ENSG00000099326.4"	"MZF1"	chr19	-	59083916	59084086	59082566	59082796	59084739	59084942
3600	"ENSG00000083845.4"	"RPS5"	chr19	+	58904725	58904854	58899503	58899612	58905863	58905962
3626	"ENSG00000268750.2"	"CTD-2583A14.10"	chr19	+	58350390	58350517	58331086	58331313	58367471	58367601
3661	"ENSG00000063245.10"	"EPN1"	chr19	+	56188915	56189100	56187990	56188584	56189892	56190221
3664	"ENSG00000063241.3"	"ISOC2"	chr19	-	55967002	55967212	55966626	55966745	55967715	55967856
3726	"ENSG00000119421.5"	"NDUFA8"	chr9	-	124914523	124914687	124910390	124910556	124921905	124922066
3746	"ENSG00000125691.8"	"RPL23"	chr17	-	37006369	37006467	37004117	37004292	37006614	37006728
3750	"ENSG00000183011.9"	"LSMD1"	chr17	-	7769808	7769876	7760332	7760516	7786552	7786653
3782	"ENSG00000242114.1"	"MTFP1"	chr22	+	30822704	30822832	30821517	30821934	30824448	30825040
3809	"ENSG00000213024.6"	"NUP62"	chr19	-	50421764	50421878	50412651	50413141	50432673	50432761
3812	"ENSG00000213024.6"	"NUP62"	chr19	-	50430950	50431072	50410799	50413141	50432673	50432761
3815	"ENSG00000213024.6"	"NUP62"	chr19	-	50430950	50431072	50421764	50421878	50432673	50432761
3834	"ENSG00000142534.2"	"RPS11"	chr19	+	50000429	50000582	49999690	49999728	50000776	50000852
3835	"ENSG00000142534.2"	"RPS11"	chr19	+	50000450	50000582	49999621	49999728	50000776	50000852
3858	"ENSG00000105538.4"	"RASIP1"	chr19	-	49232193	49232847	49227973	49228217	49238452	49238808
3866	"ENSG00000165626.12"	"BEND7"	chr10	-	13568137	13568221	13541738	13542080	13570472	13570533
3870	"ENSG00000142227.6"	"EMP3"	chr19	+	48830086	48830179	48828581	48828867	48832608	48832696
3871	"ENSG00000142227.6"	"EMP3"	chr19	+	48830777	48830818	48830086	48830179	48832608	48832749
3873	"ENSG00000142227.6"	"EMP3"	chr19	+	48830777	48830880	48830086	48830179	48832608	48832696
3874	"ENSG00000142227.6"	"EMP3"	chr19	+	48830777	48830921	48830086	48830179	48832608	48832749
3884	"ENSG00000105373.14"	"GLTSCR2"	chr19	+	48250223	48250288	48248778	48249040	48253434	48253543
3887	"ENSG00000024422.7"	"EHD2"	chr19	+	48239625	48239790	48229068	48229481	48244137	48244394
3910	"ENSG00000164924.13"	"YWHAZ"	chr8	-	101936362	101936526	101934665	101936278	101937143	101937216
3911	"ENSG00000164924.13"	"YWHAZ"	chr8	-	101936362	101936550	101936182	101936278	101937143	101937267
3918	"ENSG00000166869.2"	"CHP2"	chr16	+	23767167	23767248	23766981	23767054	23767383	23767514
3919	"ENSG00000268434.1"	"AC011530.4"	chr19	-	46283471	46283639	46283035	46283127	46285450	46285508
3922	"ENSG00000268434.1"	"AC011530.4"	chr19	-	46285450	46285508	46283471	46283639	46288851	46288971
3933	"ENSG00000125746.10"	"EML2"	chr19	-	46124740	46124895	46124069	46124590	46129962	46130097
3934	"ENSG00000125746.10"	"EML2"	chr19	-	46127976	46128076	46124464	46124590	46129962	46130010
3935	"ENSG00000125746.10"	"EML2"	chr19	-	46127976	46128076	46124464	46124590	46133208	46133304
3937	"ENSG00000125746.10"	"EML2"	chr19	-	46129962	46130097	46124069	46124590	46133208	46133304
3938	"ENSG00000125746.10"	"EML2"	chr19	-	46129962	46130097	46124740	46124895	46136118	46136229
3939	"ENSG00000125746.10"	"EML2"	chr19	-	46129962	46130097	46127976	46128076	46133208	46133304
3946	"ENSG00000125744.7"	"RTN2"	chr19	-	45992603	45992811	45992017	45992244	45997423	45997678
3970	"ENSG00000104859.10"	"CLASRP"	chr19	+	45571272	45571312	45570594	45570852	45571677	45571738
3971	"ENSG00000104859.10"	"CLASRP"	chr19	+	45571272	45571316	45570594	45570852	45571677	45571738
4007	"ENSG00000105771.9"	"SMG9"	chr19	-	44248923	44249036	44243824	44244370	44251593	44251691
4019	"ENSG00000105755.3"	"ETHE1"	chr19	-	44012926	44013016	44011779	44012212	44015588	44015718
4020	"ENSG00000105755.3"	"ETHE1"	chr19	-	44015588	44015718	44012926	44013016	44030666	44030811
4022	"ENSG00000105755.3"	"ETHE1"	chr19	-	44030666	44030811	44015588	44015718	44031248	44031353
4035	"ENSG00000105429.8"	"MEGF8"	chr19	+	42862938	42863106	42862295	42862459	42863249	42863394
4071	"ENSG00000105388.10"	"CEACAM5"	chr19	+	42231153	42231272	42224841	42225096	42233103	42233265
4073	"ENSG00000007306.10"	"CEACAM7"	chr19	-	42190789	42191152	42187715	42187994	42192030	42192096
4086	"ENSG00000267107.2"	"AC011526.1"	chr19	-	41984988	41985192	41960073	41962392	42001209	42001335
4090	"ENSG00000267107.2"	"AC011526.1"	chr19	-	42001209	42001335	41984988	41985192	42006493	42006539
4119	"ENSG00000160410.10"	"SHKBP1"	chr19	+	41088256	41088372	41086651	41086842	41092679	41092850
