ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2464	"ENSG00000089737.11"	"DDX24"	chr14	-	94521341	94524243	94521341	94521530	94526443	94526959
2494	"ENSG00000165233.13"	"C9orf89"	chr9	+	95872849	95874571	95874499	95874571	95869955	95870098
2665	"ENSG00000129566.8"	"TEP1"	chr14	-	20839647	20839791	20839647	20839766	20840891	20841016
2673	"ENSG00000047634.10"	"SCML1"	chrX	+	17764134	17764218	17764137	17764218	17763575	17763659
2695	"ENSG00000126246.5"	"IGFLR1"	chr19	-	36230610	36230989	36230610	36230670	36231924	36232124
2780	"ENSG00000062716.6"	"VMP1"	chr17	+	57915655	57915758	57915672	57915758	57915215	57915573
2801	"ENSG00000148019.8"	"CEP78"	chr9	+	80869751	80869880	80869758	80869880	80868222	80868858
2812	"ENSG00000263400.2"	"CTC-297N7.5"	chr17	+	10639918	10639955	10639921	10639955	10633126	10633193
2909	"ENSG00000221978.7"	"CCNL2"	chr1	-	1326145	1326955	1326145	1326245	1328775	1328840
2911	"ENSG00000221978.7"	"CCNL2"	chr1	-	1326145	1328183	1326145	1326955	1328775	1328840
2986	"ENSG00000168096.10"	"ANKS3"	chr16	-	4776659	4776781	4776659	4776777	4779980	4780152
3013	"ENSG00000135469.9"	"COQ10A"	chr12	+	56662842	56663345	56663243	56663345	56661577	56661724
3039	"ENSG00000197111.11"	"PCBP2"	chr12	+	53862560	53862616	53862563	53862616	53861004	53861077
3062	"ENSG00000135480.10"	"KRT7"	chr12	+	52639134	52639416	52639195	52639416	52638161	52638395
3078	"ENSG00000125804.9"	"FAM182A"	chr20	+	26061799	26062026	26061823	26062026	26054405	26054505
3139	"ENSG00000064102.10"	"ASUN"	chr12	-	27067340	27067511	27067340	27067465	27068934	27069113
3200	"ENSG00000215021.4"	"PHB2"	chr12	-	7077573	7077758	7077573	7077750	7078660	7078740
3201	"ENSG00000215021.4"	"PHB2"	chr12	-	7077573	7077871	7077573	7077750	7079358	7079443
3280	"ENSG00000076706.10"	"MCAM"	chr11	-	119181465	119181895	119181465	119181613	119181989	119182131
3300	"ENSG00000172425.6"	"TTC36"	chr11	+	118399317	118399506	118399340	118399506	118398186	118398327
3318	"ENSG00000026036.16"	"RTEL1-TNFRSF6B"	chr20	+	62327130	62328544	62328112	62328544	62326680	62326833
3329	"ENSG00000149292.12"	"TTC12"	chr11	+	113186672	113187037	113186964	113187037	113185575	113185888
3343	"ENSG00000143569.14"	"UBAP2L"	chr1	+	154231351	154231506	154231452	154231506	154229820	154229941
3359	"ENSG00000182919.10"	"C11orf54"	chr11	+	93480462	93480614	93480467	93480614	93478994	93479646
3401	"ENSG00000149273.10"	"RPS3"	chr11	+	75115715	75115912	75115803	75115912	75112683	75112777
3424	"ENSG00000131626.11"	"PPFIA1"	chr11	+	70218317	70218496	70218320	70218496	70208393	70208594
3433	"ENSG00000110697.8"	"PITPNM1"	chr11	-	67263648	67264907	67263648	67263819	67264992	67265150
3439	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67200596	67200918	67200810	67200918	67200422	67200513
3446	"ENSG00000172932.10"	"ANKRD13D"	chr11	+	67066528	67067082	67067000	67067082	67059461	67059651
3494	"ENSG00000149743.9"	"TRPT1"	chr11	-	63992272	63993052	63992272	63992442	63993257	63993341
3500	"ENSG00000003056.3"	"M6PR"	chr12	-	9098824	9099001	9098824	9098983	9099311	9099420
3504	"ENSG00000168003.12"	"SLC3A2"	chr11	+	62655802	62656332	62656123	62656332	62652936	62653080
3621	"ENSG00000205517.8"	"RGL3"	chr19	-	11517397	11517540	11517397	11517507	11527287	11527341
3752	"ENSG00000130600.11"	"H19"	chr11	-	2016405	2017228	2016405	2017024	2017308	2017421
3780	"ENSG00000142102.11"	"ATHL1"	chr11	+	293067	293235	293162	293235	292885	292997
3878	"ENSG00000155229.16"	"MMS19"	chr10	-	99221252	99221653	99221252	99221379	99221773	99221876
3894	"ENSG00000198848.8"	"CES1"	chr16	-	55844838	55844922	55844838	55844919	55846247	55846342
3926	"ENSG00000178498.11"	"DTX3"	chr12	+	57999771	58000035	57999972	58000035	57999353	57999514
3928	"ENSG00000122359.13"	"ANXA11"	chr10	-	81932562	81932673	81932562	81932625	81940696	81940892
3954	"ENSG00000134470.15"	"IL15RA"	chr10	-	6002329	6002530	6002329	6002431	6005705	6005804
3964	"ENSG00000154832.10"	"CXXC1"	chr18	-	47812118	47812627	47812118	47812298	47812908	47813009
4011	"ENSG00000132693.8"	"CRP"	chr1	-	159683292	159683430	159683292	159683393	159683796	159683928
4043	"ENSG00000154144.8"	"TBRG1"	chr11	+	124496708	124496946	124496799	124496946	124496368	124496505
4077	"ENSG00000237943.2"	"PRKCQ-AS1"	chr10	+	6657331	6657599	6657480	6657599	6655592	6655651
4094	"ENSG00000148399.7"	"DPH7"	chr9	-	140469203	140469298	140469203	140469295	140470531	140470619
4119	"ENSG00000004660.10"	"CAMKK1"	chr17	-	3784920	3785858	3784920	3784942	3786335	3786469
4199	"ENSG00000173200.8"	"PARP15"	chr3	+	122335861	122336011	122335932	122336011	122334625	122334704
4258	"ENSG00000187742.10"	"SECISBP2"	chr9	+	91949436	91949645	91949550	91949645	91948939	91949070
4275	"ENSG00000104783.7"	"KCNN4"	chr19	-	44276151	44276287	44276151	44276255	44278343	44278771
4394	"ENSG00000167526.9"	"RPL13"	chr16	+	89627985	89628159	89628003	89628159	89627634	89627776
4413	"ENSG00000119723.11"	"COQ6"	chr14	+	74424849	74425781	74425673	74425781	74422507	74422631
4416	"ENSG00000187796.9"	"CARD9"	chr9	-	139258934	139259669	139258934	139259011	139261251	139261297
4466	"ENSG00000064012.17"	"CASP8"	chr2	+	202131183	202131514	202131209	202131514	202125222	202125336
4494	"ENSG00000186818.8"	"LILRB4"	chr19	+	55175211	55175496	55175291	55175496	55174270	55174519
4564	"ENSG00000147140.11"	"NONO"	chrX	+	70517685	70518358	70518318	70518358	70517226	70517311
4703	"ENSG00000115282.15"	"TTC31"	chr2	+	74719070	74719182	74719130	74719182	74718710	74718799
4712	"ENSG00000136574.13"	"GATA4"	chr8	+	11558016	11558287	11558019	11558287	11534468	11534572
4767	"ENSG00000160282.9"	"FTCD"	chr21	-	47556828	47556987	47556828	47556967	47558421	47558560
4780	"ENSG00000213199.3"	"ASIC3"	chr7	+	150749252	150749561	150749502	150749561	150749069	150749149
5065	"ENSG00000197558.7"	"SSPO"	chr7	+	149475034	149475134	149475040	149475134	149474697	149474942
5166	"ENSG00000078269.9"	"SYNJ2"	chr6	+	158483023	158483196	158483086	158483196	158480288	158480569
5227	"ENSG00000214510.5"	"SPINK13"	chr5	+	147653906	147653947	147653909	147653947	147650326	147650475
5343	"ENSG00000186281.8"	"GPAT2"	chr2	-	96690520	96691351	96690520	96690591	96691677	96691760
5344	"ENSG00000186281.8"	"GPAT2"	chr2	-	96691930	96692854	96691930	96692053	96693166	96693838
5347	"ENSG00000173531.11"	"MST1"	chr3	-	49723494	49723914	49723494	49723625	49724116	49724235
5380	"ENSG00000001631.10"	"KRIT1"	chr7	-	91874215	91874485	91874215	91874448	91875103	91875237
5399	"ENSG00000182196.9"	"ARL6IP4"	chr12	+	123467015	123467456	123467166	123467456	123466503	123466621
5425	"ENSG00000204348.5"	"DXO"	chr6	-	31938119	31938255	31938119	31938155	31938382	31940029
5522	"ENSG00000266964.1"	"FXYD1"	chr19	+	35630822	35631044	35630979	35631044	35629744	35629798
5546	"ENSG00000198721.8"	"ECI2"	chr6	-	4117541	4119509	4117541	4117685	4125483	4126471
5625	"ENSG00000066651.13"	"TRMT11"	chr6	+	126334115	126334247	126334120	126334247	126333916	126333989
5653	"ENSG00000174373.11"	"RALGAPA1"	chr14	-	36155747	36155872	36155747	36155829	36157664	36157746
5672	"ENSG00000145901.10"	"TNIP1"	chr5	-	150409509	150410308	150409509	150410234	150413168	150413360
5723	"ENSG00000143224.13"	"PPOX"	chr1	+	161138202	161138366	161138221	161138366	161137884	161137917
5730	"ENSG00000131503.16"	"ANKHD1"	chr5	+	139916922	139917174	139916973	139917174	139907768	139909381
5788	"ENSG00000163702.14"	"IL17RC"	chr3	+	9971532	9971581	9971535	9971581	9969988	9970170
5831	"ENSG00000107104.14"	"KANK1"	chr9	+	732377	734835	734747	734835	731157	731266
5903	"ENSG00000132635.12"	"PCED1A"	chr20	-	2816684	2816960	2816684	2816756	2819241	2819392
5927	"ENSG00000188938.11"	"FAM120AOS"	chr9	-	96212760	96212881	96212760	96212869	96213369	96213844
5981	"ENSG00000082497.7"	"SERTAD4"	chr1	+	210419112	210419272	210419144	210419272	210412837	210412953
5992	"ENSG00000172262.7"	"ZNF131"	chr5	+	43122140	43122279	43122145	43122279	43121609	43121630
6015	"ENSG00000130023.11"	"ERMARD"	chr6	+	170153959	170154128	170154039	170154128	170153133	170153277
6019	"ENSG00000114626.13"	"ABTB1"	chr3	+	127395809	127396129	127396010	127396129	127395378	127395424
6036	"ENSG00000171863.8"	"RPS7"	chr2	+	3623181	3623274	3623190	3623274	3622911	3622940
6058	"ENSG00000239779.2"	"WBP1"	chr2	+	74686564	74686872	74686769	74686872	74686123	74686225
6103	"ENSG00000197343.6"	"ZNF655"	chr7	+	99159510	99160117	99159990	99160117	99158155	99158318
6144	"ENSG00000171557.12"	"FGG"	chr4	-	155530781	155531349	155530781	155530915	155532956	155533050
6156	"ENSG00000063244.8"	"U2AF2"	chr19	+	56173867	56173984	56173870	56173984	56173136	56173200
6261	"ENSG00000109323.4"	"MANBA"	chr4	-	103585841	103590206	103585841	103586009	103592437	103592555
6340	"ENSG00000172375.8"	"C2CD2L"	chr11	+	118984320	118984422	118984346	118984422	118983409	118983584
6404	"ENSG00000163682.11"	"RPL9"	chr4	-	39458025	39459301	39458025	39458158	39459813	39459929
6426	"ENSG00000099875.10"	"MKNK2"	chr19	-	2037469	2039855	2037469	2037828	2041038	2041203
6455	"ENSG00000149577.11"	"SIDT2"	chr11	+	117060050	117060741	117060667	117060741	117059884	117059958
6506	"ENSG00000127603.19"	"MACF1"	chr1	+	39950272	39952659	39951209	39952659	39945469	39945681
6520	"ENSG00000178821.8"	"TMEM52"	chr1	-	1849691	1850373	1849691	1849870	1850483	1850527
6523	"ENSG00000090686.11"	"USP48"	chr1	-	22056196	22056325	22056196	22056322	22062922	22063118
6539	"ENSG00000266714.2"	"MYO15B"	chr17	+	73610279	73610441	73610327	73610441	73609785	73609858
6632	"ENSG00000077157.16"	"PPP1R12B"	chr1	+	202536905	202536959	202536908	202536959	202533570	202533675
6664	"ENSG00000106263.13"	"EIF3B"	chr7	+	2418323	2418877	2418768	2418877	2416584	2416710
6722	"ENSG00000017260.15"	"ATP2C1"	chr3	+	130711774	130711845	130711794	130711845	130694175	130694332
6741	"ENSG00000159650.4"	"UROC1"	chr3	-	126220060	126220155	126220060	126220123	126220643	126220791
6879	"ENSG00000179583.13"	"CIITA"	chr16	+	11002839	11003044	11002885	11003044	11000355	11002006
6924	"ENSG00000181045.10"	"SLC26A11"	chr17	+	78197050	78197136	78197089	78197136	78196453	78196646
6925	"ENSG00000181045.10"	"SLC26A11"	chr17	+	78210590	78210902	78210726	78210902	78199635	78199715
6955	"ENSG00000198563.9"	"DDX39B"	chr6	-	31508098	31508441	31508098	31508311	31509410	31509506
7031	"ENSG00000048707.9"	"VPS13D"	chr1	+	12401836	12401942	12401839	12401942	12395761	12395884
7042	"ENSG00000117543.15"	"DPH5"	chr1	-	101467022	101467143	101467022	101467100	101479265	101479374
7116	"ENSG00000161204.7"	"ABCF3"	chr3	+	183905184	183905549	183905451	183905549	183904583	183904663
7167	"ENSG00000102078.11"	"SLC25A14"	chrX	+	129498601	129499650	129499514	129499650	129492613	129492709
7202	"ENSG00000137878.12"	"GCOM1"	chr15	+	58000911	58001556	58001382	58001556	57998689	57999153
7209	"ENSG00000187514.10"	"PTMA"	chr2	+	232576057	232576693	232576599	232576693	232573239	232573461
7222	"ENSG00000182511.7"	"FES"	chr15	+	91434729	91434906	91434783	91434906	91434211	91434421
7229	"ENSG00000243989.3"	"ACY1"	chr3	+	52019376	52019481	52019416	52019481	52018062	52018174
7265	"ENSG00000015153.10"	"YAF2"	chr12	-	42604349	42604482	42604349	42604421	42606245	42606286
7267	"ENSG00000135924.11"	"DNAJB2"	chr2	+	220145299	220146493	220146439	220146493	220144519	220144620
7336	"ENSG00000234741.3"	"GAS5"	chr1	-	173833394	173833842	173833394	173833442	173834608	173834685
7337	"ENSG00000234741.3"	"GAS5"	chr1	-	173833394	173834420	173833394	173833442	173834608	173834685
7338	"ENSG00000234741.3"	"GAS5"	chr1	-	173833394	173834420	173833394	173833842	173834608	173834685
7354	"ENSG00000168488.14"	"ATXN2L"	chr16	+	28846598	28847079	28846866	28847079	28846378	28846508
7361	"ENSG00000168488.14"	"ATXN2L"	chr16	+	28848048	28848558	28848071	28848558	28847646	28847811
7393	"ENSG00000128159.7"	"TUBGCP6"	chr22	-	50658385	50660303	50658385	50658444	50660456	50660531
7497	"ENSG00000132334.12"	"PTPRE"	chr10	+	129846027	129846101	129846033	129846101	129845894	129845947
7509	"ENSG00000132017.6"	"DCAF15"	chr19	+	14071098	14071392	14071276	14071392	14070795	14070881
7514	"ENSG00000115762.12"	"PLEKHB2"	chr2	+	131897739	131897848	131897742	131897848	131884256	131884359
7542	"ENSG00000163714.13"	"U2SURP"	chr3	+	142747324	142747488	142747328	142747488	142747181	142747248
7563	"ENSG00000163389.6"	"POGLUT1"	chr3	+	119198754	119199019	119198897	119199019	119197180	119197321
7612	"ENSG00000156482.6"	"RPL30"	chr8	-	99054872	99055003	99054872	99054946	99057054	99057316
7623	"ENSG00000115446.7"	"UNC50"	chr2	+	99226105	99226502	99226218	99226502	99225041	99225189
7626	"ENSG00000105993.10"	"DNAJB6"	chr7	+	157163457	157163562	157163483	157163562	157162053	157162169
7632	"ENSG00000112739.12"	"PRPF4B"	chr6	+	4056554	4057421	4057269	4057421	4052953	4053107
7633	"ENSG00000112739.12"	"PRPF4B"	chr6	+	4061888	4062533	4062446	4062533	4061248	4061381
7641	"ENSG00000144395.13"	"CCDC150"	chr2	+	197593916	197594585	197594516	197594585	197590696	197590823
7642	"ENSG00000054523.12"	"KIF1B"	chr1	+	10342379	10342591	10342457	10342591	10338043	10338186
7648	"ENSG00000128604.14"	"IRF5"	chr7	+	128587076	128587589	128587283	128587589	128586554	128586616
7736	"ENSG00000116604.13"	"MEF2D"	chr1	-	156453030	156453222	156453030	156453210	156470277	156470620
7753	"ENSG00000133265.6"	"HSPBP1"	chr19	-	55776645	55776757	55776645	55776735	55777253	55777350
7773	"ENSG00000124357.8"	"NAGK"	chr2	+	71302684	71303831	71303733	71303831	71299770	71300724
7849	"ENSG00000018280.12"	"SLC11A1"	chr2	+	219248965	219249088	219249041	219249088	219247682	219247793
7960	"ENSG00000117410.9"	"ATP6V0B"	chr1	+	44442697	44443967	44443652	44443967	44442444	44442496
7962	"ENSG00000106397.7"	"PLOD3"	chr7	-	100856122	100856485	100856122	100856224	100858369	100858433
7970	"ENSG00000114388.8"	"NPRL2"	chr3	-	50387095	50387264	50387095	50387259	50387363	50388197
8012	"ENSG00000067829.14"	"IDH3G"	chrX	-	153051220	153051727	153051220	153051428	153051809	153051904
8036	"ENSG00000011009.6"	"LYPLA2"	chr1	+	24119041	24119250	24119146	24119250	24117710	24117740
8069	"ENSG00000143947.8"	"RPS27A"	chr2	+	55461254	55462098	55461966	55462098	55460498	55460553
8108	"ENSG00000148362.6"	"C9orf142"	chr9	+	139887376	139887695	139887504	139887695	139887091	139887152
8110	"ENSG00000178467.13"	"P4HTM"	chr3	+	49042293	49043300	49043209	49043300	49041530	49041693
8163	"ENSG00000158796.12"	"DEDD"	chr1	-	161100604	161100637	161100604	161100633	161102180	161102266
8168	"ENSG00000243323.1"	"PTPRVP"	chr1	+	202157954	202158120	202157973	202158120	202156980	202157109
8189	"ENSG00000043514.11"	"TRIT1"	chr1	-	40313657	40313769	40313657	40313763	40315794	40315933
8195	"ENSG00000188313.8"	"PLSCR1"	chr3	-	146239330	146239492	146239330	146239488	146239619	146239840
8213	"ENSG00000121644.14"	"DESI2"	chr1	+	244855180	244855322	244855185	244855322	244849898	244849971
8219	"ENSG00000163362.6"	"C1orf106"	chr1	+	200867434	200867583	200867519	200867583	200863948	200864215
8227	"ENSG00000155368.12"	"DBI"	chr2	+	120125134	120125220	120125139	120125220	120124564	120124636
8269	"ENSG00000228106.1"	"RP11-452F19.3"	chr1	+	223010264	223010726	223010560	223010726	223008460	223008557
8270	"ENSG00000228106.1"	"RP11-452F19.3"	chr1	+	223010337	223010726	223010560	223010726	223008460	223008557
8278	"ENSG00000158864.8"	"NDUFS2"	chr1	+	161179900	161180500	161180380	161180500	161179646	161179721
8295	"ENSG00000166278.10"	"C2"	chr6	+	31912954	31913449	31913238	31913449	31912503	31912630
8315	"ENSG00000185864.12"	"NPIPB4"	chr16	-	21868579	21868737	21868579	21868666	21868890	21868983
8364	"ENSG00000150401.10"	"DCUN1D2"	chr13	-	114138154	114138511	114138154	114138371	114144981	114145006
8389	"ENSG00000063177.8"	"RPL18"	chr19	-	49119133	49119203	49119133	49119162	49119982	49120081
8415	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151338243	151338929	151338243	151338322	151339197	151339380
8426	"ENSG00000168894.5"	"RNF181"	chr2	+	85824075	85824301	85824226	85824301	85823641	85823772
8427	"ENSG00000168894.5"	"RNF181"	chr2	+	85824226	85824704	85824567	85824704	85823944	85824054
8430	"ENSG00000132768.9"	"DPH2"	chr1	+	44436577	44436861	44436637	44436861	44436267	44436489
8434	"ENSG00000012983.7"	"MAP4K5"	chr14	-	50904611	50904729	50904611	50904726	50906730	50906791
8528	"ENSG00000110958.11"	"PTGES3"	chr12	-	57065532	57065631	57065532	57065593	57066735	57066849
8582	"ENSG00000185946.11"	"RNPC3"	chr1	+	104094342	104094414	104094345	104094414	104093562	104093695
8654	"ENSG00000203721.1"	"LINC00862"	chr1	-	200311671	200312538	200311671	200311885	200337792	200337999
8767	"ENSG00000181381.9"	"DDX60L"	chr4	-	169312690	169312795	169312690	169312791	169315615	169315768
8826	"ENSG00000196182.6"	"STK40"	chr1	-	36805224	36809049	36805224	36807574	36809460	36809580
8914	"ENSG00000258315.1"	"C17orf49"	chr17	+	6920575	6920839	6920579	6920839	6919813	6920004
8924	"ENSG00000169718.13"	"DUS1L"	chr17	-	80018576	80018659	80018576	80018656	80018736	80018837
8925	"ENSG00000169718.13"	"DUS1L"	chr17	-	80018576	80018659	80018576	80018656	80018740	80018837
8948	"ENSG00000112511.13"	"PHF1"	chr6	+	33383366	33383447	33383369	33383447	33383037	33383106
8955	"ENSG00000055955.11"	"ITIH4"	chr3	-	52853769	52853823	52853769	52853808	52854306	52854333
8956	"ENSG00000055955.11"	"ITIH4"	chr3	-	52853769	52854006	52853769	52853808	52854306	52854333
8957	"ENSG00000055955.11"	"ITIH4"	chr3	-	52853769	52854006	52853769	52853823	52854306	52854333
8959	"ENSG00000143409.11"	"FAM63A"	chr1	-	150974640	150975182	150974640	150974646	150978787	150979347
8964	"ENSG00000117682.12"	"DHDDS"	chr1	+	26795382	26797785	26795385	26797785	26784281	26784396
9005	"ENSG00000196547.10"	"MAN2A2"	chr15	+	91449074	91449246	91449151	91449246	91448808	91448919
