ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1917	"ENSG00000147162.9"	"OGT"	chrX	+	70784450	70784603	70783178	70783349	70787349	70787602
1918	"ENSG00000147166.6"	"ITGB1BP2"	chrX	+	70523476	70523547	70523310	70523366	70523661	70523761
1927	"ENSG00000082458.7"	"DLG3"	chrX	+	69715257	69715303	69713225	69713325	69718369	69718420
1928	"ENSG00000082458.7"	"DLG3"	chrX	+	69717029	69717071	69713225	69713325	69718369	69718408
1950	"ENSG00000131089.9"	"ARHGEF9"	chrX	-	62944411	62944591	62926137	62926329	62974194	62974556
1952	"ENSG00000131089.9"	"ARHGEF9"	chrX	-	62951885	62952190	62944411	62944591	62974194	62974556
1954	"ENSG00000235437.3"	"RP11-357C3.3"	chrX	-	62736789	62736962	62729821	62729959	62780711	62780873
1971	"ENSG00000172943.14"	"PHF8"	chrX	-	54013510	54013596	54012248	54012382	54014198	54014377
1974	"ENSG00000086758.11"	"HUWE1"	chrX	-	53565795	53566041	53565297	53565415	53566617	53566773
1996	"ENSG00000179222.13"	"MAGED1"	chrX	+	51640890	51640982	51640642	51640722	51641209	51641289
1997	"ENSG00000179222.13"	"MAGED1"	chrX	+	51641380	51641423	51640890	51641289	51641676	51641739
2001	"ENSG00000101997.8"	"CCDC22"	chrX	+	49103956	49104019	49103191	49103386	49104109	49104229
2005	"ENSG00000068400.9"	"GRIPAP1"	chrX	-	48831566	48831721	48830133	48830697	48832429	48832523
2008	"ENSG00000068400.9"	"GRIPAP1"	chrX	-	48849839	48849990	48847337	48847514	48853661	48853769
2009	"ENSG00000068400.9"	"GRIPAP1"	chrX	-	48849839	48849990	48847337	48847522	48853661	48853769
2019	"ENSG00000147155.6"	"EBP"	chrX	+	48380580	48380640	48380256	48380295	48382310	48382460
2032	"ENSG00000197779.9"	"ZNF81"	chrX	+	47702048	47702167	47696344	47696406	47705503	47705720
2036	"ENSG00000182872.11"	"RBM10"	chrX	+	47034417	47034491	47032526	47032596	47035898	47035985
2055	"ENSG00000215301.5"	"DDX3X"	chrX	+	41202468	41202604	41201989	41202089	41202989	41203075
2094	"ENSG00000198814.8"	"GK"	chrX	+	30738127	30738212	30737535	30737632	30738737	30738858
2097	"ENSG00000101868.6"	"POLA1"	chrX	+	24721367	24721464	24717541	24717666	24722505	24722586
2098	"ENSG00000101868.6"	"POLA1"	chrX	+	24763534	24763659	24761346	24761446	24766427	24766577
2100	"ENSG00000005889.11"	"ZFX"	chrX	+	24167831	24167911	24167289	24167370	24168622	24168936
2107	"ENSG00000184831.9"	"APOO"	chrX	-	23886709	23886805	23876758	23876850	23892519	23892574
2139	"ENSG00000087842.6"	"PIR"	chrX	-	15444028	15444113	15425627	15425672	15473970	15474177
2140	"ENSG00000087842.6"	"PIR"	chrX	-	15477779	15477863	15473970	15474177	15497851	15497944
2183	"ENSG00000254413.4"	"CHKB-CPT1B"	chr22	-	51018155	51018259	51017854	51017936	51018618	51018845
2184	"ENSG00000254413.4"	"CHKB-CPT1B"	chr22	-	51018402	51018511	51018155	51018259	51018618	51018845
2185	"ENSG00000177989.9"	"ODF3B"	chr22	-	50969140	50969257	50968138	50968989	50969365	50969487
2186	"ENSG00000177989.9"	"ODF3B"	chr22	-	50969140	50969281	50968837	50968989	50969365	50969487
2189	"ENSG00000025708.8"	"TYMP"	chr22	-	50964429	50964570	50964180	50964347	50964674	50964905
2190	"ENSG00000025708.8"	"TYMP"	chr22	-	50964429	50964585	50964180	50964347	50964674	50964905
2193	"ENSG00000100258.13"	"LMF2"	chr22	-	50943485	50943582	50943230	50943413	50943657	50943686
2194	"ENSG00000100258.13"	"LMF2"	chr22	-	50943657	50943763	50943230	50943413	50943831	50943966
2195	"ENSG00000100258.13"	"LMF2"	chr22	-	50945066	50945095	50944713	50944931	50945210	50945464
2200	"ENSG00000205593.7"	"DENND6B"	chr22	-	50752828	50752923	50752242	50752701	50753033	50753129
2208	"ENSG00000100425.14"	"BRD1"	chr22	-	50181037	50181142	50171325	50171461	50187681	50187942
2209	"ENSG00000100425.14"	"BRD1"	chr22	-	50181037	50181170	50171325	50171461	50187681	50187942
2210	"ENSG00000100425.14"	"BRD1"	chr22	-	50181037	50181535	50171325	50171461	50187681	50187942
2212	"ENSG00000100425.14"	"BRD1"	chr22	-	50211869	50212031	50197851	50198008	50214481	50214634
2214	"ENSG00000100425.14"	"BRD1"	chr22	-	50214481	50214634	50197851	50198008	50216598	50216853
2226	"ENSG00000075240.12"	"GRAMD4"	chr22	+	47072496	47072565	47071364	47071449	47073043	47075580
2233	"ENSG00000130638.11"	"ATXN10"	chr22	+	46088875	46088958	46085591	46085783	46096161	46096202
2237	"ENSG00000100373.5"	"UPK3A"	chr22	+	45683052	45683332	45681821	45681977	45684941	45685024
2238	"ENSG00000100373.5"	"UPK3A"	chr22	+	45683052	45683332	45681821	45681977	45689061	45689194
2239	"ENSG00000100373.5"	"UPK3A"	chr22	+	45684941	45685024	45681821	45681977	45689061	45689194
2240	"ENSG00000100373.5"	"UPK3A"	chr22	+	45684941	45685024	45683052	45683332	45689061	45689194
2252	"ENSG00000056487.11"	"PHF21B"	chr22	-	45329352	45329398	45316277	45316370	45362894	45363044
2254	"ENSG00000056487.11"	"PHF21B"	chr22	-	45362894	45363044	45316277	45316370	45364874	45364963
2282	"ENSG00000100266.13"	"PACSIN2"	chr22	-	43286952	43287188	43284648	43284804	43289462	43289619
2286	"ENSG00000242247.6"	"ARFGAP3"	chr22	-	43227554	43227642	43222945	43223005	43236949	43237022
2291	"ENSG00000205702.6"	"CYP2D7P1"	chr22	-	42537543	42537685	42537161	42537406	42537877	42538054
2292	"ENSG00000205702.6"	"CYP2D7P1"	chr22	-	42537634	42537685	42537161	42537406	42537877	42537934
2300	"ENSG00000237037.5"	"NDUFA6-AS1"	chr22	+	42529046	42529097	42528376	42528609	42532207	42532291
2304	"ENSG00000198911.7"	"SREBF2"	chr22	+	42293055	42293165	42290823	42290941	42294652	42294785
2305	"ENSG00000198911.7"	"SREBF2"	chr22	+	42295240	42295557	42294652	42294785	42296333	42296502
2306	"ENSG00000198911.7"	"SREBF2"	chr22	+	42296023	42296126	42295240	42295557	42296333	42296502
2309	"ENSG00000196419.8"	"XRCC6"	chr22	+	42057334	42057448	42054255	42054356	42059625	42060038
2317	"ENSG00000100401.15"	"RANGAP1"	chr22	-	41670603	41670731	41664100	41664160	41676936	41677086
2318	"ENSG00000100401.15"	"RANGAP1"	chr22	-	41680904	41681157	41676936	41677086	41681547	41681969
2320	"ENSG00000196236.8"	"XPNPEP3"	chr22	+	41256681	41256797	41253100	41253249	41257621	41258774
2323	"ENSG00000196236.8"	"XPNPEP3"	chr22	+	41318336	41318517	41310242	41310328	41320365	41320486
2324	"ENSG00000196236.8"	"XPNPEP3"	chr22	+	41351290	41351450	41349558	41349637	41360050	41360121
2330	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41188528	41188680	41175012	41175129	41215198	41215354
2336	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41195026	41195087	41175012	41175129	41215198	41215291
2343	"ENSG00000100359.16"	"SGSM3"	chr22	+	40798142	40798209	40796699	40796817	40800250	40800459
2344	"ENSG00000100359.16"	"SGSM3"	chr22	+	40801144	40801288	40800560	40800668	40801652	40801848
2345	"ENSG00000100359.16"	"SGSM3"	chr22	+	40803792	40803847	40803020	40803572	40804074	40804124
2385	"ENSG00000100151.11"	"PICK1"	chr22	+	38461008	38461137	38455240	38455352	38463710	38463777
2387	"ENSG00000100151.11"	"PICK1"	chr22	+	38466844	38466898	38465039	38465129	38467688	38467735
2393	"ENSG00000100129.13"	"EIF3L"	chr22	+	38254685	38254747	38251571	38251651	38258975	38259040
2394	"ENSG00000100129.13"	"EIF3L"	chr22	+	38282771	38282852	38273680	38274178	38284432	38284486
2399	"ENSG00000100106.15"	"TRIOBP"	chr22	+	38136901	38137039	38134648	38134726	38147778	38147835
2402	"ENSG00000100106.15"	"TRIOBP"	chr22	+	38164080	38164183	38161676	38161824	38167656	38167743
2404	"ENSG00000100097.7"	"LGALS1"	chr22	+	38074382	38074661	38073005	38073072	38075609	38075809
2405	"ENSG00000100097.7"	"LGALS1"	chr22	+	38074489	38074661	38072862	38073072	38075609	38075647
2414	"ENSG00000100083.14"	"GGA1"	chr22	+	38009125	38009198	38006583	38006706	38010196	38010202
2422	"ENSG00000100379.13"	"KCTD17"	chr22	+	37456862	37456962	37455352	37455478	37458564	37459430
2424	"ENSG00000100379.13"	"KCTD17"	chr22	+	37457578	37457669	37455352	37455478	37458564	37459414
2425	"ENSG00000100379.13"	"KCTD17"	chr22	+	37457578	37457669	37456862	37456962	37458564	37459414
2432	"ENSG00000100353.13"	"EIF3D"	chr22	-	36908506	36908649	36907549	36907833	36912524	36912654
2433	"ENSG00000100353.13"	"EIF3D"	chr22	-	36913347	36913478	36912751	36912837	36914809	36914957
2434	"ENSG00000100353.13"	"EIF3D"	chr22	-	36913347	36913540	36912751	36912837	36914809	36914957
2451	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718012	35713869	35713954	35718991	35719170
2452	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718012	35713869	35713954	35719020	35719170
2454	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718030	35713869	35713954	35719020	35719170
2466	"ENSG00000100225.13"	"FBXO7"	chr22	+	32891479	32891517	32883731	32889268	32894130	32894816
2481	"ENSG00000182541.13"	"LIMK2"	chr22	+	31667121	31667187	31664129	31664186	31668515	31668690
2486	"ENSG00000183963.14"	"SMTN"	chr22	+	31484857	31484955	31484684	31484763	31485684	31485711
2487	"ENSG00000183963.14"	"SMTN"	chr22	+	31487660	31487833	31486946	31487468	31491288	31491441
2488	"ENSG00000183963.14"	"SMTN"	chr22	+	31489769	31489862	31487660	31487833	31491288	31491441
2489	"ENSG00000183963.14"	"SMTN"	chr22	+	31495047	31495165	31494652	31494826	31495730	31495882
2500	"ENSG00000185339.4"	"TCN2"	chr22	+	31018954	31019070	31013316	31013482	31022446	31022992
2509	"ENSG00000100003.13"	"SEC14L2"	chr22	+	30811747	30811854	30806584	30806668	30812222	30812392
2510	"ENSG00000100003.13"	"SEC14L2"	chr22	+	30811747	30812076	30806584	30806668	30812222	30812392
2511	"ENSG00000100003.13"	"SEC14L2"	chr22	+	30811936	30812076	30806584	30806668	30812222	30812392
2512	"ENSG00000100003.13"	"SEC14L2"	chr22	+	30811936	30812076	30811747	30811854	30812222	30812392
2516	"ENSG00000187860.6"	"CCDC157"	chr22	+	30768063	30768275	30766314	30767716	30769585	30769753
2538	"ENSG00000225465.6"	"RFPL1S"	chr22	-	29868294	29868435	29832817	29838118	29873998	29874164
2540	"ENSG00000185340.11"	"GAS2L1"	chr22	+	29706627	29706724	29706268	29706536	29706816	29706988
2542	"ENSG00000100219.12"	"XBP1"	chr22	-	29195029	29195141	29193064	29193193	29196285	29196546
2543	"ENSG00000100219.12"	"XBP1"	chr22	-	29195044	29195141	29193064	29193193	29196285	29196512
2544	"ENSG00000100209.5"	"HSCB"	chr22	+	29140602	29140692	29139869	29139966	29141851	29141996
2545	"ENSG00000100209.5"	"HSCB"	chr22	+	29140602	29140697	29139869	29139966	29141851	29141996
2546	"ENSG00000100209.5"	"HSCB"	chr22	+	29141851	29141996	29140602	29140692	29147228	29147276
2564	"ENSG00000235954.2"	"TTC28-AS1"	chr22	+	28336007	28336159	28331138	28331218	28381679	28382380
2602	"ENSG00000100077.10"	"ADRBK2"	chr22	+	26114211	26114348	26110374	26110537	26117250	26117364
2605	"ENSG00000167037.14"	"SGSM1"	chr22	+	25209644	25209722	25202407	25202451	25209975	25210159
2620	"ENSG00000100028.7"	"SNRPD3"	chr22	+	24963951	24964144	24953624	24953768	24967883	24967985
2624	"ENSG00000258555.2"	"SPECC1L-ADORA2A"	chr22	+	24739449	24739571	24734353	24734445	24743053	24743144
2625	"ENSG00000258555.2"	"SPECC1L-ADORA2A"	chr22	+	24759228	24759312	24743053	24743144	24761443	24761600
2629	"ENSG00000099998.13"	"GGT5"	chr22	-	24620963	24621074	24615621	24616084	24621513	24621620
2630	"ENSG00000099998.13"	"GGT5"	chr22	-	24620963	24621074	24615621	24616084	24622598	24622735
2631	"ENSG00000099998.13"	"GGT5"	chr22	-	24621212	24621379	24620963	24621074	24621513	24621620
2632	"ENSG00000099998.13"	"GGT5"	chr22	-	24621212	24621382	24620963	24621074	24621513	24621620
2633	"ENSG00000099998.13"	"GGT5"	chr22	-	24621513	24621620	24615621	24616084	24622598	24622735
2634	"ENSG00000099998.13"	"GGT5"	chr22	-	24621513	24621620	24620963	24621074	24622598	24622735
2635	"ENSG00000099998.13"	"GGT5"	chr22	-	24622043	24622234	24621513	24621620	24622598	24622735
2636	"ENSG00000099998.13"	"GGT5"	chr22	-	24628018	24628172	24627351	24627498	24628790	24628986
2637	"ENSG00000099998.13"	"GGT5"	chr22	-	24628018	24628176	24627351	24627498	24628790	24628986
2638	"ENSG00000099998.13"	"GGT5"	chr22	-	24628790	24628986	24627351	24627498	24629841	24629972
2639	"ENSG00000099998.13"	"GGT5"	chr22	-	24628790	24628986	24627351	24627498	24640520	24641050
2641	"ENSG00000099998.13"	"GGT5"	chr22	-	24629841	24629972	24627351	24627498	24640520	24641027
2648	"ENSG00000133460.15"	"SLC2A11"	chr22	+	24226135	24226211	24225958	24226060	24226488	24226616
2654	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24002051	24002187	23995046	23995131	24025911	24026054
2656	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24029017	24029182	24025911	24026054	24032418	24032543
2657	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24029024	24029182	24025911	24026054	24032418	24032480
2658	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24047615	24047728	24036305	24037704	24051316	24051428
2659	"ENSG00000211683.3"	"KB-1572G7.3"	chr22	-	23974974	23975097	23974002	23974160	23978122	23978270
2672	"ENSG00000272779.1"	"LL22NC03-80A10.6"	chr22	+	22661197	22661386	22658307	22658479	22661470	22661650
2673	"ENSG00000272779.1"	"LL22NC03-80A10.6"	chr22	+	22664100	22664248	22663061	22663184	22664590	22664766
2682	"ENSG00000236850.4"	"BMS1P20"	chr22	+	22661154	22661268	22658307	22658479	22661470	22661610
2691	"ENSG00000100034.9"	"PPM1F"	chr22	-	22300214	22300480	22293903	22294052	22307163	22307203
2694	"ENSG00000198932.8"	"GPRASP1"	chrX	+	101907102	101907193	101906293	101906523	101908148	101908226
2696	"ENSG00000198932.8"	"GPRASP1"	chrX	+	101907758	101907826	101907102	101907193	101908148	101908226
2699	"ENSG00000183506.12"	"PI4KAP2"	chr22	-	21842512	21842670	21842160	21842312	21846282	21846383
2720	"ENSG00000244486.3"	"SCARF2"	chr22	-	20785304	20785824	20784976	20785195	20786031	20786133
2722	"ENSG00000206176.5"	"AC023490.1"	chr22	+	20380022	20380063	20379802	20379875	20380121	20380438
2723	"ENSG00000099899.10"	"TRMT2A"	chr22	-	20102788	20102970	20102487	20102602	20103560	20104135
2724	"ENSG00000099899.10"	"TRMT2A"	chr22	-	20103194	20103303	20102788	20102970	20103560	20103623
2740	"ENSG00000242259.4"	"C22orf39"	chr22	-	19365391	19365589	19363153	19363315	19371142	19371228
2747	"ENSG00000070371.11"	"CLTCL1"	chr22	-	19223218	19223392	19222031	19222229	19226797	19226911
2749	"ENSG00000100075.5"	"SLC25A1"	chr22	-	19164090	19164206	19163933	19164007	19164358	19164463
2755	"ENSG00000243156.3"	"MICAL3"	chr22	-	18309219	18309282	18305712	18305826	18310409	18310547
2758	"ENSG00000243156.3"	"MICAL3"	chr22	-	18310409	18310547	18309219	18309282	18314619	18314873
2766	"ENSG00000069998.8"	"CECR5"	chr22	-	17621948	17622123	17619439	17619628	17623987	17624021
2772	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17103730	17103787	17082933	17083105	17117929	17117980
2773	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17117929	17117980	17082800	17083105	17119468	17119630
2778	"ENSG00000160305.13"	"DIP2A"	chr21	+	47954497	47954600	47953916	47954026	47957136	47957201
2783	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47671442	47671596	47666220	47666800	47674305	47674440
2788	"ENSG00000160285.10"	"LSS"	chr21	-	47616115	47616181	47615589	47615670	47625749	47625855
2789	"ENSG00000160285.10"	"LSS"	chr21	-	47639389	47639486	47636302	47636438	47641767	47641889
2791	"ENSG00000142173.10"	"COL6A2"	chr21	+	47542021	47542072	47541469	47541532	47542409	47542445
2792	"ENSG00000142173.10"	"COL6A2"	chr21	+	47545179	47545225	47544798	47544834	47545378	47545531
2794	"ENSG00000182871.10"	"COL18A1"	chr21	+	46925047	46925192	46924329	46924470	46925271	46925345
2805	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46285309	46285362	46270580	46271542	46293416	46293606
2811	"ENSG00000141959.12"	"PFKL"	chr21	+	45730888	45730966	45726563	45726637	45731987	45732177
2817	"ENSG00000241945.3"	"PWP2"	chr21	+	45533633	45533728	45528864	45528977	45534505	45534649
2831	"ENSG00000160200.13"	"CBS"	chr21	-	44482420	44482505	44480550	44480656	44483062	44483188
2853	"ENSG00000160191.13"	"PDE9A"	chr21	+	44153465	44153536	44119077	44119121	44163885	44163970
2855	"ENSG00000160191.13"	"PDE9A"	chr21	+	44188297	44188402	44185490	44185604	44189136	44189265
2906	"ENSG00000237721.1"	"AF064858.11"	chr21	-	40380027	40380157	40378573	40378710	40383013	40383255
2942	"ENSG00000182670.9"	"TTC3"	chr21	+	38529462	38529516	38528956	38529208	38530432	38530505
2945	"ENSG00000182670.9"	"TTC3"	chr21	+	38530432	38530505	38529462	38529516	38532000	38532047
2947	"ENSG00000182670.9"	"TTC3"	chr21	+	38567266	38567318	38564412	38564514	38567975	38568337
2948	"ENSG00000185808.9"	"PIGP"	chr21	-	38439561	38439680	38431469	38438012	38441851	38441924
2955	"ENSG00000142197.8"	"DOPEY2"	chr21	+	37652582	37652644	37650506	37650653	37653780	37653909
2966	"ENSG00000241837.2"	"ATP5O"	chr21	-	35278752	35278804	35276238	35276325	35279644	35279716
2968	"ENSG00000241837.2"	"ATP5O"	chr21	-	35279031	35279098	35278752	35278804	35279644	35279716
2969	"ENSG00000241837.2"	"ATP5O"	chr21	-	35279644	35279757	35276238	35276325	35284592	35284703
2971	"ENSG00000205758.7"	"CRYZL1"	chr21	-	34968036	34968142	34963467	34963517	34971455	34971554
2986	"ENSG00000159140.13"	"SON"	chr21	+	34944056	34944094	34941276	34941393	34944856	34944936
2988	"ENSG00000159131.12"	"GART"	chr21	-	34878280	34878411	34877867	34878009	34882089	34882227
2990	"ENSG00000159131.12"	"GART"	chr21	-	34903064	34903190	34901155	34901243	34903794	34903863
2991	"ENSG00000142166.8"	"IFNAR1"	chr21	+	34717551	34717666	34715840	34715982	34721396	34721596
3000	"ENSG00000159086.10"	"PAXBP1"	chr21	-	34115558	34115625	34110483	34110630	34115988	34116065
3021	"ENSG00000166979.8"	"EVA1C"	chr21	+	33876235	33876325	33867426	33867480	33887123	33887190
3022	"ENSG00000142207.5"	"URB1"	chr21	-	33725018	33725215	33723012	33723231	33726241	33726412
3023	"ENSG00000142207.5"	"URB1"	chr21	-	33726241	33726412	33723012	33723231	33727167	33727306
3027	"ENSG00000142168.10"	"SOD1"	chr21	+	33036102	33036199	33031934	33032154	33038761	33038831
3028	"ENSG00000142168.10"	"SOD1"	chr21	+	33036102	33036199	33031934	33032154	33039570	33039654
3029	"ENSG00000142168.10"	"SOD1"	chr21	+	33036102	33036199	33032021	33033021	33038761	33038831
3030	"ENSG00000142168.10"	"SOD1"	chr21	+	33038761	33038831	33031934	33032154	33039570	33039654
3031	"ENSG00000142168.10"	"SOD1"	chr21	+	33038761	33038831	33036102	33036199	33039570	33039654
3053	"ENSG00000156256.10"	"USP16"	chr21	+	30412929	30413008	30411801	30411889	30414333	30414425
3054	"ENSG00000156256.10"	"USP16"	chr21	+	30426122	30426279	30422412	30422499	30426386	30426561
3061	"ENSG00000154736.5"	"ADAMTS5"	chr21	-	28315698	28315866	28306784	28307068	28327057	28327190
3082	"ENSG00000228798.1"	"AP000473.5"	chr21	+	18003759	18003808	18003145	18003291	18012548	18013002
3083	"ENSG00000270071.1"	"AP001172.2"	chr21	-	17668923	17669021	17664111	17664469	17680329	17680454
3085	"ENSG00000155313.11"	"USP25"	chr21	+	17150222	17150346	17138315	17138460	17163820	17163983
3086	"ENSG00000155313.11"	"USP25"	chr21	+	17181127	17181204	17177439	17177577	17183455	17183529
3087	"ENSG00000155313.11"	"USP25"	chr21	+	17183455	17183529	17177439	17177577	17191016	17191048
3088	"ENSG00000155313.11"	"USP25"	chr21	+	17196357	17196485	17191016	17191165	17197284	17197380
3118	"ENSG00000130589.12"	"HELZ2"	chr20	-	62193424	62193556	62193175	62193337	62193640	62193735
3129	"ENSG00000101193.6"	"GID8"	chr20	+	61569951	61570176	61569504	61569605	61572842	61572972
3135	"ENSG00000174403.11"	"C20orf166-AS1"	chr20	-	61146651	61146848	61145033	61145207	61148632	61148718
3136	"ENSG00000174403.11"	"C20orf166-AS1"	chr20	-	61147020	61147124	61146651	61146848	61148632	61148718
3148	"ENSG00000149657.15"	"LSM14B"	chr20	+	60701281	60701495	60699672	60699836	60704840	60705008
3149	"ENSG00000149657.15"	"LSM14B"	chr20	+	60701359	60701495	60699672	60699836	60704840	60705008
3151	"ENSG00000149657.15"	"LSM14B"	chr20	+	60704840	60705008	60701281	60701495	60705274	60705352
3161	"ENSG00000101160.9"	"CTSZ"	chr20	-	57571693	57571856	57570239	57570814	57572657	57572808
3162	"ENSG00000101160.9"	"CTSZ"	chr20	-	57581376	57581540	57576519	57576699	57582040	57582285
3163	"ENSG00000101158.8"	"NELFCD"	chr20	+	57561808	57561918	57561147	57561263	57562762	57562872
3168	"ENSG00000124164.11"	"VAPB"	chr20	+	57007402	57007472	56993266	56993419	57009657	57009761
3172	"ENSG00000124209.3"	"RAB22A"	chr20	+	56918773	56918855	56886098	56886178	56928328	56928400
3194	"ENSG00000064787.8"	"BCAS1"	chr20	-	52573970	52574036	52569970	52570234	52601825	52602038
3198	"ENSG00000064787.8"	"BCAS1"	chr20	-	52583444	52583612	52573970	52574036	52601825	52602038
3200	"ENSG00000064787.8"	"BCAS1"	chr20	-	52591927	52591969	52573970	52574036	52601825	52602038
3207	"ENSG00000054793.9"	"ATP9A"	chr20	-	50224065	50224123	50221355	50221559	50225056	50225165
3208	"ENSG00000054793.9"	"ATP9A"	chr20	-	50310546	50310641	50307277	50307358	50312631	50312683
3223	"ENSG00000244687.7"	"UBE2V1"	chr20	-	48713208	48713357	48700414	48700791	48727825	48728099
3228	"ENSG00000244687.7"	"UBE2V1"	chr20	-	48727825	48728099	48700684	48700791	48729643	48729682
3237	"ENSG00000124207.12"	"CSE1L"	chr20	+	47695097	47695159	47693516	47693601	47700562	47700699
3239	"ENSG00000124198.8"	"ARFGEF2"	chr20	+	47582408	47582560	47580366	47580435	47585683	47585814
