ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1477	"ENSG00000131966.9"	"ACTR10"	chr14	+	58678009	58678117	58678009	58678110	58680358	58680416
1479	"ENSG00000131966.9"	"ACTR10"	chr14	+	58678009	58678128	58678009	58678117	58680358	58680416
1494	"ENSG00000070087.9"	"PFN2"	chr3	-	149686144	149686337	149686189	149686337	149683966	149684051
1530	"ENSG00000166348.13"	"USP54"	chr10	-	75265065	75265184	75265080	75265184	75260412	75260596
1562	"ENSG00000072135.8"	"PTPN18"	chr2	+	131128129	131128355	131128129	131128196	131128447	131128537
1604	"ENSG00000115234.6"	"SNX17"	chr2	+	27594135	27594335	27594135	27594210	27595489	27595996
1642	"ENSG00000161395.8"	"PGAP3"	chr17	-	37829766	37830307	37830245	37830307	37829303	37829508
1653	"ENSG00000186298.7"	"PPP1CC"	chr12	-	111160276	111160500	111160428	111160500	111159939	111160074
1670	"ENSG00000238105.3"	"GOLGA2B"	chr12	-	100561113	100561221	100561114	100561221	100560831	100560919
1691	"ENSG00000118162.9"	"KPTN"	chr19	-	47986382	47986472	47986417	47986472	47984835	47984891
1710	"ENSG00000127325.14"	"BEST3"	chr12	-	70087453	70087687	70087508	70087687	70078332	70078388
1732	"ENSG00000196531.6"	"NACA"	chr12	-	57108145	57108223	57108154	57108223	57107320	57107373
1742	"ENSG00000196465.6"	"MYL6B"	chr12	+	56548596	56548982	56548596	56548624	56549202	56549376
1749	"ENSG00000135424.11"	"ITGA7"	chr12	-	56094349	56094938	56094682	56094938	56094045	56094177
1781	"ENSG00000140983.9"	"RHOT2"	chr16	+	722253	722566	722253	722384	722702	722825
1786	"ENSG00000167528.8"	"ZNF641"	chr12	-	48740931	48741126	48741034	48741126	48738381	48738495
1797	"ENSG00000165810.12"	"BTNL9"	chr5	+	180482432	180483015	180482432	180482453	180485351	180485378
1802	"ENSG00000139160.9"	"METTL20"	chr12	+	31812621	31813003	31812621	31812723	31814774	31815201
1814	"ENSG00000133943.16"	"C14orf159"	chr14	+	91639632	91639783	91639632	91639747	91640007	91640097
1862	"ENSG00000215021.4"	"PHB2"	chr12	-	7078660	7078740	7078669	7078740	7077573	7077750
1891	"ENSG00000150433.5"	"TMEM218"	chr11	-	124972532	124972705	124972629	124972705	124971096	124971199
1910	"ENSG00000166261.6"	"ZNF202"	chr11	-	123611100	123611244	123611124	123611244	123601194	123601693
1930	"ENSG00000196655.5"	"TRAPPC4"	chr11	+	118889852	118890134	118889852	118890027	118892469	118892596
1939	"ENSG00000167967.11"	"E4F1"	chr16	+	2279570	2282365	2279570	2279676	2282456	2282577
1968	"ENSG00000165516.6"	"KLHDC2"	chr14	+	50246312	50246524	50246312	50246393	50246930	50247040
1971	"ENSG00000103024.3"	"NME3"	chr16	-	1821070	1821411	1821280	1821411	1820881	1820994
1981	"ENSG00000166012.10"	"TAF1D"	chr11	-	93464311	93464382	93464315	93464382	93463847	93463878
2036	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67200422	67200665	67200422	67200513	67200810	67200918
2040	"ENSG00000172932.10"	"ANKRD13D"	chr11	+	67057548	67057917	67057548	67057684	67058946	67058992
2042	"ENSG00000174197.12"	"MGA"	chr15	+	42028378	42028896	42028378	42028566	42032103	42032401
2071	"ENSG00000152689.13"	"RASGRP3"	chr2	+	33764160	33764390	33764160	33764277	33768578	33768694
2088	"ENSG00000112146.12"	"FBXO9"	chr6	+	52938278	52938437	52938278	52938436	52941283	52941341
2089	"ENSG00000103064.9"	"SLC7A6"	chr16	+	68308593	68309152	68308593	68308779	68321648	68321774
2129	"ENSG00000149100.8"	"EIF3M"	chr11	+	32615411	32616559	32615411	32615495	32617511	32617593
2149	"ENSG00000070081.11"	"NUCB2"	chr11	+	17308180	17308264	17308180	17308260	17316870	17317014
2161	"ENSG00000184014.3"	"DENND5A"	chr11	-	9164268	9165032	9164949	9165032	9163486	9163655
2167	"ENSG00000166340.10"	"TPP1"	chr11	-	6638531	6638659	6638589	6638659	6638241	6638384
2230	"ENSG00000070047.7"	"PHRF1"	chr11	+	581491	581606	581491	581597	581961	582081
2281	"ENSG00000161960.10"	"EIF4A1"	chr17	+	7479841	7480010	7479841	7480008	7480373	7480483
2307	"ENSG00000224699.4"	"LAMTOR5-AS1"	chr1	+	110960868	110960997	110960868	110960988	110974283	110974982
2329	"ENSG00000121274.8"	"PAPD5"	chr16	+	50258801	50258922	50258801	50258905	50259149	50259196
2367	"ENSG00000130779.15"	"CLIP1"	chr12	-	122825299	122826244	122825527	122826244	122819194	122819252
2399	"ENSG00000187134.8"	"AKR1C1"	chr10	+	5009118	5010578	5009118	5009235	5011013	5011136
2407	"ENSG00000176978.9"	"DPP7"	chr9	-	140008694	140009028	140008914	140009028	140008316	140008480
2456	"ENSG00000242372.2"	"EIF6"	chr20	-	33871978	33872295	33872183	33872295	33868456	33868632
2507	"ENSG00000142910.11"	"TINAGL1"	chr1	+	32051040	32051477	32051040	32051086	32052310	32052356
2558	"ENSG00000213930.7"	"GALT"	chr9	+	34647488	34647702	34647488	34647564	34647828	34647958
2561	"ENSG00000213930.7"	"GALT"	chr9	+	34648758	34649078	34648758	34648891	34649406	34649561
2597	"ENSG00000236404.4"	"RP11-125B21.2"	chr9	-	2506358	2506540	2506418	2506540	2503279	2503403
2612	"ENSG00000178685.9"	"PARP10"	chr8	-	145059888	145060143	145059892	145060143	145059736	145059816
2677	"ENSG00000148459.11"	"PDSS1"	chr10	+	27012942	27013056	27012942	27013052	27024168	27024249
2678	"ENSG00000148459.11"	"PDSS1"	chr10	+	27012942	27013056	27012942	27013052	27031425	27031506
2689	"ENSG00000159069.9"	"FBXW5"	chr9	-	139836497	139837147	139836998	139837147	139835988	139836136
2690	"ENSG00000159069.9"	"FBXW5"	chr9	-	139836998	139837395	139837220	139837395	139835988	139836136
2702	"ENSG00000115556.9"	"PLCD4"	chr2	+	219486192	219486322	219486192	219486236	219486887	219486909
2703	"ENSG00000115556.9"	"PLCD4"	chr2	+	219492751	219494386	219492751	219492953	219495372	219495525
2776	"ENSG00000221914.4"	"PPP2R2A"	chr8	+	26220199	26221406	26220199	26220364	26223830	26223922
2786	"ENSG00000215374.5"	"FAM66B"	chr8	-	7206494	7206668	7206604	7206668	7182658	7182720
2834	"ENSG00000077454.11"	"LRCH4"	chr7	-	100174708	100175012	100174895	100175012	100174316	100174628
2840	"ENSG00000197321.10"	"SVIL"	chr10	-	29769465	29769742	29769478	29769742	29762766	29762918
2841	"ENSG00000197321.10"	"SVIL"	chr10	-	29769465	29769742	29769478	29769742	29764283	29764420
2895	"ENSG00000005700.10"	"IBTK"	chr6	-	82900789	82901596	82901503	82901596	82891595	82891745
2907	"ENSG00000196653.7"	"ZNF502"	chr3	+	44754137	44754236	44754137	44754232	44756082	44756180
2909	"ENSG00000203896.5"	"LIME1"	chr20	+	62369173	62369413	62369173	62369255	62369535	62369852
2930	"ENSG00000008710.13"	"PKD1"	chr16	-	2155322	2156025	2155865	2156025	2154498	2154643
2938	"ENSG00000148498.11"	"PARD3"	chr10	-	34626202	34626354	34626205	34626354	34620044	34620272
2943	"ENSG00000148498.11"	"PARD3"	chr10	-	34636883	34637043	34636892	34637043	34635125	34635377
2950	"ENSG00000186088.11"	"GSAP"	chr7	-	76959498	76959684	76959555	76959684	76958649	76958708
2952	"ENSG00000143632.10"	"ACTA1"	chr1	-	229568302	229568627	229568404	229568627	229567740	229567932
2957	"ENSG00000177666.11"	"PNPLA2"	chr11	+	823693	824130	823693	823855	824313	824436
3009	"ENSG00000165795.16"	"NDRG2"	chr14	-	21488654	21488741	21488716	21488741	21488125	21488135
3020	"ENSG00000183696.9"	"UPP1"	chr7	+	48141420	48141579	48141420	48141467	48143378	48143588
3086	"ENSG00000164828.13"	"SUN1"	chr7	+	892245	892589	892245	892304	893045	893255
3158	"ENSG00000112282.13"	"MED23"	chr6	-	131910600	131910736	131910604	131910736	131908384	131908982
3167	"ENSG00000204599.10"	"TRIM39"	chr6	+	30308281	30308397	30308281	30308315	30309165	30309247
3190	"ENSG00000168300.9"	"PCMTD1"	chr8	-	52773404	52773806	52773420	52773806	52758220	52758323
3191	"ENSG00000272578.1"	"AP000347.2"	chr22	-	24029017	24029182	24029024	24029182	24002062	24002187
3192	"ENSG00000272578.1"	"AP000347.2"	chr22	-	24028976	24029182	24029024	24029182	24025930	24026054
3202	"ENSG00000188994.8"	"ZNF292"	chr6	+	87925620	87925775	87925620	87925680	87926016	87926095
3215	"ENSG00000157036.8"	"EXOG"	chr3	+	38539119	38539180	38539119	38539175	38540416	38540480
3217	"ENSG00000157036.8"	"EXOG"	chr3	+	38539119	38539269	38539119	38539180	38540416	38540480
3247	"ENSG00000153291.11"	"SLC25A27"	chr6	+	46623579	46623771	46623579	46623767	46626698	46626783
3258	"ENSG00000112651.7"	"MRPL2"	chr6	-	43023634	43023934	43023818	43023934	43023282	43023356
3283	"ENSG00000106610.10"	"STAG3L4"	chr7	+	66773563	66774126	66773563	66773639	66774550	66774702
3296	"ENSG00000204344.10"	"STK19"	chr6	+	31946679	31946787	31946679	31946775	31948227	31948325
3297	"ENSG00000204344.10"	"STK19"	chr6	+	31947190	31948325	31947190	31947330	31948430	31948578
3298	"ENSG00000204351.7"	"SKIV2L"	chr6	+	31936399	31936866	31936399	31936573	31937056	31937528
3305	"ENSG00000104231.6"	"ZFAND1"	chr8	-	82626833	82627130	82627038	82627130	82626185	82626274
3361	"ENSG00000188549.8"	"C15orf52"	chr15	-	40630948	40631820	40631712	40631820	40630735	40630861
3384	"ENSG00000111077.13"	"TENC1"	chr12	+	53452830	53453755	53452830	53453751	53454188	53454339
3386	"ENSG00000111077.13"	"TENC1"	chr12	+	53452830	53454042	53452830	53453755	53454188	53454339
3438	"ENSG00000066651.13"	"TRMT11"	chr6	+	126333916	126333998	126333916	126333989	126334115	126334247
3464	"ENSG00000155508.9"	"CNOT8"	chr5	+	154238198	154238376	154238198	154238361	154244751	154244945
3467	"ENSG00000106462.6"	"EZH2"	chr7	-	148543561	148543690	148543588	148543690	148526819	148526940
3472	"ENSG00000137274.8"	"BPHL"	chr6	+	3137595	3137727	3137595	3137656	3140619	3140743
3488	"ENSG00000144591.13"	"GMPPA"	chr2	+	220370179	220370483	220370179	220370277	220370701	220370794
3514	"ENSG00000120729.5"	"MYOT"	chr5	+	137206129	137206696	137206129	137206214	137213208	137213310
3532	"ENSG00000072163.14"	"LIMS2"	chr2	-	128397844	128398563	128398470	128398563	128397644	128397720
3598	"ENSG00000070476.10"	"ZXDC"	chr3	-	126180112	126181063	126180377	126181063	126178495	126178580
3663	"ENSG00000085465.11"	"OVGP1"	chr1	-	111963897	111964295	111964186	111964295	111962231	111962348
3675	"ENSG00000163395.12"	"IGFN1"	chr1	+	201184666	201184966	201184666	201184737	201185093	201185272
3732	"ENSG00000127054.14"	"CPSF3L"	chr1	-	1258271	1258667	1258526	1258667	1257287	1257364
3734	"ENSG00000127054.14"	"CPSF3L"	chr1	-	1258526	1258667	1258560	1258667	1257287	1257364
3768	"ENSG00000169744.8"	"LDB2"	chr4	-	16510157	16510309	16510163	16510309	16507462	16507605
3842	"ENSG00000138674.12"	"SEC31A"	chr4	-	83763292	83763634	83763337	83763634	83752089	83752128
3863	"ENSG00000154222.10"	"CC2D1B"	chr1	-	52823452	52824133	52824002	52824133	52823197	52823370
3918	"ENSG00000170049.5"	"KCNAB3"	chr17	-	7827946	7828501	7828414	7828501	7827732	7827816
3937	"ENSG00000122481.12"	"RWDD3"	chr1	+	95709766	95710271	95709766	95710254	95712097	95712213
3961	"ENSG00000164039.10"	"BDH2"	chr4	-	104006505	104007697	104007636	104007697	104004027	104004086
4004	"ENSG00000134900.7"	"TPP2"	chr13	+	103317144	103317286	103317144	103317275	103320107	103320233
4039	"ENSG00000178821.8"	"TMEM52"	chr1	-	1849691	1850373	1850331	1850373	1849283	1849510
4040	"ENSG00000178821.8"	"TMEM52"	chr1	-	1850331	1850527	1850483	1850527	1849691	1849870
4041	"ENSG00000090686.11"	"USP48"	chr1	-	22062922	22063118	22062938	22063118	22056196	22056322
4067	"ENSG00000117480.11"	"FAAH"	chr1	+	46871259	46871750	46871259	46871466	46871915	46872040
4144	"ENSG00000183060.11"	"LYSMD4"	chr15	-	100271562	100272212	100271922	100272212	100267613	100269936
4179	"ENSG00000131652.9"	"THOC6"	chr16	+	3075924	3076167	3075924	3075989	3076251	3076289
4180	"ENSG00000115042.5"	"FAHD2A"	chr2	+	96076274	96076774	96076274	96076334	96078181	96078290
4194	"ENSG00000163608.10"	"C3orf17"	chr3	-	112732795	112732879	112732799	112732879	112729891	112730012
4199	"ENSG00000172269.12"	"DPAGT1"	chr11	-	118971727	118972852	118972204	118972852	118970971	118971118
4211	"ENSG00000185986.10"	"SDHAP3"	chr5	-	1574286	1574410	1574296	1574410	1572336	1572401
4221	"ENSG00000144535.15"	"DIS3L2"	chr2	+	232995328	232995653	232995328	232995429	233028168	233028342
4270	"ENSG00000214706.6"	"IFRD2"	chr3	-	50327359	50327725	50327600	50327725	50327142	50327193
4309	"ENSG00000110321.11"	"EIF4G2"	chr11	-	10821098	10821895	10821636	10821895	10820759	10820971
4311	"ENSG00000047849.17"	"MAP4"	chr3	-	47912302	47912595	47912347	47912595	47898920	47899002
4312	"ENSG00000047849.17"	"MAP4"	chr3	-	47912302	47912595	47912347	47912595	47908735	47908828
4375	"ENSG00000138035.10"	"PNPT1"	chr2	-	55907846	55908053	55907989	55908053	55906816	55906930
4385	"ENSG00000161912.13"	"ADCY10P1"	chr6	+	41100032	41100264	41100032	41100252	41100613	41100739
4409	"ENSG00000035115.17"	"SH3YL1"	chr2	-	262200	262786	262630	262786	260084	261130
4426	"ENSG00000196781.9"	"TLE1"	chr9	-	84228291	84228436	84228336	84228436	84227206	84227308
4447	"ENSG00000166986.8"	"MARS"	chr12	+	57905790	57906136	57905790	57905886	57906533	57906747
4469	"ENSG00000154237.8"	"LRRK1"	chr15	+	101562587	101562802	101562587	101562683	101565004	101565172
4471	"ENSG00000114745.9"	"GORASP1"	chr3	-	39142278	39142593	39142506	39142593	39141795	39141945
4473	"ENSG00000114745.9"	"GORASP1"	chr3	-	39142278	39142593	39142506	39142593	39141795	39141994
4481	"ENSG00000151092.12"	"NGLY1"	chr3	-	25777799	25778946	25778824	25778946	25777494	25777640
4499	"ENSG00000234741.3"	"GAS5"	chr1	-	173834994	173835344	173835314	173835344	173834647	173834685
4500	"ENSG00000234741.3"	"GAS5"	chr1	-	173835665	173835934	173835898	173835934	173834994	173835344
4517	"ENSG00000154328.11"	"NEIL2"	chr8	+	11628954	11629099	11628954	11629094	11637106	11637459
4576	"ENSG00000123636.13"	"BAZ2B"	chr2	-	160193972	160194283	160194077	160194283	160189050	160189197
4595	"ENSG00000101457.8"	"DNTTIP1"	chr20	+	44430637	44430696	44430637	44430694	44431971	44432017
4614	"ENSG00000143575.10"	"HAX1"	chr1	+	154245811	154246437	154245811	154246074	154247425	154247477
4628	"ENSG00000131844.11"	"MCCC2"	chr5	+	70936829	70936910	70936829	70936902	70939597	70939722
4630	"ENSG00000115762.12"	"PLEKHB2"	chr2	+	131890474	131890588	131890474	131890564	131897742	131897848
4639	"ENSG00000148337.15"	"CIZ1"	chr9	-	130940987	130941694	130941351	130941694	130940647	130940769
4655	"ENSG00000163714.13"	"U2SURP"	chr3	+	142747181	142747252	142747181	142747248	142747328	142747488
4702	"ENSG00000055208.13"	"TAB2"	chr6	+	149691044	149691235	149691044	149691211	149693518	149693540
4767	"ENSG00000115756.8"	"HPCAL1"	chr2	+	10563108	10566107	10563108	10563214	10566345	10566621
4792	"ENSG00000179818.9"	"PCBP1-AS1"	chr2	-	70313383	70313617	70313562	70313617	70312947	70313035
4811	"ENSG00000128463.8"	"EMC4"	chr15	+	34517736	34517859	34517736	34517851	34520629	34520790
4812	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131389664	131389795	131389664	131389777	131392599	131392654
4823	"ENSG00000267673.2"	"FDX1L"	chr19	-	10426061	10426435	10426380	10426435	10421528	10421616
4833	"ENSG00000160781.11"	"PAQR6"	chr1	-	156215572	156216041	156215913	156216041	156214932	156215029
4836	"ENSG00000126822.11"	"PLEKHG3"	chr14	+	65198078	65198524	65198078	65198261	65198812	65198899
4873	"ENSG00000165801.5"	"ARHGEF40"	chr14	+	21541203	21541401	21541203	21541337	21542090	21543339
4875	"ENSG00000165801.5"	"ARHGEF40"	chr14	+	21543490	21543924	21543490	21543658	21544518	21544615
4882	"ENSG00000131408.9"	"NR1H2"	chr19	+	50879729	50880083	50879729	50879833	50880843	50880905
4904	"ENSG00000197622.8"	"CDC42SE1"	chr1	-	151027491	151028469	151028152	151028469	151026706	151026797
4924	"ENSG00000139631.14"	"CSAD"	chr12	-	53565661	53565772	53565665	53565772	53565448	53565549
4926	"ENSG00000185215.4"	"TNFAIP2"	chr14	+	103589797	103590288	103589797	103589820	103590711	103590843
4930	"ENSG00000114388.8"	"NPRL2"	chr3	-	50387095	50387453	50387343	50387453	50386816	50386925
4932	"ENSG00000114388.8"	"NPRL2"	chr3	-	50387343	50387453	50387361	50387453	50386816	50386925
4933	"ENSG00000114388.8"	"NPRL2"	chr3	-	50387343	50387453	50387361	50387453	50387095	50387259
4942	"ENSG00000171163.11"	"ZNF692"	chr1	-	249150486	249150621	249150571	249150621	249149980	249150142
4974	"ENSG00000067829.14"	"IDH3G"	chrX	-	153056250	153056306	153056264	153056306	153055649	153055747
5014	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23311161	23311537	23311306	23311537	23310008	23310147
5015	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23312160	23312308	23312251	23312308	23311641	23311838
5045	"ENSG00000173588.10"	"CCDC41"	chr12	-	94806093	94806367	94806292	94806367	94805472	94805623
5052	"ENSG00000148362.6"	"C9orf142"	chr9	+	139887091	139887426	139887091	139887152	139887504	139887695
5081	"ENSG00000166987.10"	"MBD6"	chr12	+	57922942	57923112	57922942	57923108	57923393	57923457
5133	"ENSG00000064205.6"	"WISP2"	chr20	+	43348537	43348762	43348537	43348754	43355727	43356452
5162	"ENSG00000130669.13"	"PAK4"	chr19	+	39658869	39658952	39658869	39658942	39659264	39659480
5168	"ENSG00000188878.12"	"FBF1"	chr17	-	73916087	73916510	73916354	73916510	73915748	73915955
5192	"ENSG00000185864.12"	"NPIPB4"	chr16	-	21890658	21890778	21890698	21890778	21868900	21868979
5206	"ENSG00000142687.13"	"KIAA0319L"	chr1	-	35909761	35909904	35909765	35909904	35908862	35908936
5218	"ENSG00000143543.10"	"JTB"	chr1	-	153949168	153949489	153949451	153949489	153948301	153948381
5255	"ENSG00000230943.1"	"RP11-367G18.1"	chr6	-	113948671	113948877	113948722	113948877	113944736	113944848
5260	"ENSG00000131788.11"	"PIAS3"	chr1	+	145578061	145578479	145578061	145578295	145578636	145578721
5279	"ENSG00000121310.12"	"ECHDC2"	chr1	-	53370705	53372283	53372190	53372283	53370317	53370505
5328	"ENSG00000123415.10"	"SMUG1"	chr12	-	54582460	54582741	54582509	54582741	54581602	54581689
5331	"ENSG00000161202.13"	"DVL3"	chr3	+	183882583	183882994	183882583	183882719	183883209	183883279
5340	"ENSG00000134262.8"	"AP4B1"	chr1	-	114442525	114443022	114442891	114443022	114441339	114441423
5342	"ENSG00000101365.16"	"IDH3B"	chr20	-	2640344	2640822	2640713	2640822	2640170	2640231
5375	"ENSG00000137955.11"	"RABGGTB"	chr1	+	76253181	76256202	76253181	76253289	76256969	76257022
5378	"ENSG00000049656.9"	"CLPTM1L"	chr5	-	1331913	1331998	1331917	1331998	1330394	1330498
5384	"ENSG00000196535.10"	"MYO18A"	chr17	-	27445048	27445207	27445062	27445207	27442681	27442858
5456	"ENSG00000090097.16"	"PCBP4"	chr3	-	51993910	51994336	51994204	51994336	51993382	51993427
5458	"ENSG00000090097.16"	"PCBP4"	chr3	-	51994541	51994914	51994881	51994914	51994204	51994336
5526	"ENSG00000271723.1"	"MROH7-TTC4"	chr1	+	55167762	55167918	55167762	55167909	55168295	55168418
5530	"ENSG00000143382.9"	"ADAMTSL4"	chr1	+	150522297	150522752	150522297	150522371	150524680	150524784
5542	"ENSG00000007202.10"	"KIAA0100"	chr17	-	26970181	26970677	26970627	26970677	26969886	26970005
5545	"ENSG00000129353.10"	"SLC44A2"	chr19	+	10745431	10745749	10745431	10745563	10745838	10745931
5549	"ENSG00000169718.13"	"DUS1L"	chr17	-	80018736	80018837	80018740	80018837	80018576	80018656
5565	"ENSG00000174233.7"	"ADCY6"	chr12	-	49167251	49167881	49167722	49167881	49166290	49166326
5588	"ENSG00000164896.15"	"FASTK"	chr7	-	150773999	150774323	150774187	150774323	150773712	150773919
5589	"ENSG00000164896.15"	"FASTK"	chr7	-	150774707	150775179	150774965	150775179	150774396	150774488
5613	"ENSG00000058600.11"	"POLR3E"	chr16	+	22320748	22320831	22320748	22320826	22324940	22325048
5621	"ENSG00000196547.10"	"MAN2A2"	chr15	+	91448808	91448953	91448808	91448919	91449151	91449246
