ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2041	"ENSG00000068438.10"	"FTSJ1"	chrX	+	48340019	48340103	48339813	48339916	48340790	48340894
2046	"ENSG00000102226.5"	"USP11"	chrX	+	47102794	47103001	47102024	47102119	47103896	47103924
2048	"ENSG00000182872.11"	"RBM10"	chrX	+	47034417	47034491	47032526	47032596	47035898	47035985
2050	"ENSG00000147050.10"	"KDM6A"	chrX	+	44879854	44879975	44870205	44870264	44894175	44894230
2069	"ENSG00000180182.6"	"MED14"	chrX	-	40525971	40526103	40523558	40523741	40531112	40531224
2099	"ENSG00000157625.11"	"TAB3"	chrX	-	30852167	30852269	30845558	30849692	30861082	30861166
2110	"ENSG00000101868.6"	"POLA1"	chrX	+	24763534	24763659	24761346	24761446	24766427	24766577
2118	"ENSG00000130741.6"	"EIF2S3"	chrX	+	24091207	24091380	24089674	24089844	24094838	24096088
2119	"ENSG00000184831.9"	"APOO"	chrX	-	23886709	23886805	23876758	23876850	23897031	23897151
2139	"ENSG00000131828.9"	"PDHA1"	chrX	+	19371199	19371291	19369377	19369525	19372608	19372688
2140	"ENSG00000131828.9"	"PDHA1"	chrX	+	19371199	19371291	19369377	19369525	19373466	19373622
2141	"ENSG00000131828.9"	"PDHA1"	chrX	+	19372608	19372701	19369377	19369525	19373466	19373563
2148	"ENSG00000131831.13"	"RAI2"	chrX	-	17855656	17855850	17818170	17820154	17878628	17878827
2150	"ENSG00000131831.13"	"RAI2"	chrX	-	17855656	17855853	17818170	17820154	17878628	17878827
2152	"ENSG00000102054.13"	"RBBP7"	chrX	-	16870538	16870673	16870168	16870245	16870871	16870998
2153	"ENSG00000102054.13"	"RBBP7"	chrX	-	16870673	16870751	16870168	16870245	16870871	16870998
2157	"ENSG00000169239.8"	"CA5B"	chrX	+	15763753	15763833	15739619	15739715	15768093	15768288
2159	"ENSG00000087842.6"	"PIR"	chrX	-	15425627	15425672	15415570	15415653	15444028	15444113
2160	"ENSG00000087842.6"	"PIR"	chrX	-	15444028	15444113	15425627	15425672	15473970	15474177
2175	"ENSG00000101849.11"	"TBL1X"	chrX	+	9652082	9652228	9622254	9622362	9656056	9656077
2177	"ENSG00000006757.7"	"PNPLA4"	chrX	-	7890044	7890139	7889753	7889889	7893980	7894173
2204	"ENSG00000254413.4"	"CHKB-CPT1B"	chr22	-	51008721	51008835	51008004	51008097	51009319	51009472
2206	"ENSG00000254413.4"	"CHKB-CPT1B"	chr22	-	51018993	51019089	51018618	51018845	51019848	51019982
2207	"ENSG00000177989.9"	"ODF3B"	chr22	-	50969140	50969257	50968138	50968989	50969365	50969487
2208	"ENSG00000177989.9"	"ODF3B"	chr22	-	50969140	50969281	50968837	50968989	50969365	50969487
2211	"ENSG00000025708.8"	"TYMP"	chr22	-	50964429	50964570	50964180	50964347	50964674	50964905
2212	"ENSG00000025708.8"	"TYMP"	chr22	-	50964429	50964585	50964180	50964347	50964674	50964905
2215	"ENSG00000100258.13"	"LMF2"	chr22	-	50943485	50943582	50943230	50943413	50943657	50943686
2216	"ENSG00000100258.13"	"LMF2"	chr22	-	50943485	50943582	50943230	50943413	50943831	50943966
2217	"ENSG00000100258.13"	"LMF2"	chr22	-	50943657	50943763	50943230	50943413	50943831	50943966
2218	"ENSG00000100258.13"	"LMF2"	chr22	-	50943657	50943763	50943485	50943582	50943831	50943966
2219	"ENSG00000100258.13"	"LMF2"	chr22	-	50944463	50944642	50944102	50944244	50944713	50944931
2220	"ENSG00000100258.13"	"LMF2"	chr22	-	50944713	50944931	50944463	50944642	50945066	50945095
2225	"ENSG00000100241.16"	"SBF1"	chr22	-	50904578	50904687	50904389	50904503	50904778	50904911
2226	"ENSG00000205593.7"	"DENND6B"	chr22	-	50752828	50752923	50752242	50752701	50753033	50753129
2227	"ENSG00000205593.7"	"DENND6B"	chr22	-	50754602	50754682	50754453	50754516	50754798	50754904
2231	"ENSG00000170638.5"	"TRABD"	chr22	+	50636251	50636424	50635877	50636017	50636503	50636615
2233	"ENSG00000100427.11"	"MLC1"	chr22	-	50502462	50502627	50497819	50500086	50506861	50506984
2237	"ENSG00000182858.9"	"ALG12"	chr22	-	50304081	50304255	50303541	50303736	50307032	50307165
2238	"ENSG00000100425.14"	"BRD1"	chr22	-	50181037	50181142	50171325	50171461	50187681	50187942
2239	"ENSG00000100425.14"	"BRD1"	chr22	-	50181037	50181170	50171325	50171461	50187681	50187942
2240	"ENSG00000100425.14"	"BRD1"	chr22	-	50181037	50181535	50171325	50171461	50187681	50187942
2253	"ENSG00000054611.9"	"TBC1D22A"	chr22	+	47309229	47309342	47307969	47308084	47393529	47393605
2254	"ENSG00000054611.9"	"TBC1D22A"	chr22	+	47370185	47370295	47307969	47308084	47393529	47393605
2256	"ENSG00000075240.12"	"GRAMD4"	chr22	+	47072496	47072565	47071364	47071449	47073043	47075580
2257	"ENSG00000075218.14"	"GTSE1"	chr22	+	46709786	46709910	46708037	46708202	46711928	46712309
2264	"ENSG00000130638.11"	"ATXN10"	chr22	+	46114292	46114373	46098568	46098727	46125304	46125470
2267	"ENSG00000077942.13"	"FBLN1"	chr22	+	45931079	45931217	45929640	45929778	45937108	45937252
2268	"ENSG00000077942.13"	"FBLN1"	chr22	+	45931135	45931217	45929640	45929778	45937108	45937159
2269	"ENSG00000077942.13"	"FBLN1"	chr22	+	45942964	45943084	45939280	45939406	45944492	45944624
2284	"ENSG00000241484.5"	"ARHGAP8"	chr22	+	45130906	45131042	45122456	45122514	45182336	45182486
2308	"ENSG00000100304.12"	"TTLL12"	chr22	-	43578985	43579155	43576747	43576946	43582898	43583139
2315	"ENSG00000242247.6"	"ARFGAP3"	chr22	-	43227554	43227642	43222945	43223005	43230247	43230331
2329	"ENSG00000198911.7"	"SREBF2"	chr22	+	42269801	42270023	42266892	42267039	42271340	42271455
2330	"ENSG00000198911.7"	"SREBF2"	chr22	+	42273232	42273425	42271546	42271728	42276719	42276996
2331	"ENSG00000198911.7"	"SREBF2"	chr22	+	42273945	42274127	42273232	42273425	42276719	42276996
2333	"ENSG00000198911.7"	"SREBF2"	chr22	+	42295240	42295557	42294652	42294785	42296333	42296502
2334	"ENSG00000198911.7"	"SREBF2"	chr22	+	42296023	42296126	42295240	42295557	42296333	42296502
2337	"ENSG00000196419.8"	"XRCC6"	chr22	+	42057334	42057448	42054255	42054356	42059625	42060038
2338	"ENSG00000100417.7"	"PMM1"	chr22	-	41980284	41980376	41979962	41980062	41980530	41980607
2341	"ENSG00000172346.10"	"CSDC2"	chr22	+	41969658	41969781	41967846	41968145	41970736	41972670
2347	"ENSG00000100401.15"	"RANGAP1"	chr22	-	41660667	41660847	41657449	41657584	41664100	41664160
2348	"ENSG00000100401.15"	"RANGAP1"	chr22	-	41680904	41681157	41676936	41677086	41681547	41681969
2350	"ENSG00000196236.8"	"XPNPEP3"	chr22	+	41256681	41256797	41253100	41253249	41257621	41258774
2353	"ENSG00000196236.8"	"XPNPEP3"	chr22	+	41351290	41351450	41349558	41349637	41360050	41360121
2354	"ENSG00000196236.8"	"XPNPEP3"	chr22	+	41360050	41360121	41349558	41349637	41363802	41363838
2360	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41188528	41188680	41175012	41175129	41215198	41215354
2366	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41195026	41195087	41175012	41175129	41215198	41215291
2373	"ENSG00000100359.16"	"SGSM3"	chr22	+	40798142	40798209	40796699	40796817	40800250	40800459
2374	"ENSG00000100359.16"	"SGSM3"	chr22	+	40803792	40803847	40803020	40803572	40804074	40804124
2375	"ENSG00000100359.16"	"SGSM3"	chr22	+	40804280	40804433	40804074	40804124	40804630	40804691
2389	"ENSG00000100307.8"	"CBX7"	chr22	-	39534640	39534707	39516171	39516578	39545793	39545837
2393	"ENSG00000100298.11"	"APOBEC3H"	chr22	+	39498516	39498610	39497922	39498047	39499696	39500072
2399	"ENSG00000100211.6"	"CBY1"	chr22	+	39052960	39053148	39052644	39052755	39064021	39064137
2401	"ENSG00000100211.6"	"CBY1"	chr22	+	39061550	39061690	39052960	39053148	39064021	39064137
2402	"ENSG00000100211.6"	"CBY1"	chr22	+	39063573	39063667	39052960	39053148	39064021	39064137
2403	"ENSG00000100211.6"	"CBY1"	chr22	+	39064021	39064137	39052640	39052755	39066888	39066994
2404	"ENSG00000100211.6"	"CBY1"	chr22	+	39067074	39067193	39066771	39066994	39069163	39069418
2423	"ENSG00000100151.11"	"PICK1"	chr22	+	38466844	38466898	38465039	38465129	38467688	38467735
2424	"ENSG00000100151.11"	"PICK1"	chr22	+	38469779	38469830	38469006	38469099	38470313	38470458
2430	"ENSG00000100129.13"	"EIF3L"	chr22	+	38282771	38282852	38273680	38274178	38284432	38284486
2435	"ENSG00000100106.15"	"TRIOBP"	chr22	+	38129304	38129419	38119191	38122510	38130405	38131449
2436	"ENSG00000100106.15"	"TRIOBP"	chr22	+	38136901	38137039	38134648	38134726	38147778	38147835
2439	"ENSG00000100106.15"	"TRIOBP"	chr22	+	38165034	38165194	38164080	38164183	38165268	38165382
2440	"ENSG00000100101.13"	"NOL12"	chr22	+	38150922	38150991	38147778	38147835	38151107	38151197
2442	"ENSG00000100097.7"	"LGALS1"	chr22	+	38074382	38074661	38073005	38073072	38075609	38075809
2443	"ENSG00000100097.7"	"LGALS1"	chr22	+	38074489	38074661	38072862	38073072	38075609	38075647
2453	"ENSG00000100083.14"	"GGA1"	chr22	+	38020975	38021083	38019558	38019640	38025468	38025533
2454	"ENSG00000100083.14"	"GGA1"	chr22	+	38021803	38021956	38020975	38021083	38025468	38025533
2462	"ENSG00000100379.13"	"KCTD17"	chr22	+	37457578	37457669	37455352	37455478	37458564	37459414
2469	"ENSG00000100353.13"	"EIF3D"	chr22	-	36908506	36908649	36907549	36907833	36912524	36912654
2486	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718012	35713869	35713954	35718991	35719170
2487	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718012	35713869	35713954	35719020	35719170
2489	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718030	35713869	35713954	35719020	35719170
2493	"ENSG00000100284.16"	"TOM1"	chr22	+	35734705	35734781	35730320	35730441	35741717	35741777
2502	"ENSG00000100225.13"	"FBXO7"	chr22	+	32887072	32887168	32883731	32883815	32889091	32889268
2505	"ENSG00000100170.5"	"SLC5A1"	chr22	+	32495169	32495338	32487598	32487749	32498008	32498194
2508	"ENSG00000128245.10"	"YWHAH"	chr22	+	32341485	32341664	32340951	32341221	32352125	32352469
2513	"ENSG00000184708.13"	"EIF4ENIF1"	chr22	-	31840591	31840676	31838947	31839080	31843411	31843551
2524	"ENSG00000183963.14"	"SMTN"	chr22	+	31485684	31486005	31484857	31484955	31486793	31486865
2525	"ENSG00000183963.14"	"SMTN"	chr22	+	31486093	31486166	31485641	31486005	31486793	31486865
2526	"ENSG00000183963.14"	"SMTN"	chr22	+	31489769	31489862	31487660	31487833	31491288	31491441
2545	"ENSG00000100003.13"	"SEC14L2"	chr22	+	30811747	30812076	30806584	30806668	30812222	30812392
2546	"ENSG00000100003.13"	"SEC14L2"	chr22	+	30811936	30812076	30806584	30806668	30812222	30812392
2550	"ENSG00000187860.6"	"CCDC157"	chr22	+	30768063	30768275	30766314	30767716	30769585	30769753
2557	"ENSG00000248751.2"	"RP1-130H16.18"	chr22	-	30682251	30682365	30682004	30682131	30682813	30682937
2574	"ENSG00000185340.11"	"GAS2L1"	chr22	+	29706627	29706724	29706268	29706536	29706816	29706988
2576	"ENSG00000183762.8"	"KREMEN1"	chr22	+	29517344	29517469	29494849	29494941	29521250	29521404
2577	"ENSG00000183762.8"	"KREMEN1"	chr22	+	29521250	29521404	29494849	29494941	29533329	29533662
2578	"ENSG00000100209.5"	"HSCB"	chr22	+	29141851	29141996	29140602	29140692	29147228	29147276
2580	"ENSG00000183765.16"	"CHEK2"	chr22	-	29091697	29091861	29091114	29091230	29092888	29092975
2608	"ENSG00000244625.1"	"CTA-211A9.5"	chr22	+	27122606	27122757	27113214	27113422	27170118	27170180
2635	"ENSG00000100068.7"	"LRP5L"	chr22	-	25753221	25753393	25750562	25750779	25755793	25756156
2636	"ENSG00000100068.7"	"LRP5L"	chr22	-	25755793	25756190	25750562	25750779	25771779	25771975
2653	"ENSG00000100028.7"	"SNRPD3"	chr22	+	24963951	24964144	24953624	24953768	24967883	24967985
2657	"ENSG00000258555.2"	"SPECC1L-ADORA2A"	chr22	+	24734353	24734445	24730377	24730541	24743053	24743144
2658	"ENSG00000258555.2"	"SPECC1L-ADORA2A"	chr22	+	24739449	24739571	24734353	24734445	24743053	24743144
2662	"ENSG00000099998.13"	"GGT5"	chr22	-	24620963	24621074	24615621	24616084	24621212	24621379
2663	"ENSG00000099998.13"	"GGT5"	chr22	-	24621212	24621379	24620963	24621074	24621513	24621620
2664	"ENSG00000099998.13"	"GGT5"	chr22	-	24621212	24621382	24620963	24621074	24621513	24621620
2678	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24029017	24029182	24025911	24026054	24032418	24032543
2679	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24029024	24029182	24025911	24026054	24032418	24032480
2692	"ENSG00000272779.1"	"LL22NC03-80A10.6"	chr22	+	22661197	22661386	22658307	22658479	22661470	22661650
2701	"ENSG00000236850.4"	"BMS1P20"	chr22	+	22661154	22661268	22658307	22658479	22661470	22661610
2710	"ENSG00000183943.5"	"PRKX"	chrX	-	3544459	3544555	3539299	3539357	3559892	3560012
2711	"ENSG00000100034.9"	"PPM1F"	chr22	-	22300214	22300480	22293903	22294052	22307163	22307203
2717	"ENSG00000183506.12"	"PI4KAP2"	chr22	-	21841088	21841216	21838293	21838423	21841853	21841961
2718	"ENSG00000183506.12"	"PI4KAP2"	chr22	-	21841088	21841264	21838293	21838423	21841853	21841961
2719	"ENSG00000183506.12"	"PI4KAP2"	chr22	-	21842512	21842670	21842160	21842312	21846282	21846383
2733	"ENSG00000099917.13"	"MED15"	chr22	+	20905722	20905774	20891403	20891491	20909222	20909282
2734	"ENSG00000099917.13"	"MED15"	chr22	+	20905722	20905774	20891403	20891491	20918736	20918787
2736	"ENSG00000099917.13"	"MED15"	chr22	+	20907431	20907461	20905693	20905774	20909222	20909282
2737	"ENSG00000099917.13"	"MED15"	chr22	+	20907431	20907461	20905693	20905774	20918736	20918885
2739	"ENSG00000099917.13"	"MED15"	chr22	+	20909222	20909435	20905693	20905774	20918736	20918753
2742	"ENSG00000099917.13"	"MED15"	chr22	+	20929399	20929519	20922807	20922918	20937126	20937254
2744	"ENSG00000099917.13"	"MED15"	chr22	+	20936897	20937034	20927964	20929519	20937126	20937254
2747	"ENSG00000244486.3"	"SCARF2"	chr22	-	20783511	20783627	20781684	20781837	20783822	20783940
2748	"ENSG00000244486.3"	"SCARF2"	chr22	-	20783511	20783642	20781684	20781837	20783822	20783940
2749	"ENSG00000244486.3"	"SCARF2"	chr22	-	20785304	20785824	20784976	20785195	20786031	20786133
2751	"ENSG00000206176.5"	"AC023490.1"	chr22	+	20380022	20380063	20379802	20379875	20380121	20380438
2752	"ENSG00000099899.10"	"TRMT2A"	chr22	-	20100433	20100530	20099388	20100317	20100954	20101030
2753	"ENSG00000099899.10"	"TRMT2A"	chr22	-	20100478	20100530	20099823	20100317	20100954	20101030
2754	"ENSG00000099899.10"	"TRMT2A"	chr22	-	20100640	20100757	20099850	20100530	20100954	20101030
2758	"ENSG00000183597.11"	"TANGO2"	chr22	+	20024282	20024377	20008591	20008657	20030877	20030966
2759	"ENSG00000183597.11"	"TANGO2"	chr22	+	20024282	20024617	20008611	20008657	20030877	20030966
2766	"ENSG00000183597.11"	"TANGO2"	chr22	+	20043465	20043536	20040882	20041074	20050860	20050965
2767	"ENSG00000183597.11"	"TANGO2"	chr22	+	20049052	20049204	20040959	20041074	20050860	20050906
2774	"ENSG00000100084.10"	"HIRA"	chr22	-	19338880	19338969	19318220	19319079	19340878	19341042
2782	"ENSG00000100075.5"	"SLC25A1"	chr22	-	19164090	19164206	19163933	19164007	19164358	19164463
2783	"ENSG00000100075.5"	"SLC25A1"	chr22	-	19165239	19165378	19164632	19164717	19165454	19165554
2785	"ENSG00000215193.8"	"PEX26"	chr22	+	18566202	18566498	18562639	18562780	18604245	18604468
2787	"ENSG00000093100.13"	"XXbac-B461K10.4"	chr22	-	18291609	18291703	18273967	18274067	18293468	18294263
2791	"ENSG00000243156.3"	"MICAL3"	chr22	-	18309219	18309282	18305712	18305826	18310409	18310547
2794	"ENSG00000243156.3"	"MICAL3"	chr22	-	18310409	18310547	18309219	18309282	18314619	18314873
2802	"ENSG00000069998.8"	"CECR5"	chr22	-	17621948	17622123	17619439	17619628	17623987	17624021
2803	"ENSG00000069998.8"	"CECR5"	chr22	-	17623987	17624021	17619439	17619628	17625913	17626007
2806	"ENSG00000177663.9"	"IL17RA"	chr22	+	17581244	17581371	17579664	17579777	17582885	17582933
2810	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17103730	17103787	17082933	17083105	17117929	17117980
2811	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17117929	17117980	17082800	17083105	17119468	17119630
2812	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17128057	17128147	17119468	17119630	17128552	17128675
2814	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17128552	17128675	17119468	17119630	17129416	17129720
2818	"ENSG00000160305.13"	"DIP2A"	chr21	+	47953436	47953560	47952039	47952150	47953916	47954026
2823	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47671442	47671596	47666220	47666800	47674305	47674440
2824	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47684030	47684131	47681193	47681325	47685234	47685437
2825	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47690314	47690477	47686895	47687056	47692474	47692743
2830	"ENSG00000160285.10"	"LSS"	chr21	-	47616115	47616181	47615589	47615670	47625749	47625855
2831	"ENSG00000160285.10"	"LSS"	chr21	-	47639389	47639486	47636302	47636438	47641767	47641889
2833	"ENSG00000142173.10"	"COL6A2"	chr21	+	47545179	47545225	47544798	47544834	47545378	47545531
2835	"ENSG00000182871.10"	"COL18A1"	chr21	+	46900613	46900772	46900380	46900434	46901876	46901939
2836	"ENSG00000182871.10"	"COL18A1"	chr21	+	46925047	46925192	46924329	46924470	46925271	46925345
2847	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46285309	46285362	46281077	46281186	46293416	46293606
2853	"ENSG00000141959.12"	"PFKL"	chr21	+	45730888	45730966	45726563	45726637	45731987	45732177
2864	"ENSG00000160216.14"	"AGPAT3"	chr21	+	45397926	45398002	45391268	45391371	45400869	45401068
2867	"ENSG00000160214.8"	"RRP1"	chr21	+	45215069	45215131	45212811	45213285	45217302	45217418
2868	"ENSG00000160213.5"	"CSTB"	chr21	-	45194538	45194640	45192392	45194211	45196084	45196326
2870	"ENSG00000160209.14"	"PDXK"	chr21	+	45152019	45152528	45139103	45139262	45153949	45154004
2874	"ENSG00000142178.7"	"SIK1"	chr21	-	44839738	44839885	44839232	44839358	44840113	44840337
2877	"ENSG00000160200.13"	"CBS"	chr21	-	44482420	44482505	44480550	44480656	44483062	44483188
2900	"ENSG00000160191.13"	"PDE9A"	chr21	+	44188297	44188402	44185490	44185604	44189136	44189265
2931	"ENSG00000182093.10"	"WRB"	chr21	+	40765091	40765206	40763694	40763762	40777839	40778372
2952	"ENSG00000237721.1"	"AF064858.11"	chr21	-	40380027	40380157	40378573	40378710	40383013	40383255
2987	"ENSG00000182670.9"	"TTC3"	chr21	+	38501302	38501363	38498379	38498443	38504981	38505066
2994	"ENSG00000159267.10"	"HLCS"	chr21	-	38311131	38311294	38308748	38309692	38318308	38318454
2995	"ENSG00000159267.10"	"HLCS"	chr21	-	38311131	38311294	38308748	38309692	38334335	38334470
2996	"ENSG00000159267.10"	"HLCS"	chr21	-	38318308	38318454	38308748	38309692	38334335	38334470
3013	"ENSG00000205758.7"	"CRYZL1"	chr21	-	34969585	34969707	34967436	34967834	34971455	34971457
3030	"ENSG00000159131.12"	"GART"	chr21	-	34911476	34911629	34907530	34907626	34914370	34914669
3031	"ENSG00000159131.12"	"GART"	chr21	-	34911476	34911662	34907530	34907626	34914370	34914385
