ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1862	"ENSG00000186594.8"	"MIR22HG"	chr17	-	1616996	1617308	1617149	1617308	1615544	1615940
1892	"ENSG00000150433.5"	"TMEM218"	chr11	-	124972532	124972705	124972629	124972705	124971096	124971199
1959	"ENSG00000160201.7"	"U2AF1"	chr21	-	44520562	44524512	44524424	44524512	44515803	44515853
2032	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67200422	67200665	67200422	67200513	67200810	67200918
2036	"ENSG00000000938.8"	"FGR"	chr1	-	27948069	27948168	27948163	27948168	27943367	27943517
2038	"ENSG00000174197.12"	"MGA"	chr15	+	42028378	42028896	42028378	42028566	42032103	42032401
2083	"ENSG00000112146.12"	"FBXO9"	chr6	+	52938278	52938437	52938278	52938436	52941283	52941341
2086	"ENSG00000198561.8"	"CTNND1"	chr11	+	57529268	57529591	57529268	57529518	57558856	57559145
2117	"ENSG00000205517.8"	"RGL3"	chr19	-	11527287	11527733	11527509	11527733	11526612	11526824
2125	"ENSG00000170946.10"	"DNAJC24"	chr11	+	31447833	31448027	31447833	31447902	31451817	31453396
2145	"ENSG00000070081.11"	"NUCB2"	chr11	+	17308180	17308264	17308180	17308260	17312786	17312912
2146	"ENSG00000070081.11"	"NUCB2"	chr11	+	17308180	17308264	17308180	17308260	17316870	17317014
2163	"ENSG00000166340.10"	"TPP1"	chr11	-	6638531	6638659	6638589	6638659	6638241	6638384
2212	"ENSG00000177830.13"	"CHID1"	chr11	-	883147	883303	883199	883303	882327	882515
2227	"ENSG00000070047.7"	"PHRF1"	chr11	+	581491	581606	581491	581597	581961	582081
2259	"ENSG00000104907.8"	"TRMT1"	chr19	-	13223709	13223825	13223722	13223825	13220971	13221120
2279	"ENSG00000161960.10"	"EIF4A1"	chr17	+	7479841	7480010	7479841	7480008	7480373	7480483
2292	"ENSG00000155256.13"	"ZFYVE27"	chr10	+	99498233	99498431	99498233	99498406	99502850	99502921
2293	"ENSG00000155256.13"	"ZFYVE27"	chr10	+	99498233	99498431	99498233	99498406	99504485	99504672
2319	"ENSG00000102362.11"	"SYTL4"	chrX	-	99959722	99959882	99959806	99959882	99956923	99957103
2329	"ENSG00000121274.8"	"PAPD5"	chr16	+	50258801	50258922	50258801	50258905	50259149	50259196
2339	"ENSG00000107736.15"	"CDH23"	chr10	+	73472421	73472574	73472421	73472570	73474958	73476629
2398	"ENSG00000132950.14"	"ZMYM5"	chr13	-	20425494	20426330	20425828	20426330	20412839	20413125
2404	"ENSG00000148399.7"	"DPH7"	chr9	-	140470160	140470619	140470531	140470619	140469203	140469298
2471	"ENSG00000106948.12"	"AKNA"	chr9	-	117105987	117108289	117108142	117108289	117104288	117104405
2490	"ENSG00000255036.1"	"RP11-23J9.4"	chr9	+	100109595	100109948	100109595	100109771	100111392	100111573
2494	"ENSG00000185920.11"	"PTCH1"	chr9	-	98212122	98215902	98215759	98215902	98211350	98211605
2509	"ENSG00000142910.11"	"TINAGL1"	chr1	+	32051040	32051477	32051040	32051086	32052310	32052356
2513	"ENSG00000160602.9"	"NEK8"	chr17	+	27064323	27064597	27064323	27064532	27064692	27064754
2552	"ENSG00000166881.5"	"TMEM194A"	chr12	-	57464456	57464676	57464602	57464676	57458428	57458522
2564	"ENSG00000213930.7"	"GALT"	chr9	+	34648758	34649078	34648758	34648891	34649406	34649561
2591	"ENSG00000107077.13"	"KDM4C"	chr9	+	6986343	6986666	6986343	6986553	6990415	6990524
2615	"ENSG00000178685.9"	"PARP10"	chr8	-	145059888	145060143	145059892	145060143	145059736	145059816
2620	"ENSG00000104529.13"	"EEF1D"	chr8	-	144676044	144676241	144676062	144676241	144674884	144675112
2638	"ENSG00000249859.3"	"PVT1"	chr8	+	129082405	129082607	129082405	129082518	129108766	129108824
2658	"ENSG00000186818.8"	"LILRB4"	chr19	+	55177849	55177907	55177849	55177887	55178144	55178841
2683	"ENSG00000148459.11"	"PDSS1"	chr10	+	27012942	27013056	27012942	27013052	27024168	27024249
2684	"ENSG00000148459.11"	"PDSS1"	chr10	+	27012942	27013056	27012942	27013052	27031425	27031506
2700	"ENSG00000138400.8"	"MDH1B"	chr2	-	207621621	207621764	207621635	207621764	207619732	207620229
2731	"ENSG00000100949.10"	"RABGGTA"	chr14	-	24737719	24738032	24737930	24738032	24737574	24737626
2760	"ENSG00000106526.6"	"ACTR3C"	chr7	-	149992340	149992436	149992394	149992436	149986538	149986682
2781	"ENSG00000221914.4"	"PPP2R2A"	chr8	+	26220199	26221406	26220199	26220364	26223830	26223922
2783	"ENSG00000141127.10"	"PRPSAP2"	chr17	+	18759611	18759789	18759611	18759742	18769114	18769265
2847	"ENSG00000177463.11"	"NR2C2"	chr3	+	15079506	15080734	15079506	15079644	15084340	15084856
2887	"ENSG00000008311.10"	"AASS"	chr7	-	121718915	121719766	121719650	121719766	121717891	121718068
2943	"ENSG00000034677.7"	"RNF19A"	chr8	-	101299728	101300495	101300434	101300495	101287180	101287389
3015	"ENSG00000183696.9"	"UPP1"	chr7	+	48141420	48141579	48141420	48141467	48146469	48146679
3032	"ENSG00000106624.4"	"AEBP1"	chr7	+	44150323	44150656	44150323	44150408	44150752	44150838
3069	"ENSG00000188732.6"	"FAM221A"	chr7	+	23731801	23734532	23731801	23731872	23740404	23740487
3129	"ENSG00000272916.1"	"RP11-574K11.31"	chr10	-	75561097	75562534	75562431	75562534	75560260	75560317
3158	"ENSG00000180104.11"	"EXOC3"	chr5	+	464404	465387	464404	464527	465832	465960
3186	"ENSG00000272578.1"	"AP000347.2"	chr22	-	24028976	24029182	24029024	24029182	24025930	24026054
3246	"ENSG00000182109.3"	"RP11-69E11.4"	chr1	-	39994687	39994836	39994726	39994836	39989478	39989568
3267	"ENSG00000112033.9"	"PPARD"	chr6	+	35378763	35378994	35378763	35378930	35389596	35389735
3287	"ENSG00000137207.7"	"YIPF3"	chr6	-	43480806	43481189	43481096	43481189	43480498	43480612
3293	"ENSG00000104231.6"	"ZFAND1"	chr8	-	82626833	82627130	82627038	82627130	82626185	82626274
3349	"ENSG00000237940.3"	"AC093642.3"	chr2	+	242913525	242913644	242913525	242913613	242913835	242913926
3372	"ENSG00000111077.13"	"TENC1"	chr12	+	53452830	53453755	53452830	53453751	53454188	53454339
3374	"ENSG00000111077.13"	"TENC1"	chr12	+	53452830	53454042	53452830	53453755	53454188	53454339
3403	"ENSG00000213316.5"	"LTC4S"	chr5	+	179222584	179222857	179222584	179222684	179222941	179223023
3427	"ENSG00000066651.13"	"TRMT11"	chr6	+	126333916	126333998	126333916	126333989	126334115	126334247
3453	"ENSG00000155508.9"	"CNOT8"	chr5	+	154238198	154238376	154238198	154238361	154244751	154244945
3458	"ENSG00000115204.10"	"MPV17"	chr2	-	27535081	27535456	27535360	27535456	27534766	27534819
3476	"ENSG00000144591.13"	"GMPPA"	chr2	+	220370179	220370483	220370179	220370277	220370701	220370794
3514	"ENSG00000115594.7"	"IL1R1"	chr2	+	102781233	102781468	102781233	102781463	102782572	102782741
3520	"ENSG00000072163.14"	"LIMS2"	chr2	-	128397844	128398563	128398470	128398563	128397644	128397720
3521	"ENSG00000072163.14"	"LIMS2"	chr2	-	128411997	128412470	128412403	128412470	128400497	128400647
3530	"ENSG00000163702.14"	"IL17RC"	chr3	+	9965564	9965975	9965564	9965704	9969849	9969904
3531	"ENSG00000114686.4"	"MRPL3"	chr3	-	131221573	131221827	131221692	131221827	131220687	131220768
3565	"ENSG00000172890.7"	"NADSYN1"	chr11	+	71185440	71186668	71185440	71185572	71187246	71188271
3636	"ENSG00000143110.7"	"C1orf162"	chr1	+	112019419	112019700	112019419	112019489	112019955	112020050
3637	"ENSG00000143110.7"	"C1orf162"	chr1	+	112019419	112019700	112019419	112019489	112020347	112020397
3656	"ENSG00000085465.11"	"OVGP1"	chr1	-	111963897	111964295	111964186	111964295	111962231	111962348
3709	"ENSG00000239779.2"	"WBP1"	chr2	+	74685958	74686244	74685958	74686046	74686769	74686872
3720	"ENSG00000239467.1"	"AC007405.6"	chr2	+	171627622	171627937	171627622	171627697	171633886	171633935
3732	"ENSG00000110880.6"	"CORO1C"	chr12	-	109055798	109055934	109055804	109055934	109052656	109052695
3748	"ENSG00000170581.9"	"STAT2"	chr12	-	56743128	56743293	56743209	56743293	56742535	56742588
3749	"ENSG00000170581.9"	"STAT2"	chr12	-	56743128	56743293	56743209	56743293	56742946	56743045
3763	"ENSG00000169744.8"	"LDB2"	chr4	-	16510157	16510309	16510163	16510309	16504416	16504754
3764	"ENSG00000169744.8"	"LDB2"	chr4	-	16510157	16510309	16510163	16510309	16507462	16507605
3827	"ENSG00000167895.10"	"TMC8"	chr17	+	76127361	76127818	76127361	76127486	76128439	76128589
3839	"ENSG00000138674.12"	"SEC31A"	chr4	-	83763292	83763634	83763337	83763634	83752089	83752128
3912	"ENSG00000137075.13"	"RNF38"	chr9	-	36400932	36401195	36401094	36401195	36375930	36376124
3924	"ENSG00000165125.13"	"TRPV6"	chr7	-	142572243	142572733	142572656	142572733	142571200	142571895
3934	"ENSG00000122481.12"	"RWDD3"	chr1	+	95709766	95710271	95709766	95710254	95712097	95712213
3941	"ENSG00000163682.11"	"RPL9"	chr4	-	39458025	39459301	39459205	39459301	39456483	39456564
3959	"ENSG00000164039.10"	"BDH2"	chr4	-	104006505	104007697	104007636	104007697	104004027	104004086
4036	"ENSG00000090686.11"	"USP48"	chr1	-	22062922	22063118	22062938	22063118	22056196	22056322
4044	"ENSG00000266714.2"	"MYO15B"	chr17	+	73584138	73586466	73584138	73586324	73587252	73587327
4077	"ENSG00000130511.11"	"SSBP4"	chr19	+	18543368	18543545	18543368	18543414	18543638	18543693
4122	"ENSG00000170956.12"	"CEACAM3"	chr19	+	42311148	42311655	42311148	42311282	42312850	42313659
4175	"ENSG00000115042.5"	"FAHD2A"	chr2	+	96076274	96076774	96076274	96076334	96078181	96078290
4204	"ENSG00000185986.10"	"SDHAP3"	chr5	-	1574286	1574410	1574296	1574410	1572336	1572401
4214	"ENSG00000144535.15"	"DIS3L2"	chr2	+	232995328	232995653	232995328	232995429	233001181	233001433
4215	"ENSG00000144535.15"	"DIS3L2"	chr2	+	232995328	232995653	232995328	232995429	233028168	233028342
4303	"ENSG00000047849.17"	"MAP4"	chr3	-	47912302	47912595	47912347	47912595	47898920	47899002
4341	"ENSG00000163565.14"	"IFI16"	chr1	+	159021468	159023514	159021468	159021888	159024610	159024941
4343	"ENSG00000135686.8"	"KLHL36"	chr16	+	84690476	84691550	84690476	84691519	84693365	84693523
4368	"ENSG00000138035.10"	"PNPT1"	chr2	-	55871771	55872567	55872483	55872567	55870453	55870560
4382	"ENSG00000204305.9"	"AGER"	chr6	-	32150315	32150475	32150344	32150475	32149382	32149409
4403	"ENSG00000048740.13"	"CELF2"	chr10	+	11356101	11356233	11356101	11356221	11363151	11363349
4434	"ENSG00000187514.10"	"PTMA"	chr2	+	232576057	232576693	232576057	232576129	232577152	232577226
4442	"ENSG00000101290.9"	"CDS2"	chr20	+	5163706	5163824	5163706	5163789	5165503	5165591
4463	"ENSG00000114745.9"	"GORASP1"	chr3	-	39142278	39142593	39142506	39142593	39141795	39141945
4465	"ENSG00000114745.9"	"GORASP1"	chr3	-	39142278	39142593	39142506	39142593	39141795	39141994
4473	"ENSG00000151092.12"	"NGLY1"	chr3	-	25777799	25778946	25778824	25778946	25775362	25775473
4474	"ENSG00000151092.12"	"NGLY1"	chr3	-	25777799	25778946	25778824	25778946	25777494	25777640
4501	"ENSG00000168488.14"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28847646	28847811
4509	"ENSG00000154328.11"	"NEIL2"	chr8	+	11628954	11629099	11628954	11629094	11637106	11637459
4525	"ENSG00000125458.2"	"NT5C"	chr17	-	73127059	73127376	73127275	73127376	73126847	73126962
4526	"ENSG00000125458.2"	"NT5C"	chr17	-	73127139	73127376	73127275	73127376	73126847	73126962
4535	"ENSG00000128159.7"	"TUBGCP6"	chr22	-	50658385	50660303	50658679	50660303	50658072	50658220
4589	"ENSG00000101457.8"	"DNTTIP1"	chr20	+	44430637	44430696	44430637	44430694	44431971	44432017
4622	"ENSG00000115762.12"	"PLEKHB2"	chr2	+	131890474	131890588	131890474	131890564	131897742	131897848
4684	"ENSG00000082996.15"	"RNF13"	chr3	+	149613259	149613357	149613259	149613347	149629764	149629870
4691	"ENSG00000156482.6"	"RPL30"	chr8	-	99057054	99057316	99057170	99057316	99054872	99054946
4704	"ENSG00000074319.8"	"TSG101"	chr11	-	18502031	18502182	18502054	18502182	18501449	18501593
4729	"ENSG00000115548.12"	"KDM3A"	chr2	+	86705730	86707485	86705730	86705858	86709052	86709225
4733	"ENSG00000196642.11"	"RABL6"	chr9	+	139732313	139732467	139732313	139732432	139733360	139733573
4755	"ENSG00000180353.6"	"HCLS1"	chr3	-	121376048	121376199	121376125	121376199	121366165	121366295
4804	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131389664	131389795	131389664	131389777	131392599	131392654
4824	"ENSG00000062822.8"	"POLD1"	chr19	+	50918980	50919785	50918980	50919083	50919866	50919980
4835	"ENSG00000018280.12"	"SLC11A1"	chr2	+	219247682	219247825	219247682	219247793	219248965	219249088
4840	"ENSG00000244479.2"	"OR2A1-AS1"	chr7	-	143951526	143951789	143951696	143951789	143950625	143950681
4866	"ENSG00000165801.5"	"ARHGEF40"	chr14	+	21543490	21543924	21543490	21543658	21544518	21544615
4894	"ENSG00000197622.8"	"CDC42SE1"	chr1	-	151027491	151028469	151028152	151028469	151026706	151026797
4915	"ENSG00000185215.4"	"TNFAIP2"	chr14	+	103589797	103590288	103589797	103589820	103590711	103590843
4959	"ENSG00000067829.14"	"IDH3G"	chrX	-	153056250	153056306	153056264	153056306	153055649	153055747
5034	"ENSG00000148362.6"	"C9orf142"	chr9	+	139887091	139887426	139887091	139887152	139887504	139887695
5040	"ENSG00000112715.16"	"VEGFA"	chr6	+	43748468	43748540	43748468	43748522	43752277	43752299
5044	"ENSG00000178467.13"	"P4HTM"	chr3	+	49042293	49043300	49042293	49042479	49043496	49043620
5059	"ENSG00000164008.9"	"C1orf50"	chr1	+	43240879	43241193	43240879	43241150	43255466	43255608
5067	"ENSG00000147133.11"	"TAF1"	chrX	+	70678090	70678216	70678090	70678207	70679401	70679558
5078	"ENSG00000163017.9"	"ACTG2"	chr2	+	74128402	74128607	74128402	74128564	74129486	74129861
5119	"ENSG00000135426.10"	"TESPA1"	chr12	-	55357525	55357734	55357568	55357734	55356214	55357022
5139	"ENSG00000124181.10"	"PLCG1"	chr20	+	39803106	39803607	39803106	39803179	39811570	39811600
5143	"ENSG00000116906.7"	"GNPAT"	chr1	+	231403425	231403657	231403425	231403649	231406503	231406746
5202	"ENSG00000143543.10"	"JTB"	chr1	-	153949168	153949489	153949451	153949489	153948301	153948381
5235	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151341479	151342245	151342188	151342245	151340674	151340795
5305	"ENSG00000026508.12"	"CD44"	chr11	+	35229651	35229756	35229651	35229753	35232792	35232996
5321	"ENSG00000134262.8"	"AP4B1"	chr1	-	114442525	114443022	114442891	114443022	114441339	114441423
5362	"ENSG00000196535.10"	"MYO18A"	chr17	-	27445048	27445207	27445062	27445207	27442681	27442858
5401	"ENSG00000138036.14"	"DYNC2LI1"	chr2	+	44001202	44001285	44001202	44001284	44010658	44010693
5445	"ENSG00000168385.13"	"SEPT2"	chr2	+	242255836	242255970	242255836	242255955	242263630	242263656
5460	"ENSG00000134644.11"	"PUM1"	chr1	-	31439945	31440157	31440013	31440157	31438828	31439044
5464	"ENSG00000176261.11"	"ZBTB8OS"	chr1	-	33100302	33100393	33100368	33100393	33099551	33099711
5470	"ENSG00000156218.8"	"ADAMTSL3"	chr15	+	84705524	84705756	84705524	84705739	84706451	84708594
5471	"ENSG00000156218.8"	"ADAMTSL3"	chr15	+	84705524	84705756	84705524	84705739	84706514	84708179
5484	"ENSG00000197935.6"	"ZNF311"	chr6	-	28967263	28967824	28967732	28967824	28966510	28966615
5512	"ENSG00000143382.9"	"ADAMTSL4"	chr1	+	150522297	150522752	150522297	150522371	150524680	150524784
5529	"ENSG00000169718.13"	"DUS1L"	chr17	-	80018736	80018837	80018740	80018837	80018576	80018656
5545	"ENSG00000174233.7"	"ADCY6"	chr12	-	49167251	49167881	49167722	49167881	49166290	49166326
5552	"ENSG00000003509.11"	"NDUFAF7"	chr2	+	37468720	37468934	37468720	37468780	37471005	37471116
5569	"ENSG00000164896.15"	"FASTK"	chr7	-	150774187	150774488	150774396	150774488	150773999	150774114
5574	"ENSG00000166444.13"	"ST5"	chr11	-	8732668	8732778	8732672	8732778	8732391	8732461
5575	"ENSG00000166444.13"	"ST5"	chr11	-	8732668	8732778	8732672	8732778	8732391	8732504
5595	"ENSG00000058600.11"	"POLR3E"	chr16	+	22320748	22320831	22320748	22320826	22324940	22325048
5603	"ENSG00000196547.10"	"MAN2A2"	chr15	+	91448808	91448953	91448808	91448919	91449151	91449246
