ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2186	"ENSG00000169093.10"	"ASMTL"	chrX	-	1531624	1531747	1522031	1522382	1536865	1537009
2208	"ENSG00000025708.8"	"TYMP"	chr22	-	50967564	50967767	50966016	50966146	50968332	50968419
2209	"ENSG00000025708.8"	"TYMP"	chr22	-	50967924	50968148	50967564	50967767	50968332	50968419
2210	"ENSG00000025708.8"	"TYMP"	chr22	-	50967924	50968160	50967564	50967767	50968332	50968461
2211	"ENSG00000025708.8"	"TYMP"	chr22	-	50967924	50968183	50967564	50967767	50968332	50968428
2212	"ENSG00000100258.13"	"LMF2"	chr22	-	50943485	50943582	50943230	50943413	50943657	50943686
2213	"ENSG00000100258.13"	"LMF2"	chr22	-	50943485	50943582	50943230	50943413	50943831	50943966
2214	"ENSG00000100258.13"	"LMF2"	chr22	-	50943657	50943763	50943230	50943413	50943831	50943966
2215	"ENSG00000100258.13"	"LMF2"	chr22	-	50943657	50943763	50943485	50943582	50943831	50943966
2216	"ENSG00000100258.13"	"LMF2"	chr22	-	50945066	50945095	50944713	50944931	50945210	50945464
2217	"ENSG00000100258.13"	"LMF2"	chr22	-	50945210	50945464	50945066	50945095	50946010	50946120
2218	"ENSG00000100258.13"	"LMF2"	chr22	-	50945210	50945549	50945066	50945095	50946010	50946113
2223	"ENSG00000205593.7"	"DENND6B"	chr22	-	50752828	50752923	50752242	50752701	50753033	50753129
2226	"ENSG00000185386.10"	"MAPK11"	chr22	-	50704010	50704089	50703749	50703923	50704654	50704734
2245	"ENSG00000075240.12"	"GRAMD4"	chr22	+	47072496	47072565	47071364	47071449	47073043	47075580
2246	"ENSG00000205643.6"	"CDPF1"	chr22	-	46642569	46642692	46639917	46641135	46643002	46643118
2251	"ENSG00000241990.1"	"RP6-109B7.3"	chr22	+	46451478	46451613	46449584	46449800	46452726	46452825
2254	"ENSG00000130638.11"	"ATXN10"	chr22	+	46114292	46114373	46098568	46098727	46125304	46125470
2270	"ENSG00000241484.5"	"ARHGAP8"	chr22	+	45110470	45110551	45098354	45098488	45121123	45121172
2283	"ENSG00000138964.12"	"PARVG"	chr22	+	44579197	44579288	44568863	44569071	44581687	44581752
2284	"ENSG00000138964.12"	"PARVG"	chr22	+	44586430	44586546	44581405	44585134	44587928	44587984
2299	"ENSG00000100266.13"	"PACSIN2"	chr22	-	43286952	43287188	43284648	43284804	43289462	43289619
2301	"ENSG00000100266.13"	"PACSIN2"	chr22	-	43308026	43308163	43289462	43289619	43411026	43411104
2316	"ENSG00000177096.4"	"FAM109B"	chr22	+	42471574	42471656	42470254	42470345	42473283	42473622
2317	"ENSG00000198951.7"	"NAGA"	chr22	-	42463768	42463940	42463116	42463294	42464442	42464578
2319	"ENSG00000198911.7"	"SREBF2"	chr22	+	42273232	42273425	42271546	42271728	42276719	42276996
2320	"ENSG00000198911.7"	"SREBF2"	chr22	+	42273945	42274127	42273232	42273425	42276719	42276996
2322	"ENSG00000198911.7"	"SREBF2"	chr22	+	42293055	42293165	42290823	42290941	42294652	42294785
2323	"ENSG00000198911.7"	"SREBF2"	chr22	+	42295240	42295557	42294652	42294785	42296333	42296502
2324	"ENSG00000198911.7"	"SREBF2"	chr22	+	42296023	42296126	42295240	42295557	42296333	42296502
2327	"ENSG00000196419.8"	"XRCC6"	chr22	+	42057334	42057448	42054255	42054356	42059625	42060038
2328	"ENSG00000100417.7"	"PMM1"	chr22	-	41980284	41980376	41979962	41980062	41980530	41980607
2336	"ENSG00000100401.15"	"RANGAP1"	chr22	-	41660667	41660847	41657449	41657584	41664100	41664160
2338	"ENSG00000196236.8"	"XPNPEP3"	chr22	+	41256681	41256797	41253100	41253249	41257621	41258774
2341	"ENSG00000196236.8"	"XPNPEP3"	chr22	+	41318336	41318517	41310242	41310328	41320365	41320486
2342	"ENSG00000196236.8"	"XPNPEP3"	chr22	+	41351290	41351450	41349558	41349637	41360050	41360121
2357	"ENSG00000196588.10"	"MKL1"	chr22	-	40915467	40915616	40859224	40859290	40929593	40929815
2373	"ENSG00000100335.8"	"MIEF1"	chr22	+	39907292	39907443	39900207	39900539	39907853	39908031
2374	"ENSG00000100311.12"	"PDGFB"	chr22	-	39631782	39631879	39629439	39629529	39639905	39640756
2375	"ENSG00000100307.8"	"CBX7"	chr22	-	39534640	39534707	39516171	39516578	39545793	39545837
2382	"ENSG00000100242.11"	"SUN2"	chr22	-	39150646	39150695	39148511	39148670	39151767	39152005
2385	"ENSG00000100211.6"	"CBY1"	chr22	+	39052960	39053148	39052644	39052755	39064021	39064137
2387	"ENSG00000100211.6"	"CBY1"	chr22	+	39061550	39061690	39052960	39053148	39064021	39064137
2388	"ENSG00000100211.6"	"CBY1"	chr22	+	39063573	39063667	39052960	39053148	39064021	39064137
2392	"ENSG00000100201.14"	"DDX17"	chr22	-	38891800	38891942	38890890	38891051	38894089	38894155
2408	"ENSG00000100151.11"	"PICK1"	chr22	+	38466844	38466898	38465039	38465129	38467688	38467735
2413	"ENSG00000100129.13"	"EIF3L"	chr22	+	38254685	38254747	38247286	38247497	38258975	38259040
2415	"ENSG00000100129.13"	"EIF3L"	chr22	+	38282771	38282852	38273680	38274178	38284432	38284486
2420	"ENSG00000100106.15"	"TRIOBP"	chr22	+	38136901	38137039	38134648	38134726	38147778	38147835
2423	"ENSG00000100101.13"	"NOL12"	chr22	+	38150922	38150991	38147778	38147835	38151107	38151197
2425	"ENSG00000100097.7"	"LGALS1"	chr22	+	38074382	38074661	38073005	38073072	38075609	38075809
2426	"ENSG00000100097.7"	"LGALS1"	chr22	+	38074489	38074661	38072862	38073072	38075609	38075647
2443	"ENSG00000100379.13"	"KCTD17"	chr22	+	37457578	37457669	37455352	37455478	37458564	37459414
2449	"ENSG00000100360.10"	"IFT27"	chr22	-	37162181	37162241	37154254	37160080	37163349	37163409
2452	"ENSG00000100350.10"	"FOXRED2"	chr22	-	36900144	36900414	36897287	36897454	36900561	36900813
2468	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718012	35713869	35713954	35719020	35719170
2470	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718030	35713869	35713954	35719020	35719170
2482	"ENSG00000100225.13"	"FBXO7"	chr22	+	32879883	32880111	32874967	32875262	32881054	32881196
2488	"ENSG00000128245.10"	"YWHAH"	chr22	+	32341542	32341664	32340951	32341221	32352125	32352591
2494	"ENSG00000101938.10"	"CHRDL1"	chrX	-	109931821	109932031	109924709	109924877	109937390	109937559
2503	"ENSG00000183963.14"	"SMTN"	chr22	+	31489769	31489862	31487660	31487833	31491288	31491441
2504	"ENSG00000183963.14"	"SMTN"	chr22	+	31492718	31492883	31491519	31491595	31493254	31493324
2505	"ENSG00000183963.14"	"SMTN"	chr22	+	31492983	31493046	31491288	31492883	31493254	31493324
2510	"ENSG00000133422.8"	"MORC2"	chr22	-	31337419	31337545	31336744	31336824	31337877	31337989
2517	"ENSG00000185339.4"	"TCN2"	chr22	+	31013316	31013482	31011587	31011774	31018954	31019070
2518	"ENSG00000185339.4"	"TCN2"	chr22	+	31013316	31013482	31011587	31011774	31022446	31022992
2519	"ENSG00000185339.4"	"TCN2"	chr22	+	31018954	31019070	31011587	31011774	31022446	31022992
2520	"ENSG00000185339.4"	"TCN2"	chr22	+	31018954	31019070	31013316	31013482	31022446	31022992
2526	"ENSG00000100003.13"	"SEC14L2"	chr22	+	30802330	30802374	30792929	30793159	30803083	30803143
2535	"ENSG00000099995.14"	"SF3A1"	chr22	-	30736683	30736801	30736184	30736370	30737680	30737839
2540	"ENSG00000248751.2"	"RP1-130H16.18"	chr22	-	30682251	30682365	30682004	30682131	30682813	30682937
2541	"ENSG00000248751.2"	"RP1-130H16.18"	chr22	-	30682813	30682937	30682251	30682365	30683143	30683276
2542	"ENSG00000248751.2"	"RP1-130H16.18"	chr22	-	30682813	30682940	30682251	30682365	30683143	30683276
2560	"ENSG00000183762.8"	"KREMEN1"	chr22	+	29517344	29517469	29494849	29494941	29521250	29521404
2561	"ENSG00000100418.7"	"DESI1"	chr22	-	41999262	41999385	41994031	41997194	42003265	42003335
2562	"ENSG00000100418.7"	"DESI1"	chr22	-	42000047	42000157	41999262	41999385	42003265	42003335
2563	"ENSG00000100219.12"	"XBP1"	chr22	-	29195029	29195141	29193064	29193193	29196285	29196546
2564	"ENSG00000100219.12"	"XBP1"	chr22	-	29195044	29195141	29193064	29193193	29196285	29196512
2566	"ENSG00000100209.5"	"HSCB"	chr22	+	29147228	29147276	29141851	29141996	29153065	29153198
2583	"ENSG00000235954.2"	"TTC28-AS1"	chr22	+	28336007	28336159	28331138	28331218	28381679	28382380
2597	"ENSG00000128294.11"	"TPST2"	chr22	-	26940569	26940641	26936754	26937684	26961412	26961692
2622	"ENSG00000100077.10"	"ADRBK2"	chr22	+	26070403	26070495	26068262	26068314	26074782	26074882
2639	"ENSG00000100028.7"	"SNRPD3"	chr22	+	24963951	24964144	24953624	24953768	24967883	24967985
2643	"ENSG00000258555.2"	"SPECC1L-ADORA2A"	chr22	+	24739449	24739571	24734353	24734445	24743053	24743144
2645	"ENSG00000258555.2"	"SPECC1L-ADORA2A"	chr22	+	24808615	24808675	24765185	24765288	24810501	24810712
2648	"ENSG00000099998.13"	"GGT5"	chr22	-	24621212	24621379	24620963	24621074	24621513	24621620
2649	"ENSG00000099998.13"	"GGT5"	chr22	-	24621212	24621382	24620963	24621074	24621513	24621620
2650	"ENSG00000099998.13"	"GGT5"	chr22	-	24622043	24622234	24621513	24621620	24622598	24622735
2664	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24025911	24026054	24002051	24002187	24032418	24032480
2665	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24029017	24029182	24025911	24026054	24032418	24032543
2666	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24029024	24029182	24025911	24026054	24032418	24032480
2672	"ENSG00000100228.8"	"RAB36"	chr22	+	23501349	23501440	23501084	23501166	23503065	23503185
2680	"ENSG00000272779.1"	"LL22NC03-80A10.6"	chr22	+	22661197	22661386	22658307	22658479	22661470	22661650
2689	"ENSG00000236850.4"	"BMS1P20"	chr22	+	22661154	22661268	22658307	22658479	22661470	22661610
2698	"ENSG00000100034.9"	"PPM1F"	chr22	-	22293903	22294052	22288395	22288598	22300214	22300480
2701	"ENSG00000198932.8"	"GPRASP1"	chrX	+	101907102	101907193	101906293	101906523	101908148	101908226
2703	"ENSG00000198932.8"	"GPRASP1"	chrX	+	101907758	101907826	101907102	101907193	101908148	101908226
2706	"ENSG00000183506.12"	"PI4KAP2"	chr22	-	21842512	21842670	21842160	21842312	21846282	21846383
2727	"ENSG00000244486.3"	"SCARF2"	chr22	-	20783511	20783627	20781684	20781837	20783822	20783940
2728	"ENSG00000244486.3"	"SCARF2"	chr22	-	20783511	20783642	20781684	20781837	20783822	20783940
2729	"ENSG00000244486.3"	"SCARF2"	chr22	-	20785304	20785824	20784976	20785195	20786031	20786133
2731	"ENSG00000099899.10"	"TRMT2A"	chr22	-	20101208	20101331	20100954	20101030	20102096	20102204
2747	"ENSG00000100084.10"	"HIRA"	chr22	-	19338880	19338969	19318220	19319079	19340878	19341042
2749	"ENSG00000100084.10"	"HIRA"	chr22	-	19344412	19344574	19343752	19343811	19363153	19363315
2754	"ENSG00000070371.11"	"CLTCL1"	chr22	-	19183999	19184167	19183776	19183926	19187244	19187352
2755	"ENSG00000070371.11"	"CLTCL1"	chr22	-	19188839	19189004	19187244	19187352	19195663	19195821
2756	"ENSG00000070371.11"	"CLTCL1"	chr22	-	19188901	19189004	19187244	19187352	19195663	19195821
2758	"ENSG00000070371.11"	"CLTCL1"	chr22	-	19223218	19223392	19222031	19222229	19226797	19226911
2761	"ENSG00000197421.5"	"GGT3P"	chr22	-	18769101	18769259	18766902	18767052	18769651	18769844
2763	"ENSG00000215193.8"	"PEX26"	chr22	+	18604245	18604468	18562639	18562780	18606922	18607071
2776	"ENSG00000069998.8"	"CECR5"	chr22	-	17621948	17622123	17619439	17619628	17623987	17624021
2778	"ENSG00000069998.8"	"CECR5"	chr22	-	17630431	17630635	17629337	17629450	17640015	17640167
2780	"ENSG00000177663.9"	"IL17RA"	chr22	+	17581244	17581371	17579664	17579777	17582885	17582933
2784	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17103730	17103787	17082933	17083105	17117929	17117980
2785	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17117929	17117980	17082800	17083105	17119468	17119630
2788	"ENSG00000160305.13"	"DIP2A"	chr21	+	47918494	47918746	47916900	47917020	47924270	47924402
2795	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47684030	47684131	47681193	47681325	47685234	47685437
2796	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47690314	47690477	47686895	47687056	47692474	47692743
2801	"ENSG00000160285.10"	"LSS"	chr21	-	47616115	47616181	47615589	47615670	47625749	47625855
2802	"ENSG00000160285.10"	"LSS"	chr21	-	47639389	47639486	47636302	47636438	47641767	47641889
2804	"ENSG00000142173.10"	"COL6A2"	chr21	+	47542021	47542072	47541469	47541532	47542409	47542445
2805	"ENSG00000142173.10"	"COL6A2"	chr21	+	47544798	47544834	47544564	47544627	47545179	47545225
2806	"ENSG00000142173.10"	"COL6A2"	chr21	+	47545179	47545225	47544798	47544834	47545378	47545531
2807	"ENSG00000142173.10"	"COL6A2"	chr21	+	47546416	47546455	47545698	47546151	47549109	47549719
2809	"ENSG00000182871.10"	"COL18A1"	chr21	+	46908331	46908358	46907360	46907423	46909399	46909435
2810	"ENSG00000182871.10"	"COL18A1"	chr21	+	46909399	46909435	46908331	46908358	46910188	46910260
2821	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46285485	46285565	46285309	46285362	46292768	46292947
2827	"ENSG00000141959.12"	"PFKL"	chr21	+	45730888	45730966	45726563	45726637	45731987	45732177
2828	"ENSG00000141959.12"	"PFKL"	chr21	+	45733795	45733904	45733520	45733565	45736126	45736222
2835	"ENSG00000241945.3"	"PWP2"	chr21	+	45538643	45538714	45537700	45537844	45539267	45539404
2842	"ENSG00000160214.8"	"RRP1"	chr21	+	45215069	45215131	45212811	45213285	45217302	45217418
2843	"ENSG00000160213.5"	"CSTB"	chr21	-	45194538	45194640	45192392	45194211	45196084	45196326
2848	"ENSG00000142178.7"	"SIK1"	chr21	-	44839738	44839885	44839232	44839358	44840113	44840337
2853	"ENSG00000160199.10"	"PKNOX1"	chr21	+	44438242	44438340	44437017	44437117	44441412	44441541
2904	"ENSG00000182093.10"	"WRB"	chr21	+	40765091	40765206	40763694	40763762	40768791	40769042
2925	"ENSG00000185658.9"	"BRWD1"	chr21	-	40684997	40685027	40684488	40684826	40685166	40685225
2926	"ENSG00000237721.1"	"AF064858.11"	chr21	-	40380027	40380157	40378573	40378710	40383013	40383255
2961	"ENSG00000182670.9"	"TTC3"	chr21	+	38504981	38505066	38501302	38501363	38507679	38507711
2963	"ENSG00000182670.9"	"TTC3"	chr21	+	38529462	38529516	38528956	38529208	38530432	38530505
2966	"ENSG00000182670.9"	"TTC3"	chr21	+	38530432	38530505	38529462	38529516	38532000	38532047
2985	"ENSG00000241837.2"	"ATP5O"	chr21	-	35279644	35279757	35276238	35276325	35284592	35284703
2990	"ENSG00000205758.7"	"CRYZL1"	chr21	-	34996988	34997066	34994301	34994374	35003791	35003833
3003	"ENSG00000159131.12"	"GART"	chr21	-	34878280	34878411	34877867	34878009	34882089	34882227
3004	"ENSG00000159131.12"	"GART"	chr21	-	34882089	34882227	34878280	34878411	34883558	34883765
3011	"ENSG00000159110.15"	"IFNAR2"	chr21	+	34632901	34633032	34624966	34625135	34634865	34635061
3018	"ENSG00000159082.13"	"SYNJ1"	chr21	-	34014404	34014443	34014205	34014276	34017955	34018020
3020	"ENSG00000159082.13"	"SYNJ1"	chr21	-	34017277	34017316	34014404	34014443	34017955	34018020
3031	"ENSG00000166979.8"	"EVA1C"	chr21	+	33825619	33825816	33800641	33800992	33840003	33840156
3038	"ENSG00000142207.5"	"URB1"	chr21	-	33689986	33690228	33688776	33689376	33691526	33691724
3042	"ENSG00000142168.10"	"SOD1"	chr21	+	33036102	33036199	33031934	33032154	33038761	33038831
3043	"ENSG00000142168.10"	"SOD1"	chr21	+	33038761	33038831	33036102	33036199	33039570	33039654
3060	"ENSG00000156265.11"	"MAP3K7CL"	chr21	+	30481360	30481504	30464574	30464902	30505626	30505735
3063	"ENSG00000156265.11"	"MAP3K7CL"	chr21	+	30503115	30503244	30481360	30481504	30505626	30505735
3065	"ENSG00000156265.11"	"MAP3K7CL"	chr21	+	30505626	30505735	30481360	30481504	30521509	30521571
3068	"ENSG00000156253.2"	"RWDD2B"	chr21	-	30380081	30380444	30376704	30378972	30380715	30380942
3075	"ENSG00000154734.10"	"ADAMTS1"	chr21	-	28213316	28213484	28212594	28212881	28214176	28214309
3077	"ENSG00000142192.16"	"APP"	chr21	-	27269884	27269985	27264033	27264180	27284052	27284274
3085	"ENSG00000154727.6"	"GABPA"	chr21	+	27121346	27121431	27117520	27117665	27124299	27124545
3096	"ENSG00000154640.10"	"BTG3"	chr21	-	18977177	18977315	18970934	18971142	18981289	18981470
3099	"ENSG00000228798.1"	"AP000473.5"	chr21	+	18003759	18003808	18003145	18003291	18012548	18013002
3101	"ENSG00000155313.11"	"USP25"	chr21	+	17172075	17172162	17163820	17163983	17177439	17177577
3102	"ENSG00000155313.11"	"USP25"	chr21	+	17181127	17181204	17177439	17177577	17183455	17183529
3103	"ENSG00000155313.11"	"USP25"	chr21	+	17183455	17183529	17177439	17177577	17191016	17191048
3113	"ENSG00000228314.1"	"CYP4F29P"	chr21	-	15217325	15217595	15216342	15216456	15218333	15218462
3116	"ENSG00000125510.11"	"OPRL1"	chr20	+	62724040	62724306	62711548	62711705	62729154	62729510
3118	"ENSG00000171700.9"	"RGS19"	chr20	-	62708209	62708307	62707877	62707999	62711225	62711323
3126	"ENSG00000130584.6"	"ZBTB46"	chr20	-	62407030	62407315	62384038	62384214	62421173	62422143
3134	"ENSG00000243509.4"	"TNFRSF6B"	chr20	+	62328680	62328875	62328020	62328544	62329632	62330037
3136	"ENSG00000258366.3"	"RTEL1"	chr20	+	62319491	62319532	62319289	62319403	62319653	62319739
