ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
264	"ENSG00000064961.14"	"HMG20B"	chr19	+	3575537	3575658	3576258	3576305	3573689	3574584	3576550	3576623
267	"ENSG00000070404.5"	"FSTL3"	chr19	+	677791	677977	681332	681560	676391	676526	681649	683385
274	"ENSG00000112081.12"	"SRSF3"	chr6	+	36567597	36568053	36568928	36568967	36566625	36566760	36569484	36569571
294	"ENSG00000152229.14"	"PSTPIP2"	chr18	-	43572071	43572168	43573570	43573669	43571867	43571949	43577714	43577794
296	"ENSG00000100603.9"	"SNW1"	chr14	-	78187053	78187171	78189523	78189620	78184295	78184873	78197330	78197472
311	"ENSG00000178719.12"	"GRINA"	chr8	+	145066045	145066246	145066412	145066541	145065859	145065972	145066632	145066776
317	"ENSG00000104936.13"	"DMPK"	chr19	-	46274228	46274318	46274607	46274654	46272974	46273898	46274825	46274923
322	"ENSG00000262660.1"	"SLC25A10"	chr17	+	79684813	79684891	79686860	79686917	79684428	79684521	79687005	79687569
324	"ENSG00000183077.11"	"AFMID"	chr17	+	76187050	76187141	76198579	76198684	76183442	76183514	76198783	76198832
325	"ENSG00000183077.11"	"AFMID"	chr17	+	76198783	76198832	76202026	76202131	76187050	76187141	76202991	76203321
337	"ENSG00000108387.10"	"SEPT4"	chr17	-	56604042	56604339	56616472	56616569	56603580	56603674	56618026	56618179
339	"ENSG00000105379.5"	"ETFB"	chr19	-	51850153	51850312	51853582	51853645	51848422	51848635	51856385	51856544
340	"ENSG00000105379.5"	"ETFB"	chr19	-	51853582	51853645	51856385	51856544	51850153	51850312	51857403	51857562
347	"ENSG00000013306.11"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399920	42397996	42398926	42400651	42400711
348	"ENSG00000013306.11"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399896	42398801	42398926	42400651	42400711
357	"ENSG00000130414.7"	"NDUFA10"	chr2	-	240951033	240954277	240957969	240958056	240946732	240946787	240960613	240960829
360	"ENSG00000174100.5"	"MRPL45"	chr17	+	36474585	36474634	36476501	36476651	36462499	36462598	36478008	36478182
369	"ENSG00000108591.5"	"DRG2"	chr17	+	18001583	18001673	18002330	18002391	17997126	17997287	18002946	18003037
370	"ENSG00000108591.5"	"DRG2"	chr17	+	18002330	18002391	18002946	18003037	18001583	18001673	18003676	18003749
371	"ENSG00000133027.13"	"PEMT"	chr17	-	17415822	17415968	17425593	17425709	17412747	17412859	17480233	17480341
432	"ENSG00000115648.9"	"MLPH"	chr2	+	238428552	238428672	238434243	238434448	238427181	238427291	238448990	238449176
442	"ENSG00000109919.5"	"MTCH2"	chr11	-	47644252	47644328	47647225	47647293	47638867	47640471	47648631	47648679
449	"ENSG00000102897.5"	"LYRM1"	chr16	+	20926877	20927036	20931443	20931536	20911556	20911857	20935321	20936326
455	"ENSG00000103544.10"	"C16orf62"	chr16	+	19702674	19702793	19710823	19710970	19693546	19693712	19711699	19712006
456	"ENSG00000110719.5"	"TCIRG1"	chr11	+	67811598	67811811	67812424	67812569	67811255	67811374	67814899	67815039
457	"ENSG00000138075.7"	"ABCG5"	chr2	-	44041615	44041728	44047053	44047239	44039610	44040448	44049935	44050074
458	"ENSG00000138075.7"	"ABCG5"	chr2	-	44047053	44047239	44049935	44050074	44041615	44041728	44051051	44051257
459	"ENSG00000138075.7"	"ABCG5"	chr2	-	44051357	44051571	44052027	44052157	44051051	44051257	44053520	44053660
460	"ENSG00000138075.7"	"ABCG5"	chr2	-	44051357	44051571	44053520	44053660	44051051	44051257	44055121	44055254
461	"ENSG00000138075.7"	"ABCG5"	chr2	-	44052027	44052157	44053520	44053660	44051357	44051571	44055121	44055254
463	"ENSG00000261130.1"	"RP11-1021N1.1"	chr16	+	15494643	15494714	15528251	15528616	15489806	15490064	15609161	15609190
464	"ENSG00000060566.9"	"CREB3L3"	chr19	+	4156994	4157261	4159660	4159779	4154895	4155024	4164499	4164637
465	"ENSG00000060566.9"	"CREB3L3"	chr19	+	4168347	4168454	4170136	4170205	4164499	4164637	4171087	4171172
468	"ENSG00000166669.9"	"ATF7IP2"	chr16	+	10551228	10551386	10565966	10566040	10534220	10534319	10567335	10567391
470	"ENSG00000214078.7"	"CPNE1"	chr20	-	34243123	34243266	34246851	34246936	34220716	34220845	34252681	34252848
473	"ENSG00000130958.7"	"SLC35D2"	chr9	-	99098998	99099066	99122435	99122503	99086372	99086451	99126745	99126832
481	"ENSG00000148660.16"	"CAMK2G"	chr10	-	75583797	75583842	75587846	75587879	75581439	75581488	75597225	75597269
488	"ENSG00000163312.6"	"HELQ"	chr4	-	84347146	84347245	84348715	84348873	84342715	84342889	84350676	84350899
490	"ENSG00000107290.9"	"SETX"	chr9	-	135145001	135145089	135147096	135147195	135136826	135140372	135150642	135150807
491	"ENSG00000140543.9"	"DET1"	chr15	-	89070829	89071017	89073853	89074704	89060012	89060204	89074843	89074946
499	"ENSG00000140368.8"	"PSTPIP1"	chr15	+	77324638	77324769	77325202	77325293	77323520	77323619	77327848	77327904
500	"ENSG00000167798.12"	"C3P1"	chr19	+	10157994	10158134	10160671	10160740	10157800	10157886	10162977	10163029
501	"ENSG00000167798.12"	"C3P1"	chr19	+	10180966	10181054	10181310	10181397	10179641	10179687	10181657	10181763
513	"ENSG00000111364.11"	"DDX55"	chr12	+	124101057	124101150	124102304	124102419	124099731	124099863	124103215	124103384
525	"ENSG00000092439.9"	"TRPM7"	chr15	-	50875285	50875356	50878588	50878685	50873070	50873105	50881788	50881853
533	"ENSG00000116171.12"	"SCP2"	chr1	+	53416426	53416558	53420411	53420476	53413680	53413752	53427174	53427301
542	"ENSG00000152620.8"	"NADK2"	chr5	-	36207271	36207367	36211945	36212024	36201207	36201263	36217849	36217986
543	"ENSG00000186166.4"	"CCDC84"	chr11	+	118882858	118882964	118883941	118883972	118882648	118882713	118885703	118885793
551	"ENSG00000140107.10"	"SLC25A47"	chr14	+	100793524	100793707	100795062	100795381	100792432	100792565	100795701	100796473
553	"ENSG00000273259.1"	"RP11-986E7.7"	chr14	+	95080770	95081421	95088677	95088828	95078633	95078784	95089947	95090983
554	"ENSG00000197249.8"	"SERPINA1"	chr14	-	94845800	94845948	94848928	94849578	94843083	94844977	94854896	94855000
555	"ENSG00000197249.8"	"SERPINA1"	chr14	-	94848928	94849578	94854896	94855000	94847207	94847478	94856756	94857029
561	"ENSG00000173818.12"	"ENDOV"	chr17	+	78399258	78399420	78402395	78402460	78398831	78398900	78403572	78403631
562	"ENSG00000173818.12"	"ENDOV"	chr17	+	78399291	78399420	78402395	78402460	78398831	78398900	78403572	78403631
566	"ENSG00000147403.12"	"RPL10"	chrX	+	153628143	153628282	153628804	153628967	153627827	153627935	153629042	153629258
573	"ENSG00000100722.14"	"ZC3H14"	chr14	+	89044328	89044484	89063077	89063152	89042183	89042284	89068267	89068427
574	"ENSG00000100722.14"	"ZC3H14"	chr14	+	89044328	89044484	89063077	89063152	89042183	89042284	89073586	89073707
575	"ENSG00000100722.14"	"ZC3H14"	chr14	+	89063077	89063152	89068267	89068427	89044328	89044484	89069171	89069404
577	"ENSG00000188493.10"	"C19orf54"	chr19	-	41251034	41251103	41255385	41255512	41250463	41250588	41256189	41256207
595	"ENSG00000100714.11"	"MTHFD1"	chr14	+	64920471	64920579	64921440	64921593	64916162	64916340	64924931	64925025
596	"ENSG00000173575.14"	"CHD2"	chr15	+	93472259	93472321	93480747	93480855	93470473	93470560	93482807	93482948
600	"ENSG00000126777.13"	"KTN1"	chr14	+	56130672	56130759	56133958	56134048	56128239	56128330	56137446	56137527
603	"ENSG00000100883.7"	"SRP54"	chr14	+	35468763	35468855	35470141	35470226	35465882	35465993	35476488	35476593
609	"ENSG00000155465.14"	"SLC7A7"	chr14	-	23245041	23245145	23245403	23245527	23244652	23244749	23248001	23248146
622	"ENSG00000128829.7"	"EIF2AK4"	chr15	+	40318177	40318290	40321606	40321665	40314719	40314806	40322559	40322657
625	"ENSG00000009950.11"	"MLXIPL"	chr7	-	73010968	73011119	73011194	73011262	73010693	73010809	73011511	73012043
641	"ENSG00000115234.6"	"SNX17"	chr2	+	27595489	27595607	27595906	27595980	27594135	27594210	27596113	27596178
645	"ENSG00000140525.13"	"FANCI"	chr15	+	89837063	89837228	89838145	89838325	89836172	89836294	89843030	89843197
652	"ENSG00000184047.11"	"DIABLO"	chr12	-	122702812	122702944	122709058	122709191	122701305	122701416	122710511	122710599
660	"ENSG00000111271.10"	"ACAD10"	chr12	+	112186814	112186907	112186976	112187149	112186120	112186279	112193471	112193549
688	"ENSG00000120798.12"	"NR2C1"	chr12	-	95425124	95425264	95442843	95443009	95422162	95422300	95445537	95445719
709	"ENSG00000256061.3"	"DYX1C1"	chr15	-	55759127	55759359	55783320	55783454	55742419	55742565	55789909	55790057
715	"ENSG00000144785.4"	"RP11-977G19.10"	chr12	-	56693943	56694004	56703749	56703813	56680378	56680429	56704741	56704838
735	"ENSG00000050426.11"	"LETMD1"	chr12	+	51445874	51445990	51447560	51447643	51442816	51442968	51450132	51450285
736	"ENSG00000050426.11"	"LETMD1"	chr12	+	51445874	51445990	51447594	51447643	51442816	51442968	51450132	51450285
740	"ENSG00000050426.11"	"LETMD1"	chr12	+	51447560	51447643	51449926	51450028	51442816	51442968	51450132	51450285
741	"ENSG00000050426.11"	"LETMD1"	chr12	+	51447594	51447643	51449926	51450028	51442816	51442968	51450132	51450285
765	"ENSG00000110080.14"	"ST3GAL4"	chr11	+	126277993	126278089	126278201	126278391	126277468	126277529	126279162	126279306
767	"ENSG00000250799.5"	"PRODH2"	chr19	-	36293092	36293178	36293869	36293980	36290891	36291124	36297331	36297498
777	"ENSG00000110245.7"	"APOC3"	chr11	+	116701208	116701353	116701488	116701612	116700630	116700656	116703479	116703788
778	"ENSG00000110245.7"	"APOC3"	chr11	+	116701285	116701353	116701488	116701612	116700607	116700656	116703479	116703788
793	"ENSG00000069869.11"	"NEDD4"	chr15	-	56126235	56126343	56129986	56130047	56125205	56125302	56130304	56130378
825	"ENSG00000000938.8"	"FGR"	chr1	-	27943703	27943807	27948163	27948168	27943367	27943517	27949552	27949655
877	"ENSG00000160124.5"	"CCDC58"	chr3	-	122081814	122081874	122087022	122087169	122078437	122078766	122090521	122090647
899	"ENSG00000100038.15"	"TOP3B"	chr22	-	22324581	22324778	22325351	22325433	22322990	22323147	22326248	22326323
907	"ENSG00000188690.8"	"UROS"	chr10	-	127503602	127503699	127504745	127504829	127500782	127500857	127505005	127505094
908	"ENSG00000151948.7"	"GLT1D1"	chr12	+	129383780	129383832	129396968	129397005	129373183	129373289	129399477	129399534
909	"ENSG00000137491.10"	"SLCO2B1"	chr11	+	74907558	74907724	74911268	74911432	74904262	74904620	74913945	74914010
920	"ENSG00000155229.16"	"MMS19"	chr10	-	99228008	99228163	99228722	99228861	99227261	99227340	99229402	99229480
921	"ENSG00000171311.8"	"EXOSC1"	chr10	-	99197456	99197507	99198426	99198460	99196947	99197032	99200927	99201016
922	"ENSG00000171311.8"	"EXOSC1"	chr10	-	99200927	99201016	99202993	99203068	99197456	99197507	99205488	99205604
927	"ENSG00000108242.8"	"CYP2C18"	chr10	+	96454673	96454834	96466540	96466717	96447881	96448031	96480152	96480294
937	"ENSG00000149809.10"	"TM7SF2"	chr11	+	64880282	64880337	64880962	64881066	64879986	64880183	64882184	64882304
940	"ENSG00000156042.13"	"TTC18"	chr10	-	75016126	75016174	75029371	75029473	75013519	75013813	75034190	75034352
947	"ENSG00000254154.4"	"RP4-798P15.3"	chr1	-	177929476	177929538	177929925	177930077	177927974	177928110	177930724	177930869
954	"ENSG00000235618.3"	"RP11-324H6.5"	chr10	-	51814397	51814484	51816543	51816671	51810291	51810393	51818860	51819033
961	"ENSG00000140848.12"	"CPNE2"	chr16	+	57168686	57168738	57171060	57171194	57161760	57161815	57179996	57180233
964	"ENSG00000108100.13"	"CCNY"	chr10	+	35805450	35805551	35814891	35814927	35790428	35790463	35818900	35818958
970	"ENSG00000166579.11"	"NDEL1"	chr17	+	8358113	8358205	8363326	8363478	8354097	8354271	8370247	8371478
981	"ENSG00000241058.1"	"NSUN6"	chr10	-	18898773	18898855	18905112	18905222	18885136	18885256	18931404	18931484
996	"ENSG00000054219.9"	"LY75"	chr2	-	160634448	160634475	160636515	160636689	160628361	160628564	160637392	160637509
1006	"ENSG00000142494.9"	"SLC47A1"	chr17	+	19470408	19470541	19474790	19474885	19470102	19470172	19476092	19476174
1007	"ENSG00000160323.14"	"ADAMTS13"	chr9	+	136298760	136298824	136301948	136302075	136298497	136298649	136302868	136303017
1010	"ENSG00000125485.13"	"DDX31"	chr9	-	135493716	135493828	135501050	135501132	135487473	135487642	135505650	135505790
1016	"ENSG00000175287.14"	"PHYHD1"	chr9	+	131700035	131700223	131702647	131702776	131698861	131698924	131703723	131703850
1019	"ENSG00000148341.13"	"SH3GLB2"	chr9	-	131772948	131772972	131774514	131774577	131772398	131772488	131776689	131776782
1023	"ENSG00000106804.6"	"C5"	chr9	-	123716007	123716146	123719562	123719646	123714615	123715146	123722525	123722615
1046	"ENSG00000106733.16"	"NMRK1"	chr9	-	77684657	77684729	77684810	77684958	77683911	77684018	77692074	77692123
1052	"ENSG00000130755.8"	"GMFG"	chr19	-	39820183	39820266	39823716	39823766	39819639	39819713	39825900	39825950
1053	"ENSG00000130755.8"	"GMFG"	chr19	-	39823716	39823766	39825900	39825950	39820183	39820266	39826074	39826171
1057	"ENSG00000175899.10"	"A2M"	chr12	-	9251202	9251352	9252061	9252119	9248134	9248296	9253739	9253803
1061	"ENSG00000165275.5"	"TRMT10B"	chr9	+	37762573	37762682	37763625	37763750	37761899	37762114	37768072	37768225
1062	"ENSG00000165275.5"	"TRMT10B"	chr9	+	37763625	37763750	37768072	37768225	37762573	37762682	37769937	37770016
1070	"ENSG00000213930.7"	"GALT"	chr9	+	34648088	34648168	34648330	34648453	34647828	34647958	34648758	34648825
1071	"ENSG00000213930.7"	"GALT"	chr9	+	34648111	34648168	34648330	34648453	34646889	34647958	34648758	34648904
1078	"ENSG00000162961.9"	"DPY30"	chr2	-	32108454	32108531	32117060	32117203	32094916	32095021	32142994	32143106
1087	"ENSG00000118690.8"	"ARMC2"	chr6	+	109179401	109179474	109190026	109190198	109175427	109175688	109197345	109197553
1125	"ENSG00000090554.8"	"FLT3LG"	chr19	+	49983554	49983733	49983808	49983877	49982219	49982304	49989271	49989488
1132	"ENSG00000088766.7"	"CRLS1"	chr20	+	5996006	5996136	6011930	6012016	5990420	5990558	6012657	6012726
1144	"ENSG00000178127.8"	"NDUFV2"	chr18	+	9124871	9124981	9126828	9126905	9122510	9122679	9134183	9134343
1156	"ENSG00000147576.11"	"ADHFE1"	chr8	+	67352396	67352434	67356601	67356655	67344739	67344810	67356828	67356983
1157	"ENSG00000104442.5"	"ARMC1"	chr8	-	66517656	66517773	66525478	66525668	66517497	66517572	66534497	66534589
1158	"ENSG00000187758.3"	"ADH1A"	chr4	-	100200582	100200721	100201300	100201436	100197523	100197805	100203502	100203763
1159	"ENSG00000075292.14"	"ZNF638"	chr2	+	71645731	71645769	71649943	71651168	71635251	71635377	71651779	71651845
1161	"ENSG00000070759.12"	"TESK2"	chr1	-	45812364	45812451	45812650	45812734	45811548	45811666	45813280	45813365
1162	"ENSG00000070759.12"	"TESK2"	chr1	-	45820974	45821121	45851583	45851632	45813589	45813672	45887396	45887518
1172	"ENSG00000104368.13"	"PLAT"	chr8	-	42040236	42040283	42042598	42042690	42039454	42039540	42044915	42045090
1173	"ENSG00000104368.13"	"PLAT"	chr8	-	42040236	42040408	42042598	42042676	42039454	42039540	42045423	42045534
1188	"ENSG00000261771.1"	"DYX1C1-CCPG1"	chr15	-	55651736	55653142	55657385	55657507	55647445	55648607	55663990	55664242
1192	"ENSG00000142655.8"	"PEX14"	chr1	+	10596269	10596354	10659294	10659423	10555330	10555378	10678388	10678474
1201	"ENSG00000141127.10"	"PRPSAP2"	chr17	+	18814415	18814564	18827226	18827297	18793134	18793190	18832123	18832270
1205	"ENSG00000198707.10"	"CEP290"	chr12	-	88452624	88452797	88453674	88453797	88449352	88449494	88454606	88454771
1206	"ENSG00000198707.10"	"CEP290"	chr12	-	88453674	88453797	88454606	88454771	88452624	88452797	88456468	88456555
1211	"ENSG00000159063.8"	"ALG8"	chr11	-	77817852	77817992	77823695	77823816	77815401	77815499	77824931	77825035
1216	"ENSG00000137312.10"	"FLOT1"	chr6	-	30709390	30709481	30709568	30709644	30708966	30709110	30709923	30709980
1217	"ENSG00000137312.10"	"FLOT1"	chr6	-	30709438	30709481	30709568	30709644	30708966	30709110	30709923	30709980
1223	"ENSG00000196511.9"	"TPK1"	chr7	-	144364818	144364939	144378899	144378957	144345899	144345972	144380001	144380071
1228	"ENSG00000059378.8"	"PARP12"	chr7	-	139737514	139737656	139741443	139741639	139734034	139734131	139746683	139746807
1239	"ENSG00000008311.10"	"AASS"	chr7	-	121722841	121722945	121726065	121726233	121721553	121721649	121731756	121731897
1256	"ENSG00000121964.10"	"GTDC1"	chr2	-	144714761	144714906	144728219	144728329	144710339	144710410	144764748	144765102
1257	"ENSG00000121964.10"	"GTDC1"	chr2	-	144728219	144728329	144764748	144765102	144714761	144714906	144899448	144899622
1259	"ENSG00000106327.8"	"TFR2"	chr7	-	100229428	100229568	100229704	100229821	100228511	100228675	100230623	100230746
1270	"ENSG00000127952.12"	"STYXL1"	chr7	-	75643059	75643205	75651168	75651310	75634576	75634722	75657959	75658021
1271	"ENSG00000127952.12"	"STYXL1"	chr7	-	75651168	75651310	75657959	75658021	75634576	75634722	75659738	75659842
1272	"ENSG00000127952.12"	"STYXL1"	chr7	-	75651168	75651310	75657959	75658021	75643059	75643205	75659738	75659842
1276	"ENSG00000249319.1"	"AC068533.7"	chr7	+	65554598	65554682	65556992	65557073	65554262	65554322	65557543	65557650
1277	"ENSG00000126522.12"	"ASL"	chr7	+	65551730	65551808	65552320	65552373	65551571	65551649	65552715	65552778
1278	"ENSG00000126522.12"	"ASL"	chr7	+	65554262	65554322	65554598	65554682	65554077	65554162	65556992	65557073
1290	"ENSG00000087157.14"	"PGS1"	chr17	+	76392388	76392466	76394332	76394432	76388556	76388746	76395428	76395618
1312	"ENSG00000196295.7"	"AC005154.6"	chr7	-	30618846	30618930	30624326	30624424	30608448	30608605	30624945	30625095
1320	"ENSG00000115966.12"	"ATF2"	chr2	-	175976295	175976382	175978721	175978836	175962171	175962321	175979417	175979596
1322	"ENSG00000164828.13"	"SUN1"	chr7	+	888054	888252	889156	889240	882977	883157	889559	889670
1323	"ENSG00000164828.13"	"SUN1"	chr7	+	889156	889240	889559	889670	888054	888252	891020	891119
1326	"ENSG00000106258.9"	"CYP3A5"	chr7	-	99250175	99250402	99258121	99258282	99247695	99247855	99260438	99260505
1327	"ENSG00000106258.9"	"CYP3A5"	chr7	-	99262788	99262937	99264223	99264312	99260438	99261718	99264574	99264688
1328	"ENSG00000106258.9"	"CYP3A5"	chr7	-	99262788	99262937	99264335	99264433	99261590	99261718	99264574	99264688
1329	"ENSG00000106258.9"	"CYP3A5"	chr7	-	99264223	99264312	99264335	99264433	99261590	99261718	99264574	99264688
1332	"ENSG00000164855.11"	"TMEM184A"	chr7	-	1589489	1589581	1589758	1589834	1588154	1588324	1589940	1590031
1338	"ENSG00000130244.8"	"FAM98C"	chr19	+	38896158	38896275	38897549	38897717	38895547	38895753	38899390	38899724
1339	"ENSG00000205726.9"	"ITSN1"	chr21	+	35195790	35195957	35199121	35199167	35191544	35191627	35201927	35202049
1342	"ENSG00000122194.14"	"PLG"	chr6	+	161159569	161159644	161160099	161160240	161157918	161158039	161162342	161162449
1352	"ENSG00000176974.13"	"SHMT1"	chr17	-	18236479	18236602	18238872	18238989	18233868	18233985	18243356	18243569
1353	"ENSG00000176974.13"	"SHMT1"	chr17	-	18251638	18251754	18256985	18257131	18250809	18250970	18259199	18259314
1373	"ENSG00000128641.13"	"MYO1B"	chr2	+	192265474	192265561	192267357	192267444	192265107	192265194	192272840	192272915
1380	"ENSG00000143612.14"	"C1orf43"	chr1	-	154186368	154186422	154186932	154187050	154184933	154185100	154192311	154192413
1381	"ENSG00000065978.13"	"YBX1"	chr1	+	43161869	43161959	43162312	43162615	43159160	43159194	43162850	43162933
1384	"ENSG00000060971.13"	"ACAA1"	chr3	-	38169276	38169357	38170780	38170879	38168000	38168191	38173086	38173129
1402	"ENSG00000136270.9"	"TBRG4"	chr7	-	45143697	45143855	45144136	45144308	45142629	45143042	45145039	45145268
1404	"ENSG00000146147.10"	"MLIP"	chr6	+	54025164	54025230	54034325	54034370	53989270	53989663	54054667	54054712
1411	"ENSG00000025423.7"	"HSD17B6"	chr12	+	57157001	57157198	57167617	57167949	57145944	57146102	57175757	57176016
1412	"ENSG00000025423.7"	"HSD17B6"	chr12	+	57157001	57157198	57167617	57167949	57145944	57146102	57178636	57178800
1413	"ENSG00000025423.7"	"HSD17B6"	chr12	+	57167617	57167949	57175757	57176016	57156987	57157198	57178636	57178800
1414	"ENSG00000025423.7"	"HSD17B6"	chr12	+	57167617	57167949	57178636	57178800	57156987	57157198	57180908	57181360
1415	"ENSG00000025423.7"	"HSD17B6"	chr12	+	57175757	57176016	57178636	57178800	57167617	57167949	57180908	57181360
1438	"ENSG00000244255.1"	"CFB"	chr6	+	31907007	31907097	31910735	31910876	31905095	31905236	31911001	31911096
1442	"ENSG00000164403.10"	"SHROOM1"	chr5	-	132159541	132160111	132160306	132160513	132159314	132159456	132160709	132160765
1444	"ENSG00000165475.9"	"CRYL1"	chr13	-	20987420	20987526	21006240	21006435	20978773	20978880	21013731	21013893
1445	"ENSG00000165475.9"	"CRYL1"	chr13	-	21006240	21006435	21013731	21013893	20987420	20987526	21063508	21063635
1462	"ENSG00000169894.13"	"MUC3A"	chr7	+	100606195	100606311	100606737	100606802	100552880	100553066	100607745	100607894
1463	"ENSG00000137364.4"	"TPMT"	chr6	-	18132363	18132408	18134034	18134120	18128541	18131011	18139193	18139268
1464	"ENSG00000112983.13"	"BRD8"	chr5	-	137498818	137499033	137499275	137499332	137497742	137497835	137500008	137500102
1465	"ENSG00000135766.8"	"EGLN1"	chr1	-	231503314	231503382	231506307	231506444	231499496	231502221	231509725	231509845
1475	"ENSG00000198721.8"	"ECI2"	chr6	-	4119419	4119509	4125483	4126471	4117541	4117685	4127995	4128065
1495	"ENSG00000087206.12"	"UIMC1"	chr5	-	176397742	176397867	176402396	176402481	176385093	176385155	176409469	176409624
1515	"ENSG00000196712.12"	"NF1"	chr17	+	29679274	29679432	29683477	29683600	29677200	29677336	29683977	29684108
1516	"ENSG00000131503.16"	"ANKHD1"	chr5	+	139844251	139844361	139851823	139851880	139838748	139838940	139862164	139862252
1523	"ENSG00000204301.5"	"NOTCH4"	chr6	-	32168893	32169277	32169852	32170376	32168607	32168783	32171546	32171659
1539	"ENSG00000073060.11"	"SCARB1"	chr12	-	125267228	125267357	125270652	125271049	125262178	125263132	125271951	125272003
1541	"ENSG00000107104.14"	"KANK1"	chr9	+	740791	740934	742204	742405	738284	738504	744490	744589
1545	"ENSG00000198099.4"	"ADH4"	chr4	-	100057616	100057848	100060211	100060299	100052654	100052915	100062691	100062833
1546	"ENSG00000198099.4"	"ADH4"	chr4	-	100060211	100060299	100062691	100062833	100057616	100057848	100063829	100063931
1555	"ENSG00000132840.5"	"BHMT2"	chr5	+	78376509	78376701	78378631	78378779	78375191	78375283	78379014	78379197
1556	"ENSG00000132840.5"	"BHMT2"	chr5	+	78378631	78378779	78379014	78379197	78376509	78376701	78379450	78379679
1558	"ENSG00000136933.12"	"RABEPK"	chr9	+	127975648	127975801	127982817	127982979	127969842	127970000	127990188	127990338
1562	"ENSG00000143164.11"	"DCAF6"	chr1	+	167992225	167992285	168007608	168007726	167973770	167974031	168012262	168012378
1579	"ENSG00000047578.8"	"KIAA0556"	chr16	+	27710854	27710920	27712909	27713016	27709648	27709821	27715216	27715319
1596	"ENSG00000168522.8"	"FNTA"	chr8	+	42927323	42927450	42932358	42932507	42924697	42924802	42938260	42938323
1601	"ENSG00000172594.8"	"SMPDL3A"	chr6	+	123122454	123122551	123124808	123124978	123117968	123118113	123126053	123126234
