ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2174	"ENSG00000100425.14"	"BRD1"	chr22	-	50181037	50181142	50171325	50171461	50187681	50187942
2175	"ENSG00000100425.14"	"BRD1"	chr22	-	50181037	50181170	50171325	50171461	50187681	50187942
2176	"ENSG00000100425.14"	"BRD1"	chr22	-	50181037	50181535	50171325	50171461	50187681	50187942
2178	"ENSG00000100425.14"	"BRD1"	chr22	-	50211869	50212031	50197851	50198008	50214481	50214634
2180	"ENSG00000100425.14"	"BRD1"	chr22	-	50214481	50214634	50197851	50198008	50216598	50216853
2192	"ENSG00000075240.12"	"GRAMD4"	chr22	+	47072496	47072565	47071364	47071449	47073043	47075580
2193	"ENSG00000205643.6"	"CDPF1"	chr22	-	46642569	46642692	46639917	46641135	46643002	46643118
2228	"ENSG00000138964.12"	"PARVG"	chr22	+	44601636	44601709	44594500	44594602	44602196	44602502
2245	"ENSG00000242247.6"	"ARFGAP3"	chr22	-	43227554	43227642	43222945	43223005	43230247	43230331
2250	"ENSG00000226450.2"	"CYP2D8P1"	chr22	-	42548337	42548490	42548086	42548249	42549038	42549210
2251	"ENSG00000100197.16"	"CYP2D6"	chr22	-	42523843	42523936	42523448	42523636	42524175	42524352
2252	"ENSG00000100197.16"	"CYP2D6"	chr22	-	42523843	42523985	42523448	42523636	42524175	42524352
2265	"ENSG00000100417.7"	"PMM1"	chr22	-	41980284	41980376	41979962	41980062	41980530	41980607
2266	"ENSG00000100417.7"	"PMM1"	chr22	-	41982079	41982197	41980009	41980607	41985722	41985822
2273	"ENSG00000100401.15"	"RANGAP1"	chr22	-	41648875	41648995	41647010	41647113	41650311	41650498
2275	"ENSG00000100401.15"	"RANGAP1"	chr22	-	41680904	41681157	41676936	41677086	41681547	41681969
2279	"ENSG00000196236.8"	"XPNPEP3"	chr22	+	41351290	41351450	41349558	41349637	41360050	41360121
2321	"ENSG00000100201.14"	"DDX17"	chr22	-	38891800	38891942	38890890	38891051	38894089	38894155
2322	"ENSG00000100196.6"	"KDELR3"	chr22	+	38877216	38877469	38875597	38875756	38878500	38878927
2325	"ENSG00000184381.14"	"PLA2G6"	chr22	-	38519101	38519265	38516765	38516916	38521645	38521698
2339	"ENSG00000100151.11"	"PICK1"	chr22	+	38466844	38466898	38465039	38465129	38467688	38467735
2345	"ENSG00000100129.13"	"EIF3L"	chr22	+	38282771	38282852	38273680	38274178	38284432	38284486
2353	"ENSG00000100097.7"	"LGALS1"	chr22	+	38074382	38074661	38073005	38073072	38075609	38075809
2354	"ENSG00000100097.7"	"LGALS1"	chr22	+	38074489	38074661	38072862	38073072	38075609	38075647
2393	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718012	35713869	35713954	35719020	35719170
2395	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718030	35713869	35713954	35719020	35719170
2409	"ENSG00000100170.5"	"SLC5A1"	chr22	+	32495169	32495338	32487598	32487749	32498008	32498194
2444	"ENSG00000100003.13"	"SEC14L2"	chr22	+	30811936	30812076	30811747	30811854	30812222	30812392
2471	"ENSG00000100219.12"	"XBP1"	chr22	-	29192034	29192180	29190542	29191720	29193064	29193193
2472	"ENSG00000100209.5"	"HSCB"	chr22	+	29139869	29139966	29138018	29138319	29147228	29147276
2473	"ENSG00000100209.5"	"HSCB"	chr22	+	29140602	29140697	29139869	29139966	29147228	29147276
2503	"ENSG00000128294.11"	"TPST2"	chr22	-	26928660	26928711	26924179	26924228	26932253	26932452
2529	"ENSG00000036473.6"	"OTC"	chrX	+	38271114	38271252	38268128	38268278	38280275	38280703
2530	"ENSG00000100058.8"	"CRYBB2P1"	chr22	+	25851678	25851807	25844071	25844251	25853225	25853368
2531	"ENSG00000100068.7"	"LRP5L"	chr22	-	25753221	25753393	25750562	25750779	25755793	25756156
2548	"ENSG00000100028.7"	"SNRPD3"	chr22	+	24963951	24964144	24953624	24953768	24967883	24967985
2550	"ENSG00000100024.10"	"UPB1"	chr22	+	24911168	24911338	24909291	24909453	24916354	24916436
2552	"ENSG00000100024.10"	"UPB1"	chr22	+	24917953	24917996	24916141	24916436	24921678	24922553
2553	"ENSG00000100024.10"	"UPB1"	chr22	+	24919586	24919741	24916354	24916436	24921678	24922553
2554	"ENSG00000100024.10"	"UPB1"	chr22	+	24919586	24919741	24917953	24917996	24921678	24922553
2556	"ENSG00000258555.2"	"SPECC1L-ADORA2A"	chr22	+	24739449	24739571	24734353	24734445	24743053	24743144
2573	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24025911	24026054	24002051	24002187	24029024	24029182
2574	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24025911	24026054	24002051	24002187	24032418	24032480
2575	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24029017	24029182	24025911	24026054	24032418	24032543
2576	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24029024	24029182	24002051	24002187	24032418	24032480
2577	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24029024	24029182	24025911	24026054	24032418	24032480
2611	"ENSG00000183506.12"	"PI4KAP2"	chr22	-	21842512	21842670	21842160	21842312	21846282	21846383
2648	"ENSG00000100084.10"	"HIRA"	chr22	-	19338880	19338969	19318220	19319079	19340878	19341042
2657	"ENSG00000215193.8"	"PEX26"	chr22	+	18566202	18566498	18562639	18562780	18570737	18570885
2668	"ENSG00000182902.9"	"SLC25A18"	chr22	+	18066181	18066300	18065328	18065419	18069901	18070067
2674	"ENSG00000177663.9"	"IL17RA"	chr22	+	17586480	17586492	17585615	17585700	17586742	17586844
2686	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47671442	47671596	47666220	47666800	47674305	47674440
2691	"ENSG00000160285.10"	"LSS"	chr21	-	47616115	47616181	47615589	47615670	47625749	47625855
2693	"ENSG00000142173.10"	"COL6A2"	chr21	+	47545179	47545225	47544798	47544834	47545378	47545531
2695	"ENSG00000182871.10"	"COL18A1"	chr21	+	46924329	46924470	46923924	46923968	46925047	46925192
2704	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46275124	46275171	46269499	46271542	46276107	46276279
2705	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46276107	46276279	46269499	46271542	46281077	46281186
2706	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46276107	46276279	46269499	46271542	46285309	46285362
2708	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46281077	46281186	46269499	46271542	46293416	46293624
2710	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46285309	46285362	46270580	46271542	46293416	46293606
2711	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46285309	46285362	46281077	46281186	46293416	46293606
2717	"ENSG00000141959.12"	"PFKL"	chr21	+	45730888	45730966	45726563	45726637	45731987	45732177
2718	"ENSG00000141959.12"	"PFKL"	chr21	+	45739966	45740030	45739233	45739298	45741611	45741758
2720	"ENSG00000142182.4"	"DNMT3L"	chr21	-	45668908	45668994	45666221	45666445	45670692	45670832
2732	"ENSG00000160213.5"	"CSTB"	chr21	-	45194538	45194640	45192392	45194211	45196084	45196326
2737	"ENSG00000142178.7"	"SIK1"	chr21	-	44838139	44838421	44837422	44837654	44838900	44839117
2812	"ENSG00000237721.1"	"AF064858.11"	chr21	-	40380027	40380157	40378573	40378710	40383013	40383255
2832	"ENSG00000157538.9"	"DSCR3"	chr21	-	38605662	38605743	38604677	38604752	38639538	38639630
2835	"ENSG00000157538.9"	"DSCR3"	chr21	-	38610760	38610910	38605592	38605743	38639538	38639833
2850	"ENSG00000182670.9"	"TTC3"	chr21	+	38529462	38529516	38528956	38529208	38530432	38530505
2853	"ENSG00000182670.9"	"TTC3"	chr21	+	38530432	38530505	38529462	38529516	38532000	38532047
2870	"ENSG00000243927.1"	"MRPS6"	chr21	+	35497640	35497780	35475795	35475818	35514707	35515334
2873	"ENSG00000241837.2"	"ATP5O"	chr21	-	35279644	35279757	35276238	35276325	35284592	35284703
2875	"ENSG00000205758.7"	"CRYZL1"	chr21	-	34969585	34969707	34967436	34967834	34971455	34971457
2890	"ENSG00000159140.13"	"SON"	chr21	+	34944056	34944094	34941276	34941393	34944856	34944936
2924	"ENSG00000142168.10"	"SOD1"	chr21	+	33036102	33036199	33031934	33032154	33038761	33038831
2925	"ENSG00000142168.10"	"SOD1"	chr21	+	33038761	33038831	33031934	33032154	33039570	33039654
2973	"ENSG00000228798.1"	"AP000473.5"	chr21	+	18003759	18003808	18003145	18003291	18012548	18013002
2980	"ENSG00000235609.4"	"AF127936.7"	chr21	-	16225594	16225752	16197843	16197945	16229862	16230029
2993	"ENSG00000196700.3"	"ZNF512B"	chr20	-	62595672	62595744	62595423	62595570	62595842	62596069
3031	"ENSG00000149657.15"	"LSM14B"	chr20	+	60701281	60701495	60699672	60699836	60704840	60705008
3032	"ENSG00000149657.15"	"LSM14B"	chr20	+	60701359	60701495	60699672	60699836	60704840	60705008
3043	"ENSG00000101160.9"	"CTSZ"	chr20	-	57571693	57571856	57570239	57570814	57572657	57572808
3049	"ENSG00000124164.11"	"VAPB"	chr20	+	57009657	57009761	56993266	56993419	57015962	57016139
3051	"ENSG00000124164.11"	"VAPB"	chr20	+	57014000	57014081	57009657	57009761	57015962	57016139
3053	"ENSG00000124209.3"	"RAB22A"	chr20	+	56918773	56918855	56886098	56886178	56928328	56928400
3061	"ENSG00000124253.9"	"PCK1"	chr20	+	56138620	56138783	56138083	56138271	56139224	56139449
3062	"ENSG00000132819.12"	"RBM38"	chr20	+	55967452	55967548	55966692	55966874	55967709	55967833
3119	"ENSG00000124151.14"	"NCOA3"	chr20	+	46277748	46277841	46275816	46276110	46279725	46280020
3120	"ENSG00000124151.14"	"NCOA3"	chr20	+	46277748	46277853	46275816	46276110	46279725	46280020
3168	"ENSG00000101104.8"	"PABPC1L"	chr20	+	43560982	43561073	43559100	43559367	43561697	43561826
3173	"ENSG00000101104.8"	"PABPC1L"	chr20	+	43565534	43565617	43565277	43565371	43566742	43566832
3176	"ENSG00000101104.8"	"PABPC1L"	chr20	+	43567314	43567389	43566685	43566832	43581283	43581345
3177	"ENSG00000101104.8"	"PABPC1L"	chr20	+	43567314	43567389	43566685	43566832	43586977	43587676
3179	"ENSG00000101104.8"	"PABPC1L"	chr20	+	43581283	43581345	43567314	43567389	43586977	43587676
3185	"ENSG00000229005.2"	"RP5-881L22.4"	chr20	-	43020648	43020750	43013162	43013312	43024092	43024346
3194	"ENSG00000101049.10"	"SGK2"	chr20	+	42204863	42205019	42203548	42203644	42208611	42208701
3195	"ENSG00000101049.10"	"SGK2"	chr20	+	42204863	42205023	42203548	42203644	42208611	42208701
3200	"ENSG00000185513.10"	"L3MBTL1"	chr20	+	42169392	42169455	42167614	42168948	42176786	42176946
3209	"ENSG00000062096.10"	"ARSF"	chrX	+	3007536	3007673	3002283	3002707	3019127	3019262
3224	"ENSG00000196756.7"	"SNHG17"	chr20	-	37049652	37049745	37049234	37049547	37050738	37050888
3230	"ENSG00000129988.5"	"LBP"	chr20	+	36992628	36992720	36989357	36989421	36993229	36993406
3231	"ENSG00000129988.5"	"LBP"	chr20	+	36995412	36995472	36993229	36993406	36997638	36997806
3232	"ENSG00000129988.5"	"LBP"	chr20	+	36999381	36999449	36997638	36997806	36999923	36999966
3241	"ENSG00000101353.10"	"MROH8"	chr20	-	35738658	35738758	35737001	35737067	35740726	35740849
3242	"ENSG00000101353.10"	"MROH8"	chr20	-	35738658	35738759	35737001	35737067	35740726	35740849
3250	"ENSG00000080845.13"	"DLGAP4"	chr20	+	35093667	35093770	35090149	35091002	35125107	35125469
3252	"ENSG00000080845.13"	"DLGAP4"	chr20	+	35125849	35126005	35125397	35125469	35128005	35128079
3257	"ENSG00000080845.13"	"DLGAP4"	chr20	+	35128005	35128079	35125397	35125469	35128601	35128930
3282	"ENSG00000025293.11"	"PHF20"	chr20	+	34519170	34519366	34515701	34515801	34526618	34527030
3284	"ENSG00000131051.16"	"RBM39"	chr20	-	34300940	34301018	34296954	34297178	34302106	34302173
3309	"ENSG00000088340.11"	"FER1L4"	chr20	-	34164517	34164618	34164302	34164440	34164707	34164750
3310	"ENSG00000088340.11"	"FER1L4"	chr20	-	34164573	34164618	34164302	34164440	34164707	34164750
3314	"ENSG00000088340.11"	"FER1L4"	chr20	-	34173045	34173198	34171861	34172015	34183398	34183515
3329	"ENSG00000100983.5"	"GSS"	chr20	-	33530290	33530430	33529515	33529632	33530733	33530809
3334	"ENSG00000198646.9"	"NCOA6"	chr20	-	33315062	33315211	33302577	33303169	33320362	33320399
3342	"ENSG00000078747.8"	"ITCH"	chr20	+	33012285	33012331	33001547	33001685	33026278	33026436
3343	"ENSG00000078747.8"	"ITCH"	chr20	+	33045194	33045279	33037215	33037285	33049897	33050026
3344	"ENSG00000250917.1"	"RP4-785G19.5"	chr20	-	32837804	32837944	32822645	32822836	32868832	32868979
3349	"ENSG00000125970.7"	"RALY"	chr20	+	32666310	32666359	32664833	32665051	32667715	32668077
3354	"ENSG00000078699.17"	"CBFA2T2"	chr20	+	32216155	32216241	32212569	32212823	32217524	32217720
3355	"ENSG00000078699.17"	"CBFA2T2"	chr20	+	32228146	32228337	32224445	32224514	32232152	32233347
3356	"ENSG00000078699.17"	"CBFA2T2"	chr20	+	32228149	32228337	32224445	32224514	32232152	32234496
3358	"ENSG00000101391.16"	"CDK5RAP1"	chr20	-	31960447	31960503	31958304	31958435	31961920	31962018
3359	"ENSG00000101391.16"	"CDK5RAP1"	chr20	-	31961920	31962018	31958304	31958435	31973455	31973576
3378	"ENSG00000171456.12"	"ASXL1"	chr20	+	31017703	31017856	31017140	31017234	31019123	31019287
3405	"ENSG00000149531.10"	"FRG1B"	chr20	+	29612961	29613061	29612260	29612397	29614260	29614327
3406	"ENSG00000149531.10"	"FRG1B"	chr20	+	29624031	29624092	29623128	29623254	29625872	29625984
3407	"ENSG00000149531.10"	"FRG1B"	chr20	+	29624042	29624092	29623128	29623254	29625872	29625984
3433	"ENSG00000101004.10"	"NINL"	chr20	-	25478845	25478982	25477298	25477439	25481475	25481646
3439	"ENSG00000100997.14"	"ABHD12"	chr20	-	25295560	25295606	25290081	25290211	25297683	25297714
3440	"ENSG00000100997.14"	"ABHD12"	chr20	-	25300834	25300954	25297683	25297714	25303960	25304066
3444	"ENSG00000101474.7"	"APMAP"	chr20	-	24959402	24959518	24954280	24954373	24964538	24964655
3476	"ENSG00000089091.12"	"DZANK1"	chr20	-	18423990	18424108	18413138	18414409	18429627	18429632
3479	"ENSG00000125846.11"	"ZNF133"	chr20	+	18278628	18278706	18269120	18269248	18285651	18285822
3481	"ENSG00000125846.11"	"ZNF133"	chr20	+	18278932	18279108	18278628	18278706	18285651	18285822
3482	"ENSG00000125846.11"	"ZNF133"	chr20	+	18285651	18285822	18278628	18278706	18286324	18286451
3493	"ENSG00000125844.11"	"RRBP1"	chr20	-	17597376	17597484	17596570	17596654	17599240	17599324
3509	"ENSG00000101323.4"	"HAO1"	chr20	-	7866167	7866237	7863627	7864310	7866352	7866511
3510	"ENSG00000101323.4"	"HAO1"	chr20	-	7866352	7866511	7866167	7866237	7886800	7886976
3511	"ENSG00000101323.4"	"HAO1"	chr20	-	7875779	7875871	7866352	7866511	7886800	7886976
3542	"ENSG00000125901.5"	"MRPS26"	chr20	+	3027018	3027165	3026590	3026926	3027259	3027383
3572	"ENSG00000083845.4"	"RPS5"	chr19	+	58904725	58904854	58899503	58899612	58905863	58905962
3575	"ENSG00000268230.1"	"CTD-2619J13.8"	chr19	-	58861735	58862017	58858718	58859006	58862756	58863053
3593	"ENSG00000204514.5"	"ZNF814"	chr19	-	58379825	58379947	58370182	58370351	58386523	58386594
3596	"ENSG00000204514.5"	"ZNF814"	chr19	-	58388283	58388410	58361682	58361929	58400134	58400148
3601	"ENSG00000130985.12"	"UBA1"	chrX	+	47073935	47074036	47073725	47073827	47074192	47074525
3633	"ENSG00000198046.7"	"ZNF667"	chr19	-	56983067	56983556	56973706	56973798	56985380	56985493
3634	"ENSG00000198046.7"	"ZNF667"	chr19	-	56985380	56985493	56973706	56973798	56988640	56988699
3637	"ENSG00000167685.10"	"ZNF444"	chr19	+	56653644	56653755	56653095	56653163	56657615	56657789
3640	"ENSG00000063245.10"	"EPN1"	chr19	+	56188915	56189100	56187990	56188584	56189892	56190221
3645	"ENSG00000133247.9"	"SUV420H2"	chr19	+	55855345	55855365	55855047	55855211	55857580	55857717
3653	"ENSG00000105063.14"	"PPP6R1"	chr19	-	55743442	55743579	55743169	55743350	55748010	55748189
3706	"ENSG00000119421.5"	"NDUFA8"	chr9	-	124914523	124914687	124910390	124910556	124921905	124922066
3768	"ENSG00000204653.5"	"ASPDH"	chr19	-	51015392	51015547	51014856	51015030	51017028	51017142
3770	"ENSG00000204653.5"	"ASPDH"	chr19	-	51016183	51016268	51015616	51015837	51016528	51016673
3794	"ENSG00000104973.10"	"MED25"	chr19	+	50338790	50338862	50336140	50338434	50338983	50339202
3807	"ENSG00000142552.3"	"RCN3"	chr19	+	50031723	50031971	50030874	50031315	50037449	50037558
3827	"ENSG00000144668.7"	"ITGA9"	chr3	+	37535991	37536059	37522974	37523098	37544668	37544798
3829	"ENSG00000183617.4"	"MRPL54"	chr19	+	3765163	3765329	3762661	3762816	3767258	3767563
3841	"ENSG00000165626.12"	"BEND7"	chr10	-	13488484	13488541	13483354	13483750	13489265	13489316
3857	"ENSG00000105398.3"	"SULT2A1"	chr19	-	48382292	48382387	48377913	48378091	48385340	48385467
3858	"ENSG00000105398.3"	"SULT2A1"	chr19	-	48385340	48385467	48382292	48382387	48386833	48387042
3881	"ENSG00000105287.8"	"PRKD2"	chr19	-	47181622	47181920	47178289	47178375	47184906	47185005
3882	"ENSG00000105287.8"	"PRKD2"	chr19	-	47181652	47181920	47178289	47178375	47184906	47185005
3884	"ENSG00000105287.8"	"PRKD2"	chr19	-	47194991	47195064	47193856	47193963	47195189	47195242
3892	"ENSG00000268434.1"	"AC011530.4"	chr19	-	46283471	46283639	46283035	46283127	46285450	46285508
3895	"ENSG00000268434.1"	"AC011530.4"	chr19	-	46285450	46285508	46283471	46283639	46288851	46288971
3922	"ENSG00000267545.1"	"AC005779.2"	chr19	+	45702146	45702271	45690844	45690998	45705663	45705702
3924	"ENSG00000007255.6"	"TRAPPC6A"	chr19	-	45667173	45667267	45666185	45666481	45667421	45667505
3938	"ENSG00000104859.10"	"CLASRP"	chr19	+	45571272	45571312	45570594	45570852	45571677	45571738
3939	"ENSG00000104859.10"	"CLASRP"	chr19	+	45571272	45571316	45570594	45570852	45571677	45571738
3944	"ENSG00000234906.4"	"APOC2"	chr19	+	45451722	45451790	45449242	45449332	45451957	45452075
3947	"ENSG00000130208.5"	"APOC1"	chr19	+	45418354	45418474	45418125	45418206	45422429	45422606
3949	"ENSG00000130208.5"	"APOC1"	chr19	+	45419446	45419582	45418354	45418474	45422429	45422466
3953	"ENSG00000130203.5"	"APOE"	chr19	+	45409843	45409924	45409047	45409098	45411016	45411209
3954	"ENSG00000130203.5"	"APOE"	chr19	+	45409858	45409924	45409010	45409098	45411016	45411209
3982	"ENSG00000091732.11"	"ZC3HC1"	chr7	-	129664102	129664217	129663350	129663563	129665997	129666152
3983	"ENSG00000091732.11"	"ZC3HC1"	chr7	-	129664102	129664346	129663350	129663563	129665997	129666152
3998	"ENSG00000164603.7"	"C7orf60"	chr7	-	112555360	112555502	112535623	112535794	112579645	112579971
4007	"ENSG00000105429.8"	"MEGF8"	chr19	+	42861555	42861736	42860925	42861133	42862295	42862459
4034	"ENSG00000076928.13"	"ARHGEF1"	chr19	+	42406933	42407048	42406682	42406808	42407456	42407557
4036	"ENSG00000076928.13"	"ARHGEF1"	chr19	+	42409326	42409413	42409100	42409188	42409741	42409979
4058	"ENSG00000267107.2"	"AC011526.1"	chr19	-	41984988	41985192	41960073	41962392	42001209	42001335
4062	"ENSG00000267107.2"	"AC011526.1"	chr19	-	42001209	42001335	41984988	41985192	42006493	42006539
4074	"ENSG00000256612.3"	"CYP2B7P1"	chr19	+	41444873	41445034	41442296	41442446	41447200	41447377
4115	"ENSG00000108771.8"	"DHX58"	chr17	-	40264130	40264223	40263742	40263911	40264622	40264731
4118	"ENSG00000196235.9"	"SUPT5H"	chr19	+	39943995	39944161	39936283	39936605	39948314	39948380
4132	"ENSG00000182472.4"	"CAPN12"	chr19	-	39232416	39232550	39230690	39230859	39233049	39233147
4227	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36501795	36501947	36501468	36501547	36503922	36503991
4231	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36502305	36502366	36501191	36501947	36503902	36503991
4232	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36502305	36502366	36501191	36501947	36503922	36503991
4233	"ENSG00000239382.6"	"ALKBH6"	chr19	-	36503902	36503991	36502305	36502366	36504245	36504324
4239	"ENSG00000011600.7"	"TYROBP"	chr19	-	36398631	36398664	36398195	36398482	36399076	36399197
4247	"ENSG00000104518.6"	"GSDMD"	chr8	+	144638103	144638200	144637228	144637366	144640531	144640621
4249	"ENSG00000104518.6"	"GSDMD"	chr8	+	144641946	144642139	144641501	144641722	144643539	144643593
4250	"ENSG00000104518.6"	"GSDMD"	chr8	+	144642772	144642941	144641501	144642139	144643539	144643593
4251	"ENSG00000104518.6"	"GSDMD"	chr8	+	144643171	144643274	144642209	144642941	144643539	144643593
4252	"ENSG00000267120.3"	"AD000671.6"	chr19	-	36230610	36230989	36230152	36230527	36231280	36231465
4253	"ENSG00000267120.3"	"AD000671.6"	chr19	-	36231280	36231465	36230610	36230989	36231924	36232129
4259	"ENSG00000161813.16"	"LARP4"	chr12	+	50831517	50831621	50829270	50829407	50834221	50834332
4262	"ENSG00000161813.16"	"LARP4"	chr12	+	50860741	50860903	50856364	50856413	50867197	50867319
4291	"ENSG00000105697.3"	"HAMP"	chr19	+	35773396	35773570	35771618	35771830	35775691	35775751
4292	"ENSG00000105697.3"	"HAMP"	chr19	+	35775691	35775751	35773248	35773570	35775840	35776016
4349	"ENSG00000090372.10"	"STRN4"	chr19	-	47231874	47232034	47231150	47231264	47233988	47234114
4358	"ENSG00000105185.7"	"PDCD5"	chr19	+	33077763	33077835	33076721	33076813	33078158	33078320
4368	"ENSG00000257379.1"	"RP11-793H13.8"	chr12	+	53849668	53849785	53849244	53849277	53853055	53853187
4369	"ENSG00000257379.1"	"RP11-793H13.8"	chr12	+	53853055	53853187	53849668	53849785	53854798	53854927
4390	"ENSG00000152234.11"	"ATP5A1"	chr18	-	43674945	43675097	43671647	43671817	43678137	43678261
4391	"ENSG00000152234.11"	"ATP5A1"	chr18	-	43675018	43675097	43671647	43671817	43678137	43678245
4392	"ENSG00000152234.11"	"ATP5A1"	chr18	-	43675018	43675113	43671647	43671817	43678137	43678262
4396	"ENSG00000187667.6"	"WHAMMP3"	chr15	-	23198509	23198675	23196161	23196291	23200236	23200406
