ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2659	"ENSG00000236850.4"	"BMS1P20"	chr22	+	22661154	22661268	22658307	22658479	22661470	22661610
2670	"ENSG00000198932.8"	"GPRASP1"	chrX	+	101907102	101907193	101906293	101906523	101908148	101908226
2672	"ENSG00000198932.8"	"GPRASP1"	chrX	+	101907758	101907826	101907102	101907193	101908148	101908226
2688	"ENSG00000099917.13"	"MED15"	chr22	+	20905722	20905774	20891403	20891491	20918736	20918787
2690	"ENSG00000099917.13"	"MED15"	chr22	+	20907431	20907461	20905693	20905774	20918736	20918885
2698	"ENSG00000099899.10"	"TRMT2A"	chr22	-	20103194	20103303	20102871	20103077	20103560	20103623
2708	"ENSG00000183597.11"	"TANGO2"	chr22	+	20043465	20043536	20040882	20041074	20050860	20050965
2709	"ENSG00000183597.11"	"TANGO2"	chr22	+	20049052	20049204	20040959	20041074	20050860	20050906
2716	"ENSG00000242259.4"	"C22orf39"	chr22	-	19365391	19365589	19363153	19363315	19371142	19371228
2717	"ENSG00000242259.4"	"C22orf39"	chr22	-	19394706	19394797	19393308	19393403	19396005	19396116
2726	"ENSG00000215193.8"	"PEX26"	chr22	+	18566202	18566498	18562639	18562780	18604245	18604468
2731	"ENSG00000243156.3"	"MICAL3"	chr22	-	18300076	18301895	18299455	18299550	18304192	18304275
2732	"ENSG00000243156.3"	"MICAL3"	chr22	-	18305712	18305826	18304795	18304936	18314619	18314766
2737	"ENSG00000243156.3"	"MICAL3"	chr22	-	18367040	18367124	18363970	18364069	18368643	18368817
2748	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17128057	17128147	17119468	17119630	17128552	17128675
2750	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17128552	17128675	17119468	17119630	17129416	17129720
2752	"ENSG00000160305.13"	"DIP2A"	chr21	+	47918494	47918746	47916900	47917020	47924273	47924402
2753	"ENSG00000160305.13"	"DIP2A"	chr21	+	47918494	47918746	47916900	47917020	47929169	47929289
2755	"ENSG00000160305.13"	"DIP2A"	chr21	+	47924273	47924402	47916900	47917020	47929169	47929289
2757	"ENSG00000160305.13"	"DIP2A"	chr21	+	47970455	47970657	47969683	47969798	47971546	47971656
2762	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47671442	47671596	47666220	47666800	47674305	47674440
2767	"ENSG00000160285.10"	"LSS"	chr21	-	47616115	47616181	47615589	47615670	47625749	47625855
2768	"ENSG00000160285.10"	"LSS"	chr21	-	47639389	47639486	47636302	47636438	47641767	47641889
2770	"ENSG00000142173.10"	"COL6A2"	chr21	+	47545179	47545225	47544798	47544834	47545378	47545531
2771	"ENSG00000142173.10"	"COL6A2"	chr21	+	47546416	47546455	47545698	47546151	47551867	47552763
2773	"ENSG00000182871.10"	"COL18A1"	chr21	+	46909399	46909435	46908331	46908358	46910188	46910260
2784	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46285485	46285565	46285309	46285362	46292768	46292947
2786	"ENSG00000235890.1"	"TSPEAR-AS1"	chr21	+	45930821	45930954	45930568	45930682	45935379	45935506
2804	"ENSG00000160209.14"	"PDXK"	chr21	+	45152019	45152528	45139103	45139262	45153949	45154004
2848	"ENSG00000183421.7"	"RIPK4"	chr21	-	43176684	43176976	43171256	43171405	43187019	43187266
2858	"ENSG00000183844.12"	"FAM3B"	chr21	+	42691384	42692905	42688740	42688825	42694849	42694993
2863	"ENSG00000182240.11"	"BACE2"	chr21	+	42622678	42622828	42617888	42617990	42647297	42648524
2864	"ENSG00000182240.11"	"BACE2"	chr21	+	42629084	42629253	42617888	42617990	42647297	42647308
2886	"ENSG00000237721.1"	"AF064858.11"	chr21	-	40380027	40380157	40378573	40378710	40383013	40383255
2905	"ENSG00000157538.9"	"DSCR3"	chr21	-	38601445	38601523	38600523	38600674	38603793	38604276
2906	"ENSG00000157538.9"	"DSCR3"	chr21	-	38603793	38604276	38600523	38600674	38604677	38604946
2926	"ENSG00000182670.9"	"TTC3"	chr21	+	38555075	38555215	38544896	38545046	38558006	38558075
2928	"ENSG00000182670.9"	"TTC3"	chr21	+	38567266	38567318	38564412	38564514	38567975	38568337
2931	"ENSG00000159267.10"	"HLCS"	chr21	-	38137312	38137473	38132027	38132142	38139518	38139586
2942	"ENSG00000236830.2"	"CBR3-AS1"	chr21	-	37518553	37518653	37504064	37505372	37528514	37528566
2943	"ENSG00000236830.2"	"CBR3-AS1"	chr21	-	37518553	37518653	37513693	37514244	37528514	37528566
2947	"ENSG00000205670.6"	"SMIM11"	chr21	+	35772008	35772197	35751726	35751815	35774388	35775075
2949	"ENSG00000241837.2"	"ATP5O"	chr21	-	35278752	35278804	35276238	35276325	35279644	35279716
2951	"ENSG00000241837.2"	"ATP5O"	chr21	-	35279031	35279098	35278752	35278804	35279644	35279716
2954	"ENSG00000205758.7"	"CRYZL1"	chr21	-	34969585	34969707	34968367	34968519	34971455	34971457
2962	"ENSG00000159147.13"	"DONSON"	chr21	-	34954470	34954552	34954256	34954361	34955793	34955972
2964	"ENSG00000159147.13"	"DONSON"	chr21	-	34955793	34955972	34954256	34954361	34956895	34957032
2970	"ENSG00000159140.13"	"SON"	chr21	+	34944056	34944094	34941276	34941393	34944856	34944936
2972	"ENSG00000159131.12"	"GART"	chr21	-	34878280	34878411	34877867	34878009	34882089	34882227
2974	"ENSG00000142166.8"	"IFNAR1"	chr21	+	34715573	34715728	34713304	34713480	34715840	34715982
2975	"ENSG00000142166.8"	"IFNAR1"	chr21	+	34715840	34715982	34713304	34713480	34717551	34717666
3004	"ENSG00000166979.8"	"EVA1C"	chr21	+	33876235	33876325	33873724	33873805	33887123	33887190
3008	"ENSG00000142168.10"	"SOD1"	chr21	+	33036102	33036199	33031934	33032154	33038761	33038831
3030	"ENSG00000156253.2"	"RWDD2B"	chr21	-	30380081	30380444	30376704	30378972	30380715	30380942
3059	"ENSG00000155313.11"	"USP25"	chr21	+	17214716	17214859	17205666	17205867	17236586	17236765
3073	"ENSG00000101161.6"	"PRPF6"	chr20	+	62648075	62648198	62642637	62642856	62654109	62654231
3077	"ENSG00000198276.9"	"UCKL1"	chr20	-	62572735	62572740	62572462	62572561	62575749	62575811
3083	"ENSG00000273154.1"	"RP4-583P15.15"	chr20	+	62369360	62369413	62369173	62369255	62369535	62369852
3100	"ENSG00000101194.13"	"SLC17A9"	chr20	+	61596961	61597077	61596357	61596518	61597876	61597932
3101	"ENSG00000101193.6"	"GID8"	chr20	+	61569951	61570176	61569504	61569605	61572842	61572972
3102	"ENSG00000101193.6"	"GID8"	chr20	+	61574846	61575044	61574338	61574535	61576090	61576996
3103	"ENSG00000092758.11"	"COL9A3"	chr20	+	61452858	61452882	61452532	61452568	61453108	61453162
3120	"ENSG00000149657.15"	"LSM14B"	chr20	+	60701281	60701495	60699672	60699836	60704840	60705008
3121	"ENSG00000149657.15"	"LSM14B"	chr20	+	60701281	60701495	60699672	60699836	60705274	60705352
3122	"ENSG00000149657.15"	"LSM14B"	chr20	+	60701359	60701495	60699672	60699836	60704840	60705008
3123	"ENSG00000149657.15"	"LSM14B"	chr20	+	60701359	60701495	60699672	60699836	60705274	60705352
3125	"ENSG00000149657.15"	"LSM14B"	chr20	+	60704840	60705008	60699672	60699836	60705274	60705352
3126	"ENSG00000149657.15"	"LSM14B"	chr20	+	60704840	60705008	60699672	60699836	60705585	60705661
3127	"ENSG00000149657.15"	"LSM14B"	chr20	+	60704840	60705008	60701281	60701495	60705274	60705352
3128	"ENSG00000149657.15"	"LSM14B"	chr20	+	60705274	60705352	60699672	60699836	60705585	60705722
3138	"ENSG00000101158.8"	"NELFCD"	chr20	+	57568678	57568730	57568503	57568599	57569164	57569246
3139	"ENSG00000101158.8"	"NELFCD"	chr20	+	57568678	57568819	57568503	57568599	57569164	57569294
3147	"ENSG00000124209.3"	"RAB22A"	chr20	+	56918773	56918855	56886098	56886178	56928328	56928400
3167	"ENSG00000064787.8"	"BCAS1"	chr20	-	52561464	52561535	52553315	52558063	52569970	52570234
3170	"ENSG00000064787.8"	"BCAS1"	chr20	-	52573970	52574036	52569970	52570234	52601825	52602038
3174	"ENSG00000064787.8"	"BCAS1"	chr20	-	52583444	52583612	52573970	52574036	52601825	52602038
3176	"ENSG00000064787.8"	"BCAS1"	chr20	-	52591927	52591969	52573970	52574036	52601825	52602038
3210	"ENSG00000124198.8"	"ARFGEF2"	chr20	+	47591302	47591411	47589681	47589821	47592552	47592736
3213	"ENSG00000196562.10"	"SULF2"	chr20	-	46291813	46291956	46290516	46290640	46292196	46292298
3218	"ENSG00000101040.15"	"ZMYND8"	chr20	-	45848908	45848975	45837858	45839542	45849964	45850125
3219	"ENSG00000101040.15"	"ZMYND8"	chr20	-	45852969	45853209	45849964	45850125	45855945	45856024
3228	"ENSG00000064655.14"	"EYA2"	chr20	+	45808445	45808560	45801354	45801515	45811938	45812039
3229	"ENSG00000064655.14"	"EYA2"	chr20	+	45809462	45809584	45808445	45808560	45811938	45812039
3268	"ENSG00000101104.8"	"PABPC1L"	chr20	+	43552801	43552897	43550234	43550372	43559158	43559367
3280	"ENSG00000196839.8"	"ADA"	chr20	-	43254209	43254325	43252842	43252970	43255096	43255132
3287	"ENSG00000132823.6"	"OSER1"	chr20	-	42831600	42831714	42825135	42826379	42835520	42835638
3288	"ENSG00000132823.6"	"OSER1"	chr20	-	42835520	42835638	42825135	42826379	42839335	42839431
3289	"ENSG00000101052.8"	"IFT52"	chr20	+	42233641	42233713	42232822	42232898	42242489	42242616
3290	"ENSG00000101052.8"	"IFT52"	chr20	+	42242489	42242616	42233641	42233713	42247579	42247666
3292	"ENSG00000101052.8"	"IFT52"	chr20	+	42247579	42247666	42242489	42242616	42249496	42249565
3299	"ENSG00000185513.10"	"L3MBTL1"	chr20	+	42164476	42164576	42163467	42163582	42164736	42164874
3300	"ENSG00000185513.10"	"L3MBTL1"	chr20	+	42169392	42169455	42167614	42168948	42176786	42176946
3319	"ENSG00000198900.5"	"TOP1"	chr20	+	39690033	39690130	39658070	39658095	39704810	39704934
3324	"ENSG00000170471.10"	"RALGAPB"	chr20	+	37193998	37194121	37191174	37191340	37195738	37195875
3325	"ENSG00000170471.10"	"RALGAPB"	chr20	+	37194001	37194121	37191174	37191340	37195738	37195875
3338	"ENSG00000197122.7"	"SRC"	chr20	+	36011021	36011190	35993606	35993680	36012552	36012806
3340	"ENSG00000101353.10"	"MROH8"	chr20	-	35748100	35748241	35743575	35743740	35748906	35749021
3341	"ENSG00000101353.10"	"MROH8"	chr20	-	35766212	35766373	35757223	35757570	35772119	35772244
3349	"ENSG00000080845.13"	"DLGAP4"	chr20	+	35093667	35093770	35090149	35091002	35125107	35125469
3355	"ENSG00000088367.16"	"EPB41L1"	chr20	+	34698618	34698756	34697594	34697808	34700347	34700402
3360	"ENSG00000088367.16"	"EPB41L1"	chr20	+	34713344	34713449	34680653	34680735	34761685	34761876
3369	"ENSG00000088367.16"	"EPB41L1"	chr20	+	34802278	34802362	34800193	34800298	34809785	34809856
3371	"ENSG00000088367.16"	"EPB41L1"	chr20	+	34802281	34802362	34800193	34800298	34809785	34809866
3372	"ENSG00000088367.16"	"EPB41L1"	chr20	+	34806797	34806884	34800193	34800298	34809785	34809856
3374	"ENSG00000088367.16"	"EPB41L1"	chr20	+	34806797	34806884	34802278	34802362	34809785	34809856
3375	"ENSG00000088367.16"	"EPB41L1"	chr20	+	34807682	34807766	34802294	34802362	34809785	34809856
