ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2445	"ENSG00000225278.3"	"RP11-782C8.5"	chr1	-	143226313	143226398	143226313	143226395	143230341	143230411
2567	"ENSG00000068354.11"	"TBC1D25"	chrX	+	48417284	48417734	48417545	48417734	48399720	48399830
2681	"ENSG00000110906.8"	"KCTD10"	chr12	-	109907319	109907533	109907319	109907529	109915064	109915349
2683	"ENSG00000169062.10"	"UPF3A"	chr13	+	115057079	115057267	115057108	115057267	115051993	115052104
2688	"ENSG00000126246.5"	"IGFLR1"	chr19	-	36230610	36230989	36230610	36230670	36231924	36232124
2689	"ENSG00000068650.14"	"ATP11A"	chr13	+	113536126	113541482	113536129	113541482	113530089	113530255
2690	"ENSG00000068650.14"	"ATP11A"	chr13	+	113536126	113541482	113536129	113541482	113532530	113532617
2692	"ENSG00000068650.14"	"ATP11A"	chr13	+	113536129	113541482	113536189	113541482	113532530	113532617
2848	"ENSG00000165609.8"	"NUDT5"	chr10	-	12212715	12212907	12212715	12212769	12214763	12214865
2871	"ENSG00000111245.10"	"MYL2"	chr12	-	111351989	111352128	111351989	111352094	111353518	111353594
2872	"ENSG00000111245.10"	"MYL2"	chr12	-	111351989	111352128	111351989	111352094	111356907	111356997
2875	"ENSG00000204852.11"	"TCTN1"	chr12	+	111085000	111085141	111085015	111085141	111078187	111078322
3032	"ENSG00000197111.11"	"PCBP2"	chr12	+	53862560	53862616	53862563	53862616	53861004	53861077
3102	"ENSG00000165810.12"	"BTNL9"	chr5	+	180482978	180483015	180482988	180483015	180482837	180482848
3146	"ENSG00000092068.14"	"SLC7A8"	chr14	-	23651972	23652247	23651972	23652164	23652559	23652859
3192	"ENSG00000215021.4"	"PHB2"	chr12	-	7076333	7076498	7076333	7076401	7077054	7077184
3193	"ENSG00000215021.4"	"PHB2"	chr12	-	7077573	7077758	7077573	7077750	7078660	7078740
3272	"ENSG00000076706.10"	"MCAM"	chr11	-	119181465	119181895	119181465	119181613	119181989	119182131
3317	"ENSG00000048028.7"	"USP28"	chr11	-	113701588	113701668	113701588	113701665	113702641	113702715
3427	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67200596	67200918	67200810	67200918	67200422	67200513
3434	"ENSG00000172932.10"	"ANKRD13D"	chr11	+	67066528	67067082	67067000	67067082	67059461	67059651
3440	"ENSG00000174197.12"	"MGA"	chr15	+	42032103	42032401	42032250	42032401	42028378	42028896
3615	"ENSG00000237125.4"	"HAND2-AS1"	chr4	+	174451950	174452229	174452117	174452229	174449750	174449990
3646	"ENSG00000088833.13"	"NSFL1C"	chr20	-	1435611	1435777	1435611	1435682	1436358	1437735
3669	"ENSG00000166689.10"	"PLEKHA7"	chr11	-	16812557	16812749	16812557	16812746	16822520	16822622
3735	"ENSG00000064201.11"	"TSPAN32"	chr11	+	2337458	2337897	2337805	2337897	2335714	2335801
3751	"ENSG00000177830.13"	"CHID1"	chr11	-	902197	902330	902197	902322	902961	903111
3761	"ENSG00000070047.7"	"PHRF1"	chr11	+	581961	582081	581964	582081	581491	581597
3803	"ENSG00000138162.13"	"TACC2"	chr10	+	123974905	123974966	123974917	123974966	123970400	123970937
3949	"ENSG00000154832.10"	"CXXC1"	chr18	-	47812118	47812627	47812118	47812298	47812908	47813009
3951	"ENSG00000110844.9"	"PRPF40B"	chr12	+	50026796	50027330	50027209	50027330	50026637	50026663
4102	"ENSG00000244187.3"	"TMEM141"	chr9	+	139686398	139686810	139686702	139686810	139686162	139686229
4177	"ENSG00000221968.4"	"FADS3"	chr11	-	61643322	61643475	61643322	61643448	61643576	61643662
4179	"ENSG00000221968.4"	"FADS3"	chr11	-	61643830	61644435	61643830	61643927	61644982	61645059
4305	"ENSG00000110911.10"	"SLC11A2"	chr12	-	51402258	51402407	51402258	51402327	51402899	51403032
4308	"ENSG00000167701.9"	"GPT"	chr8	+	145730153	145730514	145730380	145730514	145729986	145730076
4330	"ENSG00000213930.7"	"GALT"	chr9	+	34647488	34647702	34647653	34647702	34647085	34647255
4334	"ENSG00000213930.7"	"GALT"	chr9	+	34647653	34647958	34647828	34647958	34647085	34647255
4339	"ENSG00000213930.7"	"GALT"	chr9	+	34648330	34648891	34648758	34648891	34648111	34648168
4348	"ENSG00000107738.15"	"C10orf54"	chr10	-	73521354	73521783	73521354	73521701	73533114	73533255
4396	"ENSG00000119723.11"	"COQ6"	chr14	+	74424849	74425781	74425673	74425781	74422507	74422631
4397	"ENSG00000173402.7"	"DAG1"	chr3	+	49524660	49524848	49524686	49524848	49514281	49514333
4422	"ENSG00000104529.13"	"EEF1D"	chr8	-	144668898	144669022	144668898	144669019	144679048	144679558
4438	"ENSG00000118194.14"	"TNNT2"	chr1	-	201334737	201335999	201334737	201334798	201336898	201336934
4553	"ENSG00000178038.12"	"ALS2CL"	chr3	-	46716055	46717466	46716055	46716229	46717734	46717892
4576	"ENSG00000171316.7"	"CHD7"	chr8	+	61774754	61774895	61774787	61774895	61773462	61773684
4615	"ENSG00000147533.12"	"GOLGA7"	chr8	+	41348351	41348484	41348388	41348484	41348130	41348208
4632	"ENSG00000177479.15"	"ARIH2"	chr3	+	48982414	48982614	48982568	48982614	48980618	48980966
4679	"ENSG00000178950.12"	"GAK"	chr4	-	844723	844872	844723	844805	853393	853510
4698	"ENSG00000136574.13"	"GATA4"	chr8	+	11558016	11558287	11558019	11558287	11534468	11534572
4765	"ENSG00000213199.3"	"ASIC3"	chr7	+	150749252	150749561	150749502	150749561	150749069	150749149
4925	"ENSG00000189077.6"	"TMEM120A"	chr7	-	75617400	75617659	75617400	75617466	75617738	75617834
4972	"ENSG00000146733.9"	"PSPH"	chr7	-	56101653	56101847	56101653	56101796	56119006	56119160
5033	"ENSG00000147813.11"	"NAPRT1"	chr8	-	144656956	144657263	144656956	144657070	144657360	144657515
5124	"ENSG00000138443.11"	"ABI2"	chr2	+	204260378	204260503	204260381	204260503	204255768	204255866
5216	"ENSG00000099385.7"	"BCL7C"	chr16	-	30903906	30904068	30903906	30904035	30904532	30904611
5243	"ENSG00000111752.6"	"PHC1"	chr12	+	9075228	9075384	9075252	9075384	9073580	9073661
5314	"ENSG00000157036.8"	"EXOG"	chr3	+	38542845	38542985	38542906	38542985	38539119	38539269
5315	"ENSG00000157036.8"	"EXOG"	chr3	+	38542845	38542985	38542906	38542985	38541580	38541655
5333	"ENSG00000186281.8"	"GPAT2"	chr2	-	96690520	96691351	96690520	96690591	96691677	96691760
5334	"ENSG00000186281.8"	"GPAT2"	chr2	-	96691930	96692854	96691930	96692053	96693166	96693838
5369	"ENSG00000001631.10"	"KRIT1"	chr7	-	91874215	91874485	91874215	91874448	91875103	91875237
5391	"ENSG00000205560.8"	"CPT1B"	chr22	-	51007290	51007850	51007290	51007510	51008004	51008097
5401	"ENSG00000237441.5"	"RGL2"	chr6	-	33261189	33261476	33261189	33261301	33261571	33261693
5402	"ENSG00000184584.8"	"TMEM173"	chr5	-	138860374	138861289	138860374	138860483	138861794	138861887
5461	"ENSG00000095059.11"	"DHPS"	chr19	-	12786830	12786919	12786830	12786892	12787921	12788025
5463	"ENSG00000095059.11"	"DHPS"	chr19	-	12786830	12786956	12786830	12786919	12787921	12788025
5514	"ENSG00000266964.1"	"FXYD1"	chr19	+	35630822	35631044	35630979	35631044	35629744	35629798
5538	"ENSG00000198721.8"	"ECI2"	chr6	-	4117541	4119509	4117541	4117685	4125483	4126471
5619	"ENSG00000090263.11"	"MRPS33"	chr7	-	140710218	140710460	140710218	140710417	140714350	140714479
5645	"ENSG00000174373.11"	"RALGAPA1"	chr14	-	36155747	36155872	36155747	36155829	36157664	36157746
5720	"ENSG00000131503.16"	"ANKHD1"	chr5	+	139916922	139917174	139916973	139917174	139907768	139909381
5767	"ENSG00000113396.8"	"SLC27A6"	chr5	+	128301566	128302311	128301670	128302311	128301220	128301390
5779	"ENSG00000163702.14"	"IL17RC"	chr3	+	9960183	9960293	9960218	9960293	9960018	9960093
5822	"ENSG00000107104.14"	"KANK1"	chr9	+	732377	734835	734747	734835	731157	731266
5823	"ENSG00000168566.11"	"SNRNP48"	chr6	+	7599905	7601757	7601568	7601757	7595259	7595334
5887	"ENSG00000198792.8"	"TMEM184B"	chr22	-	38627249	38627405	38627249	38627340	38641940	38642106
5896	"ENSG00000132635.12"	"PCED1A"	chr20	-	2816684	2816960	2816684	2816756	2819241	2819392
6008	"ENSG00000114626.13"	"ABTB1"	chr3	+	127395809	127396129	127396010	127396129	127395378	127395424
6025	"ENSG00000104522.11"	"TSTA3"	chr8	-	144696489	144696867	144696489	144696623	144696956	144697085
6047	"ENSG00000239779.2"	"WBP1"	chr2	+	74686564	74686872	74686769	74686872	74686123	74686225
6074	"ENSG00000184634.11"	"MED12"	chrX	+	70357407	70357485	70357410	70357485	70357036	70357242
6083	"ENSG00000154556.13"	"SORBS2"	chr4	-	186551702	186551752	186551702	186551737	186559232	186559316
6084	"ENSG00000154556.13"	"SORBS2"	chr4	-	186551702	186551752	186551702	186551737	186567821	186567936
6095	"ENSG00000197343.6"	"ZNF655"	chr7	+	99159510	99160117	99159990	99160117	99158155	99158318
6108	"ENSG00000106049.4"	"HIBADH"	chr7	-	27671954	27672064	27671954	27672060	27689091	27689252
6156	"ENSG00000197956.5"	"S100A6"	chr1	-	153507677	153507851	153507677	153507836	153508264	153508467
6196	"ENSG00000148719.10"	"DNAJB12"	chr10	-	74092587	74095689	74092587	74094375	74096281	74096454
6216	"ENSG00000138674.12"	"SEC31A"	chr4	-	83803010	83803093	83803010	83803090	83811903	83812248
6223	"ENSG00000140506.12"	"LMAN1L"	chr15	+	75117813	75118095	75117816	75118095	75114982	75115050
6334	"ENSG00000172375.8"	"C2CD2L"	chr11	+	118984320	118984422	118984346	118984422	118983037	118983102
6427	"ENSG00000105698.11"	"USF2"	chr19	+	35761620	35761708	35761661	35761708	35760483	35760602
6442	"ENSG00000131473.12"	"ACLY"	chr17	-	40069967	40070153	40069967	40070149	40086610	40086795
6499	"ENSG00000127603.19"	"MACF1"	chr1	+	39950272	39952659	39951209	39952659	39945469	39945681
6500	"ENSG00000213585.6"	"VDAC1"	chr5	-	133328636	133328709	133328636	133328706	133340177	133340326
6501	"ENSG00000213585.6"	"VDAC1"	chr5	-	133328636	133328709	133328636	133328706	133340585	133340824
6532	"ENSG00000266714.2"	"MYO15B"	chr17	+	73610279	73610441	73610327	73610441	73609785	73609858
6558	"ENSG00000099785.6"	"MARCH2"	chr19	+	8483420	8483691	8483625	8483691	8478305	8478678
6582	"ENSG00000136521.8"	"NDUFB5"	chr3	+	179333770	179333837	179333772	179333837	179332758	179332847
6627	"ENSG00000077157.16"	"PPP1R12B"	chr1	+	202536905	202536959	202536908	202536959	202533570	202533675
6646	"ENSG00000168890.9"	"TMEM150A"	chr2	-	85828143	85828605	85828143	85828230	85829006	85829187
6653	"ENSG00000173947.9"	"PIFO"	chr1	+	111891137	111892845	111892727	111892845	111890295	111890394
6850	"ENSG00000099910.12"	"KLHL22"	chr22	-	20843271	20843531	20843271	20843499	20844054	20844139
6921	"ENSG00000168291.8"	"PDHB"	chr3	-	58417457	58417711	58417457	58417520	58419357	58419411
6958	"ENSG00000143303.7"	"RRNAD1"	chr1	+	156702072	156702265	156702157	156702265	156698751	156699007
6986	"ENSG00000213672.3"	"NCKIPSD"	chr3	-	48716309	48716616	48716309	48716402	48716809	48716890
7025	"ENSG00000048707.9"	"VPS13D"	chr1	+	12401836	12401942	12401839	12401942	12395761	12395884
7033	"ENSG00000010282.10"	"HHATL"	chr3	-	42734568	42734710	42734568	42734681	42738333	42738369
7037	"ENSG00000117543.15"	"DPH5"	chr1	-	101467022	101467143	101467022	101467100	101479265	101479374
7088	"ENSG00000131378.9"	"RFTN1"	chr3	-	16535231	16535387	16535231	16535384	16554948	16555213
7196	"ENSG00000137878.12"	"GCOM1"	chr15	+	58000911	58001556	58001382	58001556	57976599	57976872
7209	"ENSG00000122477.8"	"LRRC39"	chr1	-	100633959	100634190	100633959	100634150	100643690	100643771
7222	"ENSG00000243989.3"	"ACY1"	chr3	+	52019376	52019481	52019416	52019481	52018062	52018174
7225	"ENSG00000153956.11"	"CACNA2D1"	chr7	-	81626494	81626566	81626494	81626551	81634738	81634813
7259	"ENSG00000015153.10"	"YAF2"	chr12	-	42604349	42604482	42604349	42604421	42629415	42629557
7278	"ENSG00000173272.9"	"MZT2A"	chr2	-	132249448	132249597	132249448	132249545	132249779	132249995
7279	"ENSG00000173272.9"	"MZT2A"	chr2	-	132249448	132249597	132249448	132249545	132250292	132250316
7340	"ENSG00000114270.11"	"COL7A1"	chr3	-	48607566	48607767	48607566	48607611	48607897	48607933
7347	"ENSG00000168488.14"	"ATXN2L"	chr16	+	28846598	28847079	28846869	28847079	28846378	28846508
7379	"ENSG00000077232.12"	"DNAJC10"	chr2	+	183604271	183605115	183605025	183605115	183595756	183595834
7380	"ENSG00000077232.12"	"DNAJC10"	chr2	+	183604271	183605115	183605025	183605115	183597225	183597269
7387	"ENSG00000128159.7"	"TUBGCP6"	chr22	-	50658385	50660303	50658385	50658444	50660456	50660531
7491	"ENSG00000132334.12"	"PTPRE"	chr10	+	129846027	129846101	129846033	129846101	129845894	129845947
7501	"ENSG00000103197.12"	"TSC2"	chr16	+	2129032	2129197	2129035	2129197	2127598	2127727
7504	"ENSG00000132017.6"	"DCAF15"	chr19	+	14071098	14071392	14071276	14071392	14070795	14070881
7510	"ENSG00000115762.12"	"PLEKHB2"	chr2	+	131897739	131897848	131897742	131897848	131890474	131890588
7620	"ENSG00000196704.7"	"AMZ2"	chr17	+	66244780	66244846	66244784	66244846	66244198	66244227
7630	"ENSG00000054523.12"	"KIF1B"	chr1	+	10342379	10342591	10342457	10342591	10338043	10338186
7723	"ENSG00000116604.13"	"MEF2D"	chr1	-	156453030	156453222	156453030	156453210	156470277	156470620
7740	"ENSG00000133265.6"	"HSPBP1"	chr19	-	55776645	55776757	55776645	55776735	55777253	55777350
7807	"ENSG00000062822.8"	"POLD1"	chr19	+	50902104	50902310	50902107	50902310	50898281	50898407
7836	"ENSG00000168758.6"	"SEMA4C"	chr2	-	97533514	97533663	97533514	97533660	97534152	97534325
7837	"ENSG00000168758.6"	"SEMA4C"	chr2	-	97533514	97533663	97533514	97533660	97535612	97535708
7838	"ENSG00000018280.12"	"SLC11A1"	chr2	+	219248965	219249088	219249041	219249088	219247682	219247793
7976	"ENSG00000186204.10"	"CYP4F12"	chr19	+	15806970	15807322	15807239	15807322	15795877	15796007
7999	"ENSG00000067829.14"	"IDH3G"	chrX	-	153051220	153051727	153051220	153051428	153051809	153051904
8080	"ENSG00000125703.10"	"ATG4C"	chr1	+	63269389	63269533	63269448	63269533	63249805	63249896
8193	"ENSG00000121644.14"	"DESI2"	chr1	+	244855180	244855322	244855185	244855322	244849898	244849971
8209	"ENSG00000176986.10"	"SEC24C"	chr10	+	75530037	75530556	75530466	75530556	75529593	75529773
8228	"ENSG00000148180.12"	"GSN"	chr9	+	124062333	124062404	124062342	124062404	124048400	124048463
8266	"ENSG00000186364.7"	"NUDT17"	chr1	-	145588377	145588635	145588377	145588470	145588871	145589055
8336	"ENSG00000143543.10"	"JTB"	chr1	-	153949168	153949398	153949168	153949251	153949814	153949870
8388	"ENSG00000181991.11"	"MRPS11"	chr15	+	89018260	89018470	89018340	89018470	89015857	89015956
8389	"ENSG00000181991.11"	"MRPS11"	chr15	+	89018260	89018470	89018402	89018470	89015857	89015956
8392	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151338243	151338929	151338243	151338322	151339197	151339380
8403	"ENSG00000168894.5"	"RNF181"	chr2	+	85824075	85824301	85824226	85824301	85823641	85823772
8409	"ENSG00000012983.7"	"MAP4K5"	chr14	-	50904611	50904729	50904611	50904726	50906730	50906791
8639	"ENSG00000116754.9"	"SRSF11"	chr1	+	70715613	70715730	70715634	70715730	70712799	70712832
8640	"ENSG00000196535.10"	"MYO18A"	chr17	-	27442681	27442870	27442681	27442858	27445062	27445207
8759	"ENSG00000140279.8"	"DUOX2"	chr15	-	45405184	45405274	45405184	45405270	45405539	45405623
8887	"ENSG00000258315.1"	"C17orf49"	chr17	+	6920575	6920839	6920579	6920839	6919813	6920004
8897	"ENSG00000169718.13"	"DUS1L"	chr17	-	80018576	80018659	80018576	80018656	80018736	80018837
8898	"ENSG00000169718.13"	"DUS1L"	chr17	-	80018576	80018659	80018576	80018656	80018740	80018837
8904	"ENSG00000174233.7"	"ADCY6"	chr12	-	49168184	49168301	49168184	49168289	49168739	49168837
8922	"ENSG00000112511.13"	"PHF1"	chr6	+	33383366	33383447	33383369	33383447	33383037	33383106
8930	"ENSG00000143409.11"	"FAM63A"	chr1	-	150974640	150975182	150974640	150974646	150978787	150979347
8938	"ENSG00000164896.15"	"FASTK"	chr7	-	150774396	150774867	150774396	150774488	150774965	150775179
8946	"ENSG00000166444.13"	"ST5"	chr11	-	8732391	8732504	8732391	8732457	8732668	8732778
8947	"ENSG00000166444.13"	"ST5"	chr11	-	8732391	8732504	8732391	8732461	8732668	8732778
8948	"ENSG00000166444.13"	"ST5"	chr11	-	8732391	8732504	8732391	8732461	8732672	8732778
8974	"ENSG00000261606.1"	"RP11-414J4.2"	chr15	+	75115899	75119208	75117816	75119208	75114982	75115050
