ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
618	"ENSG00000175662.13"	"TOM1L2"	chr17	-	17786018	17786177	17796974	17797124	17782940	17783057	17801909	17801988
634	"ENSG00000089159.11"	"PXN"	chr12	-	120653362	120653464	120657009	120657894	120652905	120653076	120659425	120659561
636	"ENSG00000163517.10"	"HDAC11"	chr3	+	13524963	13525064	13538235	13538352	13522745	13522894	13542212	13542289
640	"ENSG00000198270.8"	"TMEM116"	chr12	-	112381068	112381173	112416539	112416591	112375964	112376014	112429561	112429693
641	"ENSG00000111271.10"	"ACAD10"	chr12	+	112165765	112165947	112171726	112171872	112159474	112159543	112174634	112174808
646	"ENSG00000111245.10"	"MYL2"	chr12	-	111351989	111352094	111353518	111353594	111351049	111351128	111356907	111356997
647	"ENSG00000111245.10"	"MYL2"	chr12	-	111351989	111352128	111353518	111353594	111351049	111351128	111356907	111356997
648	"ENSG00000111245.10"	"MYL2"	chr12	-	111353518	111353594	111356907	111356997	111351989	111352094	111358330	111358381
650	"ENSG00000174437.12"	"ATP2A2"	chr12	+	110734403	110734542	110760796	110760877	110720517	110720600	110764194	110764280
657	"ENSG00000157326.14"	"DHRS4"	chr14	+	24435140	24435192	24435491	24435626	24429110	24429212	24436419	24436475
659	"ENSG00000167543.11"	"TP53I13"	chr17	+	27896335	27896377	27898608	27898737	27895608	27896104	27898874	27899075
675	"ENSG00000221978.7"	"CCNL2"	chr1	-	1330773	1330894	1333612	1333722	1328775	1328840	1333976	1334051
728	"ENSG00000165238.12"	"WNK2"	chr9	+	96061351	96061543	96069058	96069103	96060134	96060349	96070609	96070866
736	"ENSG00000149761.4"	"NUDT22"	chr11	+	63995039	63995138	63996718	63996816	63994106	63994604	63996949	63997043
747	"ENSG00000060237.12"	"WNK1"	chr12	+	988738	989197	989886	990165	987377	987527	990857	990955
760	"ENSG00000160613.8"	"PCSK7"	chr11	-	117096646	117096737	117097872	117098038	117095415	117095471	117098931	117099066
761	"ENSG00000182985.12"	"CADM1"	chr11	-	115061607	115061661	115069125	115069158	115049363	115049495	115080293	115080377
762	"ENSG00000182985.12"	"CADM1"	chr11	-	115069125	115069158	115080293	115080377	115061607	115061661	115085327	115085500
766	"ENSG00000144579.3"	"CTDSP1"	chr2	+	219266833	219266938	219267071	219267128	219266286	219266435	219267757	219267850
767	"ENSG00000144579.3"	"CTDSP1"	chr2	+	219266836	219266938	219267071	219267128	219265889	219266435	219267757	219267850
805	"ENSG00000110721.7"	"CHKA"	chr11	-	67842183	67842297	67848870	67848924	67838190	67838324	67864485	67864597
811	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67198838	67198986	67199826	67199963	67196997	67197066	67200070	67200128
820	"ENSG00000011347.5"	"SYT7"	chr11	-	61309682	61310051	61313502	61313727	61305615	61305738	61314006	61314131
821	"ENSG00000011347.5"	"SYT7"	chr11	-	61309682	61310051	61313502	61313727	61305615	61305738	61314648	61314780
841	"ENSG00000101019.17"	"UQCC1"	chr20	-	33961986	33962059	33969720	33969828	33954359	33954417	33971840	33971936
842	"ENSG00000101019.17"	"UQCC1"	chr20	-	33961986	33962059	33969728	33969828	33954359	33954417	33971840	33971936
843	"ENSG00000101019.17"	"UQCC1"	chr20	-	33969720	33969828	33971840	33971936	33961986	33962059	33981894	33981999
847	"ENSG00000174227.11"	"PIGG"	chr4	+	514844	515062	515448	515730	509761	509974	520827	521019
848	"ENSG00000110422.7"	"HIPK3"	chr11	+	33369711	33369774	33370067	33370364	33369397	33369559	33370692	33370833
856	"ENSG00000129170.4"	"CSRP3"	chr11	-	19207762	19207895	19209682	19209851	19206498	19206592	19213883	19214023
865	"ENSG00000166689.10"	"PLEKHA7"	chr11	-	16847666	16848137	16863093	16863269	16838346	16838869	16872737	16872838
872	"ENSG00000167705.7"	"RILP"	chr17	-	1551643	1551789	1552092	1552338	1551128	1551251	1552493	1552600
890	"ENSG00000177697.13"	"CD151"	chr11	+	834529	834591	836062	836153	832842	833022	836250	836442
891	"ENSG00000177697.13"	"CD151"	chr11	+	834529	834591	836062	836153	832951	833026	836250	836442
903	"ENSG00000188690.8"	"UROS"	chr10	-	127503602	127503699	127504745	127504829	127500782	127500857	127505005	127505094
904	"ENSG00000197893.9"	"NRAP"	chr10	-	115350336	115350648	115355381	115355486	115349424	115349556	115356844	115356943
905	"ENSG00000197893.9"	"NRAP"	chr10	-	115351952	115352060	115355381	115355486	115350336	115350648	115356844	115356943
916	"ENSG00000165887.7"	"ANKRD2"	chr10	+	99342071	99342170	99342360	99342459	99341072	99341171	99343332	99343616
921	"ENSG00000095637.16"	"SORBS1"	chr10	-	97154367	97154430	97154757	97154832	97143994	97144042	97156976	97157040
925	"ENSG00000148677.6"	"ANKRD1"	chr10	-	92675927	92676026	92677488	92677587	92675538	92675637	92678621	92678729
928	"ENSG00000122367.15"	"LDB3"	chr10	+	88441192	88441560	88445434	88445457	88439838	88439914	88451652	88451822
929	"ENSG00000122367.15"	"LDB3"	chr10	+	88441192	88441560	88446825	88447029	88439838	88439914	88451652	88451822
930	"ENSG00000122367.15"	"LDB3"	chr10	+	88445434	88445457	88446825	88447029	88439838	88439914	88451652	88451822
931	"ENSG00000122367.15"	"LDB3"	chr10	+	88445434	88445457	88446825	88447029	88441192	88441560	88451652	88451822
932	"ENSG00000108219.10"	"TSPAN14"	chr10	+	82222843	82222883	82228302	82228443	82214108	82214127	82248972	82249070
942	"ENSG00000107736.15"	"CDH23"	chr10	+	73394994	73395054	73403617	73403623	73376961	73377150	73405587	73405737
943	"ENSG00000107736.15"	"CDH23"	chr10	+	73394994	73395054	73405402	73405408	73376961	73377150	73405587	73405737
947	"ENSG00000060339.9"	"CCAR1"	chr10	+	70497601	70497646	70500385	70500418	70496632	70496805	70502132	70502326
962	"ENSG00000108100.13"	"CCNY"	chr10	+	35772331	35772406	35790428	35790463	35625801	35626135	35805450	35805551
963	"ENSG00000099250.13"	"NRP1"	chr10	-	33491818	33491923	33496499	33496644	33486548	33486637	33502313	33502645
965	"ENSG00000130779.15"	"CLIP1"	chr12	-	122831921	122832026	122835657	122835690	122825299	122826244	122837272	122837333
969	"ENSG00000149182.10"	"ARFGAP2"	chr11	-	47195309	47195391	47196565	47196649	47193831	47193884	47196732	47196864
974	"ENSG00000130707.13"	"ASS1"	chr9	+	133327610	133327720	133333787	133333976	133320315	133320382	133339497	133339554
975	"ENSG00000078114.14"	"NEBL"	chr10	-	21112136	21112229	21115375	21115468	21107632	21108445	21117458	21117563
997	"ENSG00000015171.14"	"ZMYND11"	chr10	+	283524	283617	285377	285465	282777	282855	286832	286910
998	"ENSG00000015171.14"	"ZMYND11"	chr10	+	285995	286051	286832	286910	285377	285465	287960	288079
1008	"ENSG00000142494.9"	"SLC47A1"	chr17	+	19470408	19470541	19474790	19474885	19470102	19470172	19476092	19476174
1009	"ENSG00000160323.14"	"ADAMTS13"	chr9	+	136305464	136305646	136308496	136308682	136304486	136304567	136309983	136310173
1016	"ENSG00000028203.13"	"VEZT"	chr12	+	95650925	95651015	95656681	95656857	95650325	95650398	95660132	95660408
1017	"ENSG00000135636.9"	"DYSF"	chr2	+	71895883	71895972	71896241	71896337	71894505	71894645	71896734	71896876
1019	"ENSG00000175287.14"	"PHYHD1"	chr9	+	131700035	131700057	131702647	131702776	131698861	131698924	131703723	131703850
1024	"ENSG00000221968.4"	"FADS3"	chr11	-	61644337	61644435	61644982	61645059	61643830	61643927	61645626	61645687
1034	"ENSG00000107186.12"	"MPDZ"	chr9	-	13113929	13114020	13115246	13115333	13113009	13113053	13119500	13119648
1049	"ENSG00000106733.16"	"NMRK1"	chr9	-	77684657	77684729	77684810	77684958	77683911	77684018	77692074	77692123
1050	"ENSG00000119139.12"	"TJP2"	chr9	+	71862927	71863140	71865950	71866280	71861605	71861706	71867730	71867816
1051	"ENSG00000104872.6"	"PIH1D1"	chr19	-	49951257	49951319	49952731	49952911	49951083	49951165	49954038	49954105
1056	"ENSG00000186466.4"	"AQP7P1"	chr9	-	67273114	67273233	67281701	67281831	67272681	67272904	67288037	67288063
1077	"ENSG00000165269.8"	"AQP7"	chr9	-	33386401	33386539	33395075	33395193	33385455	33385864	33401234	33401285
1091	"ENSG00000167491.13"	"GATAD2A"	chr19	+	19603389	19603521	19605102	19605192	19576148	19576423	19606562	19606694
1100	"ENSG00000118194.14"	"TNNT2"	chr1	-	201335965	201335999	201336898	201336931	201334737	201334798	201337289	201337355
1101	"ENSG00000118194.14"	"TNNT2"	chr1	-	201335965	201335999	201336898	201336934	201334737	201334798	201337289	201337355
1103	"ENSG00000118194.14"	"TNNT2"	chr1	-	201341272	201341283	201342341	201342396	201337289	201337355	201346750	201346792
1123	"ENSG00000197616.7"	"MYH6"	chr14	-	23867936	23868246	23869464	23869635	23866751	23866822	23869917	23870186
1126	"ENSG00000273173.1"	"SNURF"	chr15	+	25213078	25213229	25219457	25219603	25207260	25207356	25220504	25220656
1127	"ENSG00000273173.1"	"SNURF"	chr15	+	25213078	25213229	25222023	25222176	25207260	25207356	25222924	25222997
1128	"ENSG00000273173.1"	"SNURF"	chr15	+	25219457	25219603	25220504	25220656	25213078	25213229	25221451	25221563
1131	"ENSG00000169084.8"	"DHRSX"	chrX	-	2310394	2310515	2326785	2326854	2209542	2209644	2343237	2343345
1144	"ENSG00000111843.9"	"TMEM14C"	chr6	+	10726139	10726241	10728872	10728960	10723341	10723474	10730847	10730996
1145	"ENSG00000111843.9"	"TMEM14C"	chr6	+	10726139	10726241	10728872	10728960	10725193	10725270	10730847	10731352
1149	"ENSG00000086015.16"	"MAST2"	chr1	+	46476401	46476611	46485267	46485369	46473967	46474043	46487621	46487754
1150	"ENSG00000086015.16"	"MAST2"	chr1	+	46495502	46495625	46495800	46495910	46495137	46495239	46496278	46496431
1153	"ENSG00000178127.8"	"NDUFV2"	chr18	+	9124871	9124981	9126828	9126905	9122510	9122679	9134183	9134343
1165	"ENSG00000214753.2"	"HNRNPUL2"	chr11	-	62483335	62483409	62484460	62484661	62482971	62483079	62487494	62487663
1176	"ENSG00000012171.13"	"SEMA3B"	chr3	+	50312442	50312484	50312732	50312890	50312273	50312365	50312990	50313046
1205	"ENSG00000158882.8"	"TOMM40L"	chr1	+	161196677	161196745	161197047	161197140	161196144	161196394	161197673	161197779
1213	"ENSG00000128881.12"	"TTBK2"	chr15	-	43109229	43109295	43120125	43120230	43103885	43103978	43122135	43122276
1215	"ENSG00000137312.10"	"FLOT1"	chr6	-	30708966	30709110	30709923	30709980	30708455	30708575	30710303	30710509
1217	"ENSG00000146926.6"	"ASB10"	chr7	-	150873198	150873384	150873649	150873763	150872784	150873053	150878025	150878545
1218	"ENSG00000146926.6"	"ASB10"	chr7	-	150873649	150873763	150878025	150878545	150873198	150873384	150883478	150883746
1219	"ENSG00000213199.3"	"ASIC3"	chr7	+	150749069	150749149	150749252	150749324	150748896	150748988	150749502	150749561
1220	"ENSG00000213199.3"	"ASIC3"	chr7	+	150749252	150749324	150749502	150749561	150749069	150749149	150749660	150749840
1221	"ENSG00000256500.5"	"RP11-73M18.2"	chr14	+	104037959	104038157	104040443	104040507	104029298	104029461	104053610	104053701
1227	"ENSG00000197321.10"	"SVIL"	chr10	-	29815889	29815985	29818633	29818773	29813400	29813644	29819535	29819597
1228	"ENSG00000197321.10"	"SVIL"	chr10	-	29820930	29821101	29821457	29822387	29820182	29820217	29824917	29824998
1232	"ENSG00000059378.8"	"PARP12"	chr7	-	139737514	139737656	139741443	139741639	139734034	139734131	139754461	139754563
1243	"ENSG00000146809.8"	"ASB15"	chr7	+	123248647	123248708	123252329	123252454	123244085	123244266	123254554	123254663
1260	"ENSG00000121964.10"	"GTDC1"	chr2	-	144710339	144710410	144728219	144728329	144709548	144709640	144764748	144765102
1263	"ENSG00000106290.10"	"TAF6"	chr7	-	99705548	99705746	99705989	99706163	99704692	99705246	99707570	99707696
1264	"ENSG00000234520.1"	"AC018464.3"	chr7	-	112613659	112613727	112626590	112626719	112596576	112596757	112635622	112635689
1271	"ENSG00000134020.6"	"PEBP4"	chr8	-	22584687	22584733	22675149	22675248	22582355	22582469	22777696	22777823
1275	"ENSG00000127952.12"	"STYXL1"	chr7	-	75643059	75643205	75651168	75651310	75634576	75634722	75657959	75658021
1276	"ENSG00000189077.6"	"TMEM120A"	chr7	-	75617569	75617659	75617738	75617834	75617400	75617466	75618482	75618542
1277	"ENSG00000189077.6"	"TMEM120A"	chr7	-	75617738	75617834	75618482	75618542	75617569	75617659	75621461	75621578
1278	"ENSG00000189077.6"	"TMEM120A"	chr7	-	75618482	75618542	75621461	75621578	75617738	75617834	75621756	75621875
1283	"ENSG00000165912.11"	"PACSIN3"	chr11	-	47200444	47200581	47200709	47200830	47199916	47200038	47200961	47201137
1285	"ENSG00000112584.9"	"FAM120B"	chr6	+	170657238	170657411	170667313	170667406	170639536	170639638	170697374	170697581
1291	"ENSG00000146729.5"	"GBAS"	chr7	+	56049165	56049260	56049902	56049973	56045818	56045958	56051420	56051561
1294	"ENSG00000148225.11"	"WDR31"	chr9	-	116091160	116091235	116093263	116093393	116085290	116085435	116094186	116094330
1295	"ENSG00000148225.11"	"WDR31"	chr9	-	116091160	116091235	116093263	116093396	116085290	116085435	116094186	116094330
1296	"ENSG00000148225.11"	"WDR31"	chr9	-	116091160	116091235	116093263	116093396	116085290	116085435	116094257	116094330
1299	"ENSG00000058404.15"	"CAMK2B"	chr7	-	44286718	44286791	44298470	44298525	44283023	44283126	44302603	44302663
1300	"ENSG00000136153.15"	"LMO7"	chr13	+	76412275	76412332	76412482	76412524	76410532	76410593	76414220	76414246
1326	"ENSG00000164904.11"	"ALDH7A1"	chr5	-	125889978	125890085	125894931	125895026	125887712	125887829	125896774	125896816
1330	"ENSG00000133424.16"	"LARGE"	chr22	-	33733631	33733787	33777904	33778030	33712070	33712234	33780177	33780290
1332	"ENSG00000146215.9"	"CRIP3"	chr6	-	43274183	43274255	43275576	43275634	43273956	43274051	43276052	43276147
1333	"ENSG00000164828.13"	"SUN1"	chr7	+	888054	888252	889156	889240	882977	883157	889559	889670
1334	"ENSG00000164828.13"	"SUN1"	chr7	+	889156	889240	889559	889670	888054	888252	891020	891119
1372	"ENSG00000009413.11"	"REV3L"	chr6	-	111632271	111632462	111634554	111634692	111631055	111631302	111636469	111636584
1373	"ENSG00000075413.13"	"MARK3"	chr14	+	103894723	103894777	103915255	103915304	103871412	103871604	103918254	103918320
1390	"ENSG00000157036.8"	"EXOG"	chr3	+	38541171	38541238	38541580	38541655	38540416	38540480	38542845	38542985
1402	"ENSG00000136270.9"	"TBRG4"	chr7	-	45143697	45143855	45144136	45144308	45142629	45143042	45145039	45145268
1404	"ENSG00000146147.10"	"MLIP"	chr6	+	53989270	53989663	54054667	54054712	53883724	53883889	54066902	54067031
1405	"ENSG00000146147.10"	"MLIP"	chr6	+	54013853	54013925	54025164	54025230	53989270	53989663	54034325	54034370
1406	"ENSG00000146147.10"	"MLIP"	chr6	+	54013853	54013925	54025164	54025230	53989270	53989663	54054667	54054712
1407	"ENSG00000146147.10"	"MLIP"	chr6	+	54013853	54013925	54034325	54034370	53989270	53989663	54054667	54054712
1408	"ENSG00000146147.10"	"MLIP"	chr6	+	54025164	54025230	54034325	54034370	53989270	53989663	54054667	54054712
1409	"ENSG00000146147.10"	"MLIP"	chr6	+	54025164	54025230	54034325	54034370	54013853	54013925	54054667	54054712
1437	"ENSG00000106610.10"	"STAG3L4"	chr7	+	66770973	66771070	66773921	66774126	66767607	66767872	66774550	66774702
1439	"ENSG00000137207.7"	"YIPF3"	chr6	-	43480806	43480938	43481096	43481189	43480498	43480612	43481325	43481371
1447	"ENSG00000101605.8"	"MYOM1"	chr18	-	3090655	3090800	3094167	3094304	3089534	3089594	3100156	3100201
1461	"ENSG00000135766.8"	"EGLN1"	chr1	-	231503314	231503382	231506307	231506444	231499496	231502221	231509725	231509845
1471	"ENSG00000198721.8"	"ECI2"	chr6	-	4117541	4117685	4119419	4119509	4115922	4116263	4125483	4125604
1472	"ENSG00000198721.8"	"ECI2"	chr6	-	4119419	4119509	4125483	4126471	4117541	4117685	4127995	4128065
1498	"ENSG00000115204.10"	"MPV17"	chr2	-	27534766	27534819	27535081	27535114	27532359	27532849	27535360	27535456
1499	"ENSG00000115204.10"	"MPV17"	chr2	-	27535081	27535114	27535360	27535456	27534766	27534819	27535546	27535639
1506	"ENSG00000091009.6"	"RBM27"	chr5	+	145631273	145631438	145634505	145634655	145616860	145616995	145638011	145638156
1514	"ENSG00000067066.12"	"SP100"	chr2	+	231314886	231314970	231325976	231326129	231314275	231314425	231327149	231327233
1527	"ENSG00000185813.6"	"PCYT2"	chr17	-	79863257	79863323	79863545	79863611	79862941	79863030	79863975	79864053
1528	"ENSG00000185813.6"	"PCYT2"	chr17	-	79863545	79863611	79863975	79864053	79863257	79863323	79864339	79864422
1537	"ENSG00000139636.11"	"LMBR1L"	chr12	-	49498501	49498668	49499706	49499740	49498230	49498334	49500743	49500828
1540	"ENSG00000152117.13"	"AC093838.4"	chr2	+	132258930	132259081	132263884	132264015	132258753	132258806	132266109	132266181
1541	"ENSG00000145725.15"	"PPIP5K2"	chr5	+	102522020	102522140	102523014	102523077	102520372	102520445	102526542	102526683
1553	"ENSG00000132840.5"	"BHMT2"	chr5	+	78376509	78376701	78378631	78378779	78375191	78375283	78379014	78379197
1558	"ENSG00000143164.11"	"DCAF6"	chr1	+	167985018	167985189	167992225	167992285	167973770	167974031	168007608	168007726
1567	"ENSG00000144233.5"	"AMMECR1L"	chr2	-	128628387	128628502	128628822	128628933	128627027	128627118	128631401	128631846
1577	"ENSG00000168958.15"	"MFF"	chr2	+	228207460	228207535	228211941	228212100	228205007	228205096	228217229	228217289
1586	"ENSG00000081791.4"	"KIAA0141"	chr5	+	141316762	141316922	141318085	141318325	141314058	141314151	141319118	141319685
1592	"ENSG00000140365.11"	"COMMD4"	chr15	+	75631604	75631685	75632042	75632219	75631325	75631445	75632305	75632614
1595	"ENSG00000116288.8"	"PARK7"	chr1	+	8025383	8025485	8029404	8029464	8022822	8022935	8030953	8031023
1601	"ENSG00000135218.13"	"CD36"	chr7	+	80302085	80302159	80302670	80302725	80301237	80301356	80303298	80303435
1608	"ENSG00000154556.13"	"SORBS2"	chr4	-	186556508	186556565	186559232	186559316	186551702	186551752	186567821	186567936
1629	"ENSG00000109686.12"	"SH3D19"	chr4	-	152102840	152102881	152108574	152108615	152100506	152100549	152147198	152147238
1663	"ENSG00000164111.10"	"ANXA5"	chr4	-	122605831	122605926	122607442	122607527	122604518	122604632	122617735	122617779
