ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2933	"ENSG00000146733.9"	"PSPH"	chr7	-	56118830	56119160	56119006	56119160	56101653	56101796
2975	"ENSG00000138073.9"	"PREB"	chr2	-	27355984	27356589	27356399	27356589	27355710	27355791
2978	"ENSG00000188002.6"	"RP11-43F13.1"	chr5	-	1632758	1633021	1632959	1633021	1630523	1630681
3011	"ENSG00000188732.6"	"FAM221A"	chr7	+	23731801	23734532	23731801	23731872	23737810	23737918
3054	"ENSG00000112759.12"	"SLC29A1"	chr6	+	44197643	44198218	44197643	44197783	44198304	44198402
3127	"ENSG00000272578.1"	"AP000347.2"	chr22	-	24028976	24029182	24029024	24029182	24025930	24026054
3149	"ENSG00000157036.8"	"EXOG"	chr3	+	38539119	38539269	38539119	38539180	38540257	38540327
3150	"ENSG00000157036.8"	"EXOG"	chr3	+	38539119	38539180	38539119	38539175	38540416	38540480
3152	"ENSG00000157036.8"	"EXOG"	chr3	+	38539119	38539269	38539119	38539180	38540416	38540480
3153	"ENSG00000157036.8"	"EXOG"	chr3	+	38539119	38539269	38539119	38539175	38541580	38541655
3155	"ENSG00000157036.8"	"EXOG"	chr3	+	38539119	38539269	38539119	38539180	38542906	38542985
3178	"ENSG00000183628.8"	"DGCR6"	chr22	+	18894077	18894599	18894077	18894238	18898400	18898541
3193	"ENSG00000182109.3"	"RP11-69E11.4"	chr1	-	39994687	39994836	39994726	39994836	39989478	39989568
3233	"ENSG00000137207.7"	"YIPF3"	chr6	-	43480806	43481189	43481096	43481189	43480498	43480612
3397	"ENSG00000115204.10"	"MPV17"	chr2	-	27535081	27535456	27535360	27535456	27534766	27534819
3415	"ENSG00000171720.5"	"HDAC3"	chr5	-	141007680	141008206	141008125	141008206	141007459	141007524
3458	"ENSG00000072163.14"	"LIMS2"	chr2	-	128397844	128398563	128398470	128398563	128397644	128397720
3459	"ENSG00000185813.6"	"PCYT2"	chr17	-	79863545	79864053	79863975	79864053	79863257	79863323
3507	"ENSG00000099622.9"	"CIRBP"	chr19	+	1269330	1269409	1269330	1269406	1270926	1271035
3661	"ENSG00000184634.11"	"MED12"	chrX	+	70357036	70357242	70357036	70357233	70357410	70357485
3667	"ENSG00000154556.13"	"SORBS2"	chr4	-	186696380	186696520	186696384	186696520	186599949	186599976
3693	"ENSG00000169744.8"	"LDB2"	chr4	-	16510157	16510309	16510163	16510309	16507462	16507605
3767	"ENSG00000138674.12"	"SEC31A"	chr4	-	83763292	83763634	83763337	83763634	83752089	83752128
3804	"ENSG00000170485.12"	"NPAS2"	chr2	+	101598692	101604738	101598692	101598839	101606717	101606908
3837	"ENSG00000064687.8"	"ABCA7"	chr19	+	1046228	1046405	1046228	1046403	1046800	1047023
3928	"ENSG00000134900.7"	"TPP2"	chr13	+	103317144	103317286	103317144	103317275	103320107	103320233
4045	"ENSG00000072134.11"	"EPN2"	chr17	+	19185267	19187027	19185267	19185390	19213197	19213310
4065	"ENSG00000183060.11"	"LYSMD4"	chr15	-	100271562	100272212	100271922	100272212	100267613	100269936
4095	"ENSG00000247595.2"	"SPTY2D1-AS1"	chr11	+	18622638	18622727	18622638	18622711	18624704	18624742
4097	"ENSG00000144199.7"	"FAHD2B"	chr2	-	97751435	97751935	97751875	97751935	97749905	97750014
4102	"ENSG00000115042.5"	"FAHD2A"	chr2	+	96076274	96076774	96076274	96076334	96078181	96078290
4131	"ENSG00000185986.10"	"SDHAP3"	chr5	-	1574286	1574410	1574296	1574410	1572336	1572401
4141	"ENSG00000144535.15"	"DIS3L2"	chr2	+	232995328	232995653	232995328	232995429	233028168	233028342
4170	"ENSG00000122203.10"	"KIAA1191"	chr5	-	175786464	175786570	175786483	175786570	175775252	175775359
4223	"ENSG00000214021.11"	"TTLL3"	chr3	+	9868680	9868924	9868680	9868832	9869992	9870063
4231	"ENSG00000047849.17"	"MAP4"	chr3	-	47912302	47912595	47912347	47912595	47898920	47899002
4232	"ENSG00000047849.17"	"MAP4"	chr3	-	47912302	47912595	47912347	47912595	47908735	47908828
4304	"ENSG00000161912.13"	"ADCY10P1"	chr6	+	41100032	41100264	41100032	41100252	41100613	41100739
4344	"ENSG00000196781.9"	"TLE1"	chr9	-	84228291	84228436	84228336	84228436	84227206	84227308
4388	"ENSG00000114745.9"	"GORASP1"	chr3	-	39144168	39144372	39144183	39144372	39142513	39142593
4422	"ENSG00000168488.14"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28847646	28847811
4430	"ENSG00000154328.11"	"NEIL2"	chr8	+	11628954	11629099	11628954	11629094	11637106	11637459
4446	"ENSG00000125458.2"	"NT5C"	chr17	-	73127059	73127376	73127275	73127376	73126847	73126962
4447	"ENSG00000125458.2"	"NT5C"	chr17	-	73127139	73127376	73127275	73127376	73126847	73126962
4492	"ENSG00000006282.15"	"SPATA20"	chr17	+	48627345	48627673	48627345	48627476	48627896	48627971
4542	"ENSG00000115762.12"	"PLEKHB2"	chr2	+	131890474	131890588	131890474	131890564	131897742	131897848
4604	"ENSG00000082996.15"	"RNF13"	chr3	+	149613259	149613357	149613259	149613347	149629764	149629870
4629	"ENSG00000151067.16"	"CACNA1C"	chr12	+	2743462	2743546	2743462	2743540	2757640	2757673
4702	"ENSG00000179818.9"	"PCBP1-AS1"	chr2	-	70313383	70313617	70313562	70313617	70312947	70313035
4721	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131389664	131389795	131389664	131389777	131392599	131392654
4732	"ENSG00000267673.2"	"FDX1L"	chr19	-	10426061	10426435	10426380	10426435	10421528	10421616
4742	"ENSG00000160781.11"	"PAQR6"	chr1	-	156215572	156216041	156215913	156216041	156214932	156215029
4753	"ENSG00000018280.12"	"SLC11A1"	chr2	+	219247682	219247825	219247682	219247793	219248965	219249088
4783	"ENSG00000165801.5"	"ARHGEF40"	chr14	+	21543490	21543924	21543490	21543658	21544518	21544615
4815	"ENSG00000140474.8"	"ULK3"	chr15	-	75132574	75132982	75132838	75132982	75131898	75132054
4849	"ENSG00000204310.6"	"AGPAT1"	chr6	-	32139026	32139282	32139073	32139282	32138201	32138377
4915	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23311161	23311537	23311306	23311537	23310008	23310147
4943	"ENSG00000125703.10"	"ATG4C"	chr1	+	63249805	63249944	63249805	63249896	63269448	63269533
5143	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151341479	151342245	151342188	151342245	151340674	151340795
5189	"ENSG00000166411.9"	"IDH3A"	chr15	+	78447554	78447617	78447554	78447593	78449889	78449973
5230	"ENSG00000101365.16"	"IDH3B"	chr20	-	2640344	2640822	2640675	2640822	2640170	2640231
5270	"ENSG00000196535.10"	"MYO18A"	chr17	-	27423778	27424368	27424240	27424368	27421953	27422077
5271	"ENSG00000196535.10"	"MYO18A"	chr17	-	27445048	27445207	27445062	27445207	27442681	27442858
5295	"ENSG00000119402.12"	"FBXW2"	chr9	-	123555164	123555535	123555426	123555535	123550046	123550464
5345	"ENSG00000090097.16"	"PCBP4"	chr3	-	51994541	51994914	51994881	51994914	51994204	51994336
5348	"ENSG00000140279.8"	"DUOX2"	chr15	-	45405535	45405623	45405539	45405623	45405184	45405270
5414	"ENSG00000271723.1"	"MROH7-TTC4"	chr1	+	55167762	55167918	55167762	55167909	55168295	55168418
5429	"ENSG00000007202.10"	"KIAA0100"	chr17	-	26970181	26970677	26970627	26970677	26969886	26970005
5435	"ENSG00000169718.13"	"DUS1L"	chr17	-	80018736	80018837	80018740	80018837	80018576	80018656
5436	"ENSG00000169718.13"	"DUS1L"	chr17	-	80018736	80018837	80018740	80018837	80018576	80018659
5458	"ENSG00000003509.11"	"NDUFAF7"	chr2	+	37468720	37468934	37468720	37468780	37471005	37471116
5466	"ENSG00000112511.13"	"PHF1"	chr6	+	33382501	33382921	33382501	33382606	33383011	33383106
5476	"ENSG00000164896.15"	"FASTK"	chr7	-	150773999	150774323	150774187	150774323	150773712	150773919
5477	"ENSG00000164896.15"	"FASTK"	chr7	-	150774707	150775179	150774965	150775179	150774396	150774488
5482	"ENSG00000166444.13"	"ST5"	chr11	-	8732668	8732778	8732672	8732778	8732391	8732461
5483	"ENSG00000166444.13"	"ST5"	chr11	-	8732668	8732778	8732672	8732778	8732391	8732504
