ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1694	"ENSG00000129675.11"	"ARHGEF6"	chrX	-	135770090	135770150	135767835	135767982	135772768	135772907
1747	"ENSG00000228139.1"	"GS1-421I3.4"	chrX	-	119251771	119251821	119251551	119251619	119253449	119253610
1748	"ENSG00000125356.6"	"NDUFA1"	chrX	+	119007266	119007356	119005449	119005976	119010476	119010625
1751	"ENSG00000125351.6"	"UPF3B"	chrX	-	118975697	118975741	118975038	118975221	118977153	118977264
1758	"ENSG00000131724.6"	"IL13RA1"	chrX	+	117880916	117881055	117874979	117875119	117883620	117883741
1772	"ENSG00000101901.6"	"ALG13"	chrX	+	110932314	110932425	110928192	110928331	110951254	110951621
1773	"ENSG00000101901.6"	"ALG13"	chrX	+	110951254	110951621	110932314	110932425	110952192	110952276
1774	"ENSG00000101901.6"	"ALG13"	chrX	+	110964830	110964939	110963322	110963398	110966020	110966085
1776	"ENSG00000101901.6"	"ALG13"	chrX	+	110966020	110966085	110963322	110963398	110967025	110967105
1780	"ENSG00000101901.6"	"ALG13"	chrX	+	110987895	110988132	110980254	110980309	110996017	110996058
1781	"ENSG00000101935.5"	"AMMECR1"	chrX	-	109445673	109445764	109444181	109444278	109459745	109459860
1797	"ENSG00000089682.12"	"RBM41"	chrX	-	106331964	106332069	106312539	106312632	106356626	106356698
1801	"ENSG00000147231.9"	"CXorf57"	chrX	+	105882756	105882917	105880989	105881154	105883781	105883951
1803	"ENSG00000123572.12"	"NRK"	chrX	+	105189863	105190007	105187932	105188033	105190306	105190456
1804	"ENSG00000220023.3"	"AL592183.1"	chrGL000219.1	-	88294	88420	83212	83317	97293	97363
1811	"ENSG00000123562.12"	"MORF4L2"	chrX	-	102933426	102933548	102931753	102931979	102940098	102940188
1815	"ENSG00000123562.12"	"MORF4L2"	chrX	-	102939608	102939657	102933426	102933548	102940098	102940188
1818	"ENSG00000133142.13"	"TCEAL4"	chrX	+	102840897	102841219	102840455	102840611	102841576	102841877
1819	"ENSG00000133142.13"	"TCEAL4"	chrX	+	102841146	102841219	102840419	102840611	102841576	102841833
1829	"ENSG00000198908.7"	"BHLHB9"	chrX	+	102002744	102002839	101975884	101975955	102003626	102003809
1836	"ENSG00000271147.3"	"RP4-769N13.6"	chrX	+	101856391	101856437	101854453	101854775	101856807	101856905
1838	"ENSG00000271147.3"	"RP4-769N13.6"	chrX	+	101856807	101856905	101854453	101854775	101860409	101860581
1841	"ENSG00000271147.3"	"RP4-769N13.6"	chrX	+	101894327	101894461	101860409	101860581	101904881	101905073
1843	"ENSG00000185945.9"	"NXF2B"	chrX	-	101615712	101615773	101615315	101615566	101618183	101618366
1866	"ENSG00000101811.9"	"CSTF2"	chrX	+	100078280	100078417	100077239	100077409	100078874	100078994
1879	"ENSG00000124429.13"	"POF1B"	chrX	-	84622696	84622771	84614554	84614635	84634177	84634500
1896	"ENSG00000102383.9"	"ZDHHC15"	chrX	-	74670636	74670757	74651285	74651355	74698725	74698820
1921	"ENSG00000147162.9"	"OGT"	chrX	+	70779116	70779275	70777342	70777522	70779437	70779527
1922	"ENSG00000147162.9"	"OGT"	chrX	+	70782979	70783096	70782696	70782867	70783178	70783349
1931	"ENSG00000082458.7"	"DLG3"	chrX	+	69715257	69715303	69713225	69713325	69718369	69718420
1932	"ENSG00000082458.7"	"DLG3"	chrX	+	69717029	69717071	69713225	69713325	69718369	69718408
1956	"ENSG00000235437.3"	"RP11-357C3.3"	chrX	-	62736789	62736962	62729821	62729959	62780711	62780873
1957	"ENSG00000165591.6"	"FAAH2"	chrX	+	57474956	57475151	57473360	57473472	57515189	57515629
1976	"ENSG00000086758.11"	"HUWE1"	chrX	-	53570801	53570929	53569403	53569500	53571520	53571723
1977	"ENSG00000086758.11"	"HUWE1"	chrX	-	53570846	53570929	53569403	53569500	53571520	53571723
1983	"ENSG00000158423.12"	"RIBC1"	chrX	+	53453224	53453341	53450262	53450351	53454950	53455032
2000	"ENSG00000179222.13"	"MAGED1"	chrX	+	51640890	51640982	51640642	51640722	51641209	51641289
2001	"ENSG00000179222.13"	"MAGED1"	chrX	+	51641380	51641423	51640890	51641289	51641676	51641739
2017	"ENSG00000126768.8"	"TIMM17B"	chrX	-	48754041	48754141	48752320	48752384	48755006	48755045
2032	"ENSG00000197779.9"	"ZNF81"	chrX	+	47702048	47702167	47696344	47696406	47705503	47705720
2033	"ENSG00000126756.7"	"UXT"	chrX	-	47516581	47516689	47511479	47511543	47516970	47517038
2037	"ENSG00000182872.11"	"RBM10"	chrX	+	47034417	47034491	47032526	47032596	47035898	47035985
2042	"ENSG00000147050.10"	"KDM6A"	chrX	+	44920568	44920664	44918491	44918711	44922666	44922921
2045	"ENSG00000069509.5"	"FUNDC1"	chrX	-	44386482	44386611	44382884	44383521	44397712	44397788
2046	"ENSG00000069509.5"	"FUNDC1"	chrX	-	44397712	44397788	44386482	44386611	44401190	44401347
2059	"ENSG00000215301.5"	"DDX3X"	chrX	+	41202468	41202604	41201989	41202089	41202989	41203075
2061	"ENSG00000180182.6"	"MED14"	chrX	-	40525971	40526103	40523558	40523741	40531112	40531224
2068	"ENSG00000156313.8"	"RPGR"	chrX	-	38134341	38134399	38132638	38132730	38135839	38136025
2094	"ENSG00000157625.11"	"TAB3"	chrX	-	30864667	30864761	30861082	30861166	30870894	30871004
2108	"ENSG00000005889.11"	"ZFX"	chrX	+	24195800	24195983	24191723	24191840	24197299	24197667
2120	"ENSG00000177189.8"	"RPS6KA3"	chrX	-	20179761	20179879	20174226	20174367	20181081	20181158
2128	"ENSG00000147010.13"	"SH3KBP1"	chrX	-	19555834	19555898	19552092	19554576	19560042	19560311
2132	"ENSG00000131828.9"	"PDHA1"	chrX	+	19371199	19371291	19369377	19369525	19373466	19373622
2139	"ENSG00000131831.13"	"RAI2"	chrX	-	17855656	17855850	17818170	17820154	17878628	17878827
2141	"ENSG00000131831.13"	"RAI2"	chrX	-	17855656	17855853	17818170	17820154	17878628	17878827
2146	"ENSG00000169249.8"	"ZRSR2"	chrX	+	15826355	15826394	15822233	15822320	15827322	15827441
2147	"ENSG00000169239.8"	"CA5B"	chrX	+	15763753	15763833	15739619	15739715	15768093	15768288
2149	"ENSG00000169239.8"	"CA5B"	chrX	+	15785034	15785149	15782718	15782898	15786765	15786987
2150	"ENSG00000087842.6"	"PIR"	chrX	-	15444028	15444113	15425627	15425672	15473970	15474177
2151	"ENSG00000087842.6"	"PIR"	chrX	-	15477779	15477863	15473970	15474177	15497851	15497944
2162	"ENSG00000005302.13"	"MSL3"	chrX	+	11778521	11778617	11777670	11777994	11778955	11779056
2168	"ENSG00000006757.7"	"PNPLA4"	chrX	-	7890044	7890139	7889753	7889889	7893980	7894173
2173	"ENSG00000205663.5"	"RP11-706O15.5"	chrX	-	3817256	3817463	3809478	3811392	3819968	3820041
2174	"ENSG00000234449.2"	"RP11-706O15.3"	chrX	-	3778830	3779037	3771050	3772968	3781542	3781615
2179	"ENSG00000002586.13"	"CD99"	chrX	+	2655921	2656297	2644381	2644414	2658819	2659166
2180	"ENSG00000002586.13"	"CD99"	chrX	+	2656240	2656297	2644300	2644414	2658819	2659142
2199	"ENSG00000079974.13"	"RABL2B"	chr22	-	51221466	51221714	51220661	51220775	51221928	51222091
2201	"ENSG00000254413.4"	"CHKB-CPT1B"	chr22	-	51018402	51018511	51018155	51018259	51018618	51018845
2202	"ENSG00000254413.4"	"CHKB-CPT1B"	chr22	-	51019848	51019982	51018993	51019089	51020177	51021394
2203	"ENSG00000177989.9"	"ODF3B"	chr22	-	50969140	50969257	50968138	50968989	50969365	50969487
2204	"ENSG00000177989.9"	"ODF3B"	chr22	-	50969140	50969281	50968837	50968989	50969365	50969487
2209	"ENSG00000025708.8"	"TYMP"	chr22	-	50967924	50968148	50967564	50967767	50968332	50968419
2210	"ENSG00000025708.8"	"TYMP"	chr22	-	50967924	50968160	50967564	50967767	50968332	50968461
2211	"ENSG00000025708.8"	"TYMP"	chr22	-	50967924	50968183	50967564	50967767	50968332	50968428
2212	"ENSG00000100258.13"	"LMF2"	chr22	-	50943485	50943582	50943230	50943413	50943657	50943686
2213	"ENSG00000100258.13"	"LMF2"	chr22	-	50943485	50943582	50943230	50943413	50943831	50943966
2214	"ENSG00000100258.13"	"LMF2"	chr22	-	50943657	50943763	50943230	50943413	50943831	50943966
2215	"ENSG00000100258.13"	"LMF2"	chr22	-	50943657	50943763	50943485	50943582	50943831	50943966
2216	"ENSG00000100258.13"	"LMF2"	chr22	-	50945066	50945095	50944713	50944931	50945210	50945464
2221	"ENSG00000205593.7"	"DENND6B"	chr22	-	50752828	50752923	50752242	50752701	50753033	50753129
2222	"ENSG00000205593.7"	"DENND6B"	chr22	-	50754602	50754682	50754453	50754516	50754798	50754904
2242	"ENSG00000054611.9"	"TBC1D22A"	chr22	+	47309229	47309342	47307969	47308084	47393529	47393605
2243	"ENSG00000054611.9"	"TBC1D22A"	chr22	+	47370185	47370295	47307969	47308084	47393529	47393605
2245	"ENSG00000075240.12"	"GRAMD4"	chr22	+	47072496	47072565	47071364	47071449	47073043	47075580
2246	"ENSG00000205643.6"	"CDPF1"	chr22	-	46642569	46642692	46639917	46641135	46643002	46643118
2252	"ENSG00000241990.1"	"RP6-109B7.3"	chr22	+	46452726	46452825	46449584	46449800	46452941	46453090
2269	"ENSG00000056487.11"	"PHF21B"	chr22	-	45362894	45363044	45316277	45316370	45364874	45364963
2272	"ENSG00000241484.5"	"ARHGAP8"	chr22	+	45173041	45173109	45148584	45148620	45182336	45182486
2287	"ENSG00000186976.10"	"EFCAB6"	chr22	-	43926694	43926844	43924623	43924855	43930567	43930752
2301	"ENSG00000242247.6"	"ARFGAP3"	chr22	-	43204772	43204896	43203078	43203169	43206818	43206950
2307	"ENSG00000226450.2"	"CYP2D8P1"	chr22	-	42548337	42548490	42548086	42548249	42549038	42549210
2316	"ENSG00000198951.7"	"NAGA"	chr22	-	42463768	42463940	42463116	42463294	42464442	42464578
2318	"ENSG00000198911.7"	"SREBF2"	chr22	+	42264614	42264796	42262834	42263284	42266892	42267039
2319	"ENSG00000198911.7"	"SREBF2"	chr22	+	42269801	42270023	42266892	42267039	42271340	42271455
2321	"ENSG00000198911.7"	"SREBF2"	chr22	+	42293055	42293165	42290823	42290941	42294652	42294785
2324	"ENSG00000196419.8"	"XRCC6"	chr22	+	42057334	42057448	42054255	42054356	42059625	42060038
2331	"ENSG00000100401.15"	"RANGAP1"	chr22	-	41652194	41652294	41652024	41652109	41652714	41652828
2333	"ENSG00000100401.15"	"RANGAP1"	chr22	-	41680904	41681157	41676936	41677086	41681366	41681909
2337	"ENSG00000196236.8"	"XPNPEP3"	chr22	+	41351290	41351450	41349558	41349637	41360050	41360121
2338	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41169940	41170023	41165633	41166985	41173043	41173139
2344	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41188528	41188680	41175012	41175129	41215198	41215354
2350	"ENSG00000100372.10"	"SLC25A17"	chr22	-	41195026	41195087	41175012	41175129	41215198	41215291
2355	"ENSG00000196588.10"	"MKL1"	chr22	-	40915467	40915616	40859224	40859290	40929593	40929815
2375	"ENSG00000239713.3"	"APOBEC3G"	chr22	+	39479735	39479889	39477475	39477590	39482283	39482572
2380	"ENSG00000100211.6"	"CBY1"	chr22	+	39052960	39053148	39052644	39052755	39064021	39064137
2382	"ENSG00000100211.6"	"CBY1"	chr22	+	39061550	39061690	39052960	39053148	39064021	39064137
2383	"ENSG00000100211.6"	"CBY1"	chr22	+	39063573	39063667	39052960	39053148	39064021	39064137
2384	"ENSG00000100211.6"	"CBY1"	chr22	+	39067074	39067193	39066771	39066994	39069163	39069418
2385	"ENSG00000184949.11"	"FAM227A"	chr22	-	39003393	39003481	39001258	39001353	39016216	39016296
2387	"ENSG00000184949.11"	"FAM227A"	chr22	-	39024242	39024347	39022182	39022308	39024838	39024940
2390	"ENSG00000100201.14"	"DDX17"	chr22	-	38890634	38890807	38890025	38890136	38891800	38891942
2391	"ENSG00000100201.14"	"DDX17"	chr22	-	38890890	38891051	38890314	38890807	38891800	38891942
2392	"ENSG00000100201.14"	"DDX17"	chr22	-	38891800	38891942	38890890	38891051	38894089	38894155
2393	"ENSG00000100201.14"	"DDX17"	chr22	-	38897134	38897285	38895404	38895504	38901955	38902299
2407	"ENSG00000128298.12"	"BAIAP2L2"	chr22	-	38503858	38503920	38494417	38494489	38504261	38504348
2410	"ENSG00000100151.11"	"PICK1"	chr22	+	38466844	38466898	38465039	38465129	38467688	38467735
2411	"ENSG00000100151.11"	"PICK1"	chr22	+	38469779	38469830	38469006	38469099	38470313	38470458
2413	"ENSG00000128346.6"	"C22orf23"	chr22	-	38347466	38347529	38343287	38343470	38349053	38349165
2418	"ENSG00000100129.13"	"EIF3L"	chr22	+	38282771	38282852	38273680	38274178	38284432	38284486
2423	"ENSG00000100106.15"	"TRIOBP"	chr22	+	38136901	38137039	38134648	38134726	38147778	38147835
2426	"ENSG00000100106.15"	"TRIOBP"	chr22	+	38165034	38165194	38164080	38164183	38165268	38165382
2427	"ENSG00000100106.15"	"TRIOBP"	chr22	+	38165268	38165382	38164080	38164183	38167656	38167743
2428	"ENSG00000100101.13"	"NOL12"	chr22	+	38150922	38150991	38147778	38147835	38151107	38151197
2430	"ENSG00000100097.7"	"LGALS1"	chr22	+	38074382	38074661	38073005	38073072	38075609	38075809
2431	"ENSG00000100097.7"	"LGALS1"	chr22	+	38074489	38074661	38072862	38073072	38075609	38075647
2450	"ENSG00000128309.12"	"MPST"	chr22	+	37420232	37420851	37415701	37415913	37425256	37425835
2455	"ENSG00000100353.13"	"EIF3D"	chr22	-	36908506	36908649	36907549	36907833	36912524	36912654
2456	"ENSG00000100353.13"	"EIF3D"	chr22	-	36913347	36913478	36912751	36912837	36914809	36914957
2457	"ENSG00000100353.13"	"EIF3D"	chr22	-	36913347	36913540	36912751	36912837	36914809	36914957
2474	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718012	35713869	35713954	35719020	35719170
2476	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718030	35713869	35713954	35719020	35719170
2487	"ENSG00000100225.13"	"FBXO7"	chr22	+	32874967	32875262	32871243	32871385	32879883	32879970
2489	"ENSG00000100225.13"	"FBXO7"	chr22	+	32875119	32875262	32871223	32871385	32879883	32880092
2490	"ENSG00000100225.13"	"FBXO7"	chr22	+	32891479	32891517	32883731	32889268	32894130	32894816
2493	"ENSG00000100170.5"	"SLC5A1"	chr22	+	32495169	32495338	32487598	32487749	32498008	32498194
2498	"ENSG00000183530.9"	"PRR14L"	chr22	-	32084141	32084213	32077332	32081789	32097641	32097748
2501	"ENSG00000184708.13"	"EIF4ENIF1"	chr22	-	31840591	31840676	31838947	31839080	31843411	31843551
2516	"ENSG00000133422.8"	"MORC2"	chr22	-	31359210	31359320	31354626	31354680	31363051	31364187
2524	"ENSG00000214491.4"	"SEC14L6"	chr22	-	30921812	30921919	30921597	30921737	30925073	30925150
2525	"ENSG00000214491.4"	"SEC14L6"	chr22	-	30927889	30927985	30925275	30925336	30928511	30928700
2526	"ENSG00000214491.4"	"SEC14L6"	chr22	-	30928511	30928700	30925275	30925336	30928783	30928843
2534	"ENSG00000100003.13"	"SEC14L2"	chr22	+	30811747	30812076	30806584	30806668	30812222	30812392
2535	"ENSG00000100003.13"	"SEC14L2"	chr22	+	30811936	30812076	30806584	30806668	30812222	30812392
2562	"ENSG00000226471.2"	"CTA-292E10.6"	chr22	+	29217959	29218167	29196670	29196725	29240114	29240187
2563	"ENSG00000100209.5"	"HSCB"	chr22	+	29140602	29140692	29139869	29139966	29141851	29141996
2564	"ENSG00000100209.5"	"HSCB"	chr22	+	29140602	29140697	29139869	29139966	29141851	29141996
2565	"ENSG00000100209.5"	"HSCB"	chr22	+	29140602	29140697	29139869	29139966	29147228	29147276
2566	"ENSG00000100209.5"	"HSCB"	chr22	+	29141851	29141996	29139869	29139966	29147228	29147276
2573	"ENSG00000183765.16"	"CHEK2"	chr22	-	29120873	29120911	29107896	29108005	29121230	29121355
2574	"ENSG00000183765.16"	"CHEK2"	chr22	-	29120964	29121112	29107896	29108005	29121230	29121236
2596	"ENSG00000244625.1"	"CTA-211A9.5"	chr22	+	27114102	27114194	27113215	27113422	27117612	27118135
2598	"ENSG00000244625.1"	"CTA-211A9.5"	chr22	+	27122606	27122757	27113214	27113422	27170118	27170180
2609	"ENSG00000100099.16"	"HPS4"	chr22	-	26864516	26864589	26861420	26862228	26866684	26866779
2626	"ENSG00000100058.8"	"CRYBB2P1"	chr22	+	25915889	25916129	25855382	25855482	25916648	25916821
2643	"ENSG00000100028.7"	"SNRPD3"	chr22	+	24963951	24964144	24953624	24953768	24967883	24967985
2647	"ENSG00000258555.2"	"SPECC1L-ADORA2A"	chr22	+	24739449	24739571	24734353	24734445	24743053	24743144
2651	"ENSG00000099998.13"	"GGT5"	chr22	-	24621212	24621379	24620963	24621074	24621513	24621620
2652	"ENSG00000099998.13"	"GGT5"	chr22	-	24621212	24621382	24620963	24621074	24621513	24621620
2653	"ENSG00000099998.13"	"GGT5"	chr22	-	24628018	24628172	24627351	24627498	24628790	24628986
2654	"ENSG00000099998.13"	"GGT5"	chr22	-	24628018	24628176	24627351	24627498	24628790	24628986
2662	"ENSG00000133460.15"	"SLC2A11"	chr22	+	24226135	24226211	24225958	24226060	24226488	24226616
2668	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24002051	24002187	23995046	23995131	24025911	24026054
2670	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24025911	24026054	24002051	24002187	24032418	24032480
2671	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24029017	24029182	24025911	24026054	24032418	24032543
2672	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24029024	24029182	24025911	24026054	24032418	24032480
2673	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24032418	24032543	24025911	24026054	24036305	24037704
2674	"ENSG00000273000.1"	"KB-1572G7.2"	chr22	-	24056373	24056529	24051972	24052054	24057195	24057381
2675	"ENSG00000211683.3"	"KB-1572G7.3"	chr22	-	23974974	23975097	23974002	23974160	23978122	23978270
2678	"ENSG00000133519.8"	"ZDHHC8P1"	chr22	-	23734913	23735020	23733563	23733911	23741946	23742770
2679	"ENSG00000133519.8"	"ZDHHC8P1"	chr22	-	23736112	23736244	23734771	23735020	23741946	23742770
2682	"ENSG00000100228.8"	"RAB36"	chr22	+	23492249	23492341	23488791	23488872	23494647	23494713
2684	"ENSG00000100228.8"	"RAB36"	chr22	+	23501349	23501440	23501084	23501166	23503065	23503185
2700	"ENSG00000236850.4"	"BMS1P20"	chr22	+	22664590	22664766	22664100	22664248	22673253	22673606
2709	"ENSG00000100034.9"	"PPM1F"	chr22	-	22300214	22300480	22293903	22294052	22307163	22307203
2717	"ENSG00000133475.12"	"GGT2"	chr22	-	21576154	21576241	21570759	21570956	21579679	21579843
2718	"ENSG00000133475.12"	"GGT2"	chr22	-	21576372	21576503	21576154	21576241	21579679	21579843
2737	"ENSG00000244486.3"	"SCARF2"	chr22	-	20783511	20783627	20781684	20781837	20783822	20783940
2738	"ENSG00000244486.3"	"SCARF2"	chr22	-	20783511	20783642	20781684	20781837	20783822	20783940
2739	"ENSG00000244486.3"	"SCARF2"	chr22	-	20785304	20785824	20784976	20785195	20786031	20786133
2741	"ENSG00000099899.10"	"TRMT2A"	chr22	-	20100433	20100530	20099388	20100317	20100954	20101030
2742	"ENSG00000099899.10"	"TRMT2A"	chr22	-	20100478	20100530	20099823	20100317	20100954	20101030
2743	"ENSG00000099899.10"	"TRMT2A"	chr22	-	20100640	20100757	20099850	20100530	20100954	20101030
2744	"ENSG00000099899.10"	"TRMT2A"	chr22	-	20100954	20101030	20100640	20100757	20101208	20101331
2745	"ENSG00000099899.10"	"TRMT2A"	chr22	-	20100954	20101084	20100640	20100757	20101208	20101321
2746	"ENSG00000099899.10"	"TRMT2A"	chr22	-	20101208	20101331	20100954	20101030	20102096	20102204
2762	"ENSG00000100084.10"	"HIRA"	chr22	-	19338880	19338969	19318220	19319079	19340878	19341042
2770	"ENSG00000100075.5"	"SLC25A1"	chr22	-	19164090	19164206	19163933	19164007	19164358	19164463
2772	"ENSG00000197421.5"	"GGT3P"	chr22	-	18769101	18769259	18766902	18767052	18769651	18769844
2773	"ENSG00000197421.5"	"GGT3P"	chr22	-	18769651	18769844	18766902	18767052	18778571	18778739
2774	"ENSG00000197421.5"	"GGT3P"	chr22	-	18775043	18775130	18769651	18769844	18778571	18778736
2775	"ENSG00000197421.5"	"GGT3P"	chr22	-	18775257	18775393	18775043	18775130	18778571	18778736
2776	"ENSG00000184979.9"	"USP18"	chr22	+	18650021	18650101	18644556	18644702	18650656	18650803
2777	"ENSG00000184979.9"	"USP18"	chr22	+	18656559	18656609	18655916	18656048	18659538	18660164
2778	"ENSG00000215193.8"	"PEX26"	chr22	+	18566202	18566498	18562639	18562780	18570737	18570885
2779	"ENSG00000215193.8"	"PEX26"	chr22	+	18566202	18566498	18562639	18562780	18604245	18604468
2793	"ENSG00000069998.8"	"CECR5"	chr22	-	17621948	17622123	17619439	17619628	17623987	17624021
2798	"ENSG00000189295.9"	"ANKRD62P1-PARP4P3"	chr22	-	17142365	17142445	17140747	17140859	17150351	17150510
2800	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17103730	17103787	17082933	17083105	17117929	17117980
2801	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17103730	17103787	17094966	17095068	17117929	17117980
2802	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17117929	17117980	17082800	17083105	17119468	17119630
2803	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17128057	17128147	17119468	17119630	17128552	17128675
2805	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17128552	17128675	17119468	17119630	17129416	17129720
2813	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47662715	47662845	47660724	47660931	47663378	47663636
2814	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47671442	47671596	47666220	47666800	47674305	47674440
2820	"ENSG00000142173.10"	"COL6A2"	chr21	+	47545179	47545225	47544798	47544834	47545378	47545531
2822	"ENSG00000182871.10"	"COL18A1"	chr21	+	46914458	46914485	46913414	46913489	46914775	46914829
2831	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46275124	46275171	46269499	46271542	46276107	46276279
2832	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46276107	46276279	46269499	46271542	46281077	46281186
2833	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46276107	46276279	46269499	46271542	46285309	46285362
2838	"ENSG00000160226.11"	"C21orf2"	chr21	-	45755640	45755687	45752915	45753145	45756706	45756803
2848	"ENSG00000241945.3"	"PWP2"	chr21	+	45538643	45538714	45537700	45537844	45539267	45539404
2853	"ENSG00000160216.14"	"AGPAT3"	chr21	+	45397926	45398002	45391268	45391371	45400869	45401068
2856	"ENSG00000160214.8"	"RRP1"	chr21	+	45220742	45220762	45220397	45220495	45222154	45222268
2857	"ENSG00000160213.5"	"CSTB"	chr21	-	45194538	45194640	45192392	45194211	45196084	45196326
2868	"ENSG00000160191.13"	"PDE9A"	chr21	+	44108026	44108104	44073888	44073993	44119022	44119121
2870	"ENSG00000160191.13"	"PDE9A"	chr21	+	44108026	44108104	44073888	44073993	44152179	44152234
2875	"ENSG00000160191.13"	"PDE9A"	chr21	+	44119022	44119121	44108026	44108104	44152179	44152234
2879	"ENSG00000160191.13"	"PDE9A"	chr21	+	44119077	44119121	44108026	44108104	44152179	44152234
2887	"ENSG00000160191.13"	"PDE9A"	chr21	+	44152179	44152234	44108026	44108104	44153465	44153536
2891	"ENSG00000160188.5"	"RSPH1"	chr21	-	43902746	43902818	43897400	43897554	43905778	43905914
2917	"ENSG00000183844.12"	"FAM3B"	chr21	+	42691384	42692905	42688740	42688825	42694849	42694993
2943	"ENSG00000237721.1"	"AF064858.11"	chr21	-	40380027	40380157	40378573	40378710	40383013	40383255
2947	"ENSG00000157554.14"	"ERG"	chr21	-	39774478	39774559	39764297	39764366	39775427	39775631
2948	"ENSG00000157554.14"	"ERG"	chr21	-	39775427	39775631	39764297	39764366	39795331	39795483
2965	"ENSG00000157538.9"	"DSCR3"	chr21	-	38605662	38605743	38604677	38604946	38610760	38610910
2982	"ENSG00000182670.9"	"TTC3"	chr21	+	38523119	38523184	38522377	38522470	38524192	38524258
2983	"ENSG00000182670.9"	"TTC3"	chr21	+	38529462	38529516	38528956	38529208	38530432	38530505
2986	"ENSG00000182670.9"	"TTC3"	chr21	+	38530432	38530505	38529462	38529516	38532000	38532047
2994	"ENSG00000142197.8"	"DOPEY2"	chr21	+	37599983	37600175	37597862	37597965	37602747	37603432
2995	"ENSG00000142197.8"	"DOPEY2"	chr21	+	37652582	37652644	37650506	37650653	37653780	37653909
3005	"ENSG00000243927.1"	"MRPS6"	chr21	+	35475133	35475207	35445848	35446045	35497640	35497780
3006	"ENSG00000243927.1"	"MRPS6"	chr21	+	35475795	35475818	35475133	35475207	35497640	35497780
3009	"ENSG00000241837.2"	"ATP5O"	chr21	-	35279644	35279757	35276238	35276325	35284592	35284703
3011	"ENSG00000205758.7"	"CRYZL1"	chr21	-	34969585	34969707	34967436	34967834	34971455	34971457
3026	"ENSG00000159140.13"	"SON"	chr21	+	34944056	34944094	34941276	34941393	34944856	34944936
3028	"ENSG00000159131.12"	"GART"	chr21	-	34882089	34882227	34878280	34878411	34883558	34883765
