ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1165	"ENSG00000183426.11"	"NPIPA1"	chr16	+	15029016	15029254	15029016	15029133	15031421	15031507
1186	"ENSG00000214078.7"	"CPNE1"	chr20	-	34252681	34252848	34252723	34252848	34243123	34243266
1194	"ENSG00000103145.6"	"HCFC1R1"	chr16	-	3073233	3073969	3073847	3073969	3072625	3072999
1211	"ENSG00000197774.8"	"EME2"	chr16	+	1825041	1825189	1825041	1825133	1825239	1825430
1269	"ENSG00000102901.8"	"CENPT"	chr16	-	67863667	67865261	67865118	67865261	67863325	67863419
1375	"ENSG00000105677.7"	"TMEM147"	chr19	+	36037573	36037931	36037573	36037710	36038020	36038142
1388	"ENSG00000115307.12"	"AUP1"	chr2	-	74755877	74756409	74756258	74756409	74755543	74755616
1397	"ENSG00000122786.15"	"CALD1"	chr7	+	134617738	134618828	134617738	134618141	134625842	134625988
1443	"ENSG00000188493.10"	"C19orf54"	chr19	-	41248419	41248675	41248481	41248675	41248070	41248094
1448	"ENSG00000165233.13"	"C9orf89"	chr9	+	95869955	95870109	95869955	95870098	95874160	95874220
1449	"ENSG00000165233.13"	"C9orf89"	chr9	+	95869955	95870109	95869955	95870098	95874499	95874571
1471	"ENSG00000213918.6"	"DNASE1"	chr16	+	3707720	3707868	3707720	3707817	3712646	3712805
1533	"ENSG00000166348.13"	"USP54"	chr10	-	75265065	75265184	75265080	75265184	75260412	75260596
1547	"ENSG00000100823.7"	"APEX1"	chr14	+	20923736	20924260	20923736	20923862	20924826	20925019
1556	"ENSG00000134905.12"	"CARS2"	chr13	-	111298313	111299586	111299447	111299586	111296731	111296830
1609	"ENSG00000244754.4"	"N4BP2L2"	chr13	-	33109905	33111164	33111142	33111164	33091993	33092140
1626	"ENSG00000111247.10"	"RAD51AP1"	chr12	+	4652928	4653077	4652928	4653070	4654947	4654998
1631	"ENSG00000081760.12"	"AACS"	chr12	+	125609250	125609570	125609250	125609315	125612706	125612820
1636	"ENSG00000130714.11"	"POMT1"	chr9	+	134378288	134378700	134378288	134378460	134381789	134381840
1649	"ENSG00000161395.8"	"PGAP3"	chr17	-	37829766	37830307	37830245	37830307	37829303	37829508
1660	"ENSG00000186298.7"	"PPP1CC"	chr12	-	111160276	111160500	111160428	111160500	111159939	111160074
1677	"ENSG00000238105.3"	"GOLGA2B"	chr12	-	100561113	100561221	100561114	100561221	100560831	100560919
1703	"ENSG00000058272.11"	"PPP1R12A"	chr12	-	80180556	80182563	80182427	80182563	80175594	80175642
1753	"ENSG00000135424.11"	"ITGA7"	chr12	-	56094349	56094938	56094682	56094938	56094045	56094177
1787	"ENSG00000126249.3"	"PDCD2L"	chr19	+	34895553	34895895	34895553	34895720	34900065	34900415
1790	"ENSG00000167528.8"	"ZNF641"	chr12	-	48740931	48741126	48741034	48741126	48738381	48738495
1816	"ENSG00000133943.16"	"C14orf159"	chr14	+	91639632	91639783	91639632	91639747	91640007	91640097
1857	"ENSG00000166523.3"	"CLEC4E"	chr12	-	8691737	8691902	8691812	8691902	8688685	8688801
1858	"ENSG00000166523.3"	"CLEC4E"	chr12	-	8691795	8691902	8691812	8691902	8688685	8688801
1859	"ENSG00000166523.3"	"CLEC4E"	chr12	-	8691737	8691902	8691795	8691902	8689710	8689862
1860	"ENSG00000166523.3"	"CLEC4E"	chr12	-	8691737	8691902	8691812	8691902	8689710	8689862
1861	"ENSG00000166523.3"	"CLEC4E"	chr12	-	8691795	8691902	8691812	8691902	8689710	8689862
1915	"ENSG00000166261.6"	"ZNF202"	chr11	-	123611100	123611244	123611124	123611244	123601194	123601693
1935	"ENSG00000196655.5"	"TRAPPC4"	chr11	+	118889852	118890134	118889852	118890027	118892469	118892596
1953	"ENSG00000076043.5"	"REXO2"	chr11	+	114314876	114315374	114314876	114314934	114316700	114316809
1972	"ENSG00000137752.18"	"CASP1"	chr11	-	104904934	104905201	104905150	104905201	104903790	104903853
2006	"ENSG00000137474.15"	"MYO7A"	chr11	+	76922865	76922982	76922865	76922976	76923658	76923705
2040	"ENSG00000175634.10"	"RPS6KB2"	chr11	+	67200422	67200665	67200422	67200513	67200810	67200918
2045	"ENSG00000174197.12"	"MGA"	chr15	+	42028378	42028896	42028378	42028566	42032250	42032401
2090	"ENSG00000112146.12"	"FBXO9"	chr6	+	52938278	52938437	52938278	52938436	52941283	52941341
2091	"ENSG00000135740.12"	"SLC9A5"	chr16	+	67289295	67289833	67289295	67289374	67290371	67290592
2140	"ENSG00000172830.8"	"SSH3"	chr11	+	67074308	67074584	67074308	67074433	67074841	67074907
2151	"ENSG00000070081.11"	"NUCB2"	chr11	+	17308180	17308264	17308180	17308260	17312786	17312912
2152	"ENSG00000070081.11"	"NUCB2"	chr11	+	17308180	17308264	17308180	17308260	17316870	17317014
2164	"ENSG00000184014.3"	"DENND5A"	chr11	-	9225078	9225864	9225206	9225864	9215040	9215228
2170	"ENSG00000166340.10"	"TPP1"	chr11	-	6638531	6638659	6638589	6638659	6638241	6638384
2176	"ENSG00000102910.9"	"LONP2"	chr16	+	48385491	48385709	48385491	48385596	48390575	48390621
2234	"ENSG00000070047.7"	"PHRF1"	chr11	+	581491	581606	581491	581597	581961	582081
2297	"ENSG00000155256.13"	"ZFYVE27"	chr10	+	99498233	99498431	99498233	99498406	99502850	99502921
2323	"ENSG00000102362.11"	"SYTL4"	chrX	-	99959722	99959882	99959806	99959882	99956923	99957103
2333	"ENSG00000121274.8"	"PAPD5"	chr16	+	50258801	50258922	50258801	50258905	50259149	50259196
2343	"ENSG00000107736.15"	"CDH23"	chr10	+	73472421	73472574	73472421	73472570	73474958	73476629
2402	"ENSG00000132950.14"	"ZMYM5"	chr13	-	20425494	20426330	20425828	20426330	20412839	20413125
2403	"ENSG00000110330.4"	"BIRC2"	chr11	+	102219328	102219495	102219328	102219450	102221076	102221296
2405	"ENSG00000187134.8"	"AKR1C1"	chr10	+	5009118	5010578	5009118	5009235	5011013	5011136
2444	"ENSG00000175287.14"	"PHYHD1"	chr9	+	131700035	131700223	131700035	131700057	131703723	131703850
2479	"ENSG00000142082.10"	"SIRT3"	chr11	-	236047	236354	236193	236354	230451	230552
2496	"ENSG00000255036.1"	"RP11-23J9.4"	chr9	+	100109595	100109948	100109595	100109771	100111392	100111573
2514	"ENSG00000142910.11"	"TINAGL1"	chr1	+	32051040	32051477	32051040	32051086	32052310	32052356
2616	"ENSG00000178685.9"	"PARP10"	chr8	-	145059888	145060143	145059892	145060143	145059736	145059816
2621	"ENSG00000104529.13"	"EEF1D"	chr8	-	144676044	144676241	144676062	144676241	144668898	144669022
2639	"ENSG00000249859.3"	"PVT1"	chr8	+	129082405	129082607	129082405	129082518	129094998	129095094
2698	"ENSG00000138400.8"	"MDH1B"	chr2	-	207621621	207621764	207621635	207621764	207619732	207620229
2743	"ENSG00000012817.11"	"KDM5D"	chrY	-	21877469	21877625	21877500	21877625	21872261	21872358
2778	"ENSG00000221914.4"	"PPP2R2A"	chr8	+	26220199	26221406	26220199	26220364	26223830	26223922
2780	"ENSG00000141127.10"	"PRPSAP2"	chr17	+	18759611	18759789	18759611	18759742	18769114	18769265
2816	"ENSG00000182366.5"	"FAM87A"	chr8	-	327563	330309	329907	330309	325930	327045
2837	"ENSG00000077454.11"	"LRCH4"	chr7	-	100174708	100175012	100174895	100175012	100174316	100174628
2866	"ENSG00000135409.6"	"AMHR2"	chr12	+	53819238	53819357	53819238	53819271	53819469	53819703
2908	"ENSG00000196653.7"	"ZNF502"	chr3	+	44754137	44754236	44754137	44754232	44756082	44756180
3013	"ENSG00000183696.9"	"UPP1"	chr7	+	48141420	48141579	48141420	48141467	48146469	48146679
3034	"ENSG00000188002.6"	"RP11-43F13.1"	chr5	-	1632758	1633021	1632959	1633021	1630523	1630681
3065	"ENSG00000224389.4"	"C4B"	chr6	+	31999518	31999705	31999518	31999658	31999819	31999910
3085	"ENSG00000103249.13"	"CLCN7"	chr16	-	1499276	1500667	1500497	1500667	1498966	1499094
3127	"ENSG00000138074.10"	"SLC5A6"	chr2	-	27425680	27426213	27426100	27426213	27424855	27424942
3184	"ENSG00000272578.1"	"AP000347.2"	chr22	-	24029017	24029182	24029024	24029182	24002062	24002187
3185	"ENSG00000272578.1"	"AP000347.2"	chr22	-	24028976	24029182	24029024	24029182	24025930	24026054
3207	"ENSG00000157036.8"	"EXOG"	chr3	+	38539119	38539180	38539119	38539175	38540416	38540480
3209	"ENSG00000157036.8"	"EXOG"	chr3	+	38539119	38539269	38539119	38539180	38540416	38540480
3210	"ENSG00000157036.8"	"EXOG"	chr3	+	38539119	38539180	38539119	38539175	38542845	38542985
3212	"ENSG00000157036.8"	"EXOG"	chr3	+	38539119	38539269	38539119	38539180	38542845	38542985
3214	"ENSG00000228409.1"	"CCT6P1"	chr7	+	65217150	65217297	65217150	65217189	65219513	65219648
3219	"ENSG00000204120.10"	"GIGYF2"	chr2	+	233655407	233655625	233655407	233655456	233655717	233655880
3243	"ENSG00000153291.11"	"SLC25A27"	chr6	+	46623579	46623771	46623579	46623767	46626698	46626783
3245	"ENSG00000141562.13"	"NARF"	chr17	+	80438957	80439094	80438957	80439087	80441591	80441655
3253	"ENSG00000182109.3"	"RP11-69E11.4"	chr1	-	39994687	39994836	39994726	39994836	39989478	39989568
3256	"ENSG00000134668.8"	"SPOCD1"	chr1	-	32258878	32259498	32259347	32259498	32258278	32258368
3269	"ENSG00000155363.14"	"MOV10"	chr1	+	113242515	113242962	113242515	113242604	113243037	113243361
3294	"ENSG00000204344.10"	"STK19"	chr6	+	31947190	31948325	31947190	31947330	31948430	31948578
3310	"ENSG00000071553.12"	"ATP6AP1"	chrX	+	153657393	153657749	153657393	153657520	153659865	153659946
3339	"ENSG00000167578.12"	"RAB4B"	chr19	+	41285923	41286404	41285923	41286004	41289682	41289745
3364	"ENSG00000164062.8"	"APEH"	chr3	+	49717025	49717077	49717025	49717049	49717982	49718062
3381	"ENSG00000111077.13"	"TENC1"	chr12	+	53452830	53453755	53452830	53453751	53454188	53454339
3383	"ENSG00000111077.13"	"TENC1"	chr12	+	53452830	53454042	53452830	53453755	53454188	53454339
3412	"ENSG00000213316.5"	"LTC4S"	chr5	+	179222584	179222857	179222584	179222684	179222941	179223023
3436	"ENSG00000066651.13"	"TRMT11"	chr6	+	126333916	126333998	126333916	126333989	126334115	126334247
3462	"ENSG00000155508.9"	"CNOT8"	chr5	+	154238198	154238361	154238198	154238328	154250220	154250382
3478	"ENSG00000071462.7"	"WBSCR22"	chr7	+	73098096	73098330	73098096	73098134	73105245	73105342
3479	"ENSG00000071462.7"	"WBSCR22"	chr7	+	73106925	73107744	73106925	73106976	73107953	73107999
3486	"ENSG00000113552.11"	"GNPDA1"	chr5	-	141392233	141392561	141392479	141392561	141391852	141391904
3524	"ENSG00000115594.7"	"IL1R1"	chr2	+	102781233	102781468	102781233	102781463	102781574	102781764
3530	"ENSG00000072163.14"	"LIMS2"	chr2	-	128397844	128398563	128398470	128398563	128397644	128397720
3596	"ENSG00000070476.10"	"ZXDC"	chr3	-	126180112	126181063	126180377	126181063	126160607	126160789
3634	"ENSG00000186376.10"	"ZNF75D"	chrX	-	134475692	134478012	134477185	134478012	134429693	134429965
3642	"ENSG00000135596.13"	"MICAL1"	chr6	-	109772802	109773604	109773448	109773604	109767898	109767975
3645	"ENSG00000143110.7"	"C1orf162"	chr1	+	112019419	112019700	112019419	112019489	112019955	112020050
3664	"ENSG00000085465.11"	"OVGP1"	chr1	-	111963897	111964295	111964186	111964295	111962231	111962348
3727	"ENSG00000239467.1"	"AC007405.6"	chr2	+	171627622	171627937	171627622	171627697	171633656	171633687
3730	"ENSG00000127054.14"	"CPSF3L"	chr1	-	1254451	1254904	1254675	1254904	1250939	1250998
3738	"ENSG00000184634.11"	"MED12"	chrX	+	70357036	70357242	70357036	70357233	70357410	70357485
3756	"ENSG00000170581.9"	"STAT2"	chr12	-	56743128	56743293	56743209	56743293	56742946	56743045
3770	"ENSG00000169744.8"	"LDB2"	chr4	-	16510157	16510309	16510163	16510309	16507462	16507605
3884	"ENSG00000242612.2"	"DECR2"	chr16	+	456684	456952	456684	456833	457424	457560
3907	"ENSG00000228315.7"	"GUSBP11"	chr22	-	24036305	24037704	24037359	24037704	24032422	24032543
3938	"ENSG00000122481.12"	"RWDD3"	chr1	+	95709766	95710271	95709766	95710254	95712097	95712213
3962	"ENSG00000164039.10"	"BDH2"	chr4	-	104006505	104007697	104007636	104007697	104004027	104004086
4029	"ENSG00000104805.11"	"NUCB1"	chr19	+	49416730	49416821	49416730	49416789	49421923	49422001
4040	"ENSG00000178821.8"	"TMEM52"	chr1	-	1850331	1850527	1850483	1850527	1849691	1849870
4041	"ENSG00000090686.11"	"USP48"	chr1	-	22062922	22063118	22062938	22063118	22056196	22056322
4126	"ENSG00000113971.14"	"NPHP3"	chr3	-	132403397	132405231	132405103	132405231	132402242	132402368
4144	"ENSG00000183060.11"	"LYSMD4"	chr15	-	100271562	100272212	100271922	100272212	100271377	100271403
4174	"ENSG00000247595.2"	"SPTY2D1-AS1"	chr11	+	18622638	18622727	18622638	18622711	18624704	18624742
4176	"ENSG00000131143.4"	"COX4I1"	chr16	+	85838542	85838757	85838542	85838710	85839338	85840574
4181	"ENSG00000115042.5"	"FAHD2A"	chr2	+	96076274	96076774	96076274	96076334	96078181	96078290
4210	"ENSG00000185986.10"	"SDHAP3"	chr5	-	1574286	1574410	1574296	1574410	1572336	1572401
4220	"ENSG00000144535.15"	"DIS3L2"	chr2	+	232995328	232995653	232995328	232995429	233001181	233001433
4308	"ENSG00000047849.17"	"MAP4"	chr3	-	47912302	47912595	47912347	47912595	47898920	47899002
4344	"ENSG00000141141.10"	"DDX52"	chr17	-	35980917	35981565	35981442	35981565	35979812	35979884
4372	"ENSG00000138035.10"	"PNPT1"	chr2	-	55871771	55872567	55872483	55872567	55870453	55870560
4386	"ENSG00000204305.9"	"AGER"	chr6	-	32150315	32150475	32150344	32150475	32149382	32149409
4395	"ENSG00000168393.8"	"DTYMK"	chr2	-	242625183	242625292	242625221	242625292	242617866	242618064
4402	"ENSG00000139620.8"	"KANSL2"	chr12	-	49075164	49076008	49075969	49076008	49073437	49073616
4408	"ENSG00000035115.17"	"SH3YL1"	chr2	-	262200	262786	262630	262786	260084	261130
4425	"ENSG00000196781.9"	"TLE1"	chr9	-	84228291	84228436	84228336	84228436	84226757	84226871
4435	"ENSG00000106100.6"	"NOD1"	chr7	-	30490831	30492656	30492449	30492656	30487913	30487997
4447	"ENSG00000182511.7"	"FES"	chr15	+	91434211	91434421	91434211	91434411	91434729	91434906
4471	"ENSG00000114745.9"	"GORASP1"	chr3	-	39142278	39142593	39142506	39142593	39141795	39141994
4479	"ENSG00000151092.12"	"NGLY1"	chr3	-	25777799	25778946	25778824	25778946	25777494	25777640
4495	"ENSG00000234741.3"	"GAS5"	chr1	-	173834366	173834685	173834608	173834685	173833812	173833842
4497	"ENSG00000234741.3"	"GAS5"	chr1	-	173834608	173834685	173834647	173834685	173833812	173833842
4508	"ENSG00000168488.14"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28847646	28847811
4516	"ENSG00000154328.11"	"NEIL2"	chr8	+	11628954	11629099	11628954	11629094	11637106	11637459
4532	"ENSG00000125458.2"	"NT5C"	chr17	-	73127059	73127376	73127275	73127376	73126847	73126962
4533	"ENSG00000125458.2"	"NT5C"	chr17	-	73127139	73127376	73127275	73127376	73126847	73126962
4536	"ENSG00000223960.2"	"AC009948.5"	chr2	+	179291092	179291388	179291092	179291232	179295421	179295616
4596	"ENSG00000101457.8"	"DNTTIP1"	chr20	+	44430637	44430696	44430637	44430694	44431971	44432017
4618	"ENSG00000187091.9"	"PLCD1"	chr3	-	38049948	38050649	38050532	38050649	38049725	38049858
4630	"ENSG00000115762.12"	"PLEKHB2"	chr2	+	131890474	131890588	131890474	131890564	131897742	131897848
4660	"ENSG00000168389.13"	"MFSD2A"	chr1	+	40433299	40433588	40433299	40433383	40434005	40434149
4697	"ENSG00000145029.7"	"NICN1"	chr3	-	49462381	49462871	49462799	49462871	49461507	49462307
4718	"ENSG00000151067.16"	"CACNA1C"	chr12	+	2743462	2743546	2743462	2743540	2757640	2757673
4761	"ENSG00000180353.6"	"HCLS1"	chr3	-	121376048	121376199	121376125	121376199	121374905	121375113
4792	"ENSG00000179818.9"	"PCBP1-AS1"	chr2	-	70313383	70313617	70313562	70313617	70312678	70312756
4811	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131389664	131389795	131389664	131389777	131392599	131392654
4833	"ENSG00000126822.11"	"PLEKHG3"	chr14	+	65198078	65198524	65198078	65198261	65198812	65198899
4842	"ENSG00000018280.12"	"SLC11A1"	chr2	+	219247682	219247825	219247682	219247793	219248965	219249088
4899	"ENSG00000197622.8"	"CDC42SE1"	chr1	-	151027491	151028469	151028152	151028469	151026706	151026797
4920	"ENSG00000185215.4"	"TNFAIP2"	chr14	+	103589797	103590288	103589797	103589820	103590711	103590843
4933	"ENSG00000171163.11"	"ZNF692"	chr1	-	249150482	249150621	249150571	249150621	249149926	249150145
4934	"ENSG00000171163.11"	"ZNF692"	chr1	-	249150486	249150621	249150571	249150621	249149980	249150142
4966	"ENSG00000067829.14"	"IDH3G"	chrX	-	153056250	153056306	153056264	153056306	153055649	153055747
5006	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23311161	23311537	23311306	23311537	23310008	23310147
5036	"ENSG00000173588.10"	"CCDC41"	chr12	-	94806093	94806367	94806292	94806367	94805472	94805623
5071	"ENSG00000166987.10"	"MBD6"	chr12	+	57922942	57923112	57922942	57923108	57923393	57923457
5123	"ENSG00000064205.6"	"WISP2"	chr20	+	43348537	43348762	43348537	43348754	43355727	43356452
5200	"ENSG00000169241.13"	"SLC50A1"	chr1	+	155108774	155108872	155108774	155108852	155110036	155110198
5205	"ENSG00000108405.3"	"P2RX1"	chr17	-	3806844	3807318	3807221	3807318	3806495	3806637
5206	"ENSG00000143543.10"	"JTB"	chr1	-	153949168	153949489	153949451	153949489	153948301	153948381
5255	"ENSG00000143851.11"	"PTPN7"	chr1	-	202117681	202117827	202117708	202117827	202117340	202117588
5256	"ENSG00000143851.11"	"PTPN7"	chr1	-	202129672	202130709	202130514	202130709	202128408	202128578
5266	"ENSG00000159214.8"	"CCDC24"	chr1	+	44457518	44458059	44457518	44457676	44458194	44458311
5268	"ENSG00000121310.12"	"ECHDC2"	chr1	-	53370705	53372283	53372190	53372283	53370317	53370505
5329	"ENSG00000101365.16"	"IDH3B"	chr20	-	2641102	2641475	2641342	2641475	2640908	2641011
5334	"ENSG00000115073.6"	"ACTR1B"	chr2	-	98274889	98275466	98275341	98275466	98274686	98274779
5369	"ENSG00000196535.10"	"MYO18A"	chr17	-	27423778	27424368	27424240	27424368	27421953	27422077
5370	"ENSG00000196535.10"	"MYO18A"	chr17	-	27445048	27445207	27445062	27445207	27442681	27442858
5409	"ENSG00000138036.14"	"DYNC2LI1"	chr2	+	44001202	44001285	44001202	44001284	44010658	44010693
5413	"ENSG00000180448.6"	"HMHA1"	chr19	+	1080253	1080546	1080253	1080378	1080680	1080785
5447	"ENSG00000114503.6"	"NCBP2"	chr3	-	196666121	196666303	196666263	196666303	196664380	196664502
5472	"ENSG00000176261.11"	"ZBTB8OS"	chr1	-	33100302	33100393	33100368	33100393	33099551	33099711
5490	"ENSG00000198089.10"	"SFI1"	chr22	+	32000854	32002416	32000854	32000931	32003922	32004019
5510	"ENSG00000126091.15"	"ST3GAL3"	chr1	+	44364839	44364961	44364839	44364935	44365212	44365399
5516	"ENSG00000271723.1"	"MROH7-TTC4"	chr1	+	55167762	55167918	55167762	55167909	55168295	55168418
5526	"ENSG00000258315.1"	"C17orf49"	chr17	+	6919813	6920004	6919813	6919844	6920575	6920839
5534	"ENSG00000129353.10"	"SLC44A2"	chr19	+	10745431	10745749	10745431	10745563	10745838	10745931
5538	"ENSG00000169718.13"	"DUS1L"	chr17	-	80018736	80018837	80018740	80018837	80018576	80018656
5539	"ENSG00000169718.13"	"DUS1L"	chr17	-	80018736	80018837	80018740	80018837	80018576	80018659
5561	"ENSG00000003509.11"	"NDUFAF7"	chr2	+	37468720	37468934	37468720	37468780	37471005	37471116
5569	"ENSG00000112511.13"	"PHF1"	chr6	+	33382501	33382921	33382501	33382606	33383011	33383106
5579	"ENSG00000164896.15"	"FASTK"	chr7	-	150773999	150774323	150774187	150774323	150773712	150773919
5580	"ENSG00000164896.15"	"FASTK"	chr7	-	150774187	150774488	150774396	150774488	150773999	150774114
5585	"ENSG00000166444.13"	"ST5"	chr11	-	8732668	8732778	8732672	8732778	8732391	8732461
5586	"ENSG00000166444.13"	"ST5"	chr11	-	8732668	8732778	8732672	8732778	8732391	8732504
5613	"ENSG00000196547.10"	"MAN2A2"	chr15	+	91448808	91448953	91448808	91448919	91449151	91449246
